english,translate
Mordremoth's Claw,Mordremoth's Claw
Mordremoth's Fang,Mordremoth's Fang
Mordremoth's Flight,Mordremoth's Flight
Mordremoth's Gaze,Mordremoth's Gaze
Mordremoth's Insight,Mordremoth's Insight
Mordremoth's Persuasion,Mordremoth's Persuasion
Mordremoth's Rending,Mordremoth's Rending
Mordremoth's Scale,Mordremoth's Scale
Mordremoth's Tail,Mordremoth's Tail
Mordremoth's Voice,Mordremoth's Voice
Mordremoth's Weight,Mordremoth's Weight
Mordremoth's Wing,Mordremoth's Wing
Mordremoth's Wisdom,Mordremoth's Wisdom
Mystic Smoking Pipe,Mystic Smoking Pipe
Mystical Beast Axe,Mystical Beast Axe
Mystical Beast Dagger,Mystical Beast Dagger
Mystical Beast Focus,Mystical Beast Focus
Mystical Beast Greatsword,Mystical Beast Greatsword
Mystical Beast Hammer,Mystical Beast Hammer
Mystical Beast Longbow,Mystical Beast Longbow
Mystical Beast Mace,Mystical Beast Mace
Mystical Beast Pistol,Mystical Beast Pistol
Mystical Beast Rifle,Mystical Beast Rifle
Mystical Beast Scepter,Mystical Beast Scepter
Mystical Beast Shield,Mystical Beast Shield
Mystical Beast Short Bow,Mystical Beast Short Bow
Mystical Beast Spear,Mystical Beast Spear
Mystical Beast Staff,Mystical Beast Staff
Mystical Beast Sword,Mystical Beast Sword
Mystical Beast Torch,Mystical Beast Torch
Mystical Beast Warhorn,Mystical Beast Warhorn
Mystical Dragon Horns,Mystical Dragon Horns
Mythic Axe,Mythic Axe
Mythic Dagger,Mythic Dagger
Mythic Focus,Mythic Focus
Mythic Greatsword,Mythic Greatsword
Mythic Hammer,Mythic Hammer
Mythic Longbow,Mythic Longbow
Mythic Mace,Mythic Mace
Mythic Pistol,Mythic Pistol
Mythic Rifle,Mythic Rifle
Mythic Scepter,Mythic Scepter
Mythic Shield,Mythic Shield
Mythic Short Bow,Mythic Short Bow
Mythic Staff,Mythic Staff
Mythic Sword,Mythic Sword
Mythic Torch,Mythic Torch
Mythic Warhorn,Mythic Warhorn
Naga Spirit Backpack,Naga Spirit Backpack
Necrotic Essence Axe,Necrotic Essence Axe
Necrotic Essence Dagger,Necrotic Essence Dagger
Necrotic Essence Focus,Necrotic Essence Focus
Necrotic Essence Greatsword,Necrotic Essence Greatsword
Necrotic Essence Hammer,Necrotic Essence Hammer
Necrotic Essence Longbow,Necrotic Essence Longbow
Necrotic Essence Mace,Necrotic Essence Mace
Necrotic Essence Pistol,Necrotic Essence Pistol
Necrotic Essence Rifle,Necrotic Essence Rifle
Necrotic Essence Scepter,Necrotic Essence Scepter
Necrotic Essence Shield,Necrotic Essence Shield
Necrotic Essence Short Bow,Necrotic Essence Short Bow
Necrotic Essence Staff,Necrotic Essence Staff
Necrotic Essence Sword,Necrotic Essence Sword
Necrotic Essence Torch,Necrotic Essence Torch
Necrotic Essence Warhorn,Necrotic Essence Warhorn
Neon Demon Mask,Neon Demon Mask
New Kaineng Axe,New Kaineng Axe
New Kaineng Dagger,New Kaineng Dagger
New Kaineng Focus,New Kaineng Focus
New Kaineng Greatsword,New Kaineng Greatsword
New Kaineng Hammer,New Kaineng Hammer
New Kaineng Longbow,New Kaineng Longbow
New Kaineng Mace,New Kaineng Mace
New Kaineng Pistol,New Kaineng Pistol
New Kaineng Rifle,New Kaineng Rifle
New Kaineng Scepter,New Kaineng Scepter
New Kaineng Shield,New Kaineng Shield
New Kaineng Short Bow,New Kaineng Short Bow
New Kaineng Staff,New Kaineng Staff
New Kaineng Sword,New Kaineng Sword
New Kaineng Torch,New Kaineng Torch
New Kaineng Warhorn,New Kaineng Warhorn
Nightmare Anelace,Nightmare Anelace
Nightmare Corsage,Nightmare Corsage
Nightmare Nettleguard,Nightmare Nettleguard
Nightmare Thornblade,Nightmare Thornblade
Nightshade Boots,Nightshade Boots
Nightshade Coat,Nightshade Coat
Nightshade Gloves,Nightshade Gloves
Nightshade Helm,Nightshade Helm
Nightshade Shoulderguards,Nightshade Shoulderguards
Nightspeaker Greatsword,Nightspeaker Greatsword
Noble Pointed Ears,Noble Pointed Ears
Norn Blade,Norn Blade
Norn Bow,Norn Bow
Norn Short Bow,Norn Short Bow
Norn Spear,Norn Spear
Norn Speargun,Norn Speargun
Nothorium Hammer Mace,Nothorium Hammer Mace
Oaken Boots,Oaken Boots
Oaken Coat,Oaken Coat
Oaken Gloves,Oaken Gloves
Oaken Helm,Oaken Helm
Oaken Leggings,Oaken Leggings
Oaken Shoulderguards,Oaken Shoulderguards
"Obtained by completing ""Echoes of the Past,"" defeating underground Mordrem bosses, or for purchase with bandit crests.","Получено за завершение «Эха прошлого», победу над подземными боссами Мордрем или за покупку за гребни бандитов."
"Obtained by completing ""Point of No Return."" Extra pieces can be purchased for bandit crests.",Получено за завершение «Point of No Return». Дополнительные части можно купить за гребни бандитов.
"Obtained by completing ""Seeds of Truth."" Additional pieces can be purchased with bandit crests.",Получено за завершение «Семян правды». Дополнительные части можно купить за гребни бандитов.
"Obtained by completing ""Tangled Paths,"" the Silverwastes Reward Track, or for purchase with bandit crests.","Получено за завершение «Tangled Paths», трека награды Серебряных Пустошей или за покупку за гребни бандитов."
Obtained by defeating the Mordrem Vinewrath in the Silverwastes.,Получено за победу над Мордрем Вайнврат в Серебряных Пустошах.
Obtained from lost bandit chests in the Silverwastes. Extra pieces can be purchased with bandit crests once a boot requisition order is obtained.,Получено из потерянных сундуков бандитов в Серебряных Пустошах. Дополнительные части можно купить за гребни бандитов после получения заказа на сапоги.
Ocean's Heart Fishing Rod,Ocean's Heart Fishing Rod
Old-Growth Axe,Old-Growth Axe
Old-Growth Dagger,Old-Growth Dagger
Old-Growth Focus,Old-Growth Focus
Old-Growth Greatsword,Old-Growth Greatsword
Old-Growth Hammer,Old-Growth Hammer
Old-Growth Longbow,Old-Growth Longbow
Old-Growth Mace,Old-Growth Mace
Old-Growth Pistol,Old-Growth Pistol
Old-Growth Rifle,Old-Growth Rifle
Old-Growth Scepter,Old-Growth Scepter
Old-Growth Shield,Old-Growth Shield
Old-Growth Short Bow,Old-Growth Short Bow
Old-Growth Spear,Old-Growth Spear
Old-Growth Staff,Old-Growth Staff
Old-Growth Sword,Old-Growth Sword
Old-Growth Torch,Old-Growth Torch
Old-Growth Warhorn,Old-Growth Warhorn
Onyx Lion Axe,Onyx Lion Axe
Onyx Lion Dagger,Onyx Lion Dagger
Onyx Lion Focus,Onyx Lion Focus
Onyx Lion Greatsword,Onyx Lion Greatsword
Onyx Lion Hammer,Onyx Lion Hammer
Onyx Lion Longbow,Onyx Lion Longbow
Onyx Lion Mace,Onyx Lion Mace
Onyx Lion Pistol,Onyx Lion Pistol
Onyx Lion Rifle,Onyx Lion Rifle
Onyx Lion Scepter,Onyx Lion Scepter
Onyx Lion Shield,Onyx Lion Shield
Onyx Lion Short Bow,Onyx Lion Short Bow
Onyx Lion Staff,Onyx Lion Staff
Onyx Lion Sword,Onyx Lion Sword
Onyx Lion Torch,Onyx Lion Torch
Onyx Lion Warhorn,Onyx Lion Warhorn
Onyx Spider's Axe,Onyx Spider's Axe
Onyx Spider's Dagger,Onyx Spider's Dagger
Onyx Spider's Focus,Onyx Spider's Focus
Onyx Spider's Greatsword,Onyx Spider's Greatsword
Onyx Spider's Hammer,Onyx Spider's Hammer
Onyx Spider's Longbow,Onyx Spider's Longbow
Onyx Spider's Mace,Onyx Spider's Mace
Onyx Spider's Pistol,Onyx Spider's Pistol
Onyx Spider's Rifle,Onyx Spider's Rifle
Onyx Spider's Scepter,Onyx Spider's Scepter
Onyx Spider's Shield,Onyx Spider's Shield
Onyx Spider's Short Bow,Onyx Spider's Short Bow
Onyx Spider's Spear,Onyx Spider's Spear
Onyx Spider's Staff,Onyx Spider's Staff
Onyx Spider's Sword,Onyx Spider's Sword
Onyx Spider's Torch,Onyx Spider's Torch
Onyx Spider's Warhorn,Onyx Spider's Warhorn
OooOoo Shooter,OooOoo Shooter
Open Warlord's Plate Helm,Open Warlord's Plate Helm
Orchestral Axe,Orchestral Axe
Orchestral Dagger,Orchestral Dagger
Orchestral Focus,Orchestral Focus
Orchestral Greatsword,Orchestral Greatsword
Orchestral Hammer,Orchestral Hammer
Orchestral Longbow,Orchestral Longbow
Orchestral Mace,Orchestral Mace
Orchestral Pistol,Orchestral Pistol
Orchestral Rifle,Orchestral Rifle
Orchestral Scepter,Orchestral Scepter
Orchestral Shield,Orchestral Shield
Orchestral Short Bow,Orchestral Short Bow
Orchestral Staff,Orchestral Staff
Orchestral Sword,Orchestral Sword
Orchestral Torch,Orchestral Torch
Orchestral Warhorn,Orchestral Warhorn
Orchid Boots,Orchid Boots
Orchid Coat,Orchid Coat
Orchid Epaulets,Orchid Epaulets
Orchid Gloves,Orchid Gloves
Orchid Helm,Orchid Helm
Orchid Leggings,Orchid Leggings
Orrian Glaive,Orrian Glaive
Pact Fleet Axe,Pact Fleet Axe
Pact Fleet Dagger,Pact Fleet Dagger
Pact Fleet Focus,Pact Fleet Focus
Pact Fleet Greatsword,Pact Fleet Greatsword
Pact Fleet Hammer,Pact Fleet Hammer
Pact Fleet Longbow,Pact Fleet Longbow
Pact Fleet Mace,Pact Fleet Mace
Pact Fleet Pistol,Pact Fleet Pistol
Pact Fleet Rifle,Pact Fleet Rifle
Pact Fleet Scepter,Pact Fleet Scepter
Pact Fleet Shield,Pact Fleet Shield
Pact Fleet Short Bow,Pact Fleet Short Bow
Pact Fleet Staff,Pact Fleet Staff
Pact Fleet Sword,Pact Fleet Sword
Pact Fleet Torch,Pact Fleet Torch
Pact Fleet Warhorn,Pact Fleet Warhorn
Painter's Brilliance Axe,Painter's Brilliance Axe
Painter's Brilliance Dagger,Painter's Brilliance Dagger
Painter's Brilliance Focus,Painter's Brilliance Focus
Painter's Brilliance Greatsword,Painter's Brilliance Greatsword
Painter's Brilliance Hammer,Painter's Brilliance Hammer
Painter's Brilliance Longbow,Painter's Brilliance Longbow
Painter's Brilliance Mace,Painter's Brilliance Mace
Painter's Brilliance Pistol,Painter's Brilliance Pistol
Painter's Brilliance Rifle,Painter's Brilliance Rifle
Painter's Brilliance Scepter,Painter's Brilliance Scepter
Painter's Brilliance Shield,Painter's Brilliance Shield
Painter's Brilliance Short Bow,Painter's Brilliance Short Bow
Painter's Brilliance Spear,Painter's Brilliance Spear
Painter's Brilliance Staff,Painter's Brilliance Staff
Painter's Brilliance Sword,Painter's Brilliance Sword
Painter's Brilliance Torch,Painter's Brilliance Torch
Painter's Brilliance Warhorn,Painter's Brilliance Warhorn
Paladin's Decree Axe,Paladin's Decree Axe
Paladin's Decree Dagger,Paladin's Decree Dagger
Paladin's Decree Focus,Paladin's Decree Focus
Paladin's Decree Greatsword,Paladin's Decree Greatsword
Paladin's Decree Hammer,Paladin's Decree Hammer
Paladin's Decree Longbow,Paladin's Decree Longbow
Paladin's Decree Mace,Paladin's Decree Mace
Paladin's Decree Pistol,Paladin's Decree Pistol
Paladin's Decree Rifle,Paladin's Decree Rifle
Paladin's Decree Scepter,Paladin's Decree Scepter
Paladin's Decree Shield,Paladin's Decree Shield
Paladin's Decree Short Bow,Paladin's Decree Short Bow
Paladin's Decree Staff,Paladin's Decree Staff
Paladin's Decree Sword,Paladin's Decree Sword
Paladin's Decree Torch,Paladin's Decree Torch
Paladin's Decree Warhorn,Paladin's Decree Warhorn
Paper Bag Helm (Angry),Paper Bag Helm (Angry)
Paper Bag Helm (Blush),Paper Bag Helm (Blush)
Paper Bag Helm (Happy),Paper Bag Helm (Happy)
Paper Bag Helm (Sad),Paper Bag Helm (Sad)
Party Hat,Party Hat
Pauldrons of Dhuum,Pauldrons of Dhuum
Peacemaker's Javelin,Peacemaker's Javelin
Peacock Scepter,Peacock Scepter
Pearl Brazier,Pearl Brazier
Pearl Halberd,Pearl Halberd
Pearl Trident,Pearl Trident
Pearlshell Axe,Pearlshell Axe
Pearlshell Dagger,Pearlshell Dagger
Pearlshell Focus,Pearlshell Focus
Pearlshell Greatsword,Pearlshell Greatsword
