english,translate
Gut gepanzert,Хорошо бронирован.
Gut geschlichen,Хорошо спрятался.
Gut informiert,Хорошо осведомлен.
Gut zusammengereimt,Хорошо рифмуется.
Gutbreaker,Гутбрейкер
Guthrud,Гутруд
Gutted!,Черт возьми!
"Guys, I think there's someone here!","Ребята, кажется, здесь кто-то есть!"
Guzzle,Глотать
Gweithwyr,Гвейтхвир
"Gwen stirred the hearts of the survivors once more with talk of brighter tomorrows. The charr feared the Ebon Vanguard in the north, and they would fear them in the south as well.","Гвен вновь зажгла надежду в сердцах выживших, говоря о светлом будущем. Чарр боялись Эбонового Авангарда на севере, и будут бояться их и на юге."
Gwen's Grave,Могила Гвен
Gwyl Gate,Врата Гвил
Gwyl-Ringe,Гвиль-Ринге
Gwyldell Tender,Нежный гвайдельский пирог
Gyah! Don't ever do that again!,Гях! Больше так не делай!
Gylarr Hatebelly,Гиларр Ненавистник Пузатый
Gyron Slagskimmer,Гирон Слагскиммер
H-h-h-hello...o...o.,П-п-привет...
H.O.X.,H.O.X.
HEY!,Эй!
HIDDEN Fails if Defend Haven starts again.,"СКРЫТАЯ: Нельзя использовать повторно, если активна способность ""Защита убежища""."
HOO-4,ХОО-4
Ha ha ha! Run!,Ха-ха-ха! Бегите!
Ha ha!,Ха-ха!
"Ha! Didn't see me, eh? Well, I see you. Too bad!","Ха! Не заметил меня, да? Ну а я тебя вижу. Жаль тебе!"
"Ha! Good one. Anyway, here's the situation. This...is Kryta! Most of Krytan politics center around a tug-of-war between the Ministry and the queen.","Ха! Хорошо сказано. В общем, ситуация такая. Это... Kryta! Большая часть политики Kryta строится на перетягивании каната между Министерством и королевой."
Ha! He wasn't that tough.,Ха! Он и не был таким уж сильным.
Ha! I barely broke a sweat.,Ха! Я почти не вспотел.
"Ha! I heard the chef bellowing from here. As long as I get more free omelettes, I'm in. Let's get moving.","Ха! Я слышал, как повар орал отсюда. Если мне и дальше будут давать бесплатные омлеты, я согласен. Пошли."
Ha! I've held heavier.,Ха! И не такое поднимал.
Ha! Looks like we got the grawl hopping mad. Here they come!,"Ха! Похоже, мы разозлили гровлов. Они идут сюда!"
"Ha! Maybe if you could hold your drink better, like me, you'd have fought Issormir.","Ха! Может, если бы ты лучше держался и не напивался, как я, то сразился бы с Иссормиром."
"Ha! There's only one ""finest"" smith in Tyria, and you're looking at him. I stand ready to prove it.","Ха! В Tyria есть только один «лучший» кузнец, и вы смотрите прямо на него. Я готов доказать это."
Ha! They never knew what hit them.,"Ха! Они так и не поняли, что произошло."
"Ha! Too bad it's not your decision. Iron built the weapon, so Iron will make the choice.","Ха! Жаль, что решение не за тобой. Железо создало это оружие, значит, и выбирать будет оно."
"Ha! Welcome, sylvari. Lured you here, trapped you here...now you die here.","Ха! Добро пожаловать, сильвари. Заманил тебя сюда, запер здесь… теперь ты умрёшь здесь."
Ha! You are easily broken!,Ха! Тебя легко сломить!
Ha! You can die better than that.,Ха! Ты можешь умереть и лучше.
Ha! You flee so well.,Ха! Ты так хорошо убегаешь.
Ha! You're a frightened child.,Ха! Ты всего лишь испуганный ребёнок.
Ha! You've set yourself apart from the crowd. Well done. Let's see how you fight.,"Ха! Ты явно не такой, как все. Молодец. Посмотрим, на что ты способен в бою."
"Ha, a jump like that? A baby could do it. You're not a baby, are you?","Ха, такой прыжок? Даже ребенок бы справился. Ты же не ребенок, верно?"
"Ha, there's nothing the Legions can't handle.","Ха, нет ничего, с чем не справились бы Легионы."
"Ha, you've got me there.","Ах, ты меня перехитрил."
Ha-ha! Terrifying. Your turn!,"Ха-ха! Пугает, не правда ли? Твоя очередь!"
Hablar,Говорить
Hablion punishes those who will not face him in combat.,"Хаблион наказывает тех, кто отказывается сражаться с ним."
Hablions Rache,Месть Хаблиона
Haciendo Patitos,Делаем утят Болотная лягушка 🐸🦆✨
Hacker-Angriff,Хакерская атака
"Had Her Majesty's gamble at the coliseum paid off, our forces would be much more formidable.","Если бы рискованная ставка Её Величества в колизее оказалась удачной, наши войска были бы гораздо сильнее."
"Had to butt in, did you?","Ну и что, что влезли?"
Haggar,Хаггар
Hagund the Wary,Осторожный Хагунд
"Hah! For a race with such big...ahem...muscles, norn sure have tiny brains.","Ха-ха! У такой расы с такими большими… эмм… мускулами, у норнов, оказывается, совсем маленькие мозги."
Hah! Loser.,Ха! Проиграл.
"Hah! You're a tadpole. Do you know the secrets of the Masters of Om? No? Seek them out, challenge them, defeat them. Only then will you be worthy of challenging me, the Grandmaster of Om.","Ха-ха! Ты всего лишь головастик. Знаешь ли ты секреты Мастеров Ома? Нет? Найди их, брось им вызов, победи их. Только тогда ты будешь достоин сразиться со мной, Великим Мастером Ома."
"Haha! Good job, shroomies. Let's go until we're needed.","Ха-ха! Отличная работа, ребята. Давайте продолжим, пока мы нужны."
"Haha, I guess. For every one of Zee's gadgets that saved my life, TWO have either gotten me caught or just blown up.","Ха-ха, наверное. На каждый из гаджетов Зи, который спас мне жизнь, приходится ДВА, которые либо привели к тому, что меня поймали, либо просто взорвались."
Hahahaha!,Хахаха!
Hahahahahahaha!,Хахахахахаха!
Hahahahahahahahahaha!,Ха-ха-ха-ха-ха-ха-ха!
Hai ya!,Хай я!
Haifischbecken,Аквариум с акулами
Haiju Hatchery,Выращивание хайджу
"Hail, and well met.",Приветствую вас.
