english,translate
Travel to the Labyrinthine Cliffs,Отправляйтесь к Labyrinthine Cliffs.
Travel to the Pact camp.,Отправляйтесь в лагерь Пакт.
Travel to the Spirit Woods entrance.,Отправляйтесь к входу в Духовную Рощу.
Travel to the cave exit.,Доберитесь до выхода из пещеры.
Travel to the cave stash.,Отправляйтесь к тайнику в пещере.
Travel to the cemetery.,Отправляйтесь на кладбище.
Travel to the crashed airship.,Отправляйтесь к месту крушения дирижабля.
Travel to the prison camp.,Отправляйтесь в лагерь для заключённых.
Travel to the ritual chamber.,Отправляйтесь в ритуальную камеру.
Traveling Child,Путешествующий ребёнок
Traveling Child's Mother,Мать путешествующего ребёнка
Traveling Merchant,Путешествующий торговец
Traveling Noble,Путешествующий дворянин
Traveling Performer,Странствующий артист
Traveling Priestess,Путешествующая жрица
Travelling Merchant,Странствующий Торговец
"Traverse the maze of wards using your spell book, and find the kill switch.",Пройдите лабиринт защитных заклинаний с помощью своей книги заклинаний и найдите главный переключатель.
Traverse the ruins.,Исследуйте руины.
Tray of Grapeshot Grog,Поднос с грогом «Виноградный залп»
Trazin Cinerate,Тразин Синерат
Treasure Mark,Знак сокровища
Treasure Pile,Клад
Treasure finders: %num1%,Искатели сокровищ: %num1%
Treasure recovered,Добыт клад.
"Treasure, hm? There's the Sylvan Chest. It might be hard, but you could use the elemental clusters around here to open it.","Сокровище, говоришь? Здесь есть Скрытый сундук. Может быть, его сложно открыть, но ты можешь использовать расположенные здесь элементальные скопления, чтобы это сделать."
Trebuchets,Требюше
Tree Carving,Резьба по дереву
Tree Parasite[s],паразит[|а|ов]
Tree of Memories,Древо воспоминаний
Treensformation,Превращение в древо
Treesong go with you.,Пусть деревья будут с вами.
Tremble!,Дрожите!
"Tremble, humans! You will soon meet your makers!","Дрожите, люди! Скоро вы встретите своих создателей!"
Trembling Brush,Дрожащая кисть
Trennungsangst,Страх разлуки
Tres frentes,Три фронта
Trespassers beware—city defenses are hostile to all targets. Zildi is searching for a potential forward operation location.,Незваным гостям вход воспрещен — городские укрепления настроены враждебно ко всем целям. Зилди ищет подходящее место для организации передового оперативного пункта.
Tri-Elemental Breath,Тройное элементальное дыхание
Trial Witness,Свидетель процесса
Trial by combat!,Испытание боем!
Trial by ordeal!,Испытание огнём и водой!
Tribble,Триббл
Tribulation,Скорбь
Tribune Bhuer Goreblade,Tribune Bhuer Goreblade
Tribune Cantia Fatestealer,Tribune Cantia Fatestealer
Tribune Torga Desertgrave,Tribune Torga Desertgrave
Tricha,Триха
Tricky,Хитрый
"Trigger a quake in target area, knocking down foes and dealing massive damage. Destroys staff.","Вызывает землетрясение в заданной области, сбивая врагов с ног и нанося огромный урон. Разрушает посох."
Trijikk,Триджикк
"Trinkets, shinies? Anyone see them?","Драгоценности, блестяшки? Кто-нибудь их видел?"
Trinkkata,Тринката
Trinna,Trinna
"Trinny, have a seat!","Тринни, присаживайтесь!"
Triple Temaki,Тройной темаки
Triple amenaza,Тройная угроза
Tripvine Explosion,Взрыв трипвины
Tristanak,Tristanak
Trittsicher,Уверенная походка
