english,translate
"Savant[f:""Savante""] Snaff",Знаток[|ица] Снафф
Save Ascalon Settlement from being overrun by destroyers.,Спасите Ascalon Settlement от нашествия разрушителей.
Save yourself. It's too late for us.,Спасайся сам. Для нас уже поздно.
Saw Blade,Пильный диск
"Say again? Bzzzt—breaking up...bzzzt...no promises...bzzt...define ""antagonize""...bzzzt—ding! Time's up!",Повтори? Б-з-з — связь рвётся... б-з-з... ничего не обещаю... б-з... а что значит «злить»?.. б-з-з — динь! Время вышло!
"Say hello to Caithe for me, when you see her, Valiant. Word has it that your path and hers are deeply entwined.","Передай от меня привет Кейт, когда увидишь её, доблестный. Поговаривают, что ваши пути тесно переплетены."
Says the hero who claims to have killed him.,"Говорит герой, который утверждает, что убил его."
Scan Shelves,Просканировать полки
Scan an object for residual energy.,Просканируйте предмет на остаточную энергию.
Scan for supplies left by allied forces.,"Просканируйте местность на припасы, оставленные союзными силами."
Scan hound's corpse.,Просканируйте труп гончей.
Scanned a Friend to Be Sure They're Not an Aetherblade Base,"Просканировал друга, чтобы убедиться, что он не база Эфирных клинков"
"Scanning crystal. WARNING! Corrupted analysis data structure. Sequence Incomplete: 4, 8, —, 32, 64, — . Input missing data.","Сканирую кристалл. ВНИМАНИЕ! Структура данных анализа повреждена. Последовательность неполна: 4, 8, —, 32, 64, —. Введите недостающие данные."
Scarab[s],[Скарабей|Скарабея|Скарабеев]
Scare the dolyaks back into their pen.,Загоните дольяков обратно в загон.
Scarlet...?,Скарлет?..
"Scarlet: (laugh) (cough) So what now? You big, strong heroes going to take me to jail?",Скарлет: (смеётся) (кашляет) И что теперь? Большие сильные герои потащат меня в тюрьму?
"Scarlet: And here, at the center, little ol' me. Aren't you even curious about why I did it? All this chaos and destruction?","Скарлет: А здесь, в самом центре, малютка я. Неужели тебе даже не любопытно, зачем я это сделала? Весь этот хаос и разрушение?"
Scarlet: Just look at you. (huff huff),Скарлет: Ты только погляди на себя. (пыхтит)
Scarlet: That's it. Come and get me—if you dare.,Скарлет: Вот так. Иди и возьми меня — если посмеешь.
Scarlet: Wrong. Tyria will bow before a new master.,Скарлет: Ошибаешься. Тирия склонится перед новым хозяином.
"Scary bad men, huh? I'll take a pass.","Страшные злые дядьки, да? Я, пожалуй, воздержусь."
"Scary, scary, scary beast! Someone, protect Dawkkurra! Please!","Страшный, страшный, страшный зверь! Кто-нибудь, защитите Давккурру! Пожалуйста!"
Scattered around the nearby woods are hidden Inquest caches; they look like this chest here. How 'bout it? Wanna help put Inquest supplies in alliance hands?,"По ближним лесам разбросаны тайники Инквеста, они выглядят как вот этот сундук. Ну как? Хочешь помочь переложить припасы Инквеста в руки союза?"
Schedule a rotation. Can't have anyone falling asleep at the switch.,"Составь расписание смен. Нельзя, чтобы кто-то уснул на посту."
Scholar Blaithnat,Scholar Blaithnat
Scholar Fryxx,Scholar Fryxx
Scholar Selina,Scholar Selina
Scholar Stinn,Scholar Stinn
Scholar Surra,Scholar Surra
Scholar Wikki,Scholar Wikki
Scholar's Journal,Дневник учёного
