english,translate
Ayes,Голоса «за»
Ayla Piersdottir,Айла Пирсдоттир
Ayn Burnheart,Ayn Burnheart
Aysha,Айша
Ayslin Hovde,Айслин Ховде
Aza,Аза
Azar Shattersoul,Азар Душелом
Aztatl,Aztatl
Azure Denaturizing Agent[s],[Лазурный денатурирующий состав|Лазурных денатурирующих состава|Лазурных денатурирующих составов]
B.O.X. (2),B.O.X. (2)
BDYGD-7i,BDYGD-7i
"BTY-R68 ""Bitty""",BTY-R68 «Битти»
Baaah!,Бэ-э-э-э!
Babbling Brook,Журчащий Ручей
Baby Bird[s],[Птенец|Птенца|Птенцов]
Baby runs away!,Малыш убегает!
Back Door,Задняя дверь
Back again.,Снова здесь.
"Back already? Look, we can only dig out so much iron ore at one time.","Уже вернулся? Слушай, мы можем добывать только определённое количество железной руды за раз."
Back at you!,И тебе того же!
"Back for more, Captain Sayida? The Sunspear's bounty wasn't enough for you?","Вернулась за добавкой, капитан Сайида? Награды за Солнечное Копьё тебе не хватило?"
Back in fighting condition!,Снова в боевой форме!
Back into your nightmares.,Обратно в свои кошмары.
"Back off, two legs. You don't know what you're getting yourself into.","Отвали, двуногий. Ты не знаешь, во что ввязываешься."
Back to camp.,Назад в лагерь.
Back to it!,За дело!
Back to the cannons! Blast the beast out of the sky!,К пушкам! Сбейте эту тварь с небес!
Back to the fight!,Обратно в бой!
Back to the fight.,Обратно в бой.
Back to the table of contents.,Назад к оглавлению.
Back to the treetops...,Обратно на верхушки деревьев...
Back to work!,За работу!
Back to your own land!,Убирайся в свои земли!
Back up needed!,Нужна подмога!
Back. Off.,Отойди. Назад.
Back...to the sea.,Обратно... в море.
Backing off! This is more than we can handle.,Отходим! Это нам не по силам.
Backswing,Замах назад
Backup!,Подмога!
"Badazar. Now. Now. Take grawl, make mighty grawl!","Бадазар. Сейчас. Сейчас. Взять граула, сделать могучего граула!"
Badb,Бадб
Baedal Hill Substation,Подстанция Холма Бэдал
Baedal Hill: Yong Reactor Entrance,Холм Бэдал: вход в реактор Ён
Bag of Feed,Мешок корма
Bag of Grass,Мешок травы
Bag[s] of Booty,[Мешок|Мешка|Мешков] добычи
