english,translate
Miniaturized,Уменьшен
Minimize further Branded exposure to avoid detonation.,"Сведите к минимуму дальнейшее воздействие Клейма, чтобы избежать детонации."
Mining-Laser Rack,Стойка горного лазера
Minion Chilled,Прислужник заморожен
Minion Weapon,Оружие прислужника
Mink's Blueprints,Чертежи Минка
Minor Branded exposure has left you charged with volatile energy.,Лёгкое воздействие Клейма зарядило вас нестабильной энергией.
Minor Exhaustion,Лёгкое изнеможение
Minotaur Form,Облик минотавра
Miracle Cures,Чудо-снадобья
Mirador Beetlestone,Мирадор Битлстоун
Miscreant,Негодяй
Miss Kiki,Госпожа Кики
Missile,Ракета
Mist Energy,Энергия Туманов
Mist Portals Active: %num1%,Действующих порталов Туманов: %num1%
Mist Shroud,Саван Туманов
Mist Yourself,Уйти в Туманы
Mistburn Field Survey,Полевая съёмка Ожога Туманов
Mistburn Shake-Off,Стряхивание Ожога Туманов
Mistburned Barrens Mastery Insight,"Озарение мастерства: Пустоши, обожжённые Туманами"
Mistburned Flora Sample[s],"[Образец флоры|Образца флоры|Образцов флоры], обожжённой Туманами"
Mistburned Hemolymph,"Гемолимфа, обожжённая Туманами"
Mistburned Kodan,"Кодан, обожжённый Туманами"
Mistburned Phlegm,"Слизь, обожжённая Туманами"
Mister Soupy,Господин Супчик
Mistlock Instability: We Bleed Fire,Нестабильность Туманного замка: мы истекаем огнём
Mists Arena Blue Team,Синяя команда Арены Туманов
Mists Arena Flying Transform,Превращение для полёта на Арене Туманов
Mists Arena Red Team,Красная команда Арены Туманов
Mists Arena Spectator Team,Команда зрителей Арены Туманов
Mists Ward Supply Crate,Ящик припасов Дозора Туманов
"Mm, that's not right. You should go learn more about Eir.","Мм, не то. Тебе стоит побольше узнать об Эйр."
"Mmm, tasty snacks!","М-м-м, вкусные закуски!"
"Mmm, yes, that's it. A chip here or there brings her out of the stone.","М-м-м, да, вот так. Скол здесь, скол там — и она проступает из камня."
"Mmm-hmm, it has a bipedal attack configuration as well. How inventive.","Мм-хм, у него есть и двуногая боевая конфигурация. Как изобретательно."
Mmm. An interesting perspective. How do you respond to charges that your leadership—or lack thererof—was one of the chief reasons for the catastrophic events that negatively impacted Cantha?,"Мм. Любопытный взгляд. А что вы ответите на упрёки, что ваше руководство — или его отсутствие — стало одной из главных причин катастрофы, ударившей по Канте?"
"Mmm. Quite a high mind-capture success rate, regardless of species.","Мм. Довольно высокая доля успешных захватов разума, независимо от вида."
Mmm. Tasty!,Мм. Вкусно!
"Mmm. You smell like you've been knee-deep in Mordrem corpse. I'll trade you bandit crests for any parts you've got, but I'm especially interested in Mordrem fangs.","Мм. От тебя пахнет так, будто ты по колено бродил в трупах мордремов. Обменяю бандитские гербы на любые части, но особенно меня интересуют клыки мордремов."
"Mmmm, that was just what I needed.","М-м-м-м, именно то, что мне было нужно."
Mmmmm.,М-м-м-м-м.
Moa? I said butterfly.,Моа? Я сказал «бабочка».
Mobile Attacker,Подвижный атакующий
Molten Dominator Minions,Прислужники Расплавленного покорителя
Molten Eruption,Расплавленное извержение
"Molten Firestorm: Couldn't handle the gloves, huh? Let's try things my way: double the tech!","Расплавленный Огнешторм: не справился с перчатками, а? Попробуем по-моему: удвоим технику!"
"Molten invaders leveled my homestead during a blizzard. I was near death when a vision of Wolf led me here. Cragstead had lost its shaman, and I found my new purpose.","Расплавленные захватчики сровняли мой хутор во время бурана. Я был при смерти, когда видение Волка привело меня сюда. Крагстед лишился шамана, и я обрёл новое призвание."
"Money, please!","Денег, будьте добры!"
Monorail Amusement Rifle,Развлекательное ружьё для монорельса
Monstrous Tar Elemental[s],[Чудовищный смоляной элементаль|Чудовищных смоляных элементаля|Чудовищных смоляных элементалей]
Morale decreases in: %str1%,Боевой дух упадёт через: %str1%
Mordant Crescent Hierarch[s],[Иерарх|Иерарха|Иерархов] Гиблого Полумесяца
Mordant Crescent arrive in: %str1%,Гиблый Полумесяц прибудет через: %str1%
Mordrem Husk Club,Дубина из оболочки мордрема
Mordrem Teragriff Silver,Серебро мордремского тераггрифа
Mordrem Ultimate Weapon,Абсолютное оружие мордремов
Mordrem assault begins in: %str1%,Натиск мордремов начнётся через: %str1%
"Mordrem have breached Tarir, placing Glint's offspring in peril. Our outposts are coordinating a counterattack.","Мордремы пробились в Тарир, и потомство Глинт в опасности. Наши заставы согласуют контратаку."
"Mordrem vine pods are very unstable. If you take any damage while carrying one, it will explode.","Стручки мордремских лоз крайне нестабильны. Если получить урон, неся такой, он взорвётся."
Mordremoth doesn't stand a chance!,У Мордремота нет ни шанса!
"Mordremoth is here. It's all around us, but muted...like it's trying to conceal itself.","Мордремот здесь. Он повсюду вокруг, но приглушён... будто пытается скрыться."
Mordremoth is sure to have more minions about. Keep your eyes open.,У Мордремота наверняка есть тут ещё прислужники. Смотри в оба.
"Mordremoth knows we're here, and it's trying to twist our thoughts. Pathetic.","Мордремот знает, что мы здесь, и пытается вывернуть наши мысли. Жалко."
Mordremoth really took a hammer to Destiny's Edge.,Мордремот здорово прошёлся молотом по Грани Судьбы.
"Mordremoth speaks again. It knows we're here, and it's trying to twist our thoughts. Pathetic.","Мордремот заговорил снова. Он знает, что мы здесь, и пытается вывернуть наши мысли. Жалко."
Mordremoth! Guide our hands!,Мордремот! Направь наши руки!
Mordremoth's Influence,Влияние Мордремота
"Mordremoth's death has greatly accelerated the growth of the crack in the bloodstone. It's no longer a matter of months until it ruptures, but a matter of days.","Смерть Мордремота сильно ускорила рост трещины в камне крови. До разрыва теперь не месяцы, а дни."
Mordremoth's fate is assured.,Судьба Мордремота предрешена.
"Mordremoth's here, too. I can feel its mind all around us...",Мордремот тоже здесь. Я чувствую его разум повсюду вокруг...
