english,translate
Einzelhaft,Одиночное заключение
Eir Carving,Резьба Эйр
"Eir was right. While the sword was shattered, enough survived that a skilled blacksmith could remake it.","Эйр была права. Хотя меч и был разбит, достаточное количество осколков уцелело, чтобы опытный кузнец смог воссоздать его."
Eir's Companion,Спутник Эйр
Eirs Gedenkfeier in Hoelbrak,Память об Эйр в Хёльбраке
Eirys,Эйрис
Eisbrut-Saga-Belohnungspfad (PvP),"Награда за прохождение сюжетной линии «Сага о Ледоклыках» (PvP)"
Eisbrut-Saga-Belohnungspfad (WvW),"Награда за прохождение сюжетной линии «Сага о Ледоклыках» (PvP)"
Eisen,Эйзен
Ejection Seat,Катапультируемое сиденье
Ejects hardened coolant in the form of potentially harmful particles. Do not stand near device during this process.,Выбрасывает затвердевший охлаждающий агент в виде потенциально опасных частиц. Не подходите к устройству во время этой процедуры.
Ekto,Экто
Elan,Элан
Elana,Элана
Elda,Эльда
Elder Air Djinn,Старший воздушный джинн
Elder Arboreal Spirit,Старый древесный дух
Elder Dolyak,Старый дольяк
Elder Dorran,Старейшина Дорран
Elder Dragons—this might take a couple rounds. Stay strong.,Старшие драконы — это может занять несколько раундов. Держитесь.
Elder Narn,Старший Нарн
Elder Prismatic Dragon,Старший Призматический Дракон
Elder Sen,Старейшина Сен
Elder Thruln,Старший Тралн
Elder Yasmi the Fickle,Старшая Ясми Непостоянная
Elders Defeated,Старейшины побеждены.
Elebor,Элебор
Electric Aura,Электрическая аура
Electric Explosion on Death,Электрический взрыв при смерти
Electric Meteor Barrage,Электрический метеоритный залп
Electrical Buildup,Накопление электричества
Electrified Aura,Электризованная аура
Electrified Minion,Электризованный прислужник
Electro Chaff,Электро-облако
Electrofobia,Электрофобия
Elektrische Interferenz,Электрические помехи
Elektrische Stadt,Электрический город
Elektrophobie,Электрофобия
Elemental Armor • Counters Attacks,Элементальная броня • Снижает урон от атак
Elemental Armor • Elemental Fields Transmute Projectiles,Элементальная броня • Элементальные поля. Преобразует снаряды.
Elemental Attacks,Элементальные атаки
Elemental Attacks • Whirlwind,Элементальные атаки • Вихрь
Elemental Blood,Элементальная кровь
Elemental Coalescence,Слияние стихий
Elemental Companion,Элементальный компаньон
Elemental Echo,Элементальное эхо
Elemental Fount,Элементальный источник
Elemental Power Source,Источник элементальной энергии
Elemental Source,Элементальный источник
Elemental Spear,Элементальное копьё
Elemental earth enters combat.,Элементаль земли вступает в бой.
Elemental earth is calling for help.,Стихия земли призывает на помощь.
Elemental earth is dying.,Стихийная земля погибает.
Elemental earth is leaving combat.,Элементаль земли покидает бой.
Elemental earth is now alert.,Элементальная земля пришла в состояние повышенной готовности.
Elemental earth is using a special attack.,Элементаль земли использует особую атаку.
Elemental earth kills an enemy.,Элементальная земля убивает врага.
Elemental energy surges from the pit of the volcano. Many have attempted to harness its power.,Из жерла вулкана бьют потоки стихийной энергии. Многие пытались обуздать её силу.
Elementaranstieg,Элементальный всплеск
Elementare Elegie,Элементарная элегия
Elements Crystal Strike,Кристальный удар элементалистом
"Elements, I command you to bend to my will.","Элементы, я повелеваю вам подчиниться моей воле."
Elevator Controller,Устройство управления лифтом
Elevator Controls,Управление лифтом
Elevator to Junker's Scrapyard,Лифт к свалке Джанкера
Elevator to Perimeter Loop,Лифт к Периметральной петле
Elevator to Power Plant Core,Лифт к ядру электростанции
Elevator to Ronan's Bower,Лифт к башне Ронана
Elevator to Ruins of Rin,Лифт к руинам Рина
Elevator to the Marshaling Field,Лифт к месту сбора войск
Eligibility: Faith Is My Shield,Условие: Вера – мой щит.
Eligibility: Guided by Fate,Условие участия: Под чутким руководством судьбы.
Eliminate attackers to regain stealth.,"Устраните противников, чтобы восстановить невидимость."
Eliminate destroyer forces in the volcano's southeast cavern.,Уничтожьте силы разрушителей в юго-восточной пещере вулкана.
Eliminate destroyer forces on the volcano's south side.,Уничтожь силы разрушителей на южной стороне вулкана.
Eliminate the Forged barricade.,Уничтожьте поддельную баррикаду.
Eliminate the giant shark.,Уничтожьте гигантскую акулу.
Elite Aetherblades,Элитные эфирные клинки
Elite Minion,Элитный прислужник
Elite-Fertigkeiten verwenden,Использовать элитные умения
Elixier-Rezept,Рецепт эликсира
Elize Fairchild,Элиза Фэйрчайлд
Ellie,Элли
Ellyna Graidy,Эллинна Грейди
Elmo Finnigan,Элмо Финниган
Elonan Herbs,Элонийские травы
Elonian Basket,Элонийская корзина
Elonian Hunting Dog,Элонийская охотничья собака
Elonian Seat,Элонийский трон
"Elonian Shoulder Box[pl:""Boxes""]",Элонийский ящик для плеч[|и|а]
Elonian • Paragon,Элонийский • Образцовый
Elphaba Luna,Эльфаба Луна
Elroy,Элрой
Elwynn Kirby,Элвин Кирби
Ely Scorchfire,Эли Скорчфайр
Elyse Delaqua,Элиз Делаква
Embalmer Boran,Бальзамировщик Боран
Embellished White Mantle Badge[s],Инсигнии белых мантий с узорами
"Ember? Yeah, you were right. Get ready for a long inventory.","Эмбер? Да, ты был прав. Готовься к долгой проверке инвентаря."
Emberclaw's Impling,Имплинг Эмберклоу
Emberclaw's impling[s],Имплинг Огненного Когтя
Embers,Искры
Embra Hammerstrike,Эмбра Хаммерстрайк
Embroidered Shoulder Cape,Вышитый наплечник
