english,translate
Ray of Light,Луч света
Reach out...,Протяни руку...
Reach the gate to the war room.,Доберитесь до ворот военного зала.
Reach the highest platform in the obstacle course using jumping and gliding.,"Доберитесь до самой высокой площадки полосы препятствий, используя прыжки и планирование."
Reach the platform to begin the raid encounter.,"Встаньте на площадку, чтобы начать рейд-столкновение."
"Read ""Arah: City of the Gods.""",Прочитайте «Арах: город богов».
"Read ""Everyday Magic in Orr.""",Прочитайте «Повседневная магия в Орре».
"Read ""Orr Rises Again.""",Прочитайте «Орр восстаёт снова».
"Read ""Signets.""",Прочитайте «Печати».
"Read ""The Sinking of Orr.""",Прочитайте «Погружение Орра».
"Read ""The Tragedy of Malchor.""",Прочитайте «Трагедия Малхора».
Read Description,Прочитать описание
Read Marker,Прочитать метку
Read Screen,Прочитать экран
Read about Salvation Pass.,Прочитайте о Перевале Спасения.
Read about Spirit Vale.,Прочитайте о Долине Духов.
Read about Squad Leader Bennett.,Прочитайте о командире отряда Беннетте.
Read about bloodstone shards.,Прочитайте об осколках камня крови.
Read about magical research.,Прочитайте о магических исследованиях.
"Read an excerpt from ""The Ebonlocke Covenant.""",Прочитайте отрывок из «Эбонлокского Завета».
Read on...,Читайте дальше...
"Read the chapter ""King Doric.""",Прочитайте главу «Король Дорик».
"Read the chapter ""King Reza.""",Прочитайте главу «Король Реза».
"Read the chapter ""King Zoran.""",Прочитайте главу «Король Зоран».
Read the letter from Councillor Ludo.,Прочитайте письмо от Councillor Ludo.
Read the letter from Firstborn Dagonet.,Прочитайте письмо от Перворождённого Дагонета.
Read the notes.,Прочитайте записи.
Read the plaque again.,Прочитайте табличку ещё раз.
Read the tablet.,Прочитайте скрижаль.
Ready for a challenge?,Готовы к испытанию?
Ready for a long night.,Готов к долгой ночи.
Ready for your beating?,Готов получить взбучку?
Ready to catch: %num1%/3,Готово к ловле: %num1%/3
Ready to puzzle out this mystery?,Готовы разгадать эту тайну?
Ready your allies and await the next development in the battle.,Готовьте союзников и ждите следующего поворота в битве.
Really? I would appreciate any help.,Правда? Я буду благодарен за любую помощь.
Really? I've never heard of your kind until now. I'm surprised those asura didn't file a report on you.,"Правда? Я до сих пор о вашем роде не слышал. Удивлён, что асуры не составили на вас отчёт."
Really? Thanks! I spent a lot of time getting the taste just right. I'll let the other brewmasters know that this is ready to ship!,"Правда? Спасибо! Я долго добивался нужного вкуса. Скажу остальным пивоварам, что партию можно отгружать!"
"Really? Wow, you must be an amazing adventurer. My mom won't let me leave Garenhoff. ""The world's too dangerous without the Isgarren's protection.""","Правда? Ух ты, ты, должно быть, потрясающий искатель приключений. Мама не выпускает меня из Гаренхоффа. «Мир слишком опасен без защиты Исгаррена»."
"Really? You've...seen what awaits us? And it's not so bad? That's...comforting, actually.","Правда? Ты... видел, что нас ждёт? И это не так уж страшно? Это... даже утешает."
Realm Barrier,Барьер царства
Reanimated Antipathy,Оживлённая неприязнь
Reanimated Hatred,Оживлённая ненависть
Reassure the Flame Legion cubs.,Успокойте детёнышей Flame Legion.
Rebels? Just a bunch of ignorant kids. Don't they realize they're attacking our only connection to King Joko's empire?,"Мятежники? Просто кучка невежественных юнцов. Они не понимают, что нападают на нашу единственную связь с империей короля Джоко?"
Reboot Time,Время перезагрузки
Rebooting,Перезагрузка
Reboot—successful. Reactivating—Luminates—protocol.,Перезагрузка—успешна. Возобновляю—протокол—Люминатов.
Recap the White Mantle's origins. [lbracket]Replay Cinematic[rbracket],Кратко о происхождении White Mantle. [lbracket]Пересмотреть ролик[rbracket]
Recapture the ranch from invaders.,Отбейте ранчо у захватчиков.
Received Bird Transformation,Получено превращение в птицу
Received Earth Transformation,Получено превращение в землю
Received Fish Transformation,Получено превращение в рыбу
"Receiving charge from a nearby conduit, enabling the use of a powerful skill.","Получает заряд от ближайшего проводника, позволяя применить мощное умение."
Reception Point,Точка приёма
"Recharge your grenades with that essence! Quickly, now!",Перезаряди гранаты этой сущностью! Живо!
Recipe for Rancidity,Рецепт гнили
Recipe[s]: Canthan Merchant Canopy,[Рецепт|Рецепта|Рецептов]: [Навес|Навеса|Навесов] кантанского торговца
Recipe[s]: Canthan Merchant Stall,[Рецепт|Рецепта|Рецептов]: [Лавка|Лавки|Лавок] кантанского торговца
Recipe[s]: Canthan Merchant Stall (Open-Backed),[Рецепт|Рецепта|Рецептов]: [Лавка|Лавки|Лавок] кантанского торговца (без задней стенки)
Recipe[s]: Canthan Trader Cart,[Рецепт|Рецепта|Рецептов]: [Тележка|Тележки|Тележек] кантанского купца
Recipe[s]: Commander's Draconic Boots,[Рецепт|Рецепта|Рецептов]: драконьи сапоги Командира
Recipe[s]: Commander's Draconic Coat,[Рецепт|Рецепта|Рецептов]: драконья куртка Командира
Recipe[s]: Commander's Draconic Gauntlets,[Рецепт|Рецепта|Рецептов]: драконьи латные перчатки Командира
Recipe[s]: Commander's Draconic Helm,[Рецепт|Рецепта|Рецептов]: драконий шлем Командира
Recipe[s]: Commander's Draconic Legs,[Рецепт|Рецепта|Рецептов]: драконьи поножи Командира
Recipe[s]: Commander's Draconic Pauldrons,[Рецепт|Рецепта|Рецептов]: драконьи наплечники Командира
Recipe[s]: Commander's Emblazoned Boots,[Рецепт|Рецепта|Рецептов]: гербовые сапоги Командира
Recipe[s]: Commander's Emblazoned Coat,[Рецепт|Рецепта|Рецептов]: гербовая куртка Командира
Recipe[s]: Commander's Emblazoned Gloves,[Рецепт|Рецепта|Рецептов]: гербовые перчатки Командира
Recipe[s]: Commander's Emblazoned Helm,[Рецепт|Рецепта|Рецептов]: гербовый шлем Командира
Recipe[s]: Commander's Emblazoned Pants,[Рецепт|Рецепта|Рецептов]: гербовые штаны Командира
Recipe[s]: Commander's Emblazoned Shoulders,[Рецепт|Рецепта|Рецептов]: гербовые наплечники Командира
Recipe[s]: Commander's Pearl Blunderbuss,[Рецепт|Рецепта|Рецептов]: жемчужный мушкетон Командира
Recipe[s]: Commander's Pearl Brazier,[Рецепт|Рецепта|Рецептов]: жемчужная жаровня Командира
Recipe[s]: Commander's Pearl Broadsword,[Рецепт|Рецепта|Рецептов]: жемчужный палаш Командира
Recipe[s]: Commander's Pearl Carver,[Рецепт|Рецепта|Рецептов]: жемчужный резак Командира
Recipe[s]: Commander's Pearl Crusher,[Рецепт|Рецепта|Рецептов]: жемчужная дробилка Командира
Recipe[s]: Commander's Pearl Handcannon,[Рецепт|Рецепта|Рецептов]: жемчужная ручная пушка Командира
Recipe[s]: Commander's Pearl Impaler,[Рецепт|Рецепта|Рецептов]: жемчужный протыкатель Командира
Recipe[s]: Commander's Pearl Needler,[Рецепт|Рецепта|Рецептов]: жемчужная игла Командира
Recipe[s]: Commander's Pearl Quarterstaff,[Рецепт|Рецепта|Рецептов]: жемчужный шест Командира
Recipe[s]: Commander's Pearl Reaver,[Рецепт|Рецепта|Рецептов]: жемчужный секач Командира
Recipe[s]: Commander's Pearl Stinger,[Рецепт|Рецепта|Рецептов]: жемчужное жало Командира
Recipe[s]: Commander's Pearl Trident,[Рецепт|Рецепта|Рецептов]: жемчужный трезубец Командира
Recipe[s]: Enriched Compost,[Рецепт|Рецепта|Рецептов]: обогащённый компост
Recipe[s]: Freshwater Pearl Orichalcum Amulet,[Рецепт|Рецепта|Рецептов]: орихалковый амулет с речным жемчугом
Recipe[s]: Freshwater Pearl Orichalcum Earring,[Рецепт|Рецепта|Рецептов]: орихалковая серьга с речным жемчугом
Recipe[s]: Freshwater Pearl Orichalcum Ring,[Рецепт|Рецепта|Рецептов]: орихалковое кольцо с речным жемчугом
Recipe[s]: Harrier's Warbeast Breastplate,[Рецепт|Рецепта|Рецептов]: нагрудник боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Gauntlets,[Рецепт|Рецепта|Рецептов]: латные перчатки боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Gloves,[Рецепт|Рецепта|Рецептов]: перчатки боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Helmet,[Рецепт|Рецепта|Рецептов]: шлем боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Jerkin,[Рецепт|Рецепта|Рецептов]: куртка боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Pants,[Рецепт|Рецепта|Рецептов]: штаны боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Tassets,[Рецепт|Рецепта|Рецептов]: набедренники боевого зверя Вестника
Recipe[s]: Harrier's Warbeast Vambraces,[Рецепт|Рецепта|Рецептов]: наручи боевого зверя Вестника
