english,translate
Supply Wagon,Supply Wagon
Supplymaster Aisly,Интендант Айсли
Supplymaster Azzi,Интендант Аззи
Supported Lord Faren's Training,Тренировки Lord Faren поддержаны
Supportive earth!,Земля-опора!
Supports,Поддерживает
"Sure, I'll fight your...thingy.","Ладно, буду драться с твоей... штуковиной."
"Sure, what are you surveying?","Конечно, а что ты обследуешь?"
Sure. Here I go!,Конечно. Приступаю!
"Surely, you've heard of me.",Уж обо мне-то ты наверняка слышал.
Surly Rage,Угрюмая ярость
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 Black and 2 Gold Mini Skimmer Pups with 20 Unidentified Dyes in the Mystic Forge to create a Mini Lantern Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 чёрного и 2 золотых мини-детёнышей скиммера с 20 неопознанными красками в Mystic Forge, чтобы создать мини-детёныша скиммера «фонарь»."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 Black and 2 Orange Mini Skimmer Pups with 12 Unidentified Dyes in the Mystic Forge to create a Mini Gold Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 чёрного и 2 оранжевых мини-детёнышей скиммера с 12 неопознанными красками в Mystic Forge, чтобы создать мини-золотого детёныша скиммера."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 Blue and 2 Green Mini Skimmer Pups with 4 Unidentified Dyes in the Mystic Forge to create a Mini Orange Skimmer Pup.<br>Combine 1 Orange and 2 Blue Mini Skimmer Pups with 4 Unidentified Dyes in the Mystic Forge to create a Mini Purple Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 синего и 2 зелёных мини-детёнышей скиммера с 4 неопознанными красками в Mystic Forge, чтобы создать мини-оранжевого детёныша скиммера.<br>Соедините 1 оранжевого и 2 синих мини-детёнышей скиммера с 4 неопознанными красками в Mystic Forge, чтобы создать мини-фиолетового детёныша скиммера."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 Blue, 1 Green, and 1 Orange Mini Skimmer Pup with 8 Unidentified Dyes in the Mystic Forge to create a Mini White Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 синего, 1 зелёного и 1 оранжевого мини-детёныша скиммера с 8 неопознанными красками в Mystic Forge, чтобы создать мини-белого детёныша скиммера."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 Blue, 1 Green, and 1 Purple Mini Skimmer Pup with 8 Unidentified Dyes in the Mystic Forge to create a Mini Black Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 синего, 1 зелёного и 1 фиолетового мини-детёныша скиммера с 8 неопознанными красками в Mystic Forge, чтобы создать мини-чёрного детёныша скиммера."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 Purple and 2 White Mini Skimmer Pups with 12 Unidentified Dyes in the Mystic Forge to create a Mini Silver Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 фиолетового и 2 белых мини-детёнышей скиммера с 12 неопознанными красками в Mystic Forge, чтобы создать мини-серебристого детёныша скиммера."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 1 White, 1 Black, and 1 Silver Mini Skimmer Pup with 20 Unidentified Dyes in the Mystic Forge to create a Mini Iceberg Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 1 белого, 1 чёрного и 1 серебристого мини-детёныша скиммера с 20 неопознанными красками в Mystic Forge, чтобы создать мини-детёныша скиммера «айсберг»."
"Surprisingly, newborn skimmer pups don't need any parental care after birth.<br>Combine 3 Mini Blue Skimmer Pups with 2 Unidentified Dyes in the Mystic Forge to create a Mini Green Skimmer Pup.","Как ни удивительно, новорождённые детёныши скиммера не нуждаются в родительской заботе.<br>Соедините 3 синих мини-детёнышей скиммера с 2 неопознанными красками в Mystic Forge, чтобы создать мини-зелёного детёныша скиммера."
Surround yourself and allies with a shield that strikes back at attackers. Grant protection to yourself and nearby allies if you don't counter attack.,"Окружает вас и союзников щитом, отвечающим ударом на атаку. Если вы не контратакуете, даёт протекцию вам и союзникам поблизости."
Surround yourself with an shield of Arcane energy that blocks the next 5 attacks.,"Окружает вас щитом тайной энергии, блокирующим следующие 5 атак."
Surrounds itself with a fear-inducing field.,"Окружает себя полем, наводящим страх."
Surveillance Point,Точка наблюдения
Surveyed %num1%/%num2% Impacts,Обследовано %num1%/%num2% мест падения
Survive %num2% chamber[s] in the Tower of Nightmares.,Переживите %num2% [зал|зала|залов] в Tower of Nightmares.
Survived %num1%/%num2% Bloodstone Explosions,Пережито %num1%/%num2% взрывов кровавого камня
Survived 20 Stacks of Bitter Cold,Пережито 20 стаков Лютого холода
Survived All Encounters in the Foundry of Failed Creations without Being Downed,Все столкновения в Литейной неудавшихся творений пережиты без единого поражения
Survived Balthazar's Ultimate Attack,Предельная атака Бальтазара пережита
