english,translate
"Check back often, as we discover new weapons, or have special ticket pricing on different weapon sets.",Заглядывайте почаще: мы открываем новое оружие и устраиваем особые цены на билеты для разных наборов.
Check in with Braham at the Eagle Shrine.,Поговорите с Брейхамом у святилища Орла.
Check in with Braham at the Ox Shrine.,Поговорите с Брейхамом у святилища Быка.
Check in with Braham at the Wolverine Shrine.,Поговорите с Брейхамом у святилища Росомахи.
Check on the wounded kodan scouts.,"Проверьте, как там раненые разведчики кодан."
Check your mail for a message from M.,Проверьте почту — там сообщение от М.
Checkpoint 3,Контрольная точка 3
Checkpoint Nest,Контрольная точка «Гнездо»
Cheer up! It's Meatoberfest!,Выше нос! Мясотоберфест!
Chef Krella,Повар Крелла
Chef Kronon,Повар Кронон
Chef Nrocroc,Повар Нрокрок
Chef Tarstar,Повар Тарстар
Chef Wupwup,Повар Вупвуп
Chef itzel,Повар ицель
Chest[s] of Keep Construct Helms,[Сундук|Сундука|Сундуков] со шлемами Конструкта крепости
Chest[s] of Vale Guardian Boots,[Сундук|Сундука|Сундуков] с сапогами Стража долины
Chest[s] of White Mantle Armaments,[Сундук|Сундука|Сундуков] с вооружением Белой Мантии
Chief Timblin seems to be handling his new position well.,"Вождь Тимблин, похоже, неплохо освоился на новой должности."
"Chief Timblin, what kind of strategy would you employ if you were leader?","Вождь Тимблин, какую стратегию ты бы выбрал, будь ты главным?"
"Chief, I'm a little concerned with these contraptions of yours. Are they safe?","Вождь, меня немного беспокоят эти твои приспособления. Они безопасны?"
"Chief, I've been concerned about false positives in these tests.","Вождь, меня тревожат ложные срабатывания в этих испытаниях."
"Chief, explain how this early warning system works.","Вождь, объясни, как работает эта система раннего оповещения."
"Chief, what if we combined our efforts to create a modified Mordrem detector?","Вождь, а что, если объединить усилия и собрать улучшенный детектор мордремов?"
Chief—Dekkti—has—not—authorized—me—to—speak—with—you. Good—day.,Вождь—Деккти—не—разрешал—мне—говорить—с—вами. Всего—доброго.
"Childhood trauma or some such nonsense. All I know for sure is that he wants to study ettins, and that's reason enough for me to destroy them.","Детская травма или ещё какая-то чушь. Наверняка знаю одно: он хочет изучать эттинов, и для меня этого довода довольно, чтобы их уничтожить."
Chili,Чили
Chili-Pepper Powder,Порошок чили
Chill Vulnerability,Заморозка и уязвимость
Chills • Applies Vulnerability,Замораживает • Накладывает уязвимость
"Choke on this, mole!","Подавись, крот!"
Chomper,Кусака
Choose a companion.,Выберите спутника.
"Choose the Gilded Hollow, seek power in the depths, and forge your future within its walls.","Выберите Gilded Hollow, ищите силу в глубинах и куйте своё будущее в её стенах."
Choose the correct input.,Выберите правильный ввод.
Choose the incorrect input.,Выберите неправильный ввод.
Choose your target: Mink or Kepa?,Выбирай цель: Минк или Кепа?
Chopping Board,Разделочная доска
Choya Flash,Вспышка чойя
Chrono,Хроно
"Chul-Moo's accounts seem credible, if not a bit slow. And they're another data point supporting mine and Taimi's theory.","Рассказам Чул-Му можно верить, пусть он и медлит. И это ещё один довод в пользу нашей с Тайми теории."
Cin's Dagger,Кинжал Цин
Cinematic Test Staff Bone,Тестовый посох для роликов (кость)
Circling Wind,Кружащий ветер
Circuit overload in: %str1%,Перегрузка цепи через: %str1%
Civilians evacuated from Cathal,"Мирные жители, вывезенные из Катала"
Civilians evacuated to Divinity's Reach,"Мирные жители, вывезенные в Divinity's Reach"
Claim Level,Уровень захвата
Clash at Ebonhawke,Столкновение в Эбонхоке
Clashing Flame,Сталкивающееся пламя
Clashing Ice,Сталкивающийся лёд
Class ends in: %str1%,Занятие закончится через: %str1%
Class will be dismissed in: %str1%,Занятие завершится через: %str1%
"Claypool's a real sweet little town. They have all sorts of interesting folks, great honey, and the cutest pigs you ever saw.","Клейпул — на редкость славный городок. Там всякий интересный народ, отличный мёд и самые очаровательные свиньи, каких только видывал свет."
Cleansed Artifacts,Очищенные артефакты
Cleanses conditions every second and blocks attacks.,Каждую секунду снимает состояния и блокирует атаки.
Cleansing Progress,Ход очищения
Clear Broken Spit of the Risen sea creatures replicating themselves.,"Очистите Расколотую косу от восставших морских тварей, которые размножаются."
Clear Conditions,Снять состояния
Clear Ice,Прозрачный лёд
Clear all of the remaining threats in the Deep.,Устраните все оставшиеся угрозы в Глубине.
Clear ettins from Gort's Pit for Gort.,Очистите Gort's Pit от эттинов для Горта.
Clear out the Mistburned enemies!,"Уничтожьте врагов, обожжённых Туманами!"
"Clear the camp, kill the destroyers, don't get killed by the destroyers! So much to do!","Зачистить лагерь, перебить разрушителей, не дать разрушителям убить себя! Столько дел!"
Clear the chak out of the beetle larvae feeding grounds.,Выбейте чаков с кормовых угодий жучиных личинок.
"Clear the dig site of dredge, and close up air vents. If you find stone relics, bring them to me.",Очистите раскопки от дреджей и закройте вентиляционные отверстия. Найдёте каменные реликвии — несите мне.
Clear the field of wurms and wurm mounds for the cow race.,Очистите поле от вурмов и их холмов для коровьих бегов.
Clear the fire imp population and extinguish their fires.,Истребите огненных бесов и потушите их костры.
Clear the path to progress forward,"Расчистите путь, чтобы двигаться дальше"
Clear the remaining Mordrem Guard from all three platforms.,Очистите все три платформы от оставшейся Стражи Мордрема.
Clear the room of ghosts.,Очистите зал от призраков.
"Clear them, before they make pincushions of the other team.","Убери их, пока они не превратили другую команду в подушечки для иголок."
Clear those skritt away! My research must be protected!,Разгони этих скриттов! Моё исследование должно быть в безопасности!
Cleaving Frostsaw • Frost Legion Support,Рассекающая ледопила • Поддержка Ледяного легиона
Cloaked,Скрытый
Clockwork Skelk Unarmed Weapon,Часовой скелк: безоружная атака
Clone[s],[Клон|Клона|Клонов]
Close the logbook.,Закройте судовой журнал.
Close the notebook.,Закройте блокнот.
Close the spectral rift.,Закройте призрачный разлом.
Close your eyes. Hear it? The wind and trees are actually rather noisy. And there are ways to combat the cold.,Закрой глаза. Слышишь? Ветер и деревья на самом деле изрядно шумят. А с холодом бороться можно.
"Close, but not close enough! You got it wrong! Next question. What's her animal spirit?","Близко, но недостаточно! Неверно! Следующий вопрос. Какой у неё дух-животное?"
Close-Combat Hardened,Закалённый в ближнем бою
Closing a demonic tear has taken its toll. You are unable to close more tears while this effect persists.,"Закрытие демонического разрыва далось нелегко. Пока действует этот эффект, закрывать другие разрывы вы не можете."
Closure is overrated. It's fine the way it is.,Точку ставить необязательно. И так сойдёт.
Cloud Pteruges,Cloud Pteruges
Cloud of Concealing Dust,Облако скрывающей пыли
"Coat yourself in concealing dust to avoid security turrets, and ferry bombs to the door.","Обсыпьтесь скрывающей пылью, чтобы обойти охранные турели, и перенесите бомбы к двери."
Code Controller,Кодовый контроллер
Code Golem,Кодовый голем
Codebreaker of Robbari's Bandits,Взломщик шифров банды Роббари
Coffee-Fueled Movement,Движение на кофе
Coin Rush starts in: %str1%,Монетная лихорадка начнётся через: %str1%
Cold? This is nothing! It's refreshing!,Холодно? Да это пустяки! Бодрит!
Coliseum Prestige,Престиж Колизея
Collect Light,Собрать свет
"Collect crystals like this one here and the Aspect of Sun will flow through you. It will let you move as quickly as the Sun's light, right through the waterfall.","Собирайте кристаллы вроде вот этого, и Аспект Солнца потечёт через вас. Он даст двигаться быстро, как солнечный свет, — прямо сквозь водопад."
Collect health data on a temporarily pacified animal.,Соберите данные о здоровье временно усмирённого животного.
Collect ten magic orbs around the area to feed the moths and complete the puzzle.,"Соберите десять магических сфер по округе, чтобы накормить мотыльков и решить головоломку."
"Collect the mushrooms' spore clusters, but try not to breathe them in for long.","Соберите споровые гроздья грибов, но старайтесь не вдыхать их долго."
Collected %num1% of %num2% Item[s],Собрано %num1% из %num2% [предмета|предметов|предметов]
Collected the Forgotten Lights,Забытые огни собраны
Collection complete in: %str1%,Коллекция завершится через: %str1%
Collection ends in: %str1%,Коллекция закончится через: %str1%
Color me curious. Show me what you've got.,"Считай, ты меня заинтриговал. Показывай, что там у тебя."
Color me interested! What else can you tell me about the vault?,"Считай, я заинтересован! Что ещё расскажешь о хранилище?"
Colossal Lighthouse,Колоссальный маяк
Combat mode activated.,Боевой режим включён.
Come and take a look. Your newest discovery is fascinating!,Подойди и взгляни. Твоя новая находка поразительна!
Come back and play!,Возвращайся поиграть!
Come here.,Иди сюда.
"Come hunt bugs with us, and prove your skill.","Идём с нами на жуков — покажи, чего стоишь."
"Come now, yes? We enter cave. Live there. Like old home, but ours!","Идём, да? Мы входить пещера. Жить там. Как старый дом, только наш!"
Come on! I'd never serve Mordremoth. I'd sooner die!,Да брось! Я бы никогда не служил Мордремоту. Скорее умру!
"Come on, Jory. You're too suspicious. Canach came to help. And I think these new hylek are totally friendly.","Брось, Джори. Ты слишком подозрительна. Канах пришёл помочь. И эти новые хилеки, по-моему, вполне дружелюбны."
"Come on, come on! There is treasure to be acquired, and we'll never uncover it by standing around!","Живее, живее! Нас ждёт добыча, а стоя столбом мы её не найдём!"
"Come on, now! Get those cores! I believe in you!",Ну же! Хватай эти ядра! Я в тебя верю!
"Come on, now, at least put up a fight!","Ну же, хоть немного посопротивляйся!"
