english,translate
I am rain and ice.,Я дождь и лёд.
I am ready.,Я готов.
I am river and ocean.,Я река и океан.
I am rock and soil!,Я камень и земля!
"I am shamed to have fought beside such weaklings. Dragon, I will find others more worthy to build your totem.","Мне стыдно, что я сражался бок о бок с такими слабаками. Дракон, я найду других, более достойных возвести твой тотем."
"I am the Voice of Koda. Koda shows me the whole, beyond what ears and eyes can sense, and lets my voice share this wisdom. But hearing is not understanding, and only the Claw of Koda can interpret Koda's will.","Я Голос Коды. Кода являет мне целое, недоступное ушам и глазам, и позволяет моему голосу делиться этой мудростью. Но слышать — не значит понимать, и лишь Коготь Коды способен истолковать волю Коды."
I am the flames!,Я само пламя!
I am the wind!,Я сам ветер!
I am undone.,Мне конец.
I await your command.,Жду твоего приказа.
I bet on that scary charr. Be a sweetling and help my wager come true?,"Я поставил на того страшного чарра. Будь лапочкой, помоги моей ставке сыграть, а?"
I burned myself making a salad this afternoon.,"Я сегодня обжёгся, готовя салат."
"I burned scarab-infested crops before the infestation could spread. Then I found evidence of scarabs and spoke to Doctor Tasin. Before she died, she told me of Sabil's treachery. I confronted him, defeated several other Joko loyalists, then briefed Scout Anisa on everything that occurred.","Я сжёг заражённые скарабеями посевы, пока зараза не расползлась. Затем я нашёл доказательства присутствия скарабеев и поговорил с доктором Тасин. Перед смертью она рассказала мне о предательстве Сабиля. Я схватился с ним, одолел ещё нескольких приверженцев Джоко, а потом доложил обо всём разведчице Анисе."
"I call for an ingredient, you throw it. Got it?",Я называю ингредиент — ты его бросаешь. Понятно?
"I came here seeking my fortune fishing near Triskell Quay, but I was driven into Lionguard protection at Overlake Haven by the Toxic Alliance. Now the lake is polluted and ettin have attacked my new home. Please, fight for Triskell Quay and Overlake Haven.","Я приехал сюда попытать счастья на рыбалке у Трискелл-Куэй, но Toxic Alliance загнал меня под защиту Львиной стражи в Оверлейк-Хейвене. Теперь озеро отравлено, а на мой новый дом напали эттины. Прошу, сразись за Трискелл-Куэй и Оверлейк-Хейвен."
I can always summon more.,Я всегда могу призвать ещё.
"I can browse, but I don't think he'll sell me anything.","Посмотреть-то я могу, только вряд ли он мне что-нибудь продаст."
"I can feel it, Kay. The treasure vault's gotta be right on the other side.","Я это чувствую, Кей. Сокровищница точно прямо за той стеной."
I can feel the swamp waters seeping in. This whole place is diseased. If only I could leave my post I could cleanse myself of this stench.,"Я чувствую, как просачиваются болотные воды. Это место насквозь больное. Если бы я мог покинуть пост, я бы отмылся от этого смрада."
I can fight if I have to.,"Если придётся, я готов драться."
I can move mountains!,Я горы сверну!
I can see why they don't. Yetis haven't been seen here for a long time.,Понимаю почему. Йети тут давно не видели.
I can see you've traveled far.,"Вижу, ты пришёл издалека."
I can still save you. I can—I can fix this.,Я ещё могу тебя спасти. Я... я всё исправлю.
"I can train you to be a chef, but be warned: it is an art for true world travelers, and it requires more coin and karma to master than other crafts.","Я могу обучить тебя ремеслу повара, но предупреждаю: это искусство для настоящих странников, и на его освоение уходит больше монет и кармы, чем на другие ремёсла."
I can't believe she's still standing. That ol' girl just keeps going and going. There are initials carved in her dated thirty years ago. I was still a gleam in my daddy's eye back then.,"Не верится, что она всё ещё держится. Старушка знай себе тянет и тянет. На ней вырезаны инициалы тридцатилетней давности. Тогда я ещё был лишь искоркой в глазах отца."
I can't believe you can extract water from this desert.,"Не верится, что в этой пустыне можно добывать воду."
I can't do it alone!,Мне одному не справиться!
I can't do this alone!,Мне одному с этим не справиться!
I can't do this alone...,Мне одному не справиться...
I can't go on for long.,Долго я не протяну.
I can't honestly estimate how long this will take to repair. We're short-staffed and underequipped.,"Честно, не берусь оценить, сколько уйдёт на ремонт. Нам не хватает людей и снаряжения."
I can't stick around. Bye.,Мне некогда задерживаться. Пока.
I can't take this. Help!,Я так не могу. Помогите!
"I can't talk right now, I have to focus.","Сейчас не могу говорить, мне нужно сосредоточиться."
I can't understand how the Awakened failed us. They were always so reliable.,"Не понимаю, как Пробуждённые нас подвели. Они всегда были так надёжны."
I can't wait to go home. Got some grub pie waiting for me.,Скорее бы домой. Меня там ждёт пирог с личинками.
I can't wait. Where can I get some?,Не терпится. Где можно раздобыть?
