english,translate
Visions of the Past: Canach's Lair,Visions of the Past: Canach's Lair
Visions of the Past: Confronting Canach,Visions of the Past: Confronting Canach
Visions of the Past: Cragstead,Visions of the Past: Cragstead
Visions of the Past: Lair Light-Foot,Visions of the Past: Lair Light-Foot
Visions of the Past: Mysteries of the Eye,Visions of the Past: Mysteries of the Eye
Visions of the Past: North Nolan Hatchery,Visions of the Past: North Nolan Hatchery
Visions of the Past: Retake Cragstead,Visions of the Past: Retake Cragstead
Visions of the Past: The Nightmare Incarnate,Visions of the Past: The Nightmare Incarnate
Visions of the Past: Tower Hybrid Master,Visions of the Past: Tower Hybrid Master
Visions of the Past: You Made a Friend,Visions of the Past: You Made a Friend
Visit %num2% krait obelisk shards around the world.,Посетите %num2% осколков обелисков крайтов по всему миру.
Visit Botanist Willow and wave at her.,Посетите ботаника Willow и помашите ей.
Visit Eir's Homestead in Hoelbrak to pay respects to a dear friend.,"Посетите усадьбу Eir в Hoelbrak, чтобы отдать дань уважения дорогому другу."
"Visit Taimi in Rata Novus, as requested.","Посетите Taimi в Rata Novus, как было запрошено."
Visit a krait obelisk shard.,Посетите осколок обелиска крайтов.
Visit a laurel vendor in any of the major cities.,Посетите торговца лаврами в любом из крупных городов.
Visit all of the floating fractal islands and learn about each one.,Посетите все парящие острова фрактала и узнайте о каждом из них.
Visit all the settlements of Southsun Cove.,Посетите все поселения в Southsun Cove.
Visit every World 2 shop in Tribulation Mode.,Посетите все магазины мира 2 в режиме испытаний.
Visit every shop in World 1 in Tribulation Mode.,Посетите все магазины мира 1 в режиме испытаний.
Visit ruins scattered around Starlit Weald.,"Посетите руины, разбросанные по Starlit Weald."
Visit the Crown Pavilion.,Посетите Павильон Короны.
Visit the Mad King's Labyrinth for some...festive fun. Then follow up on developments observed in the Mad Realm.,"Посетите Mad King's Labyrinth ради... праздничного веселья. Затем проследите за событиями, замеченными в Безумном мире."
Visit the slumbering Gwyllian after completing the Secrets of the Weald meta-event.,Посетите дремлющую Gwyllian после завершения мета-события Secrets of the Weald.
Vista Viewer,Vista Viewer
Vistas are scenic locations that show the world from a new perspective. They are marked with a red triangle icon on the map.,"Висты — это живописные места, которые показывают мир с новой перспективы, они отмечены иконкой красного треугольника на карте."
Vizier's Tower,Vizier's Tower
Vizunah Square Veteran,Ветеран площади Визуна
Vlast from the Past,Vlast from the Past
Voice of the Deceased,Voice of the Deceased
Voices beyond the Veil,Voices beyond the Veil
Void Corrupted Weapon Collection,Void Corrupted Weapon Collection
Voidwalker,Voidwalker
Volatile Evader,Volatile Evader
Volcanic Fractal Stabilizer,Volcanic Fractal Stabilizer
Volcanic Stormcaller Armaments Collector,Volcanic Stormcaller Armaments Collector
Volcano Hero,Volcano Hero
Voracious Reader,Voracious Reader
"Vortex, Interrupted","Vortex, Interrupted"
Vote both ways during the vote.,Проголосуйте за оба варианта во время голосования.
Voyage to the Bazaar,Voyage to the Bazaar
"Wait, where'd you go?","Постой, куда ты?"
Wait. I'm missing a decoration. I sense... Grandfather!,Постой. У меня не хватает украшения. Я чувствую... Дедушку!
"Waiting Sorrow guarded these cards with her life, so why did she leave them behind...?","Waiting Sorrow охраняла эти карты ценой своей жизни, так почему же она их оставила?.."
"Waiting Sorrow looked to Dagda with sad eyes. Knowing the cosmos, a dream, but with that knowledge comes a certain...despair.","Waiting Sorrow посмотрела на Dagda печальными глазами. Зная космос, это сон, но с этим знанием приходит определенное... отчаяние."
Waking from the Nightmare,Waking from the Nightmare
Walk a Fine Line,Walk a Fine Line
Walk a mile in the fishes' fins.,Пройди милю в плавниках рыб.
Walk the Land,Walk the Land
Walking on Fire,Walking on Fire
"Walking the line between life and death—your life, their death.","Хождение по грани между жизнью и смертью — твоей жизнью, их смертью."
Wall Breach Blitz,Wall Breach Blitz
Wallowing Whiz,Wallowing Whiz
Walls Get in the Way,Walls Get in the Way
Wander around in raccoon form.,Поброди в облике енота.
Wanderer Weaving,Wanderer Weaving
Wandering Cantha,Wandering Cantha
War God's Weapon Collection,War God's Weapon Collection
Warclaw Body Armor,Warclaw Body Armor
Warclaw Companion,Warclaw Companion
Warclaw Emblem,Warclaw Emblem
Warclaw Gorget,Ожерелье боевого когтя
Warclaw Helmet,Warclaw Helmet
Warclaw Horn Spikes,Шипы на рога боевого когтя
Warclaw Leg Armor,Warclaw Leg Armor
Warclaw Run Adventure: Bronze,Warclaw Run Adventure: Bronze
Warclaw Run Adventure: Gold,Warclaw Run Adventure: Gold
Warclaw Run Adventure: Silver,Warclaw Run Adventure: Silver
Warclaw Saddle,Седло боевого когтя
Warclaw Tail Armor,Warclaw Tail Armor
Warclaw Wrangling,Warclaw Wrangling
Warclaw body armor is of the highest quality.,Броня боевого когтя высочайшего качества.
Ward Crafter Lucirae in Moon Camp Covert can offer assisted crafting if you do not have the appropriate crafting disciplines trained.,"Мастер ремесел Lucirae в Moon Camp Covert может помочь с крафтом, если у вас не изучены нужные ремесленные дисциплины."
Ward Nemesis,Ward Nemesis
Ward Trader Sampaguita can also craft Lightborne weapons at a premium if you have the proper materials.,"Торговец Стражей Sampaguita также может создать оружие Светоносных за дополнительную плату, если у вас есть необходимые материалы."
Warhorn Master,Warhorn Master
Warmaster,Warmaster
Warmaster's Pack,Warmaster's Pack
Warpblade,Искривленный клинок
Warriors provide frontline support to their allies with healing and protection.,"Воины обеспечивают поддержку на передовой, исцеляя и защищая своих союзников."
Wartime Sommelier,Wartime Sommelier
Was It Blue or Red?,Was It Blue or Red?
Was a Watchknight,Was a Watchknight
Wash your hands. Don't touch your face.,Мойте руки. Не трогайте лицо.
Washing the Brow,Washing the Brow
Watch 'em scramble!,"Смотри, как они суетятся!"
Watch Kookoochoo the Incredulous's breathtaking fire breathing show.,Посмотрите захватывающее шоу с извержением огня от Kookoochoo the Incredulous.
Watch Your Step!,Watch Your Step!
Watch out for falling tanks!,Остерегайтесь падающих танков!
Watch out for the branch on the way down!,Остерегайтесь ветки во время спуска!
Watch out for those ancient chess golems. They're known to cheat.,"Остерегайтесь тех древних шахматных големов. Известно, что они жульничают."
Watch the entire end credits roll.,Просмотрите все финальные титры.
Watch the entirety of the Secrets of the Obscure credits. Thank you for playing!,Просмотрите все титры Secrets of the Obscure. Спасибо за игру!
Watch the skies.,Следите за небом.
Watch this...,Смотри на это...
Watchful Eyes,Watchful Eyes
Watching it sleep is a small window into what it was before the seers made it a seneschal.,"Наблюдение за тем, как он спит — это маленькое окно в то, чем он был до того, как провидцы сделали его сенешалем."
Watchknight Wrecker,Watchknight Wrecker
Watchwork Nightmare Wrecker,Watchwork Nightmare Wrecker
Watchwork Wrecker,Watchwork Wrecker
Water 10 of Narcisse's plants after removing the Kryptis possessing them.,Полейте 10 растений Narcisse после изгнания вселившихся в них Kryptis.
Wave to the departing Twisted Marionette.,Помашите рукой уходящей Twisted Marionette.
Wavehawk Delivery,Wavehawk Delivery
Wavehawk Fundamentals,Wavehawk Fundamentals
Wavehawk Savior,Wavehawk Savior
Wavehawk Scritcher,Wavehawk Scritcher
Wavehawks Are My Passion,Wavehawks Are My Passion
Wavering Ward,Wavering Ward
Way to stick it to the White Mantle.,Отличный способ насолить White Mantle.
Wayfarer Foothills Novice Explorer,Wayfarer Foothills Novice Explorer
"Wayfarer Foothills, Snowden Drifts, Lornar's Pass, Dredgehaunt Cliffs, Timberline Falls, and Frostgorge Sound","Wayfarer Foothills, Snowden Drifts, Lornar's Pass, Dredgehaunt Cliffs, Timberline Falls и Frostgorge Sound"
Wayfind Yourself Out,Wayfind Yourself Out
Wayfinder Guided Home,Wayfinder Guided Home
Wayward Wayfinder,Wayward Wayfinder
We Are the Champions,We Are the Champions
We Vote On It,We Vote On It
We are all products of our environment.,Все мы — продукт нашего окружения.
"We are never promised tomorrow, but that doesn't mean we can't fight for it today.","Нам не обещано завтра, но это не значит, что мы не можем бороться за него сегодня."
We have protected Tarir for over a century. Its decorations will be yours today.,Мы защищали Tarir более века. Его украшения сегодня станут вашими.
We love Ellen Kiel!,Мы любим Ellen Kiel!
"We'll find you new hope. And homesteads. Come, walk with me.","Мы найдём вам новую надежду. И дома. Идем, прогуляйся со мной."
We're Friends Now,We're Friends Now
We're Never Alone but We're Isolated,We're Never Alone but We're Isolated
We're under new management.,У нас новое руководство.
