english,translate
Chasing Tales: Warrior Poet,В погоне за историями: Поэт-воин
Chasing Tales: Will to Power,В погоне за историями: Воля к власти
Chasing Tales: Wossaul the Giant,Chasing Tales: Wossaul the Giant
Chasing Waterfalls,Chasing Waterfalls
Chasing Waterfalls: Lowland Shore,Chasing Waterfalls: Lowland Shore
Chasing evil out of the dark places where it hides.,"Изгнание зла из тёмных мест, где оно скрывается."
Chatted by Fire,Chatted by Fire
Check Out These Guns,Check Out These Guns
Check behind waterfalls in Lowland Shore.,Проверьте за водопадами в Lowland Shore.
Check in on a training friend.,Навестите друга по тренировкам.
Check in on an old friend in Cantha.,Навестите старого друга в Канте.
Check in with all of your allies after the curse-breaking ritual.,Поговорите со всеми союзниками после ритуала снятия проклятия.
Check in with all of your allies following the meeting.,Поговорите со всеми союзниками после собрания.
Check in with all of your allies in the aftermath of the battle.,Поговорите со всеми союзниками после битвы.
Check in with all your allies after the heated confrontation in Bava Nisos.,Поговорите со всеми союзниками после жаркого спора в Bava Nisos.
Check in with all your friends and allies in Arborstone.,Поговорите со всеми друзьями и союзниками в Арборстоуне.
Check in with all your friends and allies in the Wizard's Tower.,Поговорите со всеми друзьями и союзниками в Wizard's Tower.
Check in with allies in the Sunspear base.,Поговорите с союзниками на базе Копьё Солнца.
Check in with representatives of all allied forces in Dragon's End while placing extractors.,Поговорите с представителями всех союзных сил в Драконьем пределе во время установки экстракторов.
Check in with the Astral Ward members throughout the Wizard's Tower.,Поговорите с членами Astral Ward по всей Wizard's Tower.
Check in with your allies before the battle.,Поговорите с союзниками перед битвой.
Check in with your friends after taking the Inquest camp.,Проверьте своих друзей после захвата лагеря Инквеста.
Check on some old friends in Cantha and make some new ones.,Навестите старых друзей в Канте и заведите новых.
"Check, First Mate","Check, First Mate"
Cheer 20 times within the arena.,Поболейте 20 раз на арене.
Cheer for Logan after he claims victory in the arena.,Поболейте за Логан после его победы на арене.
Cheer for the departing twisted marionette.,Поприветствуйте уходящую Искаженную марионетку.
Cheer next to Leywright Edifi after powering up his new friends.,"Поболейте рядом с Leywright Edifi после того, как он зарядит своих новых друзей."
Cheerful Ingester,Cheerful Ingester
Chef,Chef
Chicken Scramble,Chicken Scramble
Chickenado Chaser,Chickenado Chaser
Choose the center path.,Выберите центральный путь.
Choose the left path.,Выберите левый путь.
Choose the right path.,Выберите правый путь.
Choose to go with Tizlak to attack the Mordrem Guard at their staging area before they can attack the Itzel village.,"Выберите отправиться с Тизлак, чтобы атаковать Mordrem Guard в их зоне подготовки, прежде чем они нападут на деревню Итцель."
Choose to remain in the Itzel village to defend it against the Mordrem Guard with Ibli and Kaana Miatli.,"Выберите остаться в деревне Итцель, чтобы защитить её от Mordrem Guard вместе с Ибли и Kaana Miatli."
Chosen,Chosen
Choya Champion,Choya Champion
Choya Fractal Hero,Choya Fractal Hero
Choya Language Expert,Choya Language Expert
Choya Momentum,Choya Momentum
Choya Response Mission,Choya Response Mission
Choya vs. World,Choya vs. World
Chromatic Assassin Weapon Collection,Chromatic Assassin Weapon Collection
Chromatic Resin Weapon Collector,Chromatic Resin Weapon Collector
Chuck Out the Trash,Chuck Out the Trash
