english,translate
Bolt III: Zap,Bolt III: Zap
Bolt actions speak louder than words!,Действия Bolt говорят громче слов!
Bombs not included.,Бомбы в комплект не входят.
Bone Palace Pinnacle,Bone Palace Pinnacle
Bonus Event: Daily Champion Rush—Ascalon,Bonus Event: Daily Champion Rush—Ascalon
Bonus Event: Daily Champion Rush—Kryta,Bonus Event: Daily Champion Rush—Kryta
Bonus Event: Daily Champion Rush—Maguuma Jungle,Bonus Event: Daily Champion Rush—Maguuma Jungle
Bonus Event: Daily Champion Rush—Orr,Bonus Event: Daily Champion Rush—Orr
Bonus Event: Daily Champion Rush—Shiverpeaks,Bonus Event: Daily Champion Rush—Shiverpeaks
Bonus Event: Meta-Event Rush,Bonus Event: Meta-Event Rush
Bonus Event: World Boss Rush,Bonus Event: World Boss Rush
"Books are stacked on the left, paper and pens to the right... Everything had its place on Lyhr's desk—even a rusted stein, sitting atop an old journal with the letter ""R"" carved on its leatherbound spine.","Книги сложены слева, бумага и ручки справа... У Lyhr на столе всему было свое место — даже ржавой кружке, стоящей поверх старого журнала с буквой ""R"", вырезанной на кожаном переплете."
Bookworm,Bookworm
Boom go the explosives!,Бабах — и взрывы!
Boomyaks,Boomyaks
Boost and blast your way through the checkpoints and across the finish line!,Ускоряйтесь и пробивайтесь через контрольные точки к финишу!
Boots on the Ground,Boots on the Ground
Borlis Pass Veteran,Ветеран перевала Борлис
Born for Battle,Born for Battle
Boss Blitz,Boss Blitz
Boss Blitz: Beat Boom-Boom,Boss Blitz: Beat Boom-Boom
Boss Blitz: Halt Hablion,Boss Blitz: Halt Hablion
Boss Blitz: Kill Kuraii,Boss Blitz: Kill Kuraii
Boss Blitz: Put Out Pyroxis,Boss Blitz: Put Out Pyroxis
Boss Blitz: Slaughter Sparcus,Boss Blitz: Slaughter Sparcus
Boss Blitz: Slay Shurakk,Boss Blitz: Slay Shurakk
Boss Blitz: Wallop Wiggin,Boss Blitz: Wallop Wiggin
Boss Rush Community Goal: Tier 1,Boss Rush Community Goal: Tier 1
Boss Rush Community Goal: Tier 2,Boss Rush Community Goal: Tier 2
Boss Rush Community Goal: Tier 3,Boss Rush Community Goal: Tier 3
Boss Rush Community Goal: Tier 4,Boss Rush Community Goal: Tier 4
Boss Rush Community Goal: Tier 5,Boss Rush Community Goal: Tier 5
Boss Thumper I,Boss Thumper I
Boss Thumper II,Boss Thumper II
Boss Thumper III,Boss Thumper III
Boss Thumper IV,Boss Thumper IV
Boss Thumper IX,Boss Thumper IX
Boss Thumper V,Boss Thumper V
Boss Thumper VI,Boss Thumper VI
Boss Thumper VII,Boss Thumper VII
Boss Thumper VIII,Boss Thumper VIII
Boss Thumper X,Boss Thumper X
Boss Thumper XI,Boss Thumper XI
Boss Thumper XII,Boss Thumper XII
Boss Thumper XIII,Boss Thumper XIII
Boss Thumper XIV,Boss Thumper XIV
Boss Thumper XIX,Boss Thumper XIX
Boss Thumper XV,Boss Thumper XV
Boss Thumper XVI,Boss Thumper XVI
Boss Thumper XVII,Boss Thumper XVII
Boss Thumper XVIII,Boss Thumper XVIII
Boss Thumper XX,Boss Thumper XX
Boss Thumper XXI,Boss Thumper XXI
Boss Thumper XXII,Boss Thumper XXII
Boss Thumper XXIII,Boss Thumper XXIII
Boss Thumper XXIV,Boss Thumper XXIV
Boss Thumper XXV,Boss Thumper XXV
Boss Thumper XXVI,Boss Thumper XXVI
Boss Thumper XXVII,Boss Thumper XXVII
Boss Thumper XXVIII,Boss Thumper XXVIII
Boss Week: Here Be Dragons!,Boss Week: Here Be Dragons!
Boss of Bosses,Boss of Bosses
Both Hale and Hearty,Both Hale and Hearty
Bottle Your Emotions,Bottle Your Emotions
Bottled No More,Bottled No More
Bottoms Up,Bottoms Up
Bounce a single globolla marble on your head eight times in a row.,Подбросьте один шарик-глоболлу на голове восемь раз подряд.
Bounce your way through the checkpoints and across the finish line!,Пропрыгайте через контрольные точки к финишной черте!
Boundless Bringing Balance,Boundless Bringing Balance
