english,translate
Freebooter Initiate,Freebooter Initiate
Freezing Leap,Freezing Leap
Frenzy I: The Experimental Harpoon Gun,Frenzy I: The Experimental Harpoon Gun
Frenzy II: The Perfected Harpoon Gun,Frenzy II: The Perfected Harpoon Gun
Frenzy III: Rage,Frenzy III: Rage
Frequent Belcher,Frequent Belcher
Frequent Forgotten Teleporter,Frequent Forgotten Teleporter
Frequent Sprinter,Frequent Sprinter
Friend of Fire and Frost,Friend of Fire and Frost
Friend of the Fish,Friend of the Fish
Friend of the Forest,Friend of the Forest
Friend of the Frogs,Friend of the Frogs
Friend of the Trolls,Friend of the Trolls
Friend to Djinn,Friend to Djinn
Friend to Testudines,Friend to Testudines
Friendly Breakups,Friendly Breakups
Friendly Fire,Friendly Fire
Friendly Reflection,Friendly Reflection
Friends in High Places,Friends in High Places
Friends of a Feather,Friends of a Feather
Frode's Journal,Frode's Journal
Froglicker,Froglicker
From Downtown!,From Downtown!
From Howl to Silence,From Howl to Silence
From the Ashes,From the Ashes
"From the entrance behind the waterfall at the Central Power Station, ride a springer to the center platform at the waterfall's edge in under 1 minute without dismounting or teleporting.","От входа за водопадом на Центральной электростанции доберитесь на спрингере до центральной платформы у края водопада менее чем за 1 минуту, не спешиваясь и не используя телепортацию."
"From the forge of criticism emerges the glory of performance, where one learns of the vast wonder of the world of music. Tyria is alive with music if one only takes the time to focus upon it. Gather these songs in your journey to create the legendary precursor The Bard.","Из горнила критики рождается слава исполнения, где познается огромное чудо мира музыки. Tyria полна музыки, если уделить время тому, чтобы сосредоточиться на ней. Соберите эти песни в своем путешествии, чтобы создать легендарный прекурсор The Bard."
"From the heart of the furnace, the elements dance and caper at your command! Many rare and unusual elements are needed for your journey, and you must capture and comprehend them all in order to take your first steps in creating the legendary precursor Spark.","Из самого сердца печи элементы танцуют и резвятся по вашему велению! Для вашего путешествия требуется множество редких и необычных элементов, и вы должны захватить и постичь их все, чтобы сделать первые шаги к созданию легендарного прекурсора Spark."
"From the top of stairs leading to the Echovald Forest at the Petrified Woods, ride a raptor to the kirin statue near the Sunjiang Lab in under 1 minute without dismounting or teleporting.","От вершины лестницы, ведущей к лесу Echovald в Petrified Woods, доберитесь на рапторе до статуи кирина возле лаборатории Sunjiang менее чем за 1 минуту, не спешиваясь и не используя телепортацию."
"From the top of the Bone Palace, Joko can keep an eye on all of the Desolation.",С вершины Костяного дворца Joko может следить за всей Пустошью.
Frostfang I: The Experimental Axe,Frostfang I: The Experimental Axe
Frostfang II: The Perfected Axe,Frostfang II: The Perfected Axe
Frostfang III: Tooth of Frostfang,Frostfang III: Tooth of Frostfang
Frostforged Weapon Collection,Frostforged Weapon Collection
Frostgorge Sound Incursions,Frostgorge Sound Incursions
Frostgorge Sound Rift Hunting,Frostgorge Sound Rift Hunting
Frozen Claw,Frozen Claw
Frozen Flight,Frozen Flight
Frozen Tide,Frozen Tide
Frozen in Ice,Frozen in Ice
Fryxx will know if you take the short way around.,"Fryxx узнает, если вы пойдёте коротким путем."
Fueled by Elder Dragons,Fueled by Elder Dragons
