english,translate
How is it working with Logan and Rytlock?,Как работается с Logan и Rytlock?
How is it you remain so confident in your legion?,Как тебе удается сохранять такую уверенность в своем легионе?
How is our friend doing?,Как поживает наш друг?
How is that?,Как это?
How is the Pale Tree faring?,Как поживает Бледное Дерево?
How is the invasion going?,Как проходит вторжение?
How is the research going?,Как продвигаются исследования?
How is the scavenging doing?,Как продвигаются поиски припасов?
How is the village recovering?,Как восстанавливается деревня?
How is the war going?,Как идет война?
How kind of you.,Как любезно с твоей стороны.
How long are we going to be here?,Как долго мы здесь пробудем?
How long does it take spoiled milk to solidify?,"Сколько времени нужно испорченному молоку, чтобы затвердеть?"
How long has it been here?,Как давно это место существует?
How long have you been out here?,Как долго вы здесь?
"How long have you been waiting here, dormant?","Как долго вы ждали здесь, в спячке?"
How long have you been waiting?,Как долго ты ждешь?
How long have you been watching?,Как долго ты уже наблюдаешь?
How long have you lived here?,Как долго вы здесь живете?
How many are in a dozen?,Сколько штук в дюжине?
How many are in your warband?,Сколько человек в твоем отряде?
How many have you got so far?,Сколько ты уже собрал?
How many merchants are in the citadel?,Сколько торговцев в Цитадели?
How many more are there?,Сколько их ещё осталось?
How many of the villagers in Purity worship Kormir?,Много ли жителей в Purity поклоняются Kormir?
How many ounces are in a pint of ale?,Сколько унций в пинте эля?
How many sides does a triangle have?,Сколько сторон у треугольника?
"How many skritt to light a candle? Don't know, they keep taking the matches!","Сколько нужно скриттов, чтобы зажечь свечу? Не знаю, они постоянно забирают спички!"
How many songs can this invention play?,Сколько песен может сыграть это изобретение?
How many verses are there?,Сколько всего стихов?
How many what?,Сколько чего?
"How many years has it been...? The Shell of Insanity, the maze... The uprising didn't take. Maybe it was all another of his bad jokes.","Сколько лет прошло?.. Оболочка Безумия, лабиринт... Восстание не удалось. Может, это была ещё одна из его дурных шуток."
How much do you think the Seraph make?,"Как думаешь, сколько получают Seraph?"
"How much more, exactly?","Насколько больше, если не секрет?"
"How much time you got? (laugh) I grew up in Ascalon Settlement, but moved to Lion's Arch to join the Lionguard. I wanted to see more of the world. And, here I am.","Сколько у тебя времени? (смеется) Я вырос в Ascalon Settlement, но переехал в Lion's Arch, чтобы вступить в Lionguard. Хотел увидеть больше мира. И вот я здесь."
How nice.,Как мило.
How noble! Your selflessness is inspiring.,Как благородно! Твое самопожертвование вдохновляет.
How on earth did the White Mantle get this kind of weaponry? I didn't think they had it in 'em to pull off an assault like this.,"Как Белый Мантия вообще получили такое оружие? Я не думал, что они способны на такую атаку."
How pathetic.,Как жалко.
How polite!,Как вежливо!
"How pretty, but the smell... merciful Mists!","Как красиво, но этот запах... милосердные Туманы!"
How responsible of you.,Как ответственно с твоей стороны.
How rude! Maybe I should magic some manners into you.,"Как грубо! Может, мне стоит наколдовать тебе немного манер?"
"How rude! Oah, but maybe you didn't know. Quaggans are peaceful, but a quaggan that get too heated will become violent. It is a shameful unnatural thing, and quaggan doesn't want to discuss it further.","Как грубо! Оа, но, может, ты не знал. Квагганы миролюбивы, но квагган, который слишком разозлится, становится жестоким. Это постыдная, неестественная вещь, и квагган не хочет обсуждать это дальше."
How rude. I'm leaving.,Как грубо. Я ухожу.
How ruuuude. Quaggan doesn't want to talk with you anymore.,Как гру-у-убо. Квагган больше не хочет с тобой разговаривать.
How sad.,Как печально.
How should I deal with the Inquest?,Как мне разобраться с Inquest?
How should I experiment with my build?,Как мне поэкспериментировать со своим билдом?
How should I go about scouting the Sipedon Deeps?,Как мне лучше исследовать Sipedon Deeps?
How should I maintain my cover?,Как мне не раскрыть себя?
How so? Why was the Altar of Betrayal important?,В каком смысле? Почему Алтарь Предательства так важен?
How strange.,Как странно.
"How strange. I hammered out a scratch, but the moment I stopped—the scratch was back.","Как странно. Я выправил царапину, но как только я остановился — царапина вернулась."
How succesful is he at that?,Насколько он в этом успешен?
How the warband?,Как там отряд?
How thoughtful of you. Thanks.,Как любезно с вашей стороны. Спасибо.
How tough?,Насколько жёстким?
How true. See you.,Как верно. Увидимся.
How useful. Thanks for the explanation.,Как полезно. Спасибо за объяснение.
How was the sanctuary damaged?,Как было повреждено святилище?
How well have our people adjusted to the outside world?,Насколько хорошо наши люди приспособились к внешнему миру?
How were the various races able to come together like this?,Как разным расам удалось объединиться подобным образом?
How will I find their research data?,Как мне найти их данные исследований?
How will I go on?,Как мне жить дальше?
How will I know if the ingredients combine well?,"Как мне узнать, хорошо ли сочетаются ингредиенты?"
How will I know that I've reached it?,"Как я пойму, что добрался до него?"
How will I know when I have enough?,"Как я пойму, что энергии достаточно?"
How will purifying the spring help us?,Как очистка источника нам поможет?
How will the Underworld operate without the reapers?,Как Underworld будет функционировать без жнецов?
How will they know I'm on their side?,"Как они узнают, что я на их стороне?"
"How will you know it's her, and if it is, then what?","Как ты узнаешь, что это она, и если это так, то что тогда?"
How wonderful to see you! My mentor is testing knowledge of the Grove by asking me to show newcomers around. Do you wish me to take you someplace?,"Как чудесно тебя видеть! Мой наставник проверяет мои знания Рощи, прося меня показывать новичкам окрестности. Хочешь, я отведу тебя куда-нибудь?"
How would I possibly know the unknowable?,Откуда мне знать непознаваемое?
How would we do that?,Как нам это сделать?
"How would you do it, then?",Как бы ты поступил тогда?
How would you know if I used it or if I just teleported here using magic?,"Откуда тебе знать, использовал я её или просто телепортировался сюда с помощью магии?"
How would you know that? Who do you think you are?,Откуда тебе знать? Кем ты себя возомнил?
How would you remove the curse?,Как вы собираетесь снять проклятие?
How'd that happen?,Как это случилось?
How'd this encampment get its name?,Как этот лагерь получил своё название?
How'd you end up throwing in with Canach?,Как ты связался с Canach?
How'd you get injured?,Как ты получил ранение?
How'd you get the assignment?,Как ты получил это назначение?
How'd you get the title Tinchef Mennerheim?,Как ты получил титул Tinchef Mennerheim?
How'd you survive?,Как ты выжил?
How'd you wind up in here with them?,Как вы здесь оказались вместе с ними?
How's Jayne ruining things?,Как именно Jayne все портит?
How's everyone been holding up since the Rankor Ruins attack?,Как все держатся после атаки на руины Rankor?
How's it going in there? You make a mess of things yet?,Как там дела? Уже успел наворотить дел?
How's it going out here?,Как дела?
How's it going?,Как успехи?
How's it going? What're you doing to pass the time?,"Как дела? Чем занимаешься, чтобы скоротать время?"
How's progress?,Как успехи?
How's that been going?,Как успехи?
How's the fight against the Forged going?,Как идет борьба с Forged?
How's the fight going?,Как идет бой?
How's the guild doing? Having any trouble getting this place restored and upgraded? I know the various proprietors from the Initiative look forward to working with you!,"Как дела у гильдии? Есть проблемы с восстановлением и улучшением этого места? Знаю, что различные владельцы из Инициативы с нетерпением ждут возможности поработать с вами!"
How's the hunt?,Как охота?
How's the investigation going?,Как продвигается расследование?
How's the research going?,Как продвигаются исследования?
How's the resistance going?,Как идет сопротивление?
How's the supply line to the Forge?,Как там линия снабжения к Кузне?
How's the training for the Corsairs going?,Как идут тренировки корсаров?
How's the warband?,Как там отряд?
How's your injury?,Как твое ранение?
How've you been doing since the big Rankor Ruins attack?,Как ты поживаешь после большой атаки на Rankor Ruins?
"How've you been? Looking murderous as ever, I see.","Как дела? Выглядишь таким же кровожадным, как всегда, я погляжу."
"How, exactly?",Каким именно образом?
Howdy.,Приветствую.
"Hrm. Smart, cart, tart? No, that's no good. Say, you don't have a good rhyme for heart, do you?","Хм. Ум, шум, кум? Нет, не то. Скажи, у тебя нет хорошей рифмы к слову «сердце»?"
"Hrmm, a volunteer. Fine. The Renegades captured some summit VIPs, and I need operatives to get them back. Get to the Renegade base to the north and free the prisoners before they reveal anything.","Хм, доброволец. Хорошо. Ренегаты захватили нескольких VIP-персон саммита, и мне нужны оперативники, чтобы вернуть их. Отправляйся на базу Ренегатов на севере и освободи пленных, пока они ничего не разболтали."
Hrmm. Surprised you're still alive. I suppose you want access to the Black Citadel.,"Хмм. Удивлен, что ты ещё жив. Полагаю, тебе нужен доступ в Чёрную Цитадель."
Hrmph.,Хмф.
Hrok Sverresson and Silvershot are out on missions. Either one could use your help.,Hrok Sverresson и Silvershot на заданиях. Любому из них может понадобиться твоя помощь.
"Hrotvitr's should be Hrodvitr not corrupted, but he's one mean beast. He's been hunting our hunters and causing all sorts of trouble. I'd rest better if he were gone. You can find him patrolling near his den to the east.","Hrotvitr не осквернен, но он та ещё тварь. Он охотится на наших охотников и доставляет кучу неприятностей. Я бы спал спокойнее, если бы его не стало. Он патрулирует возле своего логова на востоке."
Hrrkkk!,Хр-р-ркк!
"Hrrm. You? Why have you come? To hurt, to help? Yes? Many problems. You help, we give you shinies. You hurt, we pick your bones clean. Deal?","Хррм. Ты? Зачем пришёл? Вредить, помогать? Да? Много проблем. Ты помогаешь, мы даем блестяшки. Ты вредишь, мы обглодаем твои кости. Договорились?"
"Hrum, if only your visit fell during the Springtime Current... The lowland is filled with birds—puffins and terns, the occasional falcon or two. Whimbrels are my favorite, they are.","Хрум, если бы твой визит пришелся на весеннее течение... Низина полна птиц — тупиков и крачек, иногда попадается сокол-другой. Кроншнепы — мои любимые, вот так."
Huge shark? I'm going to go check it out.,Огромная акула? Я пойду проверю.
"Huh, interesting.","Хм, интересно."
"Huh, you're new here. Well, if you haven't heard it yet, you will.","Хм, ты здесь новенький. Что ж, если ты ещё этого не слышал, то услышишь."
Huh. All right. How can I help?,Хм. Хорошо. Чем я могу помочь?
"Huh. If you're here to attack me, you're being painfully stupid about it. So, tell me, how do you want to perish?","Хм. Если ты здесь, чтобы напасть на меня, то ты ведёшь себя до боли глупо. Итак, скажи мне, как ты хочешь умереть?"
Huh. Maybe I'll go take a closer look.,"Хм. Может, я пойду взгляну поближе."
"Huh. Maybe I'll think about that. I have plenty of time to ponder, after all.","Хм. Может, я об этом подумаю. В конце концов, у меня полно времени на раздумья."
"Huh. Well, okay then.","Хм. Ну, ладно тогда."
"Huh. Well, thanks for explaining.","Хм. Ну, спасибо за объяснение."
"Huh...? A stranger, all the way up here? I don't know if you're wise or ignorant. I might be prone to think the latter...","А?.. Чужак, здесь, наверху? Не знаю, мудрый ты или невежественный. Я склонен думать второе..."
"Huh? I thought you would like the treaty. My race couldn't crack Ebonhawke. From my point of you, you win.","А? Я думал, тебе понравится договор. Моя раса не смогла взять Ebonhawke. С моей точки зрения, вы победили."
Huh? Never heard of that one. Really?,А? Никогда не слышал о таком. Правда?
Huh? That's an odd greeting. How far in the shadows are you?,А? Странное приветствие. Насколько глубоко ты в тенях?
Huh? This is an odd place for a graveyard.,А? Странное место для кладбища.
Huh? What are you talking about?,А? О чём ты?
Huh? What? Expose what?,А? Что? Разоблачишь что?
"Human bandits, the Inquest, and the Nightmare Court have all found their way to make their darkness bloom in this place.","Человеческие бандиты, Inquest и Nightmare Court — все они нашли способ взрастить свою тьму в этом месте."
"Human heroes of yore who came to the Crystal Desert to Ascend. Many failed but those who succeeded saved Tyria from the Undead Lich and the mursaat, just as Glint's prophecy foretold.","Человеческие герои прошлого, которые пришли в Кристальную Пустыню, чтобы Вознестись. Многие потерпели неудачу, но те, кому это удалось, спасли Tyria от Нежити-Лича и мурсаатов, как и предсказывало пророчество Glint."
"Human scrawling is hard enough to understand in one language. They want me to translate it into three now? Bah. Leave me to my work, pest.","Человеческие каракули и на одном языке трудно разобрать. А они хотят, чтобы я перевел их на три? Ба. Оставьте меня работать, вредитель."
Humanity's time will come again.,Время человечества ещё придёт.
Humans and norn have different views on the divine. Has that caused any tension?,У людей и norn разные взгляды на божественное. Это вызывало напряжение?
Humans collected on the high plains. Tribes became settlements. Settlements became a kingdom. And that was when the gods noticed them and betrayed the jotun.,Люди собирались на высокогорных равнинах. Племена становились поселениями. Поселения становились королевством. И именно тогда боги заметили их и предали йотунов.
"Humans fund—ahem, appreciate Wintersday more than the other races do, and Lion's Arch has a tendency to sink from time to time. Divinity's Reach is safe and friendly!","Люди финансируют — кхм, ценят Wintersday больше, чем другие расы, а Lion's Arch имеет свойство время от времени тонуть. Divinity's Reach безопасен и дружелюбен!"
Humans have done a lot for quaggans.,Люди сделали много хорошего для квагганов.
"Humans have had such a turbulent history when it comes to their religions. it fascinates me. This land is filled with mementos that tell the tale of those poor, misguided humans.","У людей такая бурная история в плане религий. Это меня восхищает. Эта земля полна памятных вещей, которые рассказывают историю тех бедных, заблудших людей."
Humility suits you.,Смирение тебе к лицу.
Humour gets you nowhere. Confidence gets you respect. (Dignity),Юмор никуда тебя не приведет. Уверенность вызывает уважение. (Достоинство)
"Hundreds of years ago, people believed it controlled all destroyers and that its defeat would end all destroyer awakening. Now, we believe it was the first minion of Primordus to awaken.","Сотни лет назад люди верили, что он контролирует всех destroyers и что его поражение положит конец пробуждению всех destroyers. Теперь мы считаем, что он был первым прислужником Primordus, который пробудился."
Hungry? These flies look fine to me. Eat up!,"Голоден? По мне, так эти мухи выглядят нормально. Ешь!"
Hunters go out into the wild and beat the animals into submission. It doesn't always works. We don't have the best hunters.,Охотники выходят в дикую природу и забивают животных до подчинения. Получается не всегда. У нас не самые лучшие охотники.
