english,translate
Can I try some?,Можно попробовать?
Can I try your device?,Можно попробовать ваше устройство?
Can I use my spear while on the warclaw?,"Могу ли я использовать копьё, сидя на боевом когте?"
Can anyone here tell me more about Ascension Trials?,Может ли кто-нибудь здесь рассказать мне больше об испытаниях Вознесения?
Can anything be done for them?,Можно ли что-то для них сделать?
Can do. Those skritt are dead!,Сделаю. Этим скаттам конец!
Can it be undone?,Это можно отменить?
Can it cling to walls?,Может ли он цепляться за стены?
Can quaggan help yoouu?,Может квагган чем-то помочь?
Can the warclaw dodge attacks?,Может ли боевой коготь уклоняться от атак?
Can these battle plans be of assistance?,Могут ли эти планы сражений быть полезны?
Can we help you with anything?,Можем ли мы чем-то помочь?
Can we save any of it?,Мы можем хоть что-то спасти?
Can we talk? I have questions about your kind.,Можем поговорить? У меня есть вопросы о вашем виде.
Can you answer something else for me?,Можешь ответить на что-то ещё?
"Can you ask that again, more slowly?","Можешь спросить ещё раз, помедленнее?"
"Can you believe I'm stuck on duty with this charr? They're all bluster, but I just know that the first sign of trouble, she'll turn her tail and run.","Ты веришь, что я застрял на службе с этим чарр? Они все только хвастаются, но я знаю: при первых признаках неприятностей она подберет хвост и сбежит."
Can you believe I'm stuck on patrol duty with this human? She looks so fragile and weak. I'd be better off myself than be tied to this scrawny dead weight.,"Ты веришь, что я застрял в патруле с этим человеком? Она выглядит такой хрупкой и слабой. Мне было бы лучше одному, чем быть привязанным к этому тощему балласту."
"Can you believe it? At the rate they're working, the land should be cleared and I should be open for business before you know it. So, if you're in the market, look us up.","Ты поверишь? При таких темпах работы земля будет расчищена, и я откроюсь раньше, чем ты успеешь заметить. Так что, если что-то понадобится, заглядывай."
"Can you believe it? Koss! Here! In the flesh—uh, is that rude to say to an Awakened? I'm just so excited!","Ты можешь в это поверить? Koss! Здесь! Во плоти — э-э, это грубо звучит по отношению к Пробужденному? Я просто в таком восторге!"
"Can you believe that charr who came through here before? Talk about rude. When you're in someone else's home, you respect their rules. I hope he wanders into te wrong alley.","Ты можешь поверить в того charr, который проходил здесь раньше? Просто хам. Когда ты в чужом доме, ты должен уважать их правила. Надеюсь, он забредет не в тот переулок."
Can you believe the queen's still worried about the White Mantle.question mark That organization died out ages ago.,"Верите ли вы, что королева все ещё беспокоится о White Mantle? Эта организация вымерла давным-давно."
Can you believe this thing? It nearly killed Windall! Poor genius barely made it to the gate in time. Took eight of us to bring it down. We're all a little shaken.,Ты можешь в это поверить? Оно чуть не убило Windall! Бедный гений едва успел добежать до ворот. Нам пришлось ввосьмером его валить. Мы все немного потрясены.
