english,translate
You're serious about this? Fine.,Ты серьёзно? Ладно.
You're silly.,Ты смешной.
"You're so agile. Shame you gots burned down, but lemme help you stand up and iterate.","Ты такой ловкий. Жаль, что ты сгорел, но позволь мне помочь тебе подняться и повторить."
"You're some sort of adventurer, aren't you? If you want my advice, go find an adventure somewhere else.","Ты ведь какой-то искатель приключений, верно? Если хочешь моего совета, иди и ищи приключений в другом месте."
"You're some sort of adventurer, right? South of Deathblade's Watch, some ogres have got a kraal set up. Seems theretheir leader's pretty aggressive. If you want to avoid a fight, steer clear. Otherwise, be my guest.","Ты ведь какой-то искатель приключений, верно? К югу от Дозора Смертного Клинка огры разбили крааль. Похоже, их лидер довольно агрессивен. Если хочешь избежать драки, держись подальше. В противном случае — милости прошу."
"You're something of an adventurer aren't you? In that case, some of the information I gleaned from Priory documents I ""borrowed"" may interest you.","Ты ведь своего рода искатель приключений, не так ли? В таком случае, некоторая информация, которую я почерпнул из документов Приората, что я «одолжил», может тебя заинтересовать."
You're spilling your drink. Hand it over.,Ты проливаешь свой напиток. Отдай его мне.
"You're spoiling it for others. Join the team, soldier.","Ты портишь всё остальным. Присоединяйся к команде, солдат."
You're starting to understand. The Voice and the Claw form a bonded pair. A sanctuary is lost if one of them is missing.,"Ты начинаешь понимать. Voice и Claw образуют неразрывную пару. Святилище обречено, если одного из них не хватает."
You're still angry about something that happened over two centuries ago?,"Ты всё ещё злишься из-за того, что случилось более двух веков назад?"
"You're still here? Me too. Say, when you go out adventuring, and I come with you? I'd be a great helper.","Ты все ещё здесь? Я тоже. Слушай, когда ты отправишься в приключение, можно мне с тобой? Я буду отличным помощником."
You're still smarter than you smell.,"Ты всё ещё умнее, чем пахнешь."
"You're stuck up here, aren't you?","Ты застрял здесь, не так ли?"
You're such a good warrior. I can tell. Can I have your drink?,Ты такой хороший воин. Я вижу. Можно мне твой напиток?
"You're such a noble, selfless hero! I've told my children of your many great deeds—they hope to be as brave as you someday.","Вы такой благородный, самоотверженный герой! Я рассказывал своим детям о ваших великих делах — они надеются, что когда-нибудь станут такими же храбрыми, как вы."
You're sure of that?,Ты уверен в этом?
You're sweet for saying so. I'll think about it.,Мило с твоей стороны так говорить. Я подумаю об этом.
"You're taking your toes in your own hands if you come around here. The Vigil can't protect you. They're up to their eyeballs in undead. Maybe you should go protect them, hm?","Ты рискуешь собственной шкурой, если околачиваешься здесь. Vigil не сможет тебя защитить. Они по уши в нежити. Может, тебе стоит пойти защитить их, а?"
You're telling me you can't deal with a few skale?,"Вы хотите сказать, что не можете справиться с парой skale?"
You're telling me. They're so devoted to their cause that they'll bomb or murder their own friends and family to terrorize people to their side.,"И не говори. Они настолько преданы своему делу, что готовы взорвать или убить собственных друзей и семью, чтобы запугать людей и заставить их принять свою сторону."
"You're telling me. Worse yet, this blithering about shinies is drawing the wrong kind of attention. Like that shiny-hoarding skritt idly browsing the work site and impeding out efforts.","И не говорите. Хуже того, эта болтовня о блестяшках привлекает не то внимание. Вон тот помешанный на блестяшках скайритт слоняется по площадке и мешает нам работать."
"You're telling me? I've been at this non-stop. Domesticating a crab is easier than I expected, but I had no idea these skale could be so vicious!","И не говорите! Я занимаюсь этим без остановки. Одомашнить краба оказалось проще, чем я ожидал, но я понятия не имел, что эти skale могут быть такими свирепыми!"
You're the chef. You know best.,Ты шеф-повар. Тебе виднее.
"You're the commander, yeah? Heck of a pit you got here, I gotta say. And I've seen more'n a few fighting pits in my time, ha!","Ты Коммандир, да? Черт возьми, ну и яма у тебя тут, должен сказать. А я повидал немало бойцовых ям на своем веку, ха!"
You're the first soldier I ever saw who could knock ghosts down faster than they could get up. The legions could use more fighters like you.,"Ты первый солдат, которого я видел, способный сбивать призраков быстрее, чем они успевают подняться. Легионам нужно больше таких бойцов, как ты."
You're the founder of this place?,Ты основатель этого места?
You're the monk. You tell me.,Ты монах. Тебе виднее.
"You're the one helping us? The magister has friends in high places. Well, hop on your skimmer. We need to track down Inquest spies and hidden artifacts, and we also need to clear out the debris around here.","Это ты нам помогаешь? У магистра есть друзья в высоких кругах. Что ж, запрыгивай на своего скиммера. Нам нужно выследить шпионов Inquest и спрятанные артефакты, а также расчистить завалы вокруг."
You're the one shouting. Not me. I'll take your drink.,"Это ты кричишь, а не я. Я заберу твой напиток."
You're the one who felled that towering pinesoul. I've hunted the beasts long enough to know they don't die easy. Anyone who can take one down has my respect.,"Это ты повалил ту огромную сосновую душу? Я охотился на этих тварей достаточно долго, чтобы знать — они не умирают просто так. Каждый, кто способен с ними справиться, заслуживает моего уважения."
You're the smart one. I can tell.,"Ты умный, я вижу."
You're thinking instead of punching. Start with that.,"Ты думаешь, вместо того чтобы бить. Начни с этого."
You're too eager to get rid of me. Tell me what you're up to!,"Вы слишком хотите от меня избавиться. Рассказывайте, что вы затеяли!"
"You're too kind, Brizio.","Ты слишком добр, Brizio."
You're too modest. I think you would make a great Priory member.,"Ты слишком скромничаешь. Думаю, ты стал бы отличным членом Priory."
You're too strange to me.,Ты для меня слишком странный.
"You're too young, and the Void is closing in.","Ты слишком молод, а Пустота приближается."
You're used to more humidity?,Ты привык к большей влажности?
You're vary far from home. I can't even imagine what that must be like. Are you afraid? Do you worry about what might happen to your home while you're gone?,"Ты очень далеко от дома. Я даже представить не могу, каково это. Тебе страшно? Ты беспокоишься о том, что может случиться с твоим домом, пока тебя нет?"
"You're very lucky to have this opportunity. Adventure, travel...love. Would that I could find the same.","Тебе очень повезло, что у тебя есть такая возможность. Приключения, путешествия... любовь. Если бы я мог найти то же самое."
You're very reasonable. Good luck.,Ты очень рассудителен. Удачи.
"You're volunteering? Great. Take this Sulfurthrower out, and see how it works on a variety of different Forged chassis. Come back for another if you lose it.","Ты вызываешься добровольцем? Отлично. Возьми этот Sulfurthrower и проверь, как он работает на разных типах шасси Forged. Если потеряешь — возвращайся за новым."
"You're waiting for someone close to you, and they haven't appeared yet.","Ты ждешь кого-то близкого, а он ещё не появился."
You're walking across Tyria? Why?,Ты идешь через всю Tyria? Зачем?
"You're welcome to help, but you'll want to use this Ghost Destructor Rifle. It punches bigger holes in the ghost siege weapons than what you're packing. Let's go.","Мы будем рады помощи, но тебе стоит воспользоваться этой Винтовкой для уничтожения призраков. Она оставляет дыры в осадных орудиях призраков побольше, чем твое оружие. Погнали."
