english,translate
That's enough sabotage for today. We should lay low for a bit.,На сегодня саботажа хватит. Нам стоит затаиться на время.
That's enough. Bye.,Довольно. Пока.
That's enough. Carry on.,Достаточно. Продолжай.
That's exactly what I intend to do.,Именно это я и собираюсь сделать.
That's exactly what I need.,"Это именно то, что мне нужно."
That's exactly what I'm talking about! There are others like you who've banded together to continue their research without interference.,"Именно об этом я и говорю! Есть и другие, такие же как ты, которые объединились, чтобы продолжать свои исследования без вмешательства."
"That's exactly what a great leader should say. Sorry, I don't mean to put you on the spot, but I really do mean it. This guild is strong because of your leadership.","Именно это и должен говорить великий лидер. Прости, не хотел ставить тебя в неловкое положение, но я действительно так считаю. Эта гильдия сильна благодаря твоему руководству."
That's exactly what the gangs keep saying! Drop your disguise!,Именно это банды и твердят! Снимай маскировку!
"That's exactly what they say, but what does that even mean? They don't believe in me! I'll show them.","Они именно так и говорят, но что это вообще значит? Они не верят в меня! Я им покажу."
That's fair.,Справедливо.
That's fair. What else can I do?,Справедливо. Что ещё я могу сделать?
"That's fantastic! I imagine as your bond continues to grow with your skyscale, its ability to launch from walls will grow even stronger.","Это фантастика! Я полагаю, по мере того как твоя связь со скайскейлом будет крепнуть, его способность запускаться со стен будет становиться ещё сильнее."
"That's fantastic! I imagine as your bond continues to grow with your skyscale, its ability to rescue you midair will grow even stronger.","Это фантастика! Думаю, по мере укрепления твоей связи со скайскейлом, его способность спасать тебя в воздухе будет становиться всё сильнее."
That's fantastic. Could you go put it in one of the alchemy jars?,Это просто замечательно. Не мог бы ты положить их в одну из алхимических банок?
That's far enough. These are the Imperator's personal quarters. No one is allowed in without the express permission of Smodur himself. And you don't have it.,Достаточно. Это личные покои Imperator. Никому не разрешено входить без прямого разрешения самого Smodur. А у тебя его нет.
That's fascinating. I've never heard of willbenders before.,Это захватывающе. Я никогда раньше не слышал о сгибателях воли.
That's fascinating. Thank you for your time.,Это захватывающе. Спасибо за уделенное время.
That's fascinating. Thanks for lifting everyone's holiday spirits!,"Это захватывающе. Спасибо, что поднял всем праздничное настроение!"
That's fine news.,Это отличные новости.
That's fine with me.,Меня это устраивает.
That's fine. I wasn't looking for a room anyway.,Ничего страшного. Я все равно не искал комнату.
That's fine. Thank you.,Ничего страшного. Спасибо.
That's for sure. You kids with your dragons and your improperly bound magics... No decent offerings. No respect for your elders.,"Это уж точно. Вы, дети, со своими драконами и неправильно наложенной магией... Никаких достойных подношений. Никакого уважения к старшим."
"That's for toy production, of course. This is a toy workshop. What did you expect me to handcraft each of the hundreds of toys we produce every day?","Это для производства игрушек, конечно. Это же мастерская игрушек. Ты что, ожидал, что я буду вручную мастерить сотни игрушек, которые мы выпускаем каждый день?"
That's good at least.,"По крайней мере, это хорошо."
That's good enough for me. See you later.,Этого достаточно. Увидимся позже.
That's good enough for now.,На данный момент этого достаточно.
That's good information. Thanks.,Хорошая информация. Спасибо.
That's good intelligence. What else can you tell me?,Хорошая разведка. Что ещё можешь рассказать?
That's good to hear. How are your Cavaliers holding up?,"Приятно это слышать. Как вы, Cavaliers, справляетесь?"
That's good to hear. We can always use more like-minded scholars in the Astralarium.,Приятно это слышать. Нам всегда нужны единомышленники в Astralarium.
That's good to know. I'll think about it.,Хорошо знать. Я подумаю об этом.
That's good. Have anything for sale?,Это хорошо. Есть что-нибудь на продажу?
"That's good. I want to help too. I've decided I want to join the Seraph, if they'll take me. After watching centaurs murder my neighbors and burn down my house, suddenly being a farmer isn't enough anymore.","Это хорошо. Я тоже хочу помочь. Решил вступить в Seraph, если возьмут. После того как кентавры перебили моих соседей и сожгли мой дом, быть фермером уже не кажется достаточным."
That's good. Nature shouldn't suffer for science.,Это хорошо. Природа не должна страдать ради науки.
That's good. See you around.,Это хорошо. Ещё увидимся.
"That's got nothing to do with me,",Это меня не касается.
That's got to be a challenge.,"Должно быть, это непросто."
That's graphic.,Звучит жутко.
That's gratifying. Glad I could help.,"Это приятно. Рад, что смог помочь."
That's great news.,Это отличные новости.
That's great news. I appreciate your support.,Отличные новости. Ценю твою поддержку.
That's great! It'll remind Aurene of how much she's loved. When she sees everything. When she's back. You know.,"Это здорово! Это напомнит Aurene, как сильно её любят. Когда она увидит все это. Когда вернется. Ты же понимаешь."
That's great! See you later.,Отлично! Увидимся позже.
"That's great, but what does it do?","Отлично, но что он делает?"
"That's great, but why are you here now?","Это здорово, но почему ты здесь?"
That's great.,Это здорово.
That's great. Good-bye.,Отлично. Прощай.
That's great. I try hard not to let anybody down.,Это здорово. Я стараюсь никого не подводить.
That's great. I'd recommend against the green goop though.,Это здорово. Но я бы не советовал трогать зелёную жижу.
"That's great. I'm still curious what a varonos is, though.","Это здорово. Но мне все ещё любопытно, что такое варонос."
That's great. Keep up the good work.,Отлично. Продолжайте в том же духе.
"That's great. The Company will put these to good use. If you grab more, you can take them up there yourself. Just talk to any of the mercs; they'll know what to do with a stone.","Отлично. Компания найдёт им достойное применение. Если найдёшь ещё, можешь отнести их туда сам. Просто поговори с любым из наемников; они знают, что делать с камнем."
That's handy. I appreciate it!,Это удобно. Я ценю это!
"That's happening in the canyon to the east of here. Show up, stick artifacts in the right bin—shouldn't be anything too surprising.","Это происходит в каньоне к востоку отсюда. Приходи, клади артефакты в нужный ящик — ничего удивительного."
That's hard. I'm sorry.,Это тяжёло. Мне жаль.
That's heartwarming.,Это трогательно.
"That's helpful, thanks.","Полезно, спасибо."
That's horrible! They need to be stopped.,Это ужасно! Их нужно остановить.
That's horrible. Good luck.,Это ужасно. Удачи.
That's horrible. How did all of this start?,Это ужасно. С чего все началось?
That's horrible. I have another question.,Это ужасно. У меня ещё один вопрос.
"That's how a job works, right?","Так ведь работает любая работа, верно?"
