english,translate
!,!
"""%str1%
%str2%""","""%str1%
%str2%"""
"""%str1%"" already in use by this account.

Please select a different name and try again.","«%str1%» уже используется этой учётной записью.

Пожалуйста, выберите другое имя и попробуйте снова."
"""%str1%"" already in use. 

Please select a different name and try again.","«%str1%» уже используется.

Пожалуйста, выберите другое имя и попробуйте снова."
"""%str1%%str2%""","""%str1%%str2%"""
"""/Barbecue"" Emote Tome[s]","Том[|а|ов] эмоций ""/Barbecue"""
"""/BlowKiss"" Emote Tome[s]","Том[|а|ов] эмоций ""/BlowKiss"""
"""/Breakdance"" Emote Tome[s]","Том[|а|ов] эмоций ""/Breakdance"""
"""/Channel"" Emote Tome now available!","Том эмоций ""/Channel"" теперь доступен!"
"""/Channel"" Emote Tome[s]","Том[|а|ов] эмоций ""/Channel"""
"""/CrabDance"" Emote Tome[s]","Том[|а|ов] эмоций ""/CrabDance"""
"""/Flex"" Emote Tome[s]","Том[|а|ов] эмоций ""/Flex"""
"""/Heroic"" Emote Tome[s]","Том[|а|ов] эмоций ""/Heroic"""
"""/Hiss"" Emote Tome[s]","Том[|а|ов] эмоций ""/Hiss"""
"""/MagicTrick"" Emote Tome[s]","Том[|а|ов] эмоций ""/MagicTrick"""
"""/Paper"" Emote Tome[s]","Том[|а|ов] эмоций ""/Paper"""
"""/PetalThrow"" Emote Tome[s]","Том[|а|ов] эмоций ""/PetalThrow"""
"""/Playdead"" Emote Tome[s]","Том[|а|ов] эмоций ""/Playdead"""
"""/PoseCover"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseCover"""
"""/PoseHeart"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseHeart"""
"""/PoseHigh"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseHigh"""
"""/PoseLow"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseLow"""
"""/PosePeace"" Emote Tome[s]","Том[|а|ов] эмоций ""/PosePeace"""
"""/PoseSassy"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseSassy"""
"""/PoseShy"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseShy"""
"""/PoseTwist"" Emote Tome[s]","Том[|а|ов] эмоций ""/PoseTwist"""
"""/Possessed"" Emote Tome[s]","Том[|а|ов] эмоций ""/Possessed"""
"""/Readbook"" Emote Tome[s]","Том[|а|ов] эмоций ""/Readbook"""
"""/Rock"" Emote Tome[s]","Том[|а|ов] эмоций ""/Rock"""
"""/Rockout"" Emote Tome[s]","Том[|а|ов] эмоций ""/Rockout"""
"""/Scissors"" Emote Tome[s]","Том[|а|ов] эмоций ""/Scissors"""
"""/Serve"" Emote Tome[s]","Том[|а|ов] эмоций ""/Serve"""
"""/Shiver"" Emote Tome[s]","Том[|а|ов] эмоций ""/Shiver"""
"""/Shiverplus"" Emote Tome[s]","Том[|а|ов] эмоций ""/Shiverplus"""
"""/Shocked"" Emote Tome[s]","Том[|а|ов] эмоций ""/Shocked"""
"""/Stretch"" Emote Tome[s]","Том[|а|ов] эмоций ""/Stretch"""
"""/ThumbsDown"" Emote Tome[s]","Том[|а|ов] эмоций ""/ThumbsDown"""
"""/ThumbsUp"" Emote Tome[s]","Том[|а|ов] эмоций ""/ThumbsUp"""
"""/Transform"" Emote Tome[s]","Том[|а|ов] эмоций ""/Transform"""
"""/Unleash"" Emote Tome[s]","Том[|а|ов] эмоций ""/Unleash"""
"""/Whistle"" Emote Tome[s]","Том[|а|ов] эмоций ""/Whistle"""
"""/bless"" Emote Tome[s]","Том[|а|ов] эмоций ""/bless"""
"""/drink"" Emote Tome[s]","Том[|а|ов] эмоций ""/drink"""
"""A Treatise on the Veridical Principles and Signification of Awakening: An Academic and Practical Compendium of After-Death Adjurations by Vabbi Scholars""

Serve Joko.","«Трактат об истинных началах и значении Пробуждения: академический и практический свод посмертных заклинаний вабийских учёных»

Служите Джоко."
"""A cycle reborn, a world to mend.""

Troubadours weave magical effects on the battlefield with the power of ballad and story. A journeyed troubadour may lift the spirits of their allies and friends—or demoralize their enemies.","«Цикл возрождён, мир нужно исцелить».

Барды сплетают магические эффекты на поле боя силой баллады и истории. Опытный бард способен поднять дух своих союзников и друзей — или деморализовать врагов."
"""A ripple in the sand, you see me no more.""

Cloaking themselves in rich desert sands, the mirage can execute skills and strike their foes while simultaneously dodging incoming attacks. You dance between your illusions, taking their place and deceiving your enemies.","«Рябь на песке — и меня больше не видно».

Закутываясь в густые пустынные пески, мираж способен применять навыки и разить врагов, одновременно уклоняясь от входящих атак. Вы танцуете между своими иллюзиями, занимая их место и обманывая врагов."
"""All systems go. Mech cleared for launch!""

The mechanist is an innovator and master of jade tech, battling alongside a mech of their own creation. Customize your mech and use it to crush your enemies—together, you're unstoppable.","«Все системы в норме. Мех готов к запуску!»

Механист — новатор и мастер нефритовых технологий, сражающийся бок о бок с механизмом собственного изготовления. Настройте своего меха и сокрушайте врагов — вместе вы непобедимы."
