english,translate
"Bloodcoast Ward:
This karka has taken root at the top of a waterfall.","Кровавый берег:
Эта карка укоренилась на вершине водопада."
Bloody Tracks into Ettin Territory,Кровавые следы в земли эттинов
Blossoming Mote,Цветущая частица
Bogfang's Brood,Выводок Болотноклыка
Bogfang's Brood%num1%,Выводок Болотноклыка%num1%
"Boss,
You'll never guess who we saw the other day walking around Kaineng: our good friend Yao. Seems the kid has gotten themselves a job at Xunlai. You want I should take care of the situation?
Renho

***

No. Only watch and monitor.
Chul-Moo

***

You sure about that? Kid could spill a lot of our trade secrets. Better to get ahead of it than have to clean it up.
Renho

***

You have your orders. If Yao comes to any harm, the person responsible will see it returned—threefold. 
Chul-Moo","Босс,
вы ни за что не догадаетесь, кого мы на днях видели прогуливающимся по Каиненгу: нашего старого друга Яо. Похоже, малыш устроился на работу в Сюньлай. Хотите, чтобы я разобрался с ситуацией?
Ренхо

***

Нет. Только наблюдай и следи.
Чул-Му

***

Вы уверены? Малыш может выболтать много наших торговых секретов. Лучше предотвратить, чем потом разбираться.
Ренхо

***

У вас есть приказ. Если с Яо что-то случится, ответственный получит то же самое — втройне.
Чул-Му"
"Brave Adventurer,
Strange things have been happening in the world beyond Tyria. Things we took for granted about how we understood the systems of the Mists have been shattered, and now Dessa needs help! Words of your heroism have even reached me here in Mistlock Observatory deep within the Mists. If you are up to the challenge, join a party of adventurers and travel to meet me from the portal in Lion's Arch.

Things that we've seen change:
 —Fractal runs only consist of one island now, instead of four!
 —New weapons have been spotted deeper in the fractals.
 —Ascended breathing apparatuses have been discovered!
 —New daily achievements have been added.

Also, I believe I've discovered the path to building a precursor backpack! Come find me in the Fractals of the Mists if you want to know more!

—Kelvei, Legendary Observer of Dessa's Krewe","Храбрый искатель приключений,
В мире за пределами Тирии происходят странные вещи. То, что мы считали само собой разумеющимся в понимании систем Туманов, было разрушено, и теперь Дессе нужна помощь! Слухи о твоём героизме дошли до меня даже здесь, в Обсерватории Туманов, глубоко внутри Туманов. Если ты готов к испытанию, присоединяйся к группе искателей приключений и отправляйся ко мне через портал в Львином Архиве.

Вот что изменилось:
 —Прохождения фракталов теперь состоят только из одного острова вместо четырёх!
 —В глубине фракталов замечено новое оружие.
 —Обнаружены вознесённые дыхательные аппараты!
 —Добавлены новые ежедневные достижения.

Кроме того, я считаю, что нашёл путь к созданию предшественника рюкзака! Приходи ко мне в Fractals of the Mists, если хочешь узнать больше!

—Келвей, Легендарный наблюдатель команды Дессы"
"Brave Adventurer,Strange things have been happening in the world beyond Tyria. Things we took for granted about how we understood the systems of the Mists have been shattered, and now Dessa needs help! Words of your heroism have even reached me here in Mistlock Observatory deep within the Mists. If you are up to the challenge, join a party of adventurers and travel to meet me from the portal in Lion's Arch.Things that we've seen change: —Fractal runs only consist of one island now, instead of four! —New weapons have been spotted deeper in the fractals. —Ascended breathing apparatuses have been discovered! —New daily achievements have been added.Also, I believe I've discovered the path to building a precursor backpack! Come find me in the Fractals of the Mists if you want to know more!—Kelvei, Legendary Observer of Dessa's Krewe","Храбрый искатель приключений,В мире за пределами Тирии происходят странные вещи. То, что мы считали само собой разумеющимся в понимании систем Туманов, было разрушено, и теперь Дессе нужна помощь! Слухи о твоём героизме достигли даже меня здесь, в Обсерватории Туманов, глубоко внутри Туманов. Если ты готов к вызову, присоединяйся к отряду искателей приключений и отправляйся ко мне через портал в Львиной Арде.Что изменилось: — Теперь фрактальные забеги состоят только из одного острова вместо четырёх! — В глубине фракталов замечено новое оружие. — Обнаружены вознесённые дыхательные аппараты! — Добавлены новые ежедневные достижения.Кроме того, я, кажется, нашёл путь к созданию предшественника рюкзака! Приходи ко мне в Fractals of the Mists, если хочешь узнать больше!—Кельвей, Легендарный наблюдатель команды Дессы"
"Break out of stun, damaging and weakening enemies close to you. Gain boons if this skill strikes at least one enemy. Remove additional energy if this skill was used to break a stun. 

<c=@abilitytype>Resonance.</c> If Legendary Dwarf Stance is equipped, the additional energy cost for breaking stuns is reduced, and the boons are also granted to allies in a radius around you.","Выход из оглушения, нанося урон и ослабляя врагов рядом с вами. Получите благословения, если это умение поражает хотя бы одного врага. Снимите дополнительную энергию, если это умение было использовано для прерывания оглушения. 

<c=@abilitytype>Резонанс.</c> Если экипирована Легендарная стойка дварфа, дополнительная стоимость энергии за прерывание оглушения снижается, а благословения также предоставляются союзникам в радиусе вокруг вас."
Bring a tree branch to the fire.,Принеси древесную ветку к огню.
