english,translate
"White Crane Terrace:
Explore the cavern where the skritt buys your globby purple stuff.","Терраса Белого Журавля:
Исследуйте пещеру, где скритт покупает вашу липкую фиолетовую субстанцию."
"White Crane Terrace:
Hop high in the diverse rocks.","Терраса Белого Журавля:
Прыгайте высоко среди разнообразных скал."
"White Crane Terrace:
Peer down at the boulders where the ledges are diverse.","Терраса Белого Журавля:
Взгляните вниз на валуны, где уступы разнообразны."
"White Crane Terrace:
Search near the skritt's subterranean rowboat.","Терраса Белого Журавля:
Поищите рядом с подземной лодкой скриттов."
"White Crane Terrace:
Squeeze into stony confines near the door to the dominion.","Терраса Белого Журавля:
Протиснитесь в каменные теснины у двери в владения."
"White Crane Terrace:
Stop and smell the flowers between the magisters and the memorial.","Терраса Белого Журавля:
Остановитесь и вдохните аромат цветов между магистрами и мемориалом."
"White Crane Terrace:
The Priory's bed bugs prefer bunks.","Терраса Белого Журавля:
Клопы Приората предпочитают койки."
Why are the ruins important?,Почему руины важны?
"Why then, do I leave behind these pages, detailing the banishment of our former compatriot? Why detail the very curse that would, if one were to find and counter the spell, nullify the transaction that cost Isgarren so dearly?  
  
The truth, dear reader, is this: my people are not without humility. Our wisdom and our guidance are prone to fallacy. As I was taken by my anger, I knew that it was entirely possible that, even in his exile, Isgarren could outlast the many perils of this world and survive us all. After all, I know him better than any—there was a version of our society where he could have risen to doyen.
  
In that case, what good is our judgment if we have all dissolved to dust?   
   
If you are reading this, and you have made common cause with him, then perhaps we must face the reality that his way was, in fact, the correct path. If he has lived long and well enough to inspire those he gathers to ally with him, to become his friend, to risk all on his behalf, and return to this sacred place in search of a way to unravel our curse...perhaps he has earned such a stay.  
  
You, who would call Isgarren friend, you will be the ones who truly seal his fate. You should have enough information from these pages to know what to do. I only ask you choose wisely.","Зачем же тогда я оставляю эти страницы, описывающие изгнание нашего бывшего соратника? Зачем описывать само проклятие, которое, если найти и нейтрализовать заклинание, аннулирует сделку, столь дорого обошедшуюся Исгаррену?

Правда, дорогой читатель, такова: мой народ не лишён смирения. Наша мудрость и наше руководство подвержены заблуждениям. Обуянный гневом, я знал, что вполне возможно, что даже в изгнании Исгаррен переживёт многие опасности этого мира и переживёт нас всех. В конце концов, я знаю его лучше всех — в одном из вариантов нашего общества он мог бы стать доайеном.

В таком случае, чего стоит наш приговор, если мы все обратимся в прах?

Если вы читаете это и объединились с ним, то, возможно, нам придётся признать, что его путь на самом деле был верным. Если он прожил достаточно долго и хорошо, чтобы вдохновить тех, кого собрал, объединиться с ним, стать его друзьями, рискнуть всем ради него и вернуться в это священное место в поисках способа разрушить наше проклятие... возможно, он заслужил такую отсрочку.

Вы, кто называет Исгаррена другом, вы будете теми, кто действительно решит его судьбу. Из этих страниц вы должны получить достаточно информации, чтобы знать, что делать. Я лишь прошу вас сделать правильный выбор."
"Wield the power of the gods with this package!

Appearance skins override the look of your equipment and have no stats of their own.","Обретите силу богов с этим набором!

Облики внешности заменяют вид вашего снаряжения и не имеют собственных характеристик."
Wiley Brawler,Ловкий забияка
Wiley Cannoneer,Хитрый канонир
Wiley Digger,Ловкий копатель
Windshear,Ветрорез
Windshear's Flock,Стая Ветрореза
"Winter Sale<br>
December 21–January 4<br>
Up to 75%% Off","Зимняя распродажа<br>
21 декабря – 4 января<br>
Скидки до 75%%"
"Wintersday Gifts
<c=@flavor>Price Resets Daily</c>","Зимние подарки
<c=@flavor>Цена сбрасывается ежедневно</c>"
Wintersday Vendor,Зимний торговец
