english,translate
"I've said my piece. Shodd's a dangerous fool, and if you listen to him you're a bigger one. The Infinity Ball is too dangerous to be tinkered with. You need a plan and reliable backup.","Я сказал свое слово. Shodd — опасный дурак, а если ты его слушаешь, то ты ещё больший. Infinity Ball слишком опасен, чтобы с ним возиться. Тебе нужен план и надёжная поддержка."
"I... I think so, yeah. Thanks for asking.","Я... думаю, да. Спасибо, что спросил."
"I...I never met the guy, but he signed his letters ""Minister Arton."" That's all I know, I swear it.","Я... я никогда не встречал этого парня, но он подписывал свои письма «Minister Arton». Это все, что я знаю, клянусь."
"I...I'm afraid it is not. I'm not certain why we're here, precisely. This isn't standard procedure.","Я... боюсь, что нет. Я не уверен, почему мы здесь, если честно. Это не стандартная процедура."
"I...of course. I'll speak with you later, Baroness.","Я... конечно. Поговорим позже, баронесса."
Identify and deal with the compromised cows.,Найди и разберись с зараженными коровами.
Identify the corpse.,Опознайте труп.
"If I can get a research team into Arah, I may be able to settle a lot of questions about the Mursaat.","Если мне удастся отправить исследовательскую группу в Arah, я, возможно, смогу разрешить множество вопросов о мурсаатах."
"If Lord Zamon proves victorious, he is innocent. The case is thrown out and these charges against him may not be brought again. If you win, then Zamon is found guilty of this crime.","Если Lord Zamon выйдёт победителем, он невиновен. Дело закрывается, и эти обвинения против него больше не могут быть выдвинуты. Если победите вы, то Zamon будет признан виновным в этом преступлении."
"If Zamon won the battle, he'd be declared innocent-no more investigation. Now he's guilty, but he's also dead. No loose ends.","Если бы Zamon победил в бою, его бы признали невиновным — и никакого расследования. Теперь он виновен, но при этом мертв. Никаких концов."
"If all citizens of this fair city had your bravery, think how much grander Divinity's Reach would be! Nevertheless, you give all her people pride as a glorious example of high birth.","Если бы все граждане этого прекрасного города обладали вашей храбростью, подумайте, насколько величественнее стал бы Divinity's Reach! Тем не менее, вы вызываете гордость у всех его жителей как славный пример высокого происхождения."
"If it doesn't kill her, she could be stuck fused to it, or stay fused and go insane, or be unfused and still go insane. I'm 82% confident none of those will happen.","Если это её не убьёт, она может навсегда остаться слитой с ним, или остаться слитой и сойти с ума, или быть отделённой и всё равно сойти с ума. Я на 82% уверен, что ничего из этого не случится."
"If it involves the Sons of Svanir, the more violence, the better.","Если дело касается Сынов Сванира, чем больше жестокости, тем лучше."
