english,translate
"I agree, but I haven't decided yet. I'll let you know when I do.","Я согласен, но ещё не решил. Я дам вам знать, когда решу."
I agree. More power will anchor and strengthen the portals. But this test just drained all the energy we got from the Megahedron Collider.,"Согласен. Больше мощности закрепит и усилит порталы. Но этот тест только что выкачал всю энергию, которую мы получили от Megahedron Collider."
I agree. This bears looking into. Please excuse me.,Согласен. Это стоит проверить. Прошу меня извинить.
"I am %str1%, Snaff Savant of the asura.","Я — %str1%, Snaff Savant асура."
"I am %str1%, the Hero of Shaemoor.","Я — %str1%, Герой Shaemoor."
"I am %str1%, the Slayer of Issormir. My deeds echo through the halls of Hoelbrak.","Я — %str1%, Убийца Issormir. Мои подвиги эхом отдаются в залах Hoelbrak."
"I am %str1%, valiant of the Pale Tree and bearer of a dire Wyld Hunt.","Я — %str1%, доблестный воин Pale Tree и носитель ужасной Wyld Hunt."
I am Pier. You are %str1%. What else is there to say?,Я Pier. Ты — %str1%. Что ещё тут скажешь?
"I am Sigfast, son of Knut Whitebear, Master of Hoelbrak. With my older brother, Skarti, and my friends in the Wolfborn, I protect and defend my father's mighty lodge.","Я Sigfast, сын Knut Whitebear, хозяина Hoelbrak. Вместе со своим старшим братом Skarti и моими друзьями из Wolfborn я защищаю и оберегаю могучий чертог моего отца."
"I am Skarti, oldest son of Knut Whitebear. I lead the Wolfborn, protectors of the Great Lodge, and I can outdrink any norn, charr, spirit, or god!","Я Skarti, старший сын Knut Whitebear. Я возглавляю Wolfborn, защитников Великого Чертога, и могу перепить любого норна, чарра, духа или бога!"
I am a minister of the realm and you are nothing! Die!,"Я министр этого королевства, а ты — никто! Умри!"
"I am glad to see you, %str1%. When they told me you'd been there at Claw Island, I feared the worst. And Tybalt...","Я рад видеть тебя, %str1%. Когда мне сказали, что ты был на Claw Island, я боялся худшего. А Tybalt..."
"I am norn, hunter of the wild, born of the free and rugged Shiverpeak mountains.","Я норн, охотник дикой природы, рожденный свободными и суровыми горами Shiverpeak."
"I am nothing. The god I praised is false. It has the power of winter, but it tried to kill me and failed.","Я ничто. Бог, которому я поклонялся — ложный. У него есть сила зимы, но он пытался убить меня и провалился."
"I am proud of you, Valiant %str1%. This was a difficult task, but you have proven yourself stalwart.","Я горжусь тобой, Valiant %str1%. Это было трудное задание, но ты проявил себя стойким."
I am ready to present my case against Zamon and start the trial.,Я готов представить своё дело против Zamon и начать суд.
"I am sorry. Good-bye, Lady Madeline.","Мне жаль. Прощайте, Lady Madeline."
"I am still untested, but already, my deeds have earned me friendship and great respect.","Я ещё не прошёл проверку, но мои деяния уже принесли мне дружбу и огромное уважение."
"I am with you, Minotaur. Together, we will stop the Sons of Svanir and save your people.","Я с тобой, Minotaur. Вместе мы остановим Sons of Svanir и спасем твой народ."
"I am. When Zhaitan falls, it'll be because of people like Tegwen.","Я горжусь. Когда Zhaitan падет, это произойдёт благодаря таким, как Tegwen."
"I answered Eir's call to help settle a dispute between the Orders of Tyria, right at her homestead.",Я ответил на призыв Eir помочь уладить спор между Орденами Tyria прямо в её усадьбе.
"I apologize, Lady. I'll talk to you later","Прошу прощения, леди. Поговорим позже."
"I apologize, my lady. Allow me to give you the news—a caravan of gold cloth is leaving Mabon Market even as we speak.","Прошу прощения, миледи. Позвольте доложить: караван с золотой тканью покидает Mabon Market прямо сейчас."
"I appreciate your consideration, but I wonder how my poor mother will react. I pray Kormir shields her from the shock.","Я ценю ваше участие, но гадаю, как отреагирует моя бедная мать. Молюсь, чтобы Kormir уберегла её от этого потрясения."
"I arrived on Claw Island just ahead of a Risen attack and found a new ally in the scholar Trahearne. We lit beacons at the fortress to warn Lion's Arch of Zhaitan's offshore forces, and we saw the Lionguard survivors of Fort Stalwart safely back to the mainland, though our retreat came at a terrible cost.","Я прибыл на Claw Island как раз перед атакой Risen и нашёл нового союзника в лице учёного Trahearne. Мы зажгли маяки в крепости, чтобы предупредить Lion's Arch о морских силах Zhaitan, и благополучно проводили выживших из Lionguard форта Fort Stalwart обратно на материк, хотя наше отступление стоило нам ужасно дорого."
I assisted Warmaster Forgal and saved Ebonhawke from invading charr renegades.,Я помог военачальнику Forgal и спас Ebonhawke от вторжения ренегатов чарр.
"I attended an advanced theoretical conference with Zojja and representatives of the three orders of Tyria. Professor Gorr presented his theory that the Elder Dragons consume magic, which was greeted with hostility. Gorr left to collect his research notes so he could convince the crowd, but he never came back. The Arcane Eye reported that Gorr had suddenly and conveniently died before he could return, but we were not convinced. I'm going to look into Gorr's disappearance personally.","Я посетил конференцию по передовой теории вместе с Zojja и представителями трех орденов Tyria. Профессор Gorr представил свою теорию о том, что Старшие Драконы поглощают магию, которая была встречена враждебно. Gorr ушёл, чтобы собрать свои исследовательские заметки, чтобы убедить толпу, но так и не вернулся. Arcane Eye сообщили, что Gorr внезапно и очень вовремя скончался, прежде чем смог вернуться, но мы не были убеждены. Я собираюсь лично расследовать исчезновение Gorr."
