english,translate
Explore the hidden sub-level.,Исследуйте скрытый подуровень.
Explore the ice cave.,Исследуй ледяную пещеру.
Extinguish the fires.,Потушите пожары.
Face Vallus Smokemane in the Bane.,Сразись с Vallus Smokemane в Bane.
"Fair fortune, my lady!","Удачи, миледи!"
"Falcon Company demands justice, and so do I.","Falcon Company требует справедливости, и я тоже."
"Falcon Company deserved better than this, Tervelan. Deborah deserved better.","Falcon Company заслуживала лучшего, Tervelan. Deborah заслуживала лучшего."
Fall back and defend the village.,Отступай и защищай деревню.
Fall back inside Fort Trinity.,Отступайте внутрь Fort Trinity.
Fall back to Fort Trinity's center.,Отступите к центру Крепости Троицы.
Fall back to the central courtyard.,Отступите к центральному двору.
"Fascinating, but er, I have to go. Right now. Bye.","Увлекательно, но, э-э, мне пора. Прямо сейчас. Пока."
Fastulf Jotharsson thanked us for releasing Ormi's spirit and punishing the Sons of Svanir who corrupted him. He also promised us a blessing from Wolf when we face Korag.,"Fastulf Jotharsson поблагодарил нас за освобождение духа Ormi и наказание Sons of Svanir, которые его осквернили. Он также пообещал нам благословение Wolf, когда мы встретимся с Korag."
"Fastulf Jotharsson, the Speaker of Wolf, told me about a powerful wolf that has been corrupted by the Sons of Svanir. Called Ormi, he's running wild and posing a danger to the entire region. Together, Eir and I will find this wounded wolf and release his spirit.","Fastulf Jotharsson, глашатай Wolf, рассказал мне о могучем волке, который был осквернен Sons of Svanir. Его зовут Ormi, он одичал и представляет угрозу для всего региона. Вместе с Eir мы найдём этого раненого волка и освободим его дух."
Feeling Better?,Чувствуешь себя лучше?
Feels good to get a little our own back-for those who died. You've become an excellent leader. I'm proud to follow you.,"Приятно отыграться — за тех, кто погиб. Ты стал отличным лидером. Я горжусь тем, что следую за тобой."
Fend off the Branded horde so the ogre villagers can escape.,"Отбей орду Branded, чтобы жители-огры могли сбежать."
Fend off the Skritt.,Отбиться от скриттов.
Fend off the destroyers.,Отбейтесь от разрушителей.
Fend off the icebrood until the quaggan evacuees are clear.,"Отбивайтесь от ледяных отродий, пока эвакуируемые квагганы не окажутся в безопасности."
Fend off the undead horde.,Отбейтесь от орды нежити.
"Fengar Cruelmane, aide-de-camp to Tribune Torga Desertgrave of the Ash Legion","Fengar Cruelmane, адъютант трибуна Torga Desertgrave из Ash Legion"
Fight Nollarr and take his helm,Сразись с Nollarr и забери его шлем.
Fight off the undead.,Отбейся от нежити.
Fight your way into the cave.,Пробейтесь в пещеру.
Fight your way into the krait tower.,Пробейтесь с боем в башню крайтов.
Fight your way out of Mount Maelstrom.,Пробейтесь с боем из Mount Maelstrom.
Fight your way out of the cave.,Пробейся с боем из пещеры.
Fight your way past the Nightmare Court.,Пробейся через ряды Nightmare Court.
Fight your way to Professor Gorr.,Пробейтесь к Professor Gorr.
Fight your way to the blacksmith.,Пробейтесь к кузнецу.
Fight your way to the front.,Пробивайтесь к фронту.
Fight your way to the heart of the Priory.,Пробейся к сердцу Приората.
"Fights have a way of finding me. I can't say that I mind, however.","Драки сами меня находят. Впрочем, я не против."
Find Arda Gyreshriek.,Найдите Arda Gyreshriek.
Find Captain Tervelan in the Taminn Foothills.,Найди Captain Tervelan в Taminn Foothills.
Find Carys.,Найдите Carys.
Find Ceera.,Найдите Ceera.
Find Cimmara.,Найди Cimmara.
Find Clement Forktail.,Найдите Clement Forktail.
Find Fibharr at the moot near Krongar Pass.,Найди Fibharr на тинге возле Krongar Pass.
Find Gairwen at Morgan's Spiral.,Найди Gairwen в Morgan's Spiral.
Find Havroun Grechen in Breakneck Pass.,Найдите Havroun Grechen в Breakneck Pass.
Find Havroun Weibe in the Doldenvan Passage.,Найдите Havroun Weibe в Doldenvan Passage.
Find Klaes.,Найди Klaes.
Find Lieutenant Francis at the hospital.,Найдите Lieutenant Francis в госпитале.
Find Lieutenant Francis at the orphanage.,Найдите Lt. Francis в приюте.
Find Marshal Trahearne.,Найди маршала Trahearne.
Find Ormi outside Hoelbrak,Найди Ormi за пределами Hoelbrak
Find Quinn at the apothecary.,Найди Quinn в аптеке.
Find Rage Steeltongue and stop his sabotage plans.,Найди Rage Steeltongue и останови его планы по саботажу.
Find Sergeant Hal.,Найдите Sergeant Hal.
Find Trahearne and Carys.,Найдите Trahearne и Carys.
Find Trahearne at the camp.,Найдите Trahearne в лагере.
Find Trahearne in Fort Trinity.,Найдите Trahearne в Fort Trinity.
Find Tybalt.,Найдите Tybalt.
Find Vallus Smokemane.,Найди Vallus Smokemane.
Find Warmaster Kaylar at the Decimus Stones.,Найдите военачальника Kaylar у Decimus Stones.
Find Ysvelta.,Найди Ysvelta.
"Find a larger, more powerful undead test subject.",Найди более крупный и мощный подопытный образец нежити.
Find a passage into the courthouse's lower levels.,Найди проход на нижние уровни здания суда.
"Find a quiet place to sleep it off, pal. I'm leaving.","Найди тихое место и проспись, приятель. Я ухожу."
Find a way into the cathedral.,Найди путь в собор.
Find a way out of the prison.,Найти выход из тюрьмы.
Find a way to get the Flame Legion spies out of the bar.,Найдите способ выманить шпионов Flame Legion из бара.
Find an artifact that identifies the dwarven prince.,"Найдите артефакт, который поможет опознать дворфийского принца."
Find and confront the enemy leader.,Найдите и дайте отпор вражескому лидеру.
Find and free Apatia at the top of the tower.,Найти и освободить Apatia на вершине башни.
Find and gather the wicked tangle plant.,Найдите и соберите растение wicked tangle.
Find and interrogate the Dengatl speaker.,Найди и допроси оратора Dengatl.
Find and kill the murellow matriarch and her spawn.,Найди и убей матриарха мурреллоу и её выводок.
Find and release Warden Hywel,Найдите и освободите Warden Hywel
Find and rescue Faren.,Найдите и спасите Фарена.
Find and retrieve the orb.,Найти и забрать сферу.
Find and revive Deputy Mira.,Найдите и оживите Deputy Mira.
Find disguises and hide among the courtiers.,Найди маскировку и смешайся с придворными.
Find out if Eir is ready to confront Vidkun.,"Узнай, готова ли Eir противостоять Vidkun."
Find out if the tomb is dwarven in origin.,"Выясните, является ли гробница дворфийской по происхождению."
Find out what happened from Warden Seneca.,"Узнать, что произошло, у Warden Seneca."
