english,translate
Speak with Riot Alice.,Поговорите с Riot Alice.
Speak with Rytlock about the letter.,Поговорите с Rytlock о письме.
Speak with Rytlock in his office.,Поговорите с Rytlock в его кабинете.
Speak with Samona.,Поговори с Samona.
Speak with Sayeh al 'Rajihd.,Поговорить с Sayeh al 'Rajihd.
Speak with Sayeh al' Rajihd.,Поговори с Sayeh al' Rajihd.
Speak with Snarl and Galina at the Exterminatus HQ.,Поговори с Snarl и Galina в Exterminatus HQ.
"Speak with Snarl, the Ash Legion representative.","Поговорите с Snarl, представителем Ash Legion."
Speak with Steward Gixx.,Поговорите со Steward Gixx.
Speak with Tegwen about her time in Orr.,Поговори с Tegwen о её времени в Orr.
Speak with Tonn.,Поговорите с Tonn.
Speak with Trahearne about the attack.,Поговорите с Trahearne об атаке.
Speak with Trahearne on the airship's outer deck.,Поговорите с Trahearne на внешней палубе дирижабля.
Speak with Tribune Brimstone in his office at the top of Imperator's Core.,Поговори с трибуном Brimstone в его кабинете на вершине Imperator's Core.
Speak with Tribune Brimstone in his office at the top of the Imperator's Core.,Поговорите с Tribune Brimstone в его кабинете на вершине Imperator's Core.
Speak with Tybalt.,Поговори с Tybalt.
Speak with Vallus Smokemane.,Поговори с Vallus Smokemane.
Speak with Ysvelta.,Поговори с Ysvelta.
Speak with Zojja.,Поговори с Zojja.
Speak with the Fabulous Chakravarti,Поговорите с The Fabulous Chakravarti
Speak with the Iron Legion centurion.,Поговори с центурионом Iron Legion.
Speak with the Ministry Guards at the inn.,Поговори со стражниками Министерства в таверне.
Speak with the Ministry Guards in the tavern.,Поговори со стражниками Министерства в таверне.
Speak with the Order representatives.,Поговорить с представителями Орденов.
Speak with the Pale Tree.,Поговори с Бледным Древом.
Speak with the Seraph archer north of Shaemoor Garrison.,Поговорите с лучником Seraph к северу от Shaemoor Garrison.
Speak with the Seventh Reaper.,Поговорите с Седьмым Жнецом.
Speak with the distraught hylek.,Поговори с обезумевшим hylek.
Speak with the informant at the Central Plaza.,Поговорить с информатором на Центральной площади.
Speak with the mysterious figure.,Поговорите с таинственной фигурой.
Speak with the pilot Arda Gyreshriek,Поговори с пилотом Arda Gyreshriek
Speak with the surviving crusader.,Поговорите с выжившим крестоносцем.
Speak with the sylvari you rescued.,"Поговорите с сильвари, которого вы спасли."
Speak with the twins and choose a plan of action.,Поговори с близнецами и выбери план действий.
Speak with your friend in the audience,Поговорите со своим другом в зрительном зале
Speak with your mentor and choose a course of action.,Поговори со своим наставником и выбери план действий.
Speak with your order contact.,Поговори со своим связным из ордена.
"Speaking of your parents... With this phase of the operation complete, I can tell you that Salia and I think we've located your parents' last known residence.","Кстати о твоих родителях... Теперь, когда эта часть операции завершена, могу сказать, что Salia и я, кажется, нашли их последнее известное место жительства."
Special Ops,Спецоперации
Spirit! I'm here to help you. Save the fire in your eyes for the Sons of Svanir.,"Дух! Я здесь, чтобы помочь тебе. Прибереги огонь в своих глазах для Sons of Svanir."
"Spirits bless you. Those crazy dredge test-fire their upgraded weapon, and suddenly I'm knee deep in Ice Dragon minions and fighting for my life.","Духи благословите вас. Эти безумные дреджи испытали свое улучшенное оружие, и внезапно я оказался по колено в прислужниках Ледяного Дракона и сражаюсь за свою жизнь."
"Spoken like a true field agent! You're right: I shouldn't worry so much. Come on, let's show the Preceptors what we can do.","Сказано как истинным полевым агентом! Ты прав: не стоит так переживать. Давай, покажем наставникам, на что мы способны."
"Spoken like a true hunter! Now, I can tell you where you can find the prey. The rest is up to you. What are you tracking?","Сказано как истинным охотником! Теперь я могу сказать тебе, где найти добычу. Остальное зависит от тебя. На кого ты охотишься?"
Spread out. I want full coverage of this base. Do not let them get to the artifact!,Рассредоточиться. Я хочу полного контроля над этой базой. Не дайте им добраться до артефакта!
Stage a mock protest to provoke the Arcane Eye.,"Устройте постановочный протест, чтобы спровоцировать Arcane Eye."
"Standing—by. Until—I—have—tabulated—the—data, please—speak—to—Zojja.","Ожи—дание. Пока—я—не—обработал—данные, пожалуйста—поговори—с Zojja."
"Start the music, boss! Let's see these mongrels dance!","Начинай музыку, босс! Посмотрим, как эти дворняги запляшут!"
