english,translate
"And to do that, we must shut down the ossuary that creates Zhaitan's most formidable monstrosities, or sink the giant ark that brings in corpses to fuel it.","А для этого мы должны закрыть костницу, создающую самых грозных чудовищ Zhaitan, или потопить гигантский ковчег, доставляющий трупы для её работы."
And we intend to keep it that way.,И мы намерены так и оставить.
"Another artifact! Hm, this has a royal mark. This tomb was for nobility. Think we we can find anything else?","Ещё один артефакт! Хм, на нем королевское клеймо. Эта гробница была для знати. Как думаете, мы найдём что-нибудь ещё?"
"Another day, another mission, eh, Commander? If you're looking for Demolitionist Strixel, he's over there, standing by to brief you.","Новый день, новая миссия, а, Коммандир?! Если ищете подрывника Strixel, он вон там, готов ввести вас в курс дела."
"Another mine goes up, another courier goes down. Demolition is all about placement.","Ещё одна мина взлетает, ещё один курьер падает. В подрывном деле главное — установка."
Another portal's opening. Get ready!,Открывается ещё один портал. Приготовьтесь!
"Any artifacts that don't sink with ""The Blight"" will be rushed back to the manse and we've mined the route with high explosives.","Любые артефакты, которые не утонут вместе с ""The Blight"", будут спешно доставлены в особняк, поэтому мы заминировали маршрут мощной взрывчаткой."
"Any progress, Gara? Have you convinced your people the ice god is really a dragon minion?","Есть успехи, Gara? Ты убедил свой народ, что ледяной бог — на самом деле прислужник дракона?"
Anything else you can think of?,Что-нибудь ещё припомнишь?
Anything for an old friend. I'll charm her silly with lies about you.,"Для старого друга — что угодно. Я очарую её до смерти, наплетя небылиц о тебе."
"Anything the Inquest builds, we can improve. We're extracting Doxa.","Всё, что строит Inquest, мы можем улучшить. Мы извлекаем Doxa."
"Apatia and I allowed ourselves to be taken prisoner by krait slavers so we could get close to the orb. Everything went perfectly until I found and claimed the orb. The krait recaptured Apatia, but I couldn't stop to free her. The orb and I are both needed back at Fort Trinity. I swore to return and rescue Apatia.","Мы с Apatia позволили взять себя в плен работорговцам-крайтам, чтобы подобраться к сфере. Все шло идеально, пока я не нашёл и не забрал сферу. Крайты снова схватили Apatia, но я не мог остановиться, чтобы освободить её. Сфера и я нужны в Fort Trinity. Я поклялся вернуться и спасти Apatia."
"Apatia and I ambushed the krait caravan that transports their mysterious orb. I was able to defeat the krait and recover the orb, but Apatia was captured and carried off. Both the orb and I are needed back at Fort Trinity, so I swore to return and rescue Apatia.","Мы с Apatia устроили засаду на караван крейтов, перевозивший их таинственный шар. Мне удалось победить крейтов и вернуть шар, но Apatia была схвачена и уведена. И шар, и я нужны в Fort Trinity, поэтому я поклялся вернуться и спасти Apatia."
"Apatia and I tracked down Sayeh al 'Rajihd, the largos we'd been told about. Sayeh gave us a challenge to prove we were worth her time, which we met. She then told us what she knew about the orb. Its origins, purpose, and true power are still a mystery, but we did learn where it will be, so Apatia and I set out to claim it for the Pact.","Мы с Apatia выследили Sayeh al 'Rajihd, ларгос, о котором нам говорили. Sayeh устроила нам испытание, чтобы доказать, что мы стоим её времени, и мы его прошли. Затем она рассказала нам все, что знала о сфере. Её происхождение, предназначение и истинная сила остаются загадкой, но мы узнали, где она будет, поэтому мы с Apatia отправились добыть её для Пакта."
