english,translate
Assassin's Tengu Rifle,Винтовка тенгу Ассасина
Assassin's Tengu Scepter,Скипетр тенгу Ассасина
Assassin's Tengu Shield,Щит тенгу Ассасина
Assassin's Tengu Short Bow,Короткий лук тенгу Ассасина
Assassin's Tengu Staff,Посох тенгу Ассасина
Assassin's Tengu Sword,Меч тенгу Ассасина
Assassin's Tengu Torch,Факел тенгу Ассасина
Assassin's Tengu Warhorn,Боевой рог тенгу Ассасина
Assassin's Volcanic Stormcaller Dagger,Вулканический кинжал зова бури Ассасина
Assassin's Volcanic Stormcaller Pistol,Вулканический пистолет зова бури Ассасина
Assassin's Volcanic Stormcaller Short Bow,Вулканический короткий лук зова бури Ассасина
Assassin's Volcanic Stormcaller Sword,Вулканический меч зова бури Ассасина
Assassin's Winged Boots,Крылатые сапоги Ассасина
Assassin's Winged Gloves,Крылатые перчатки Ассасина
Assassin's Winged Headpiece,Крылатый головной убор Ассасина
Assassin's Winged Mantle,Крылатая накидка Ассасина
Assassin's Winged Pants,Крылатые штаны Ассасина
Assassin's Winged Tunic,Крылатая туника Ассасина
Assassinate Captain Wiley,Убить капитана Уайли
Assassinate Champion Frainn,Убить чемпиона Фрайнна
Assassinate Chief Otyugh,Убить вождя Отьюга
Assassinate Draithor the Drill,Убить Драйтора Бура
Assassinate Drakin Cinderspire,Убить Дракина Пепельного Шпиля
Assassinate Modniir Ulgoth,Убить Модниира Ульгота
Assassinate Stravig the Defender,Убить Стравига Защитника
Assassinate Taidha Covington,Убить Тайду Ковингтон
Assassinate Victurus the Shattered,Убить Виктуруса Расколотого
Assassinate the Dredge Commissar,Убить комиссара дреджей
Assassinate the Infinity Coil Commander,Убить командира Бесконечной Спирали
Assassinate the Krait Blood Witch,Убить кровавую ведьму крайтов
Assassinate the Svanir Shaman Chief,Убить главного шамана Сванира
Assassinate the Terror-Seven Krewe Leader,Убить главу крю «Ужас-Семь»
Assault Knight Helm,Шлем штурмового рыцаря
Assault Knights' Coffer,Ларь штурмовых рыцарей
Assault Knights' Magnificent Coffer,Великолепный ларь штурмовых рыцарей
Assault Warclaw,Штурмовой боевой коготь
Assault Warclaw Skin,Облик боевого когтя «Штурмовой»
Assaulter's Arbiter Greatbow,Большой лук «Арбитр» штурмовика
Assaulter's Artifact,Артефакт штурмовика
Assaulter's Axe of the Unseen,Топор Незримых штурмовика
Assaulter's Bastion,Бастион штурмовика
Assaulter's Besieger Ring,Осадное кольцо штурмовика
