english,translate
Jodd,Джодд
Joey,Джоуи
Johan,Йохан
Johanna,Джоанна
Johnna,Джонна
Jojo,Джоджо
Jok,Джок
Joko,Джоко
Joko Projection,Проекция Джоко
Jokull,Джокулл
Jolecia,Джолесия
Jolly Donny,Веселый Донни
Jonez,Джонез
Jonkor,Джонкор
Jonna,Джонна
Jonno,Джонно
Joohan,Джухан
Joon,Джун
Jora,Йора
Jorbin,Джорбин
Jordyn,Джордин
Jorf,Джорф
Jorg,Джорг
Jormag,Йормаг
Jormag Experiment,Эксперимент Йормага
Jormag Rising,Восстание Йормага
Jormag's World,Мир Йормага
Jorn Kudebeh,Йорн Кудебе
Jortag,Джортаг
Jorund,Йорунд
Jorvik Jorundsson,Йорвик Йорундссон
Jory,Джори
Josir,Джосир
Josselyn,Джосселин
Josso,Джоссо
Josso Essher,Джоссо Эшшер
Jotun,Йотун
Jotun Guard,Страж йотунов
Joukje,Joukje
JT-12,JT-12
Ju,Джу
Jubjup,Джубджуп
Judging Quaggan,Судящий квагган
Juggernaut,Джаггернаут
Jules,Джулс
Juma,Джума
Jumba,Джумба
Jun Brightclaw,Джун Яркий Коготь
Jungle Boar,Лесной кабан
Jungle Larva,Лесная личинка
Jungle Raptor Hatchling,Детеныш лесного раптора
Jungle Tendril,Лесной усик
Junia Twistgear,Джуния Твистгир
Junior Scientist,Младший ученый
Junk Torrent,Поток хлама
Junoh,Джуно
Jupi,Джупи
Jurden,Джурден
Juskar Duskprowler,Джускар Сумрачный Следопыт
Justiciar Adrienne,Юстициарий Адриенн
Justiciar Araya,Юстициарий Арая
Justin,Джастин
Juudow,Джудоу
Juvenile Blue Jellyfish,Юная синяя медуза
Juvenile Red Jellyfish,Детеныш красной медузы
Juwon Ral,Джувон Рал
Jyrna Flayspirit,Джирна Флейспирит
Kaana,Каана
Kaana's Guard,Страж Кааны
Kaargoth Bloodclaw,Каргот Кровавый Коготь
Kadir,Кадир
Kae Mayumi,Каэ Маюми
Kaelryn,Каэлрин
Kafeel,Кафил
Kage,Каге
Kahedins,Кахединс
Kai,Кай
Kaidenna,Кайденна
Kaii,Кайи
Kaimi,Кайми
Kairi,Кайри
"Kaisar, High Priest of Balthazar","Кайсар, Верховный жрец Бальтазара"
Kake,Каке
Kakifein,Какифейн
Kakkilak,Каккилак
Kal Tornface,Кал Торнфейс
Kala Limbreave,Кала Лимбрив
Kalare the Intrepid,Каларе Бесстрашная
Kaldar,Калдар
Kalidris,Калидрис
Kall,Калл
Kalla Scorchrazor,Калла Жаробрит
Kalla Ulfsdottyr,Калла Ульфсдоттир
Kalle,Калле
Kallin,Каллин
Kami Crimsonwing,Ками Багрянокрылая
Kamma,Камма
Kamohoali'i Kotaki,Камохоали'и Котаки
Kamome,Камоме
Kamryn,Камрин
"Kanaxai, Scythe of House Aurkus","Канаксай, Коса Дома Ауркус"
Kang Hyesoon,Кан Хесун
Kani,Кани
Kaolin,Каолин
Kappa,Каппа
Karamoleoff,Карамолеофф
Karas the Undying,Карас Бессмертный
Karaz,Караз
Karchev,Карчев
Karde,Карде
Kari,Кари
Karim,Карим
Karka Queen,Королева карка
Karl Codecracker,Карл Кодкрекер
Karlson,Карлсон
Karma,Карма
Karri,Карри
Karris,Каррис
Karson,Карсон
Karstadt Villager,Житель Карштадта
Karung,Карунг
Kas,Кас
Kasey,Кейси
Kasha Blackblood,Каша Блэкблад
Kasmeer,Касмир
Kasmeer Meade,Касмир Мид
Kasmeer's Phantasmal Warlock,Фантазмальный чернокнижник Касмир
Kasparak,Каспарак
Kastaz Strongpaw,Кастаз Сильная Лапа
Katarina Stark,Катарина Старк
Kathryn,Кэтрин
Katterer,Каттерер
Katterwik,Каттервик
Kattla,Каттла
Kaukiri,Каукири
Kaxan,Каксан
Kay,Кэй
Kaylar,Кайлар
KayleeBear,КэйлиМедведь
Kayo,Кайо
Kazuhiro,Казухиро
Kazz,Казз
Kazzi,Кацци
Kee,Ки
Keekeesh,Кикиш
Keelin,Келин
Keelli,Килли
Keem,Ким
Keenblade,Меткоклин
Keengear,Меткомех
Keenhammer,Меткомолот
Keenmind,Меткоум
Keep Construct,Страж крепости
Keeper of Earth,Хранитель Земли
Keeper of Light,Хранитель Света
Keeper of Words,Хранитель Слов
Keeper Pamir,Хранитель Памир
Keeper Soira,Хранительница Сойра
Kegan,Кеган
Kei,Кей
Keil Hallinger,Кейл Халлингер
Kekt,Кект
Kela,Кела
Keldane,Келдайн
Kele,Келе
Kelgg,Келгг
Kellach,Келлах
Kellas,Келлас
Kelssi,Келсси
Kemar,Кемар
Kemiii,Кеми-и-и
Kemuri,Кемури
Kenden Baruch,Кенден Барух
Kennelmaster Warsnout,Псарь Боерыл
Kennio,Кеннио
Kennocha,Кенноча
Kensho Arrowsoul,Кеншо Душа Стрелы
Kenut,Кенут
Keppa,Кеппа
Kerida,Керида
Kerlapp,Керлапп
Kernan,Кернан
Kerryn Deverol,Керрин Деверол
Kessis Ironbound,Кессис Железнокован
Kestrel,Кестрел
Kestrel Aoi,Пустельга Аой
Kestrel Ariana,Пустельга Ариана
Kestrel Captain Jae-Eun,Капитан Пустельг Чжэ-Ын
Kestrel Choole,Пустельга Чуле
Kestrel Customs Manager,Таможенный менеджер Пустельг
Kestrel Flockheart,Пустельга Флокхарт
Kestrel Hosteler,Хозяин гостиницы Пустельг
Kestrel Lookout,Дозорный Пустельг
Kestrel Quartermaster Shuhei,Квартирмейстер Пустельг Шухэй
Kestrel Rookie,Новобранец Пустельг
Kestrel Scout,Разведчик Пустельг
Kestrel Sentinel,Часовой Пустельг
Kestrel Trainee,Стажер Пустельг
Kestrel Trainer,Тренер Пустельг
Kestrel Worker,Рабочий Пустельг
Ketill,Кетилл
Ketto,Кетто
Kevach,Кевач
Kevin,Кевин
Key of Ahdashim,Ключ от Адашима
Khani,Хани
Kharkaris,Харкарис
Khilbron,Килброн
Khoshekh,Хошех
Khulaid the Conqueror,Хулаид Завоеватель
Kian,Киан
Kiango,Кианго
Kiboz Rapideater,Кибоз Быстроед
Kid,Ребёнок
Kidnapper,Похититель
Kiel Supporter,Сторонник Кил
Kiera,Кира
Kiera Bloodfilings,Кира Кровавый Свиток
Kiilala,Киилала
Kiki,Кики
Kiko,Кико
Killeekee,Киллики
Killen Sparkeye,Киллен Искроглазый
Killian,Киллиан
Killspecter,Призракобой
Kimmes the Historian,Историк Киммес
Kin Venomjab,Кин Ядовитый Укус
Kindled Blaze,Раздутое Пламя
King Adelbern,Король Адельберн
King Bokar,Король Бокар
King Crab,Королевский краб
King Jahnus,Король Янус
King of Jonnoville,Король Джонновилля
King Reza,Король Реза
King Toad,Королевская жаба
King Vraxes,Король Враксес
King Wasi,Король Васи
King's Guard,Королевская гвардия
Kiplr the Tippler,Киплр Выпивоха
Kippo,Киппо
Kirin,Кирин
Kirin Peak,Пик Кирин
Kirin Spirit,Дух кирина
Kiris,Кирис
Kirk,Кирк
Kirra Timberhone,Кирра Тимберхоун
Kirria Heiglund,Киррия Хейглунд
Kiru,Киру
Kiryn Brant,Кирин Брант
Kisha Odili,Киша Одили
Kismot,Кисмот
Kit,Кит
Kiterin,Китерин
Kito,Кито
Kittaka,Киттака
Kitten,Киттен
Kivi,Киви
Kizei,Кизей
Kjell the Artisan,Кьелль Ремесленник
Kjep Corrson,Кьеп Коррсон
Klaes,Клаэс
Klagg,Клагг
Klaufi the Frugal,Клауфи Бережливый
Klemp,Клемп
Klindda,Клиндда
Klobjarne Geirr,Клобьярне Гейрр
Klondurj,Клондурдж
Klonx,Клонкс
"Knethos the Stoic, Baron of the Outlands","Кнетос Стоик, Барон Пустошей"
Knife Tail Gang Runner,Бегущий банды Ножехвостых
Knife Tail Gang Slasher,Головорез банды Ножехвостых
