english,translate
Ash Legion Listening Devices Planted,Установленные прослушивающие устройства Пепельного легиона
Champion Enchanted Transfiguration,Зачарованная трансфигурация чемпиона
Champion Regulator Warden I,Чемпион-регулятор Страж I
Champion Regulator Warden II,Чемпион-регулятор Страж II
Champion Regulator Warden III,Чемпион-регулятор Страж III
Champion Regulator Warden IV,Чемпион-регулятор Страж IV
Champion Unstable Abomination,Чемпион: Нестабильная мерзость
Elite Aetherblade Vanguard,Элитный авангард Aetherblade
Elite Canthan Spirit Swordsman,Элитный кантанский дух-мечник
Elite Enchanted Sword,Элитный зачарованный меч
Elite Icebrood Menace,Элитная угроза ледяных отродий
Elite Ventshot,Элитный вентиляционный выстрел
Forged Officers Eliminated,Офицеры Кованых уничтожены
Ghostly Wraith,Призрачный дух
Inquest Fought,Сражение с Инквестом
Inquest Interrogated,Допрос Инквеста
Inquest Suspicion,Подозрение Инквест
Juvenile Aether Hunter,Юный эфирный охотник
Juvenile Alpine Wolf,Юный альпийский волк
Juvenile Arctodus,Юный арктодус
Juvenile Armor Fish,Юная рыба-броненосец
Juvenile Black Bear,Юный чёрный медведь
Juvenile Black Moa,Юный чёрный моа
Juvenile Blue Moa,Юный синий моа
Juvenile Boar,Юный кабан
Juvenile Bristleback,Юный щетинозад
Juvenile Brown Bear,Юный бурый медведь
Juvenile Cave Spider,Юный пещерный паук
Juvenile Cheetah,Юный гепард
Juvenile Eagle,Юный орёл
Juvenile Fanged Iboga,Юная клыкастая ибога
Juvenile Fern Hound,Юная папоротниковая гончая
Juvenile Fire Wyvern,Юная огненная виверна
Juvenile Forest Spider,Юный лесной паук
Juvenile Hawk,Юный ястреб
Juvenile Hyena,Юная гиена
Juvenile Ice Drake,Юный ледяной дрейк
Juvenile Jacaranda,Юная жакаранда
Juvenile Jaguar,Юный ягуар
Juvenile Janthiri Bee,Юная джантирская пчела
Juvenile Jungle Spider,Юный паук джунглей
Juvenile Jungle Stalker,Детёныш лесного сталкера
Juvenile Lynx,Детёныш рыси
Juvenile Marsh Drake,Детёныш болотного дрейка
Juvenile Murellow,Детёныш муреллоу
Juvenile Owl,Детёныш совы
Juvenile Phoenix,Детёныш феникса
Juvenile Pig,Детёныш свиньи
Juvenile Pink Moa,Детёныш розового моа
Juvenile Polar Bear,Детёныш белого медведя
Juvenile Rainbow Jellyfish,Детёныш радужной медузы
Juvenile Raptor Swiftwing,Детёныш раптора-быстрокрыла
Juvenile Raven,Детёныш ворона
Juvenile Red Moa,Детёныш красного моа
Juvenile Reef Drake,Детёныш рифового дрейка
Juvenile River Drake,Детёныш речного дрейка
Juvenile River Otter,Детёныш речной выдры
Juvenile Rock Gazelle,Детёныш скальной газели
Juvenile Sand Lion,Детёныш песчаного льва
Juvenile Shark,Детёныш акулы
Juvenile Siamoth,Детёныш сиамота
Juvenile Siege Turtle,Детёныш осадной черепахи
Juvenile Sky-Chak Striker,Детёныш небесного чака-налетчика
Juvenile Smokescale,Детёныш дымочешуя
Juvenile Snow Leopard,Детёныш снежного барса
Juvenile Spinegazer,Детёныш шипоглаза
Juvenile Tiger,Детёныш тигра
Juvenile Wallow,Детёныш валлоу
Juvenile Warclaw,Детёныш боевого когтя
Juvenile Warthog,Детёныш бородавочника
Juvenile White Moa,Детёныш белого моа
Juvenile White Raven,Детёныш белого ворона
Juvenile White Tiger,Детёныш белого тигра
Juvenile Wolf,Детёныш волка
Legendary Ravenous Wanderer,Легендарный Ravenous Wanderer
Legendary Victory,Легендарная победа
Mordrem Camp Center Area,Центральная зона лагеря Мордрем
Mordrem Camp Entry Area,Входная зона лагеря Мордрем
Nightmare Court Prison,Тюрьма Кошмарного двора
Pact Reinforcements,Подкрепления Пакта
Seraph Army Combat Readiness,Боеготовность армии Серафимов
Spirit Totems Correctly Placed,Тотемы Духа Установлены Правильно
Veteran Forged Assembler,Ветеран Forged Assembler
