english,translate
Immortal Staff,Посох бессмертного
Immortal Staff Skin,Облик посоха «Бессмертный»
Immortal Sword,Бессмертный меч
Immortal Sword Skin,Облик меча «Бессмертный»
Immortal Torch,Бессмертный факел
Immortal Torch Skin,Облик факела «Бессмертный»
Immortal Warhorn,Боевой рог «Бессмертный»
Immortal Warhorn Skin,Облик боевого рога «Бессмертный»
Immortal Weapon Choice,Выбор оружия «Бессмертный»
Imp Tonic,Тоник беса
Impaled Prisoner Token,Жетон пронзённого пленника
Impaler,Пронзатель
Impaler of the Scion,Пронзатель Отпрыска
Impaler of the Sunless,Пронзатель Бессолнечных
Imperial Cask of Djinnspit,Имперская бочка «Плевок джинна»
Imperial Crane,Имперский журавль
Imperial Crane Raptor Skin,Облик раптора «Имперский журавль»
Imperial Everbloom Axe,Имперский вечноцветный топор
Imperial Everbloom Axe Skin,Облик топора «Имперский вечноцвет»
Imperial Everbloom Dagger,Имперский вечноцветный кинжал
Imperial Everbloom Dagger Skin,Облик кинжала «Имперский вечноцвет»
Imperial Everbloom Focus,Имперский вечноцветный фокус
Imperial Everbloom Focus Skin,Облик фокуса «Имперский вечноцвет»
Imperial Everbloom Greatsword,Имперский вечноцветный двуручный меч
Imperial Everbloom Greatsword Skin,Облик двуручного меча «Имперский вечноцвет»
Imperial Everbloom Hammer,Имперский вечноцветный молот
Imperial Everbloom Hammer Skin,Облик молота «Имперский вечноцвет»
Imperial Everbloom Longbow,Имперский вечноцветный длинный лук
Imperial Everbloom Longbow Skin,Облик длинного лука «Имперский вечноцвет»
Imperial Everbloom Mace,Имперская вечноцветная булава
Imperial Everbloom Mace Skin,Облик булавы «Имперский вечноцвет»
Imperial Everbloom Pistol,Имперский вечноцветный пистолет
Imperial Everbloom Pistol Skin,Облик пистолета «Имперский вечноцвет»
Imperial Everbloom Rifle,Имперская вечноцветная винтовка
Imperial Everbloom Rifle Skin,Облик винтовки «Имперский вечноцвет»
Imperial Everbloom Scepter,Имперский вечноцветный скипетр
Imperial Everbloom Scepter Skin,Облик скипетра «Имперский вечноцвет»
Imperial Everbloom Shield,Имперский вечноцветный щит
Imperial Everbloom Shield Skin,Облик щита «Имперский вечноцвет»
Imperial Everbloom Short Bow,Имперский вечноцветный короткий лук
Imperial Everbloom Short Bow Skin,Облик короткого лука «Имперский вечноцвет»
Imperial Everbloom Spear,Имперское вечноцветное копьё
Imperial Everbloom Spear Skin,Облик копья «Имперский вечноцвет»
Imperial Everbloom Sprout,Росток имперского вечноцвета
Imperial Everbloom Staff,Имперский вечноцветный посох
Imperial Everbloom Staff Skin,Облик посоха «Имперский вечноцвет»
Imperial Everbloom Sword,Имперский вечноцветный меч
Imperial Everbloom Sword Skin,Облик меча «Имперский вечноцвет»
Imperial Everbloom Torch,Императорский факел Вечноцвета
Imperial Everbloom Torch Skin,Облик факела «Имперский вечноцвет»
Imperial Everbloom Warhorn,Императорский боевой рог Вечноцвета
Imperial Everbloom Warhorn Skin,Облик боевого рога «Имперский вечноцвет»
Imperial Gold,Имперское золото
Imperial Gold Dye,Краска «Имперское золото»
Imperial Outfit,Имперский наряд
Imperial Red,Имперский красный
Imperial Red Dye,Краска «Имперский красный»
Imperial Rest,Имперский покой
Imperial Wonders Mount Select License,Лицензия на выбор скакуна «Имперские чудеса»
Imported Blood Orange,Импортный кровавый апельсин
Improved Brackwater Scepter,Улучшенный скипетр Брэквотера
Improved Brackwater Village Focus,Улучшенный фокус деревни Брэквотер
Improved Caer Breastplate,Улучшенный нагрудник Каэр
Improved Caer Coat,Улучшенная куртка Каэр
Improved Caer Garb,Улучшенное одеяние Каэр
Improved Dryground Short Bow,Улучшенный короткий лук Сухоземья
Improved Excavator's Gauntlets,Улучшенные латные перчатки землекопа
Improved Excavator's Gloves,Улучшенные перчатки землекопа
Improved Experience Booster,Улучшенный ускоритель опыта
Improved Guard's Boots,Улучшенные сапоги стража
Improved Guard's Great Helm,Улучшенный большой шлем стража
Improved Leather Excavator's Gloves,Улучшенные кожаные перчатки землекопа
Improved Pirate Handblade,Улучшенный пиратский ручной клинок
Improved Scout's Boots,Улучшенные сапоги разведчика
Improved Scout's Mask,Улучшенная маска разведчика
Improved Shipwreck Spear,Улучшенное копьё с места кораблекрушения
Improved Shipwreck Speargun,Улучшенное гарпунное ружьё с места кораблекрушения
Improved Southwatch Horn,Улучшенный рог Южного дозора
Improved Southwatch Torch,Улучшенный факел Южного дозора
Improved Spleedoop Breather,Улучшенная дыхательная маска Сплидупа
Improved Watcher's Helmet,Улучшенный шлем дозорного
Improved Watcher's Shoes,Улучшенные туфли дозорного
Improved Waterlogged Rifle,Улучшенная отсыревшая винтовка
Improvement and Tactic Pack,Набор улучшений и тактик
Improvised Axe,Импровизированный топор
Improvised Axe Skin,Облик топора «Импровизированный»
Improvised Dagger,Импровизированный кинжал
Improvised Dagger Skin,Облик кинжала «Импровизированный»
Improvised Focus,Импровизированный фокус
Improvised Focus Skin,Облик фокуса «Импровизированный»
Improvised Greatsword,Импровизированный двуручный меч
Improvised Greatsword Skin,Облик двуручного меча «Импровизированный»
Improvised Hammer,Импровизированный молот
Improvised Hammer Skin,Облик молота «Импровизированный»
Improvised Longbow,Импровизированный длинный лук
Improvised Longbow Skin,Облик длинного лука «Импровизированный»
Improvised Mace,Импровизированная булава
Improvised Mace Skin,Облик булавы «Импровизированный»
Improvised Pistol,Импровизированный пистолет
