english,translate
Weapon Master,Мастер оружия
Weaponmaster Training Document,Документ обучения оружейного мастера
Weary Ogre Hunter,Усталый охотник на огров
Weathered Jade Courier,Потёртый нефритовый курьер
Webbi,Вебби
Weelow Quinclaw,Вилоу Квинкогть
Weibe,Вейбе
Weilond,Вейлонд
Weird Wind Rider,Странный наездник ветра
Wekesa,Векеса
Wenski,Венски
Werendar,Верендар
Westergard,Вестергард
Wexx,Векс
Weyandt,Вейандт
Whipmane,Плетегрив
Whiptail Devourer Hatchling,Детёныш пожирателя с хлыстохвостом
Whisper's Secret,Тайна Шёпота
Whispers Agent,Агент Шепчущих
Whispers Creator,Творец Шепчущих
Whispers Creator Khepris,Творец Шепчущих Хеприс
Whispers Initiate,Посвященный Шепчущих
Whispers Keeper,Хранитель Шепчущих
Whispers Lightbringer,Светоносец Шепчущих
White Baby Pocket Duck,Белый карманный утенок
White Mantle Abbot,Аббат Белой Мантии
White Mantle Inquisitor,Инквизитор Белой Мантии
White Mantle Knight,Рыцарь Белой Мантии
White Mantle Savant,Учёный Белой Мантии
White Moa,Белая моа
White Stag,Белый олень
White Tiger Spirit,Дух белого тигра
Whump the Giant,Вумп-великан
Wicket,Викет
Wide-Rim Glasses,Очки с широкой оправой
Widyre,Видайр
Wil Collyns,Уил Коллинз
Wild Abandon,Дикая свобода
Wild Jackal,Дикий шакал
Wild Moa,Дикая моа
Wildbane,Дикогуб
Wildeye,Дикоглаз
Wilding Echo,Эхо одичания
Wiley,Уайли
Wiley Pirate,Хитрый пират
Will,Уилл
Will-o-the-Wisp,Блуждающий огонёк
Willbender Flames,Пламя Укротителя воли
Willbreak,Волелом
Willow,Ива
Wind Adept,Адепт ветра
Wind Catcher,Ловец ветра
Wind Rider,Ветрокрыл
Windall,Уиндалл
Windcaller Kieldia,Призывательница ветра Килдия
Windy Cave Treasure,Сокровище ветреной пещеры
Winged Spatha,Крылатая спата
Winni,Винни
Winslow,Уинслоу
Winston,Уинстон
Winter's Arc,Дуга зимы
Winter's Brunt,Горечь зимы
Winter's Cutter,Резак зимы
Winter's Edge,Лезвие зимы
Winter's Needle,Игла зимы
Winter's Presence,Присутствие зимы
Winter's Reach,Досягаемость зимы
Winter's Shelter,Убежище зимы
Winter's Slice,Срез зимы
Winter's Solace,Зимнее утешение
Winter's Sting,Жало зимы
Winter's Timber,Древесина зимы
Wintersday Gift Tree,Дерево подарков Зимнего дня
Wintersday Reveler,Празднующий День Зимы
Wintersday Traditions,Традиции Дня зимы
Wiremane,Жёсткогрив
Wirkk,Виркк
Wise Keeper,Мудрый хранитель
Wisp,Висп
Wit,Остроумие
Witch's Hat,Шляпа ведьмы
Witta,Витта
Wixepp,Виксепп
Wizard's Gobbler,Гобблер волшебника
Woad Adventurer,Искатель приключений из племени Воад
Woad Scholar,Учёный из племени Воад
Wolf,Волк
Wolf Shaman,Шаман волков
Wolf Shaman Hraggorn,Шаман волков Храггорн
Wolf Shaman Magnia,Шаман волков Магния
Wolf Shaman Sikke,Шаман волков Сикке
Wolf Spirit,Дух Волка
Wolf Statue,Статуя волка
Wolfborn Wilhelmina,Волчий отпрыск Вильгельмина
Wooly Siamoth,Шерстистый сиамот
Woomulla,Вумулла
Woplup,Воплуп
Worker,Рабочий
Worker Edward,Рабочий Эдвард
Worker Mina,Рабочая Мина
Worker Swift Hammer,Рабочий Свифт Хаммер
World Cleaver,Мировой тесак
Worthy Burden,Достойное Бремя
Wounded Explorer,Раненый исследователь
Wounded Sylvari,Раненый сильвари
Wounded Vigil,Раненый боец Дозора
Wraithlord's Hunter,Охотник Лорда призраков
Wrak Bonegrinder,Врак Костедробитель
Wrangler,Смотритель
Wrathful Spirit,Гневный дух
Wrelk,Врелк
Wroda,Врода
Wry Lichen,Кривой лишайник
Wuaruakoo,Вуаруаку
Wurms,Вурмы
Wyld Husky,Дикий хаски
Wyndall,Уиндалл
Wynne,Уинн
Wynnet Fairhaired,Уиннет Светловолосая
Wyvern,Виверна
Wyvern Patriarch,Патриарх виверн
Xadd Honn Tarr,Ксадд Хонн Тарр
Xann,Ксанн
Xanthium,Ксантий
Xedra Tahz Tahom,Кседра Тахз Тахом
Xeniph,Ксениф
Xephra,Зефра
Xera,Ксера
Xerik,Ксерик
Xhunn,Ксунн
Xiuhtonal,Ксиутональ
Xiuquatl,Шиукуатль
Xochi,Хочи
Xochitl,Хочитль
Xocotl Crusher,Крушитель Хокотль
Xocotl Flopper,Шлепальщик Хокотль
Xudong,Сюдун
Xunlai Jade Battery Technician,Техник нефритовых батарей Сюньлай
Xunlai Lieutenant,Лейтенант Сюньлай
Yagon,Ягон
Yahala Scribepaw,Яхала Скрибпоу
Yahk,Як
Yahuk,Яхук
Yahuk Fellstrike,Яхук Лютый Удар
Yak's Bend,Излучина Яка
Yanonka the Rat-Wrangler,Янонка Крысолов
Yao,Яо
Yasfahr,Ясфар
Yasia Glacierfalls,Ясия Ледникопад
Yasmine,Ясмин
Ybelle,Ибель
Yejj,Йедж
Yeng Isen,Йенг Исен
Yerkk,Йеркк
Yeti,Йети
Yfke,Ифке
Ygo,Иго
Yikki'ti,Йикки'ти
Ylani,Илани
Yngvald,Ингвальд
Yngvild,Ингвильд
Yoal,Йоал
Yoda,Йода
Yong,Йон
Yong Reactor,Реактор Йонг
Yoshi,Йоши
Yotta,Йотта
Young Arctodus,Молодой арктодус
Young Barracuda,Молодая барракуда
Young Basilisk,Молодой василиск
Young Crab,Молодой краб
Young Heket,Молодой хекет
Young Jungle Boar,Молодой лесной кабан
Young Skyscale,Молодая скайскейла
Your Purpose,Твое предназначение
Ysshi Hessani,Исси Хессани
Ysvelta,Исвельта
Yuhwa,Юва
Yuki,Юки
Yuliya,Юлия
Yuna Trinn,Юна Тринн
