english,translate
Togo's Trident,Трезубец Того
Togo's Visage,Лик Того
Togo's Visor,Забрало Того
Togo's Wand,Жезл Того
Togo's Warfists,Боевые рукавицы Того
Togo's Warhammer,Боевой молот Того
Togo's Weapon Recipe Book,Книга рецептов оружия Того
Togo's Wristguards,Наручи Того
Togotl Speargun,Гарпунное ружьё Тоготля
Toilet Paper,Туалетная бумага
Token of Affection,Знак привязанности
Token of Northeast Attunement,Знак настройки на северо-восток
Token of Northwest Attunement,Знак настройки на северо-запад
Token of Southeast Attunement,Жетон юго-восточной настройки
Token of Southwest Attunement,Жетон юго-западной настройки
Token of Taimi's Gratitude,Токен благодарности от Таими
Token of the Celestial Champion,Жетон Небесного чемпиона
Token of the Celestial Champion Fragment,Фрагмент знака Небесного чемпиона
Tomato,Помидор
Tomatoes in Bulk,Помидоры оптом
Tome of Heroes,Том о героях
Tome of Influence,Фолиант Влияния
Tome of Maguuma Mastery,Том знаний Магумы
Tome of Mentorship,Книга Наставничества
Tome of Tyrian Mastery,Труд о тирийском мастерстве
Tome of the Mists,Книга Туманов
Tome of the Rubicon (Infused),Фолиант Рубикона (наполненный)
Tonic of Icebrood Corruption,Эликсир ледяной скверны
Tonic of the Moletariate,Тоник молетариата
Tonn's Artifact,Артефакт Тонна
Tonn's Bastion,Бастион Тонна
Tonn's Blade,Клинок Тонна
Tonn's Brazier,Жаровня Тонна
Tonn's Claymore,Клеймор Тонна
Tonn's Flanged Mace,Фланцевая булава Тонна
Tonn's Greatbow,Большой лук Тонна
Tonn's Harpoon Gun,Гарпунное ружьё Тонна
Tonn's Herald,Глашатай Тонна
Tonn's Impaler,Пронзатель Тонна
Tonn's Musket,Мушкет Тонна
Tonn's Razor,Бритва Тонна
Tonn's Reaver,Жнец Тонна
Tonn's Revolver,Револьвер Тонна
Tonn's Sentinel Inscription,Часовая гравировка Тонна
Tonn's Short Bow,Короткий лук Тонна
Tonn's Spire,Шпиль Тонна
Tonn's Trident,Трезубец Тонна
Tonn's Wand,Жезл Тонна
Tonn's Warhammer,Боевой молот Тонна
Tonn's Weapon Chest,Сундук оружия Тонна
Tootsie's Speed Pack,Ускоряющий набор от Тотси
Top 10 Qualifying Points Rewards Package,Пакет из 10 лучших призов за квалификационные очки.
Top Half of the Mistwrought Key,Верхняя половина ключа из туманной стали
Top Hat,Цилиндр
Top Hat Skin,Облик цилиндра
Topaz Gold Amulet,Топазовое золотое ожерелье
Topaz Gold Earring,Топазовая золотая серьга
Topaz Gold Ring,Топазовое золотое кольцо
Topaz Heart,Топазовое сердце
Topaz Lump,Кусок топаза
Topaz Nugget,Самородок топаза
Topaz Silver Band,Топазовое серебряное кольцо
Topaz Silver Earring,Топазовая серебряная серьга
Topaz Silver Pendant,Топазовый серебряный кулон
Topsail of the Lion's Champion,Верхний парус Львиного чемпиона
Tor's Chain Coat,Кольчужная куртка Тора
Tor's Cloth Coat,Тканевая куртка Тора
Tor's Leather Coat,Кожаная куртка Тора
Torch Token,Жетон факела
Torch of Smoldering,Факел тлеющего пламени
Torch of the Dragon's Deep,Факел глубин дракона
Torment,Боль
Torment Dye,Краска «Боль»
Tormented Aurillium,Истязаемый ауриллий
Tormented Axe,Истязающий топор
Tormented Axe Skin,Облик истязающего топора
Tormented Dagger,Мучительный кинжал
Tormented Dagger Skin,Облик истязающего кинжала
Tormented Focus,Мучительный фокус
Tormented Focus Skin,Облик истязающего фокуса
Tormented Greatsword,Истязающий двуручный меч
Tormented Greatsword Skin,Облик истязающего двуручного меча
Tormented Hammer,Мучительный молот
Tormented Hammer Skin,Облик истязающего молота
Tormented Harpoon Gun,Мучительное гарпунное ружьё
Tormented Harpoon Gun Skin,Облик истязающей гарпунной пушки
Tormented Longbow,Мучительный длинный лук
Tormented Longbow Skin,Облик истязающего длинного лука
Tormented Mace,Мучительная булава
Tormented Mace Skin,Облик истязающей булавы
Tormented Pistol,Мучительный пистолет
Tormented Pistol Skin,Облик истязающего пистолета
Tormented Rifle,Мучительная винтовка
Tormented Rifle Skin,Облик истязающей винтовки
Tormented Scepter,Мучительный скипетр
Tormented Scepter Skin,Облик истязающего скипетра
Tormented Shield,Мучительный щит
Tormented Shield Skin,Облик истязающего щита
Tormented Short Bow,Мучительный короткий лук
Tormented Short Bow Skin,Облик истязающего короткого лука
Tormented Spear,Мучительное копьё
Tormented Spear Skin,Облик истязающего копья
Tormented Staff,Мучительный посох
Tormented Staff Skin,Облик истязающего посоха
Tormented Sword,Истерзанный меч
Tormented Sword Skin,Облик истязающего меча
Tormented Tooth,Истязаемый клык
Tormented Torch,Истерзанный факел
Tormented Torch Skin,Облик истязающего факела
Tormented Trident,Истерзанный трезубец
Tormented Trident Skin,Облик истязающего трезубца
Tormented Warhorn,Истерзанный боевой рог
Tormented Warhorn Skin,Облик истязающего боевого рога
Tormented Weapon Box,Коробка истязающего оружия
