english,translate
Secrets of the Obscure,Тайны Сокрытого
This is my story.,Такова моя история.
The Tyrian Alliance,Тирийский альянс
Sky Pirates,Небесные пираты
The Shatterer,Разрушитель
Shadow in the Ice,Тень во льду
Missing Brood,Пропавший выводок
The Eternal,Вечный
Praise Joko!,Слава Joko!
"The Dragon's Reach, Part 1","Дыхание дракона, часть 1"
The Head of the Snake,Голова змеи
Out of the Shadows,Из тени
Shining Blade Secrets,Тайны «Сияющего клинка»
"The Dragon's Reach, Part 2","Дыхание дракона, часть 2"
The Battle for Lion's Arch,Битва за Lion's Arch
The Unseen,Незримый
"New Friends, New Enemies","Новые друзья, новые враги"
Renown Hearts,Сердца известности
Starlit Weald Mastery,Мастерство Звёздной рощи
The Super Adventure,Super Adventure
Shipwreck Strand Mastery,Мастерство Берега Кораблекрушений
Story Journal,Журнал сюжета
Legendary Armor,Легендарная броня
Return to End of Dragons,Возвращение к Краю Драконов
Return to Heart of Thorns,Вернитесь в Сердце Терний
Return to Janthir Wilds,Вернуться к Диким землям Джантира
Return to Path of Fire,Вернуться к «Пути огня»
Return to Season 2,Возвращение к 2-му сезону
Return to Secrets of the Obscure,Вернуться в Тайнах Сокрытого
Royal Guard,Королевский гвардеец
So It Is Written,Так тому и быть
Treasure Hunter,Охотник за сокровищами
Radiance of the Sun God,Сияние Бога Солнца
Return to Season 3,Возвращение к 3-му сезону
Return to Season 4,Возвращение к 4-му сезону
Sovereign of Nayos,Властелин Найоса
"The Cycle, Reborn",Цикл возрождения
Reaper of Magic,Жнец магии
Return to Season 1,Возвращение к 1-му сезону
Return to the Icebrood Saga,Возвращение к Саге о ледяном отродье
Roller Beetle Racing,Гонки на кругложуках
Shattered Ice Ruins,Руины разбитого льда
Special Ops Basic Course 1,Базовый курс спецназа 1
Tears of Itlaocol,Слёзы Itlaocol
Lonely Tower Fractal,Фрактал «Одинокая башня»
Mother of Stars,Мать звёзд
"Old Foes, Old Ghosts","Старые враги, старые призраки"
Player vs. Player Rush,Player vs. Player Раш
Return to the Eye of the North,Возвращение к Eye of the North
Silver and Gold,Серебро и золото
The Eleventh Hour,Одиннадцатый час
"This Far, No Further","Досюда, но не дальше"
Triple Trouble,Тройная напасть
Lowland Shore Mastery,Мастерство Низинных берегов
Mistburned Barrens Mastery,Мастерство Mistburned Barrens
No More Secrets,Больше никаких секретов
Rally to Maguuma,Сбор в Магууме
Recitation of the Litany of Deeds,Чтение Литании деяний
Rolling Ace,Мастер перекатов
Strangers among Lands,Чужаки среди земель
The Origins of Madness,Истоки безумия
The Way In,Путь внутрь
On the Threshold,На пороге
Pantheon of the Wild,Пантеон Диких
Penance for the Past,Искупление прошлого
PvP Rush Champion,Чемпион PvP-раша
Queen Jennah's Jubilee,Юбилей королевы Дженны
Raid God,Бог рейдов
Repair Master,Мастер ремонта
Return to A Bug in the System,Возвращение к: Ошибка в системе
Return to Bound by Blood,Возвращение к: Связанные кровью
Return to Champions,Возвращение к: Чемпионы
Return to Daybreak,Возвращение к: Рассвет
Return to Jormag Rising,Возвращение к: Восстание Йормага
Return to Long Live the Lich,Возвращение к: Да здравствует лич
Return to No Quarter,Возвращение к: Никакой пощады
Return to Shadow in the Ice,Возвращение к: Тень во льду
Return to Steel and Fire,Возвращение к: Сталь и огонь
Return to The Dragon's Reach,Возвращение к: Предел Дракона
Ruins of the Old World,Руины Старого мира
Scouring the Archive,Зачистка архива
Search and Rescue,Поиск и спасение
Solid Ground,Твёрдая почва
Sorrow in These Halls,Скорбь в этих залах
Sunken Treasure Hunter,Охотник за затонувшими сокровищами
The First City,Первый город
The Ghost,Призрак
Master Diver,Мастер-ныряльщик
Mount Balrior: Convergence Conqueror,Mount Balrior: Покоритель конвергенции
"My Friends, the Smiths",Мои друзья — кузнецы
Mystery of Drakkar's Lair,Тайна логова Drakkar
Mystery of the Bjora Marches,Тайна Bjora Marches
Mystery of the Western Marches,Тайна Западных рубежей
Mystic Adventurer,Мистический искатель приключений
New Hero Jump Starter,Стартовый набор для нового героя
Nightmare Fractal,Фрактал Кошмара
On Orrian Shores,На берегах Орра
On the Case,В деле
On the Sly,Хитростью
Raid God: Boss Kills,Рейдовый бог: Убийства боссов
Raid Quickplay Frequenter,Завсегдатай быстрых рейдов
Retrospective Runaround,Ретроспективная беготня
Return to A Crack in the Ice,Возвращение к: Трещина во льду
Return to A Star to Guide Us,Возвращение к: Путеводная звезда
Return to All or Nothing,Возвращение к: Всё или ничего
Return to Echoes of the Past and Tangled Paths,Возвращение к: Эхо прошлого и Запутанные тропы
Return to Flashpoint,Возвращение к: Точка воспламенения
Return to Gates of Maguuma and Entanglement,Возвращение к: Врата Магуумы и Переплетение
Return to One Path Ends,Возвращение к: Конец пути
Return to Out of the Shadows,Возвращение к: Из тени
Return to Rising Flames,Возвращение к: Восходящее пламя
Return to Seeds of Truth and Point of No Return,Возвращение к: Семена истины и Точка невозврата
Return to The Head of the Snake,Возвращение к: Глава змеи
Return to War Eternal,Возвращение к: Вечная война
Return to Whisper in the Dark,Возвращение к: Шёпот во тьме
Revels & Rivals,Пиры и соперники
Sabotage Fort Evennia,Саботаж форта Evennia
Savior of the Underworld,Спаситель подземного мира
Shadow of the Mad King,Тень Безумного Короля
Shards of Jormag,Осколки Jormag
"Some Must Fight, That All May Be Free","Некоторые должны сражаться, чтобы все могли быть свободны"
Special Ops Advanced Course 1,Спецкурс спецназа 1
"Tester of Secrets, Under 3","Испытатель секретов, до 3"
The Flow of Magic,Поток магии
The Future in Jade,Будущее в нефрите
The Missing Facet,Пропавшая грань
The Predator's Path,Путь Хищника
The Scenic Route,Живописный маршрут
"These Supplies Are Ours, Eparch. Ours!","Эти припасы наши, Eparch. Наши!"
To Catch a Spider,Поймать паука
Tower of Secrets,Башня Секретов
Trial and Error,Метод проб и ошибок
Trip to the Circus,Поездка в цирк
Triumph of Conquests,Триумф завоеваний
"Kraitmare Averted, Again",Кошмар крайтов предотвращен снова
Lessons Learned,Извлеченные уроки
Lion's Arch Exterminator,Истребитель Львиная Арка
Lost Badges,Потерянные значки
Love Is Bunny,Любовь — это кролик
Mabon's Fate,Судьба Мабона
Mad with Power,Безумие от власти
Master of Ceremonies,Распорядитель церемоний
Master of Secrets,Мастер тайн
Masters of the Arena,Мастера арены
Masters of the Labyrinth,Мастера лабиринта
Mine Control,Контроль шахты
Missing in Action,Пропал без вести
Mouth of Mordremoth Master,Мастер Пасти Мордремота
Munchin' Moths,Поедатели мотыльков
New Hero Jump Start,Быстрый старт для нового героя
New Year's Fortune,Новогодняя удача
No Witnesses,Никаких свидетелей
Not So Shocking,Не так уж шокирует
Now That's a Fungus,Вот это гриб
Oneiros-Spun Armor,Онейросовая броня
Out of Cluck,Кудах-тах-тах
Path of Fire: Act 1,Путь огня: Акт 1
Path of Fire: Act 2,Путь огня: Акт 2
Path of Fire: Act 3,Путь огня: Акт 3
Portal Closer,Закрыватель порталов
Poster Child,Пример для подражания
Profession Achievements,Достижения профессий
Professor Portmatt's Lab,Лаборатория Professor Portmatt
Prologue: Bound by Blood,Пролог: Связанные кровью
Raise the Banners: Amnoon Arbitrator,Поднять знамёна: Арбитр Амуну
Rare Collections,Редкие коллекции
Reading Between the Lines,Читать между строк
Relics—Secrets of the Obscure Set 1,"Реликвии — Тайны Сокрытого, набор 1"
Return to Dragonfall,Возвращение в Dragonfall
Return to Siren's Landing,Возвращение к Siren's Landing
Return to the Dragonstorm,Возвращение к Dragonstorm
Revenge of the Marionette,Месть Марионетки
Rift Hunting,Охота на разломы
Rock Solid,Крепкий как скала
Roller Beetle Racing Champion,Чемпион гонок на кругложуках
Rude Awakening,Грубое пробуждение
"Salmon, Run!","Лосось, беги!"
Seasons of the Dragons,Сезоны драконов
Secrets of the Obscure: Act 1,Тайны Сокрытого: Акт 1
Secrets of the Obscure: Act 2,Тайны Сокрытого: Акт 2
Secrets of the Obscure: Act 3,Тайны Сокрытого: Акт 3
Sheltered One,Укрытый
Side Stories,Побочные истории
Silent Surf Fractal,Фрактал «Тихий прибой»
Skimming the Seas,Скольжение по морям
