english,translate
Dire Aureate Warhammer of Force,Грозный золотой боевой молот силы
Dire Aureate Warhammer of Water,Грозный золотой боевой молот Воды
Dire Aureate Warhorn of Air,Грозный ауреатный боевой рог Воздуха
Dire Aureate Warhorn of Corruption,Грозный золотой боевой рог разложения
Dire Aureate Warhorn of Energy,Грозный золотой боевой рог энергии
Dire Aureate Warhorn of Force,Грозный золотой боевой рог силы
Dire Aureate Warhorn of Water,Грозный золотой боевой рог воды
Dire Banded Coat of Lyssa,Дикая полосатая куртка Лиссы
Dire Banded Coat of Strength,Полосатая куртка Грозного Дракона Силы
Dire Banded Gauntlets of Balthazar,Грозные полосатые перчатки Бальтазара
Dire Banded Gauntlets of the Flock,Грозные полосатые рукавицы стаи
Dire Banded Gauntlets of the Grove,Грозные полосатые перчатки рощи
Dire Banded Greaves of Melandru,Наголенники окованные отчаянного Меландру
Dire Banded Greaves of the Afflicted,Грозные полосатые наголенники одержимого
Dire Banded Greaves of the Citadel,Грозные полосатые наголенники Цитадели
Dire Banded Helm of Grenth,Окованный шлем Грента направления
Dire Banded Helm of Scavenging,Бандана-шлем «Грозный» с трофееведением
Dire Banded Helm of the Traveler,Грозный полосатый шлем Путешественника
Dire Banded Legs of Balthazar,Повязки Бальтазара (штаны)
Dire Banded Legs of Grenth,Грозные полосатые поножи Грента
Dire Banded Legs of the Flock,Грозные окованные поножи стаи
Dire Banded Pauldrons of Lyssa,Грозные пластинчатые наплечья Лиссы
Dire Banded Pauldrons of the Citadel,Грозные нашивные наплечники Цитадели
Dire Banded Pauldrons of the Dolyak,Грозные бандажные наплечники Дольяка
Dire Cabalist Boots,Сапоги кабалиста ужаса
Dire Cabalist Coat,Грозная куртка кабалиста
Dire Cabalist Gloves,Грозные перчатки кабалиста
Dire Cabalist Hood,Грозный капюшон кабалиста
Dire Cabalist Legs,Ноги каббалиста (Душегуб)
Dire Cabalist Shoulders,Грозные плечи каббалиста
Dire Ceremonial Bulwark of Accuracy,Грозный церемониальный бастион точности
Dire Ceremonial Bulwark of Blood,Церемониальный бастион «Грозный» с кровью
Dire Ceremonial Bulwark of Rage,Грозный церемониальный оплот ярости
Dire Ceremonial Bulwark of Vision,Грозный церемониальный бастион видения
Dire Ceremonial Dagger of Accuracy,Грозный церемониальный кинжал точности
Dire Ceremonial Dagger of Blood,Грозный церемониальный кинжал крови
Dire Ceremonial Dagger of Rage,Грозный церемониальный кинжал ярости
Dire Ceremonial Dagger of Vision,Грозный церемониальный кинжал видения
Dire Ceremonial Focus of Accuracy,Грозный церемониальный фокус точности
Dire Ceremonial Focus of Blood,Грозный церемониальный фокус крови
Dire Ceremonial Focus of Rage,Грозный церемониальный фокус ярости
Dire Ceremonial Focus of Vision,Грозный церемониальный фокус видения
Dire Ceremonial Hammer of Accuracy,Грозный церемониальный молот точности
Dire Ceremonial Hammer of Blood,Грозный церемониальный молот крови
Dire Ceremonial Hammer of Rage,Грозный церемониальный молот ярости
Dire Ceremonial Hammer of Vision,Грозный церемониальный молот видения
Dire Ceremonial Longbow of Accuracy,Грозный церемониальный длинный лук меткости
Dire Ceremonial Longbow of Blood,Грозный церемониальный длинный лук крови
Dire Ceremonial Longbow of Rage,Церемониальный длинный лук ужаса ярости
Dire Ceremonial Longbow of Vision,Мощный церемониальный длинный лук зрения
Dire Ceremonial Morning Star of Accuracy,Грозная церемониальная утренняя звезда точности
Dire Ceremonial Morning Star of Blood,Ужас: Церемониальная утренняя звезда крови
Dire Ceremonial Morning Star of Rage,Грозная церемониальная утренняя звезда ярости
Dire Ceremonial Morning Star of Vision,Церемониальная утренняя звезда ужаса видения
Dire Ceremonial Pike of Accuracy,Церемониальная пика «Устрашение» из точности
Dire Ceremonial Pike of Blood,Грозное Церемониальное копьё Крови
Dire Ceremonial Pike of Rage,Грозное церемониальное копьё ярости
Dire Ceremonial Pike of Vision,Грозное церемониальное копьё видения
Dire Ceremonial Pistol of Accuracy,Грозный церемониальный пистолет точности
Dire Ceremonial Pistol of Blood,Церемониальный пистолет ужаса с кровью
Dire Ceremonial Pistol of Rage,Грозный церемониальный пистолет ярости
Dire Ceremonial Pistol of Vision,Грозный церемониальный пистолет видения
Dire Ceremonial Rifle of Accuracy,Церемониальная винтовка меткости (Тяжёлая)
Dire Ceremonial Rifle of Blood,Грозная церемониальная винтовка крови
Dire Ceremonial Rifle of Rage,Грозная церемониальная винтовка ярости
Dire Ceremonial Rifle of Vision,Грозная церемониальная винтовка Видения
Dire Ceremonial Sabre of Accuracy,Грозная церемониальная сабля точности
Dire Ceremonial Sabre of Blood,Грозная церемониальная сабля Крови
Dire Ceremonial Sabre of Rage,Грозный церемониальный палаш ярости
Dire Ceremonial Sabre of Vision,Церемониальная сабля ужаса и видения
Dire Ceremonial Scepter of Accuracy,Грозный церемониальный скипетр меткости
Dire Ceremonial Scepter of Blood,«Грозный церемониальный скипетр крови»
Dire Ceremonial Scepter of Rage,Грозный церемониальный скипетр ярости
Dire Ceremonial Scepter of Vision,Грозный церемониальный скипетр провидца
Dire Ceremonial Scimitar of Accuracy,Грозный церемониальный ятаган точности
Dire Ceremonial Scimitar of Blood,Грозный церемониальный скимитар Крови
Dire Ceremonial Scimitar of Rage,Грозный церемониальный ятаган ярости
Dire Ceremonial Scimitar of Vision,Грозный церемониальный ятаган Видения
Dire Ceremonial Short Bow of Accuracy,Грозный церемониальный короткий лук точности
Dire Ceremonial Short Bow of Blood,Грозный церемониальный короткий лук крови
Dire Ceremonial Short Bow of Rage,Грозный церемониальный короткий лук ярости
Dire Ceremonial Short Bow of Vision,Грозный церемониальный короткий лук видения
Dire Ceremonial Speargun of Accuracy,Грозное церемониальное подводное ружьё точности
Dire Ceremonial Speargun of Blood,Грозное церемониальное гарпунное ружьё крови
Dire Ceremonial Speargun of Rage,Грозный церемониальный гарпун ярости
Dire Ceremonial Speargun of Vision,Грозное церемониальное копьемет видения
Dire Ceremonial Stave of Accuracy,Грозный церемониальный посох точности
Dire Ceremonial Stave of Blood,Церемониальный посох ужаса с кровью
Dire Ceremonial Stave of Rage,Грозный церемониальный посох ярости
Dire Ceremonial Stave of Vision,Грозный ритуальный посох прозрения
Dire Ceremonial Torch of Accuracy,Грозный церемониальный факел меткости
Dire Ceremonial Torch of Blood,Грозный церемониальный факел крови
Dire Ceremonial Torch of Rage,Грозный церемониальный факел ярости
Dire Ceremonial Torch of Vision,Грозный церемониальный факел Видения
Dire Ceremonial Trident of Accuracy,Грозный церемониальный трезубец точности
Dire Ceremonial Trident of Blood,Грозный церемониальный трезубец крови
Dire Ceremonial Trident of Rage,Грозный церемониальный трезубец ярости
Dire Ceremonial Trident of Vision,Грозный церемониальный трезубец провидения
Dire Ceremonial Warhorn of Accuracy,Церемониальный боевой рог Ужаса Точности
Dire Ceremonial Warhorn of Blood,Грозный церемониальный боевой рог крови
Dire Ceremonial Warhorn of Rage,Церемониальный боевой рог Погибели Ярости
Dire Ceremonial Warhorn of Vision,Грозный церемониальный боевой рог видения
Dire Ceremonial Winged Axe of Accuracy,Грозный церемониальный крылатый топор точности
Dire Ceremonial Winged Axe of Blood,Грозный церемониальный крылатый топор крови
Dire Ceremonial Winged Axe of Rage,Церемониальный крылатый топор ярости (Грозный)
Dire Ceremonial Winged Axe of Vision,Грозное церемониальное крылатое топорище видения
Dire Conjurer Chest of Rage,Нагрудник гневного заклинателя
Dire Conjurer Chest of Rata Sum,Сундук заклинателя «Ужас» Рата-Сума
