english,translate
Plate of Steak and Asparagus Dinner,Тарелка ужина из стейка со спаржей
Plate of Sweet Curried Mussels,Тарелка сладких мидий в карри
Plate of Truffle Steak,Тарелка трюфельного стейка
Plate of Truffle Steak Dinner,Тарелка трюфельного стейка
Plate-Winged Scarab,Пластинчатокрылый скарабей
Plated Axe,Пластинчатый топор
Plated Boots Skin,Облик пластинчатых сапог
Plated Coat Skin,Облик латной куртки
Plated Conqueror Warclaw,Бронированный боевой варклоу
Plated Dagger,Пластинчатый кинжал
Plated Focus,Пластинчатый фокус
Plated Gauntlets Skin,Облик пластинчатых рукавиц
Plated Greatsword,Ламельный двуручный меч
Plated Hammer,Пластинчатый молот
Plated Helm Skin,Облик пластинчатого шлема
Plated Leggings Skin,Облик пластинчатых поножей
Plated Longbow,Пластинчатый длинный лук
Plated Mace,Пластинчатая булава
Plated Pauldrons Skin,Облик: Пластинчатые наплечники
Plated Pistol,Пластинчатый Пистолет
Plated Rifle,Бронированная винтовка
Plated Scepter,Пластинчатый скипетр
Plated Shield,Пластинчатый щит
Plated Short Bow,Пластинчатый короткий лук
Plated Sniper Rifle,Бронированная снайперская винтовка
Plated Staff,Пластинчатый посох
Plated Sword,Пластинчатый меч
Plated Torch,Бронированный факел
Plated Warhorn,Пластинчатый боевой рог
Plated Weapon Cache,Пластинчатый тайник с оружием
Platinum Band,Платиновое кольцо
Platinum Chain,Платиновая цепь
Platinum Cow Hoof,Платиновое коровье копыто
Platinum Doubloon,Платиновый дублон
Platinum Filigree,Платиновая филигрань
Platinum Guild Challenger Reward,Награда платинового претендента гильдии
Platinum Hook,Платиновый крюк
Platinum Ingot,Платиновый слиток
Platinum Mining Node,Платиновый узел добычи
Platinum Nib,Платиновое перо
Platinum Setting,Платиновая оправа
Play Script,Сценарий пьесы
Playful Ghost,Игривый призрак
Playful Ghost Jade Bot Skin,Игривый призрачный облик дрона-джейда
Pleasant Country Cuckoo,Милая деревенская кукушка
Plikk's Fluid Gas Infuser,Газовый инфузор жидкости Пликка
Plikk's Food Form Manipulator,Манипулятор формы еды Пликка
Plum,Слива
Plum Dye,Краска «Слива»
Plumed Commodore's Hat,Шляпа коммодора с перьями
Plumed Commodore's Hat Skin,Облик шляпы коммодора с плюмажем
Plump Winterberry,Сочная зимняя ягода
Plush Axe,Плюшевый топор
Plush Baby Aurene Backpack,Плюшевый рюкзак с малышкой Аурен
Plush Charr Backpack,Плюшевый рюкзак с чарром
Plush Charr Backpack Cover,Плюшевый чехол для рюкзака чарров
Plush Charr Backpack Set,Плюшевый рюкзак чара
Plush Chest,Плюшевый сундук
Plush Cuckoo,Плюшевая кукушка
Plush Cuckoo Springer Skin,Облик плюшевого кукушечного спрингера
Plush Dagger,Плюшевый кинжал
