english,translate
%str1%%str2%Wings of the Sunless%str3%%str4%,%str1%%str2%Крылья Бессолнечного%str3%%str4%
/crabdance,/crabdance
/drink,/drink
/exit,/exit
/flex,/flex
/map,/map
/query custodial golem status,/запрос: статус голема-уборщика
/say,/say
2. Split Second,2. Доля секунды
3VCTN,3VCTN
6. Defense Contract,6. Оборонный контракт
Abaddon.,Абаддон.
Abyssal Force,Сила Бездны
Acerbic Cut,Едкий разрез
Ad Infinitum,Ad Infinitum
Aeronautics! Aeronautics!,Аэронавтика! Аэронавтика!
Alara the Wolf,Алара Волчица
Ancient Shark,Древняя акула
Anima,Анима
Apidae,Апиды
Augury Rock.,Скала Предзнаменований.
Auran the Golden Ooze,Ауран Золотая Слизь
Aurene!,Аурин!
Aurene...,Аурин...
Aurene?,Аурин?
Aurene—,Аурин—
Australis,Аустралис
Awakened Siege Gate,Пробуждённые осадные врата
Axemaster Gwyllion,Мастер топоров Гвиллион
BAT 9929,BAT 9929
BDYGD-7i,BDYGD-7i
Ballistician Dexa,Баллистик Декса
Bezix the Brainstormer,Безикс Мозгоштурмовик
Black Citadel.,Чёрная цитадель.
Blane the Insane,Блейн Безумный
Blightghast the Plaguebringer,Гнилодых Чумоносец
Blish? Blish!,Блиш? Блиш!
Bloodstone-Crazed Moa,Обезумевший от кровавого камня моа
Bloodstone-Crazed Wyvern,Обезумевшая от кровавого камня виверна
COM-322r,COM-322r
CSF-A,CSF-A
Caps Lock,Caps Lock
Captain Edwards,Капитан Эдвардс
Captain Ganes,Капитан Ганес
Captain Rotbeard,Капитан Гнилобород
Carrier Cacophony,Разносчик какофонии
Castle Lord,Лорд замка
Celestial Shadow,Небесная тень
Champion Agasaya,Чемпион: Агасайя
Champion Branded Human version,"Чемпион: Клеймённый человек, версия"
Champion Butch,Чемпион Бутч
Champion Chak Blitzer,Чемпион: Чак-блицер
Champion Chieftain Krella,Чемпион: Вождь Крелла
Champion Commander Siegecrusher,Чемпион: Командир Осадолом
Champion Crackling Brandspark,Чемпион: Потрескивающая искра Клейма
Champion Diwaana,Чемпион Диваана
Champion Earth Elemental/Champion Ember/Ice Elemental,Чемпион: Элементаль земли/Чемпион: Уголёк/Элементаль льда
Champion Ettin,Чемпион Эттин
Champion Fallen Kodan Berserker,Чемпион: Падший кодан-берсерк
Champion Forged Brutalizer,Чемпион: Кованый громила
Champion Forged Sorcerer,Чемпион: Кованый чародей
Champion Forged Warmonger,Чемпион: Кованый разжигатель войны
Champion Fycros Venomweeper,Чемпион: Файкрос Ядоплач
Champion Icebrood Fish,Чемпион: Ледяная рыба
Champion Icebrood Kodan,Чемпион: Кодан ледяного отродья
Champion Ironfrost Champion,Чемпион: Чемпион Айронфроста
Champion Jade Armor/Bow,Чемпион: Нефритовый доспех/лук
Champion Jade Bow,Чемпион: Нефритовый лук
Champion Janthiri Reindeer,Чемпион: Джантирский северный олень
Champion Lady Shamshir,Чемпион: Леди Шамшир
Champion Mark I Golem,Чемпион: Голем Марк I
Champion Mark II YF-Gold,Чемпион: YF-Gold Марк II
Champion Molten Desecrator,Чемпион: Расплавленный осквернитель
Champion Nepheretes,Чемпион Неферетес
Champion Risen Hylek Petmaster,Чемпион: Восставший хилек-зверовод
Champion Safiri the Carver,Чемпион: Сафири Резчица
Champion Scragglebeard,Чемпион: Скрагглборд
Champion Separatist Instigator,Чемпион: Подстрекатель сепаратистов
Champion Shadow Beast,Чемпион: Теневой зверь
Champion Sharky the Destroyer,Чемпион: Шарки Разрушитель
Champion Simoom the Accursed,Чемпион: Самум Проклятый
Champion Sons of Svanir Bowman,Чемпион: Лучник Сынов Сванира
Champion Sulfurscale,Чемпион: Серочешуй
Champion Svanir Tyrant,Чемпион: Тиран Сванира
Champion The Terror of the Sands,Чемпион: Ужас Песков
Champion Transcended Archomorph/Boar/Razortooth/Stinger/Swiftwing,Чемпион: Превзошедший аркоморф/вепрь/острозуб/жалохвост/быстрокрыл
Champion White Mantle Bloodstone Savant,Чемпион: Знаток кровавого камня Белой Мантии
Chaotic Potency,Хаотическая сила
Chief Councilor Imann,Главный советник Иманн
Chieftain Kremlock,Вождь Кремлок
Chs,Chs
Cht,Cht
Councillor Ludo,Советник Лудо
Covington's Quartermaster,Квартирмейстер Ковингтон
Crash Down,Крушение
Crecia?,Кресия?
DERV,DERV
DO NOT TRANSLATE,DO NOT TRANSLATE
Dark Barrage,Тёмный залп
Death-Branded Hessper Sasso,Клеймённый смертью Хесспер Сассо
Death-Branded Shatterer,Клеймённый смертью Сокрушитель
Death-Branded Wrathbringer,Клеймённый смертью Гневоносец
"Decima, the Stormsinger","Децима, Певица Бурь"
Delilah,Делайла
Demmi!,Демми!
DirectX 8,DirectX 8
DirectX 9,DirectX 9
Divitium Nava,Дивитиум Нава
Donala,Донала
Draithor the Drill,Дрейтор Бур
Duke Uwe Lutgardis,Герцог Уве Лутгардис
Dunkoro.,Дункоро.
Eir Stegalkin,Эйр Стегалкин
Eladaar,Эладаар
Elder Rhona,Старейшина Рона
Elder Yowen,Старейшина Йовен
Ember Motes,Эмбер Мотес
Enraged Cook,Разъярённый повар
Enraged Shark,Разъярённая акула
Ether Bolt,Эфирный болт
Ettins,Еттины
Explorer Ambrose,Исследователь Амброуз
Explorer Rokk,Исследователь Рокк
Explorer Urond,Исследователь Уронд
Faolain!,Фаолайн!
Field Foreman Erran,Полевой бригадир Эрран
