english,translate
Mending Shoulders,Врачующие наплечники
Mending Wraps,Врачующие обмотки
Mending Zweihander,Врачующий цвайхандер
Mending Zweihänder,Врачующий цвайхандер
Mending Zweihänder of Accuracy,Врачующий цвайхандер меткости
Mending Zweihänder of Debility,Врачующий цвайхандер немощи
Mending Zweihänder of Grawl Slaying,Врачующий цвайхандер истребления граулов
Mending Zweihänder of Serpent Slaying,Врачующий цвайхандер истребления змей
Mending Zweihänder of Smoldering,Врачующий цвайхандер тления
Mending Zweihänder of the Hydromancer,Врачующий цвайхандер гидроманта
Mental Discipline,Ментальная дисциплина
Mentor's Kit,Набор наставника
Menzies's Agony,Агония Мензиса
Menzies's Agony Skin,Облик агонии Мензиса
Mercenary Backpack,Рюкзак наёмника
Mercenary Band,Отряд наёмников
Merciless Axe,Беспощадный топор
Merciless Axe Skin,Облик топора «Безжалостный»
Merciless Dagger,Безжалостный кинжал
Merciless Dagger Skin,Облик безжалостного кинжала
Merciless Focus,Безжалостный фокус
Merciless Focus Skin,Облик «Беспощадный фокус»
Merciless Greatsword,Беспощадный двуручный меч
Merciless Greatsword Skin,Облик двуручного меча «Безжалостный»
Merciless Hammer,Безжалостный молот
Merciless Hammer Skin,Облик «Безжалостный молот»
Merciless Longbow,Безжалостный длинный лук
Merciless Longbow Skin,Облик длинного лука безжалостности
Merciless Mace,Безжалостная булава
Merciless Mace Skin,Облик булавы «Безжалостная»
Merciless Pistol,Беспощадный пистолет
Merciless Pistol Skin,Облик пистолета «Безжалостный»
Merciless Rifle,Винтовка беспощадности
Merciless Rifle Skin,Винтовка «Безжалостный»
Merciless Scepter,Безжалостный скипетр
Merciless Scepter Skin,Облик скипетра «Безжалостный»
Merciless Shield,Беспощадный щит
Merciless Shield Skin,Облик щита Безжалостного
Merciless Short Bow,Безжалостный короткий лук
Merciless Short Bow Skin,Облик короткого лука «Безжалостный»
Merciless Staff,Безжалостный посох
Merciless Staff Skin,Облик посоха «Безжалостный»
Merciless Sword,Беспощадный меч
Merciless Sword Skin,Облик меча «Беспощадный»
Merciless Torch,Безжалостный факел
Merciless Torch Skin,Облик безжалостного меча
Merciless Warhorn,Безжалостный боевой рог
Merciless Warhorn Skin,Облик боевого рога «Безжалостный»
Merciless Weapon Box,Коробка безжалостного оружия
Mesa,Меса
Mesa Dye,Краска «Меса»
Mesmer's Cache,Тайник иллюзиониста
Mesmer's Dreambound Chest,Сундук грёз чародея
Message from Researcher Yarixx,Сообщение от исследовательницы Ярикс
Metal Aquabreather of the Dolyak,Металлический аква-акваланг дояка
"Metal Legion ""Imperator"" Size",Размер «Император» Железного легиона
"Metal Legion ""Soldier"" Size",Размер «Солдата» Железного легиона
"Metal Legion ""Tribune"" Size",Размер «Трибуна» Железного легиона
Metal Legion Band T-Shirt Skin,Облик футболки «Metal Legion»
Metal Legion Harvesting Tool,Сборный инструмент Металлического легиона
Metal Legion Logging Tool,Рубящий инструмент Металлического легиона
Metal Legion Mining Tool,Горный инструмент Металлического легиона
Metal Legion Ticket Stub,Корешок билета Металлического легиона
Metal Lionguard Rebreather,Ребризер Металлического львиного стража
Metal Oxbow Aquabreather,Аквадыхатель Металлического лука
Metal Rod,Металлический прут
Metal Shipment,Партия металла
Metallically Overcharged Quartz,Металлически перезаряженный кварц
Metallurgic Dye Kit,Набор красок металлурга
Metamystic Study Guide,Учебное пособие по метамистике
Meteor-Wielder's Glove Selection,Выбор перчаток метеорного владельца
Meteorite Ingot,Метеоритный слиток
Meteorlogicus Vol. 1,"Метеорлогикус, том 1"
Meteorlogicus Vol. 2,"Метеорлогикус, том 2"
Meteorlogicus Vol. 3,"Метеорлогикус, том 3"
Metrica Province Defense Commendation,Благодарность за оборону провинции Метрика
Metrica Sports T-Shirt,Спортивная футболка Метрики
