english,translate
Supply Drop,Сброс припасов
Supply Run,Доставка припасов
Scholar Worfmir,Учёный Ворфмир
Scholar Maroola,Учёный Марула
Sentinel Staggerfoe,Страж Спотыкач
Seraph Elmder,Серафим Эльмдер
Supply Box,Коробка с припасами
Seraph Observers,Серафимы-наблюдатели
Spirit Energy,Энергия духа
Scholar Krasso,Учёный Крассо
Scholar Merla,Учёный Мерла
Skritt Tunnel,Туннель скриттов
Scholar Mossi,Учёный Мосси
Scholar Sharpslash,Учёный Остроклык
Sergeant Liddy,Сержант Лидди
Sergeant Neal,Сержант Нил
Sergeant Rane,Сержант Рейн
Second Life,Вторая жизнь
Sentinel Gristletooth,Страж Гризлтут
Spirit Hunter Camp,Лагерь Spirit Hunter
Seraph Captain,Капитан Серафимов
Supply Camp,Лагерь снабжения
Scholar Caterin,Учёная Катерин
Scholar Surra,Учёная Сурра
Sentinel Frazar,Страж Фразэр
Seraph Lieutenant,Серафим-лейтенант
Seraph Soldier Dianna,Солдат серафимов Дианна
Seraph Watchman Morina,Серафим-страж Морина
Supply Bull,Бык с припасами
Scholar Fatima,Учёный Фатима
Scholar Issa Farone,Учёный Исса Фароне
Scholar Jieun,Учёный Цзеун
Scholar Zepa,Учёный Зепа
Scout Fides Clawrazor,Разведчик Фидес Когтелезвие
Sentinel Erria Riptongue,Страж Эррия Риптонг
Sentinel Scout,Разведчик-страж
Seraph Archer,Серафимский лучник
Seraph Diedra,Серафим Диедра
Seraph Guard,Страж Серафимов
Seraph Soldier Goran,Серафим-солдат Горан
Sergeant Balarr,Сержант Баларр
Sergeant Talbert,Сержант Талберт
Shaman Lornarr Dragonseeker,"Шаман Лорнарр, Искатель Драконов"
Skritt Thief,Вор-скритт
Spirit Orb,Сфера духа
Supply Caravan,Караван снабжения
Sand Vortex,Песчаный вихрь
Scholar Ela Makkay,Учёная Эла Маккей
Scholar Fryxx,Учёный Фрикс
Scholar Glokk,Учёный Глокк
Scholar Nabbi,Учёный Набби
Scholar Rakka,Учёный Ракка
Scout Imal,Разведчик Имал
Scout Variloo,Разведчик Варилу
Second Spear Nimani,Второе копьё Нимани
Sentinel Darktongue,Страж Дарктонг
Sentinel Miners,Стражи-шахтёры
Sentinel Retribution,Возмездие Стража
Separatist Instigator,Сепаратист-зачинщик
Separatist Supply Cache,Спрятанный тайник сепаратистов
Seraph Scout,Разведчик Серафимов
Shaman Fierena,Шаманка Фиерена
Skritt Bottle,Бутылка скриттов
Skritt Bottle Lobber,Метатель бутылок скриттов
Skritt Brew,Скриттский напиток
Skritt Chain,Цепь скриттов
Skritt Stew,Похлёбка скриттов
Skritt Tunnels Closed,Туннели скриттов закрыты
Spirit Realm,Мир духов
Supply Master Sootspitter,Мастер снабжения Сутспиттер
Supply Pile,Куча припасов
Tactician Envoltt,Тактик Энвольтт
Sand Wave,Песчаная волна
Sand Wither,Песчаное иссушение
Scholar Ailis,Учёная Айлис
Scholar Aimee Testibrie,Учёный Эйми Тестибри
Scholar Alexis,Учёный Алексис
Scholar Andele,Учёный Андель
Scholar Benita,Учёная Бенита
Scholar Blaithnat,Учёная Блайтнат
Scholar Boki,Учёный Боки
Scholar Clio,Учёный Клио
Scholar Dandor,Учёный Дандор
Scholar Debb,Учёная Дэбб
Scholar Decima Preystalker,Учёная Десима Ловец Добычи
Scholar Dekk,Учёный Декк
Scholar Delfa,Учёный Дельфа
Scholar Doutzen,Учёный Даутцен
Scholar Elyse,Учёная Элиза
Scholar Flibb,Учёный Флибб
Scholar Garrius Darkpaw,Учёный Гарриус Тёмная Лапа
Scholar Geneeve,Учёный Женева
Scholar Gladye,Учёный Глэйд
Scholar Jieun's Notes,Заметки учёный Цзеун.
Scholar Jordan,Учёный Джордан
Scholar Karl,Учёный Карл
Scholar Kiethe,Учёный Киэт
Scholar Kraitbane,Учёный Крайтбейн
Scholar Krysil,Учёный Крисил
Scholar Kunsgnosa,Учёный Кунсгноса
Scholar Larissa,Учёная Лариса
Scholar Loren,Учёный Лорен
Scholar Lott,Учёный Лотт
Scholar Lutta,Учёный Лютта
Scholar Mavrun,Учёный Маврун
Scholar Murca,Учёный Мурка
Scholar Murro,Учёный Мурро
Scholar Nancy,Учёный Нэнси
Scholar Nia,Учёный Ния
Scholar Nimmin,Учёный Ниммин
Scholar Nola,Учёный Нола
Scholar Octavian Inkblood,Учёный Октавиан Инкблад
Scholar Pryce,Учёный Прайс
Scholar Pyrval,Учёный Пирваль
Scholar Reyja,Учёный Рейя
Scholar Selina,Учёная Селина
Scholar Siena,Учёный Сиена
Scholar Sigga,Учёная Сигга
Scholar Stinn,Учёный Стинн
Scholar Taryn,Учёная Тарин
Scholar Tebbi,Учёный Тебби
Scholar Trueclaw,Учёный Верный Коготь
Scholar Vamm,Учёный Вамм
Scholar Warryn,Учёный Варрин
Scholar Wekeline,Учёный Веклин
Scholar Wikki,Учёный Викки
Scout Alusian,Разведчик Алузиан
Scout Careful Pine,Осторожная сосна
Scout Enora,Разведчик Энора
Scout Kamara,Разведчик Камара
Scout Keiji,Разведчик Кейджи
Scout Leri,Разведчик Лери
Scout Lino,Разведчик Лино
Scout Mundi,Разведчик Мунди
Scout Myrnil,Разведчик Мирниль
Scout Newman,Разведчик Ньюман
Scout Shea,Разведчик Ши
Scout Trevor,Разведчик Тревор
Scout Ula,Разведчица Ула
Scout Vylot,Разведчик Вилот
Second Attack Poison,Яд второй атаки
Second Brazier Lit,Вторая жаровня зажжена
Second Cache,Второй тайник
Second Checkpoint,Второй контрольный пункт
Second Chop Damage,Урон второго удара
Second Collection Books,Книги второй коллекции
Second Collection Chests,Сундуки второй коллекции
Second Dragon Rage Ready,Вторая ярость дракона готова
Second Foster Mother,Вторая приёмная мать
Second Heal,Второе исцеление
Second Heal Radius,Радиус второго исцеления
Second Hit Radius,Радиус второго попадания
Second Impact,Второе столкновение
Second Invasion Wave,Вторая волна вторжения
Second Level Defenses Achieved,Второй уровень обороны достигнут
Second Ley Hub,Второй лей-узел
Second Marmox,Второй мармокс
Second Missile Healing,Второе исцеление ракетами
Second Pekknik,Второй Пекник
Second Place Tournament Winner,Победитель турнира (второе место)
Second Pressure Plate,Вторая плита-нажимка
Second Pulse,Второй импульс
Second Question,Второй вопрос
Second Rift,Второй разлом
Second Rush,Второй рывок
Second Shadow,Вторая тень
Second Shock Wave,Вторая ударная волна
Second Spear Nayrim's Hideout,Убежище Второго Копья Найрима
Second Strike,Второй удар
Second Strike Damage,Урон второго удара
Second Strike Radius,Радиус второго удара
Second Wind,Второе дыхание
Sentinel Amulet,Амулет стража
Sentinel Boldswing,Смелый Страж
Sentinel Cheatfate,Сентинел Читфейт
Sentinel Doomsheath,Страж-доспех
Sentinel Engineer,Инженер-страж
Sentinel Freebuilder,Свободный строитель-страж
Sentinel Grindgear,Страж-шлифовик
Sentinel Jaede Faithstriker,Страж Жаед Фейтстрайкер
Sentinel Lasthope,Страж Ластхоуп
Sentinel Legionnaire,Легионер-страж
Sentinel Legionnaire Armorstrike,Броня «Удар легиона стражей»
Sentinel Machinist Darkmuzzle,Страж-механик Даркмазл
Sentinel Miner,Страж-шахтёр
Sentinel Morale,Боевой дух часовых
Sentinel Perimeter Guard,Страж периметра
Sentinel Post,Пост стражей
Sentinel Sink,Раковина стража
Sentinel Smash,Сокрушение стража
Sentinel Speargun,Копьё-гарпун Стража
Sentinel Swiftwrench,Страж Быстрый Гаечный Ключ
Sentinel Tower,Башня Стражей
Sentinel Trap,Ловушка стража
Sentinel Tremorfist,Сентинел Треморфист
Sentinel Turret,Турель стража
Sentinel Verbane,Страж Вербан
Separatist Arrow Cart,Сепаратистская стреломётная повозка
Separatist Axe,Сепаратистский топор
Separatist Basher,Дробитель сепаратиста
Separatist Beastmaster,Зверолов сепаратистов
Separatist Bomb,Сепаратистская бомба
Separatist Bomb Carrier,План сражения сепаратистов
Separatist Bomber,Бомбардир сепаратистов
Separatist Bow,Лук сепаратистов
Separatist Building 1,Сепаратистский дом 1
Separatist Building 2,Сепаратистский дом 2
Separatist Cage Door,Дверь клетки сепаратистов
Separatist Cannon,Пушка сепаратистов
Separatist Cannonball,Ядро сепаратиста
Separatist Capture Point,Точка захвата сепаратистов
Separatist Catapult,Катапульта сепаратистов
Separatist Center Trebuchet,Центральный требушет сепаратистов
Separatist Commander,Командир Сепаратистов
Separatist Disguise,Сепаратистская маскировка
Separatist Enforcer,Сепаратистский надзиратель
Separatist Engineer,Инженер сепаратистов
Separatist Envoy,Посланник сепаратистов
Separatist Fighter,Сепаратистский боец
Separatist Focus,Сепаратистский фокус
Separatist Hammer,Молот сепаратистов
Separatist Jailer,Сепаратистский надзиратель
Separatist Jailers,Сепаратистские надзиратели
Separatist Lieutenant,Сепаратистский лейтенант
Separatist North Trebuchet,Северный требушет сепаратистов
Separatist Plans,Планы сепаратистов
Separatist Propaganda,Сепаратистская пропаганда
Separatist Raid Lieutenant,Лейтенант сепаратистского отряда
Separatist Recruit,Рекрут-сепаратист
Separatist Saboteur,Сепаратист-диверсант
Separatist Scepter,Сепаратистский скипетр
Separatist Sergeant,Сепаратистский Сержант
Separatist Sniper,Сепаратистский снайпер
Separatist Sorcerer Dagger,Кинжал чародея сепаратистов
Separatist South Trebuchet,Южный требушет сепаратистов
Separatist Spear,Копьё сепаратистов
Separatist Speargun,Гарпунное ружьё сепаратистов
Separatist Spike Trap,Сепаратистский Шипованный Капкан
Separatist Spy,Сепаратистский шпион
Separatist Stalkers,Засадники сепаратистов
Separatist Sympathizer,Сочувствующий сепаратистам
Separatist Tent,Палатка сепаратистов
Separatist Thief,Сепаратист-вор
Separatist Trebuchet,Требушет Separatist
Separatist Trident,Сепаратистский трезубец
Separatist Warhorn,Сепаратистский боевой рог
Separatist Watcher,Наблюдатель сепаратистов
Separatist Weapon Cache,Спрятанный арсенал сепаратистов
Separatist Weapon Rack,Оружейная сепаратистов
Seraph Archer Brian,Лучник Серафимов Брайан
Seraph Archer Cartwell,Лучник Серафимов Картвелл
Seraph Archer Edith,Лучница Серафимов Эдит
Seraph Archer Pelton,Лучник Серафимов Пелтон
