english,translate
Hronk's Guise,Личина Хронка
Hronk's Harpoon Gun,Гарпунное ружьё Хронка
Hronk's Herald,Глашатай Хронка
Hronk's Impaler,Пронзатель Хронка
Hronk's Leather Breather,Кожаная дыхательная маска Хронка
Hronk's Leggings,Поножи Хронка
Hronk's Magi Inscription,Гравировка волхва Хронка
Hronk's Magi Insignia,Инсигния волхва Хронка
Hronk's Masque,Маска Хронка
Hronk's Metal Breather,Металлическая дыхательная маска Хронка
Hronk's Musket,Мушкет Хронка
Hronk's Pauldrons,Наплечники Хронка
Hronk's Razor,Бритва Хронка
Hronk's Reaver,Жнец Хронка
Hronk's Revolver,Револьвер Хронка
Hronk's Short Bow,Короткий лук Хронка
Hronk's Shoulderguard,Наплечный доспех Хронка
Hronk's Spire,Шпиль Хронка
Hronk's Striders,Походные сапоги Хронка
Hronk's Tassets,Набедренники Хронка
Hronk's Trident,Трезубец Хронка
Hronk's Visage,Лик Хронка
Hronk's Visor,Забрало Хронка
Hronk's Wand,Жезл Хронка
Hronk's Warfists,Боевые рукавицы Хронка
Hronk's Warhammer,Боевой молот Хронка
Hronk's Weapon Chest,Сундук с оружием Хронка
Hronk's Wristguards,Наручи Хронка
Hue,Оттенок
Huge Bag of Bandit Crests,Огромный мешок бандитских гербов
Huge Bag of Geodes,Огромный мешок жеодов
Huge Bag of Spirit Shards,Огромный мешок осколков духа
Huge Donation Receipt (Value: 250),Квитанция о крупном пожертвовании (Стоимость: 250)
Huge Dusty Box of Winter Clothes,Огромная пыльная коробка зимней одежды
Huge Valuable Pearl,Огромная ценная жемчужина
Human Culinary Demonstration,Кулинарная демонстрация людей
Human Tier 3 Heavy Armor Box,Коробка тяжёлой брони людей 3-го уровня
Human Tier 3 Light Armor Box,Коробка лёгкой брони людей 3-го уровня
Humans of Elona,Люди Элоны
Humiliation,Унижение
Humiliation Dye,Краска «Унижение»
Humming Krait Crystal,Поющий кристалл крайтов
Humphead Wrasse,Горбатый губач
Hundred Petals Noble,Дворянин сотни лепестков
Hundred Petals Noble Skyscale Skin,Облик благородного скайскейла «Сто лепестков»
Hune's Leather Work Gloves,Кожаные рабочие перчатки Хуна
Hune's Work Gauntlets,Рабочие рукавицы Хуна
Hune's Work Gloves,Рабочие перчатки Хуна
Hunt,Охота
Hunt Dye,Краска «Охота»
Hunter Armor Box,Коробка с бронёй охотника
Hunter Boots,Сапоги охотника
Hunter Shoes,Туфли охотника
Hunter's,Охотника
Hunter's Acolyte Boots,Сапоги послушника охотника
Hunter's Acolyte Coat,Куртка послушника охотника
Hunter's Acolyte Gloves,Перчатки послушника охотника
Hunter's Acolyte Mantle,Накидка послушника охотника
Hunter's Acolyte Mask,Маска послушника охотника
Hunter's Acolyte Pants,Штаны послушника охотника
Hunter's Amulet,Амулет охотника
Hunter's Bandit Baton,Бандитская дубинка охотника
Hunter's Bandit Bugle,Бандитский горн охотника
Hunter's Bandit Cleaver,Бандитский тесак охотника
Hunter's Bandit Demolisher,Бандитский разрушитель охотника
Hunter's Bandit Focus,Бандитский фокус охотника
Hunter's Bandit Harpoon Gun,Бандитское гарпунное ружьё охотника
Hunter's Bandit Longbow,Бандитский длинный лук охотника
Hunter's Bandit Mallet,Бандитская киянка охотника
Hunter's Bandit Musket,Бандитский мушкет охотника
Hunter's Bandit Revolver,Бандитский револьвер охотника
Hunter's Bandit Shiv,Бандитская заточка охотника
Hunter's Bandit Short Bow,Бандитский короткий лук охотника
Hunter's Bandit Slicer,Бандитский резак охотника
Hunter's Bandit Spear,Бандитское копьё охотника
Hunter's Bandit Spire,Бандитский шпиль охотника
Hunter's Bandit Sunderer,Бандитский раскалыватель охотника
Hunter's Bandit Torch,Бандитский факел охотника
Hunter's Bandit Trident,Бандитский трезубец охотника
Hunter's Bandit Ward,Бандитский заслон охотника
Hunter's Bane,Погибель охотника
Hunter's Black Earth Aquabreather of the Citadel,Дыхательная маска чёрной земли Цитадели охотника
Hunter's Cotton Insignia,Хлопковая инсигния охотника
Hunter's Dredge Barricade,Баррикада дреджей охотника
Hunter's Dredge Baton,Дубинка дреджей охотника
Hunter's Dredge Bloodletter,Кровопускь дреджей охотника
Hunter's Dredge Bonehewer,Костолом дреджей охотника
Hunter's Dredge Boomstick,Громобой дреджей охотника
Hunter's Dredge Canary,Канарейка дреджей охотника
Hunter's Dredge Double Horn,Двойной рог дреджей охотника
Hunter's Dredge Edge,Грань дреджей охотника
Hunter's Dredge Firearm,Огнестрел дреджей охотника
Hunter's Dredge Flanged Mace,Ребристая булава дреджей охотника
Hunter's Dredge Harpoon Gun,Гарпунное ружьё дреджей охотника
Hunter's Dredge Lamp,Лампа дреджей охотника
Hunter's Dredge Pillar,Столп дреджей охотника
Hunter's Dredge Pulverizer,Дробитель дреджей охотника
Hunter's Dredge Reflex Bow,Рефлекторный лук дреджей охотника
Hunter's Dredge Short Bow,Короткий лук дреджей охотника
Hunter's Dredge Spear,Копьё дреджей охотника
Hunter's Dredge Sunderer,Раскалыватель дреджей охотника
Hunter's Dredge Trident,Трезубец дреджей охотника
Hunter's Embroidered Cotton Insignia,Расшитая хлопковая инсигния охотника
Hunter's Embroidered Wool Insignia,Расшитая шерстяная инсигния охотника
Hunter's Gladiator Boots,Гладиаторские сапоги охотника
Hunter's Gladiator Chestplate,Гладиаторский нагрудник охотника
Hunter's Gladiator Gauntlets,Гладиаторские латные перчатки охотника
Hunter's Gladiator Helm,Гладиаторский шлем охотника
Hunter's Gladiator Legplates,Гладиаторские набедренные пластины охотника
Hunter's Gladiator Pauldrons,Гладиаторские наплечники охотника
Hunter's Harpoon,Гарпун охотника
Hunter's Intricate Cotton Insignia,Искусная хлопковая инсигния охотника
Hunter's Intricate Wool Insignia,Искусная шерстяная инсигния охотника
Hunter's Iron Axe,Железный топор охотника
Hunter's Iron Dagger,Железный кинжал охотника
Hunter's Iron Greatsword,Железный двуручный меч охотника
Hunter's Iron Hammer,Железный молот охотника
Hunter's Iron Imbued Inscription,Железная пропитанная гравировка охотника
Hunter's Iron Mace,Железная булава охотника
Hunter's Iron Pistol,Железный пистолет охотника
Hunter's Iron Plated Inscription,Железная пластинчатая гравировка охотника
Hunter's Iron Rifle,Железная винтовка охотника
Hunter's Iron Shield,Железный щит охотника
Hunter's Iron Spear,Железное копьё охотника
Hunter's Iron Sword,Железный меч охотника
Hunter's Journeymen Longbow,Длинный лук подмастерья охотника
Hunter's Kit,Набор охотника
Hunter's Leather Coat,Кожаная куртка охотника
Hunter's Leather Gloves,Кожаные перчатки охотника
Hunter's Leather Mask,Кожаная маска охотника
Hunter's Leather Pants,Кожаные штаны охотника
Hunter's Leather Shoes,Кожаные туфли охотника
Hunter's Leather Shoulders,Кожаные наплечники охотника
Hunter's Masquerade Boots,Маскарадные сапоги охотника
Hunter's Masquerade Gloves,Маскарадные перчатки охотника
Hunter's Masquerade Leggings,Маскарадные поножи охотника
Hunter's Masquerade Mantle,Маскарадная накидка охотника
Hunter's Masquerade Mask,Маскарадная маска охотника
Hunter's Masquerade Raiments,Маскарадные одеяния охотника
Hunter's Noble Boots,Благородные сапоги охотника
Hunter's Noble Coat,Благородная куртка охотника
Hunter's Noble Gloves,Благородные перчатки охотника
Hunter's Noble Mask,Благородная маска охотника
Hunter's Noble Pants,Благородные штаны охотника
Hunter's Noble Shoulders,Благородные наплечники охотника
Hunter's Outlaw Boots,Сапоги изгоя охотника
Hunter's Outlaw Coat,Куртка изгоя охотника
Hunter's Outlaw Gloves,Перчатки изгоя охотника
Hunter's Outlaw Mask,Маска изгоя охотника
Hunter's Outlaw Pants,Штаны изгоя охотника
Hunter's Outlaw Shoulders,Наплечники изгоя охотника
Hunter's Scale Boots,Чешуйчатые сапоги охотника
Hunter's Scale Coat,Чешуйчатая куртка охотника
Hunter's Scale Gauntlets,Чешуйчатые латные перчатки охотника
Hunter's Scale Helm,Чешуйчатый шлем охотника
Hunter's Scale Legs,Чешуйчатые поножи охотника
Hunter's Scale Pauldrons,Чешуйчатые наплечники охотника
Hunter's Seasoned Inscription,Выдержанная гравировка охотника
Hunter's Seasoned Wood Focus,Фокус из выдержанной древесины охотника
Hunter's Seasoned Wood Harpoon Gun,Гарпунное ружьё из выдержанной древесины охотника
Hunter's Seasoned Wood Longbow,Длинный лук из выдержанной древесины охотника
Hunter's Seasoned Wood Scepter,Скипетр из выдержанной древесины охотника
Hunter's Seasoned Wood Short Bow,Короткий лук из выдержанной древесины охотника
Hunter's Seasoned Wood Staff,Посох из выдержанной древесины охотника
Hunter's Seasoned Wood Torch,Факел из выдержанной древесины охотника
Hunter's Seasoned Wood Trident,Трезубец из выдержанной древесины охотника
Hunter's Seasoned Wood Warhorn,Боевой рог из выдержанной древесины охотника
Hunter's Short Bow,Короткий лук охотника
Hunter's Short-Bow Stave,Древко короткого лука охотника
Hunter's Short-Bow String,Тетива короткого лука охотника
Hunter's Soft Inscription,Мягкая гравировка охотника
Hunter's Soft Wood Focus,Фокус из мягкой древесины охотника
Hunter's Soft Wood Harpoon Gun,Гарпунное ружьё из мягкой древесины охотника
Hunter's Soft Wood Longbow,Длинный лук из мягкой древесины охотника
Hunter's Soft Wood Scepter,Скипетр из мягкой древесины охотника
Hunter's Soft Wood Short Bow,Короткий лук из мягкой древесины охотника
Hunter's Soft Wood Staff,Посох из мягкой древесины охотника
Hunter's Soft Wood Torch,Факел из мягкой древесины охотника
Hunter's Soft Wood Trident,Трезубец из мягкой древесины охотника
Hunter's Soft Wood Warhorn,Боевой рог из мягкой древесины охотника
Hunter's Speargun,Гарпунное ружьё охотника
Hunter's Splint Coat,Шинированная куртка охотника
Hunter's Splint Gauntlets,Шинированные латные перчатки охотника
Hunter's Splint Greaves,Шинированные наголенники охотника
Hunter's Splint Helm,Шинированный шлем охотника
Hunter's Splint Legs,Шинированные поножи охотника
Hunter's Splint Pauldrons,Шинированные наплечники охотника
Hunter's Steel Axe,Стальной топор охотника
Hunter's Steel Dagger,Стальной кинжал охотника
Hunter's Steel Greatsword,Стальной двуручный меч охотника
Hunter's Steel Hammer,Стальной молот охотника
Hunter's Steel Imbued Inscription,Стальная пропитанная гравировка охотника
Hunter's Steel Mace,Стальная булава охотника
Hunter's Steel Pistol,Стальной пистолет охотника
Hunter's Steel Plated Inscription,Стальная пластинчатая гравировка охотника
Hunter's Steel Rifle,Стальная винтовка охотника
Hunter's Steel Shield,Стальной щит охотника
Hunter's Steel Spear,Стальное копьё охотника
Hunter's Steel Sword,Стальной меч охотника
Hunter's Strong Chair,Прочный стул охотника
Hunter's Strong Stool,Прочный табурет охотника
Hunter's Student Circlet,Студенческий обруч охотника
Hunter's Student Coat,Студенческая куртка охотника
Hunter's Student Gloves,Студенческие перчатки охотника
Hunter's Student Leggings,Студенческие поножи охотника
Hunter's Student Mantle,Студенческая накидка охотника
Hunter's Student Shoes,Студенческие туфли охотника
Hunter's Trident,Трезубец охотника
Hunter's Wood Chair,Деревянный стул охотника
Hunter's Wood Footrest,Деревянная подставка для ног охотника
Hunter's Wood Footstool,Деревянный табурет охотника
Hunter's Wood Stool,Деревянный табурет охотника
Hunter's Wool Insignia,Шерстяная инсигния охотника
Hunters Longbow,Длинный лук охотника
Hunting Harpoon,Охотничий гарпун
Hunting Pistol,Охотничий пистолет
Hunting Speargun,Охотничье гарпунное ружьё
Hunting Trident,Охотничий трезубец
Hunting Trophy,Охотничий трофей
Huntsman Starter Kit,Стартовый набор охотника
Huntsman's Testimony,Свидетельство оружейника
Hush,Тишина
Hush Dye,Краска «Тишина»
Husk of the Destroyer,Оболочка разрушителя
Hydra Dye,Краска «Гидра»
Hydra Staff,Посох гидры
Hydrangea,Гортензия
Hydrangea Dye,Краска «Гортензия»
Hydrocatalytic Reagent,Гидрокаталитический реагент
Hydrone Labs Medal,Медаль лабораторий Гидрон
Hylek Blue Hue Potion,Зелье синего оттенка хилеков
Hylek Crab Skewer,Крабовый шашлык хилеков
Hylek Dart Poison Gland,Ядовитая железа для дротиков хилеков
Hylek Elucidator,Разъяснитель хилеков
Hylek Fish Poker,Рыболовный багор хилеков
Hylek Fishing Pole,Удочка хилеков
Hylek Green Hue Potion,Зелье зелёного оттенка хилеков
Hylek Loot Box,Коробка с добычей хилеков
Hylek Maintenance Kit,Набор для обслуживания хилеков
Hylek Maintenance Oil,Масло для обслуживания хилеков
Hylek Orange Hue Potion,Зелье оранжевого оттенка хилеков
Hylek Red Hue Potion,Зелье красного оттенка хилеков
Hylek Scout Telescope,Подзорная труба разведчика хилеков
Hylek Torch,Факел хилеков
Hylek Totem,Тотем хилеков
Hylek Trinket,Безделушка хилеков
Hylek Yellow Hue Potion,Зелье жёлтого оттенка хилеков
Hylek-Slayer Badge,Знак истребителя хилеков
Hymenoptera,Перепончатокрылые
Hypnotic Scepter,Гипнотический скипетр
Hypothesis,Гипотеза
I: The Forager,I: Собиратель
II: The Minister Illuminate,II: Просветлённый министр
III: The Mother Sovereign,III: Мать-государыня
IV: The Mirror,IV: Зеркало
IX: The Stag,IX: Олень
Iboga,Ибога
Iboga Dye,Краска «Ибога»
