english,translate
"""Deputy"" Brooke",«Помощница» Брук
/cancel,/cancel
/heroic,/heroic
/paper,/paper
/party,/party
/return to main menu,/возврат в главное меню
/rock,/rock
/scissors,/scissors
/shiverplus,/shiverplus
/squad,/squad
/subgroup,/subgroup
/thumbsup,/thumbsup
/whistle,/whistle
2. First Attack,2. Первая атака
2. The Ringmaster,2. Мастер арены
3. Mortus Virge,3. Мортус Вирдж
3. Triskell Quay,3. Причал Трискелл
4. Stealing Secrets,4. Кража секретов
5. Dragonstorm,5. Драконья буря
6. Magic Sucks,6. Магия — отстой
Aatxe,Аатше
Abyssal Strike,Удар Бездны
Acid Bomb,Кислотная бомба
Aetheric Anchor,Эфирный якорь
Agent Arwyna,Агент Арвина
Agent Kashud,Агент Кашуд
Agent Scrybe,Агент Скрайб
"Albax, the Unlucky","Албакс, Невезучий"
Alchemist Briella,Алхимик Бриэлла
Amber Great Jungle Wurm,Янтарный великий червь джунглей
Anise!,Анис!
Anise.,Анис.
Archivist Sestina,Архивариус Сестина
Armsman Pitney,Оружейник Питни
Ashford.,Эшфорд.
Asmund,Асмунд
Asthenes,Астенес
Auto Turrets,Автотурели
Avatar of Gluttony,Аватар Чревоугодия
Azure Windfall,Лазурная удача
BLING-9009,BLING-9009
BOT-LER,BOT-LER
BUY-2046 PFR,BUY-2046 PFR
Backspace,Backspace
Balint the Tinkerer,Балинт Умелец
Belcher's Bluff,Рыгачий блеф
Bengt Tovasson,Бенгт Товассон
Bleepdoop,Блипдуп
Bloodscale,Кровочешуй
Bloodstone-Crazed Devourer,Обезумевший от кровавого камня пожиратель
Bookworm Bwikki,Книжный червь Бвикки
Boom-Boom Baines,Бум-Бум Бейнс
Branded Awakened,Клеймённые пробуждённые
Branded Storm Elemental,Клеймённый элементаль бури
Brandstone,Клеймокамень
Brenner!,Бреннер!
CHOP K1T-D,CHOP K1T-D
Caithe!,Кейт!
Caithe.,Кейт.
Caithe...,Кейт...
Caithe? Aurene?,Кейт? Аурин?
Caithe—,Кейт—
Canni,Канни
Captain Sutekh,Капитан Сутех
Captain Wiley,Капитан Уайли
Casimir,Казимир
Centaurs,Кентавры
Central,Центр
Ceri,Кери
Chak?,Чак?
"Champion Adal, Unyielding Firmament","Чемпион: Адал, Непреклонная Твердь"
Champion Ancient Ghost Mage,Чемпион: Древний призрачный маг
"Champion Aszar, Swinging Pendulum","Чемпион: Асзар, Качающийся Маятник"
Champion Branded Griffon version,"Чемпион: Клеймённый грифон, версия"
Champion Branded Riftstalker,Чемпион: Клеймённый охотник разломов
Champion Destroyer Harpy,Чемпион: Гарпия-разрушительница
Champion Dunechaser,Чемпион: Дюногон
Champion Forged Ambusher,Чемпион: Кованый засадник
Champion Ice Drake Broodmother,Чемпион: Мать выводка ледяных дрейков
Champion Mandulis,Чемпион Мандулис
Champion Megalith,Чемпион Мегалит
Champion Modniir Ulgoth,Чемпион Модниир Улгот
Champion Naga Tide Priest,Чемпион: Нага-жрец приливов
Champion Reef Rider,Чемпион: Рифовый наездник
Champion Risen Abomination,Чемпион: Восставшее чудовище
Champion Risen Drake Broodmother,Чемпион: Восставшая мать выводка дрейков
Champion Risen Putrifier,Чемпион: Восставший гноитель
Champion Shardcrest,Чемпион: Осколкогрив
Champion Tactician Swikk,Чемпион: Тактик Свикк
Champion Tohg Atta Awoth,Чемпион: Тог Атта Авот
Champion Undersea Ice Wurm,Чемпион: Подводный ледяной змей
Champion Vebis the Inquisitor,Чемпион: Вебис Инквизитор
Champion War Beast,Чемпион: Боевой зверь
Champion Xocotl Crusher,Чемпион: Крушитель Хокотль
Champion Zelke the Shameless,Чемпион: Зельке Бесстыжий
Chaotic Transference,Хаотический перенос
Chin-Hwa,Чин-Хва
Chompers,Чомперс
Chromatic Cubozoa,Хроматическая кубозоа
Coleoptera,Колеоптера
Confessor Caudecus,Исповедник Кодекус
Cooooo!,Ку-у-у-у!
Corvus.,Корвус.
Crusader Cale,Крестоносец Кейл
Cry of Pain,Крик боли
Crystal Configuration: Eclipse,Кристальная конфигурация: Затмение
Cultivated Synergy,Взращённая синергия
DEL-X99,DEL-X99
DOC K1T-C,DOC K1T-C
DOC K1T-D,DOC K1T-D
Debbie,Дебби
Demolitionist Sola,Подрывник Сола
Dhuum.,Дуум.
Dian Horrigan,Диан Хорриган
Diptera,Диптера
Divinity's Reach!,Божественный предел!
Divinity's Reach.,Божественный предел.
Doctor Elly,Доктор Элли
Dominus Crystallum,Доминус Кристаллум
Dwayna!,Двайна!
Dzhudin Stormbreak,Джудин Бурелом
East Hilltop Rod,Жезл восточной вершины холма
Efia Adana,Эфия Адана
Eir!,Эйр!
Eitel the Unlovable,Айтель Нелюбимый
Ellen...,Эллен...
Emberclaw,Углекоготь
Emissary Vorpp,Эмиссар Ворпп
Engineer Radley,Инженер Рэдли
Erugg the Cleaver,Эругг Секач
Ethereal Vanguard,Эфирный авангард
Etheropod,Эферопод
Ex machina,Ex machina
Exiffa,Exiffa
Explorer Campbell,Исследователь Кэмпбелл
Explorer Loana,Исследователь Лоана
Ezal the Quick,Эзал Быстрый
Ezoola,Эзула
Fa,Fa
Farrah Cappo,Фарра Каппо
Fen,Фен
Festival Token,Фестивальный жетон
Fine Rift Essence,Хорошая эссенция разлома
Flame Legion Supply Cart,Телега припасов Легиона Пламени
Flora Vitae,Flora Vitae
Forgal,Форгал
Forged Demolisher,Кованый крушитель
Forgemaster Elrik,Мастер кузни Элрик
Fort Marriner?,Форт Маринер?
Freebooter Initiate,Новичок-флибустьер
Gahn Towerbreaker,"Ган, Крушитель Башен"
Galea,Галея
Galene the Seething,Галена Кипящая
Ghost Eater,Пожиратель призраков
Glub,Глуб
Glug the Unwise,Глуг Неразумный
