english,translate
Ash Training Course: Silver,Курс подготовки Пепла: Серебро
Aspect Arena Frequenter,Завсегдатай Арены Аспектов
Aspect Arena Regular,Постоянный посетитель Арены Аспектов
Aspect Arena: Crystal Breaker,Арена Аспектов: Разрушитель кристаллов
Aspect Arena: Crystal Capper,Арена Аспектов: Захватчик кристаллов
Aspect Assassin,Убийца Аспектов
Aspect Gatherer,Собиратель Аспектов
Aspect Victor,Победитель Аспектов
Assault Breaker,Разрушитель штурма
Asset Recovery,Возврат активов
Assorted Chaos,Разношерстный хаос
Astral Express,Астральный экспресс
Astral Gofer,Астральный посыльный
Astral Miner,Астральный шахтер
Astral Purification,Астральное очищение
Astral Salute,Астральное приветствие
Astral Ward Research,Исследования Астральной стражи
Astralaria I: The Device,Астралярия I: Устройство
Astralaria II: The Apparatus,Астралярия II: Аппарат
Astralaria III: The Mechanism,Астралярия III: Механизм
Astralaria IV: The Cosmos,Астралярия IV: Космос
Asuran Specialty Armors,Особая броня асура
Attend the Party,Посетите вечеринку
Attendant of the Month,Служитель месяца
Attentive Audience,Внимательный слушатель
Attuned,Настроенный
Augury Ascended,Вознесённое пророчество
Aurene Said Knock You Out,Aurene сказала «вырубить тебя»
Aurene's Facet of Crystal,Кристальный аспект Aurene
Aurene's Facet of Fire,Огненный аспект Aurene
Aurene's Facet of Life,Жизненный аспект Aurene
Aurene's Facet of Persuasion,Аспект убеждения Aurene
Aurene's Facet of Plant,Растительный аспект Aurene
Aurene's Facet of Shadows,Теневой аспект Aurene
Auric Basin Explorer,Исследователь Золотой лощины
Auric Basin Incursions,Вторжения в Золотую лощину
Auric Basin Insight: Burnisher Quarry,Обзор Золотой лощины: Карьер Полировщика
Auric Basin Insight: Eastwatch Bluff,Обзор Золотой лощины: Утёс Восточного дозора
Auric Basin Insight: Jawatl Grounds,Обзор Золотой лощины: Земли Jawatl
Auric Basin Insight: Lastgear Standing,Обзор Золотой лощины: Последняя передача
Auric Basin Insight: Luminate's Throne,Обзор Золотой лощины: Трон Luminate
Auric Basin Insight: Masks of the Fallen,Обзор Золотой лощины: Маски павших
Auric Basin Insight: Southwatch Creep,Озарение в Auric Basin: Южный дозор
Auric Basin Insight: The Falls,Озарение в Auric Basin: Водопады
Auric Basin Rift Hunting,Охота на разломы в Auric Basin
Aurora II: Empowering,Aurora II: Усиление
Aurora: Awakening,Aurora: Пробуждение
Available Guardian,Доступный Страж
Avatar of Spite Annihilator,Аннигилятор Аватара Злобы
Avenger,Мститель
Avenger of the Pact,Мститель Пакта
Avid Ascalonian Fisher,Заядлый аскалонский рыбак
Avid Castora Fisher,Заядлый рыбак Castora
Avid Desert Fisher,Заядлый пустынный рыбак
Avid Desert Isles Fisher,Заядлый рыбак островов Пустыни
Avid Dragon's End Fisher,Заядлый рыбак Dragon's End
Avid Echovald Wilds Fisher,Заядлый рыбак Echovald Wilds
Avid Horn of Maguuma Fisher,Заядлый рыбак Horn of Maguuma
Avid Janthir Fisher,Заядлый рыбак Janthir
Avid Kaineng Fisher,Заядлый рыбак Kaineng
Avid Krytan Fisher,Заядлый крайтанский рыбак
Avid Maguuma Fisher,Заядлый рыбак Maguuma
Avid Orrian Fisher,Заядлый оррианский рыбак
Avid Ring of Fire Fisher,Заядлый рыбак Ring of Fire
Avid Saltwater Fisher,Заядлый морской рыбак
Avid Seitung Province Fisher,Заядлый рыбак Seitung Province
Avid Shiverpeaks Fisher,Заядлый рыбак Shiverpeaks
Avid World Class Fisher,Заядлый рыбак мирового класса
Await the Offgoing!,Ожидайте отправления!
Awake End,Пробуждение конца
Awakened Aftereffects,Последствия пробуждения
Awakened Melodist,Пробуждённый мелодист
Awakening Threat,Пробуждающаяся угроза
Awakening the Druid Stone,Пробуждение Камня друидов
Axe Master,Мастер топоров
Axemaster Hareth Slayer,Убийца Axemaster Hareth
Azure Dragon Slayer Weapon Collector,Коллекционер оружия Лазурного Убийцы Драконов
BUY-2046 PFR's Challenge #103,Испытание №103 от BUY-2046 PFR
Ba-Boom,Ба-бах
Bachelor of Pioneering,Бакалавр первопроходцев
Back to the Past,Назад в прошлое
Backdoor Exploit,Эксплуатация чёрного хода
Backdraft Dodger,Уклонист от обратной тяги
Ballista Expertise,Мастерство баллисты
Balloon Booster,Ускоритель воздушных шаров
Balloon Tower Tourist,Турист башен с шарами
Ballooning Targets,Цели для полётов на шаре
Balthazar's Weapon Collection,Коллекция оружия Balthazar
Bandit Melodist,Бандит-мелодист
Bandit Slayer,Убийца бандитов
Bandits' Bane,Бич бандитов
Bane of Invading Captains,Бич захватчиков-капитанов
Bane of the Scorned,Бич презираемых
Banisher of Legends,Изгнавший легенд
Bar Bouncer,Вышибала
Barnstormer,Гастролер
Barnstorming the Cliffs,Штурм утёсов
Baron of the Arena,Барон Арены
Baroness of the Arena,Баронесса Арены
Barren of Mistburned,Пустоши туманных ожогов
Basic Collections,Базовые коллекции
Bat Slayer,Убийца летучих мышей
Bat Wrangler,Укротитель летучих мышей
Battle Orr,Битва за Orr
Battle for Lion's Arch Mastery,Мастерство битвы за Lion's Arch
Bava Nisos Incursions,Вторжения в Bava Nisos
Bava Nisos Insight: Gullet's End,Bava Nisos Insight: Конец горла
Bava Nisos Insight: Southern Hollow,Bava Nisos Insight: Южная впадина
Bazaar Ambassador,Посол базара
Be Reactive,Будьте реактивны
Beachcombing,Сбор ракушек
Beaker's Empty Belly,Пустой желудок Бикера
Beastcatcher,Зверолов
Beasts Slain Quick,Звери убиты быстро
Beastslayer Weapon Collection,Коллекция оружия истребителя зверей
Beaten Bloody,Избит до крови
Beckon the Ice,Маните лед
Become the Bells,Станьте колоколами
Become the Master,Станьте Мастером
Beekeeper Crusher,Пчеловод-разрушитель
Been there. Done that.,Там был. То сделал.
Beetle Research,Исследование жуков
Beetlemania,Жукомания
Beginner Experience Collection,Коллекция для начинающих
"Beginning ""The Ascension"" Journey",Начало пути «Вознесение»
Beginnings of a Hero,Начало пути героя
Behind the Ear Is the Good Spot,За ушком — самое то
Behind the Mask,За маской
Belligerent Brawl,Воинственная потасовка
Best Friends Forever,Лучшие друзья навек
Best of the Best,Лучшие из лучших
Best. Dive. Ever.,Лучший. Прыжок. В жизни.
Better Consumer Than Consumed,"Лучше потребитель, чем потребляемый"
Better Red Than Dead,"Лучше красный, чем мёртвый"
Beyond the Vale,За Долиной
Bian's World Tour,Мировое турне Bian
Big Bluffs Hunter,Охотник на Big Bluffs
Big Mood,Большое настроение
Bigger than You Remember...,"Больше, чем ты помнишь..."
Billowing Bellows,Раздувающиеся мехи
Bioluminescence,Биолюминесценция
Bioluminescent Weapon Collection,Коллекция биолюминесцентного оружия
Birthday—Year 1,День рождения — 1 год
Birthday—Year 10,День рождения — 10 лет
Birthday—Year 11,День рождения — 11 лет
Birthday—Year 12,День рождения — 12 лет
Birthday—Year 13,День рождения — 13 лет
Birthday—Year 2,День рождения — 2 года
Birthday—Year 3,День рождения — 3 года
Birthday—Year 4,День рождения — 4 года
Birthday—Year 5,День рождения — 5 лет
Birthday—Year 6,День рождения — 6 лет
Birthday—Year 7,День рождения — 7 лет
Birthday—Year 8,День рождения — 8 лет
Birthday—Year 9,День рождения — 9 лет
Bitterfrost Frontier Incursions,Вторжения на Рубеж Горького Холода
Bitterfrost Frontier Insight: Griffin Old Growth,Обзор Рубежа Горького Холода: Старый лес грифонов
Bitterfrost Frontier Insight: The Bitter Cold,Обзор Рубежа Горького Холода: Горький холод
Bitterfrost Frontier Insight: The Svanir Hive,Обзор Рубежа Горького Холода: Улей Svanir
Bitterfrost Frontier Master,Мастер Рубежа Горького Холода
Bitterfrost Frontier Rift Hunting,Охота за разломами на Рубеже Горького Холода
Bjora Marches Historian,Историк Маршей Bjora
Bjora Marches Insight: Aberrant Forest,Обзор Маршей Bjora: Аберрантный лес
Bjora Marches Insight: Asgeir's Legacy,Обзор Маршей Bjora: Наследие Asgeir
Bjora Marches Insight: Drakkar's Lair,Обзор Маршей Bjora: Логово Drakkar
Bjora Marches Insight: Fallen Mountain Overlook,Обзор Маршей Bjora: Обзор на Падшей горе
Bjora Marches Insight: Frozen Waterfall,Обзор Маршей Bjora: Замёрзший водопад
Bjora Marches Insight: Ravenfrost Caverns,Обзор Маршей Bjora: Пещеры Ravenfrost
Bjora Marches Insight: The Lost Kodan Ship,Обзор Маршей Bjora: Потерянный корабль Kodan
Black Citadel Agent,Агент Чёрной цитадели
Black Lion Gobblers Collector,Коллекционер пожирателей Чёрного льва
Black Lion Requisition Investor,Инвестор заявок Чёрного льва
Black Lion Requisition Mission Week 1,Миссия по заявкам Чёрного льва: Неделя 1
Black Lion Requisition Mission Week 2,Миссия по заявкам Чёрного льва: Неделя 2
Black Lion Requisition Mission Week 3,Миссия по заявкам Чёрного льва: Неделя 3
Black Lion Requisition Mission Week 4,"Миссия по сбору Чёрного Льва, неделя 4"
Black Lion Requisition Missions,Реквизиционные миссии Чёрного Льва
Black Lion Stolen Goods Recovery Event Week 1—Basic,"Событие по возврату украденных товаров Чёрного Льва, неделя 1 — Базовое"
Black Lion Stolen Goods Recovery Event Week 1—Full,"Событие по возврату украденных товаров Чёрного Льва, неделя 1 — Полное"
Black Lion Stolen Goods Recovery Event Week 2—Basic,"Событие по возврату украденных товаров Чёрного Льва, неделя 2 — Базовое"
Black Lion Stolen Goods Recovery Event Week 2—Full,"Событие по возврату украденных товаров Чёрного Льва, неделя 2 — Полное"
Black Lion Stolen Goods Recovery Event Week 3—Basic,"Событие по возврату украденных товаров Чёрного Льва, неделя 3 — Базовое"
Black Lion Stolen Goods Recovery Event Week 3—Full,"Событие по возврату украденных товаров Чёрного Льва, неделя 3 — Полное"
Black Lion Stolen Goods Recovery—Basic,Возврат украденных товаров Чёрного Льва — Базовый
Black Lion Stolen Goods Recovery—Full,Возврат украденных товаров Чёрного Льва — Полный
Blackout Cache,Тайник с отключением
Bladed Armor,Клиновидная броня
Blademaster Diarmid Slayer,Убийца Blademaster Diarmid
Blades in the Mists,Клинки в Туманах
Bleached Bones,Выбеленные кости
Bleed,Кровотечение
Bleeding Heart,Кровоточащее сердце
Blessing of the Celestials,Благословение Небожителей
Blinded with Science,Ослеплен наукой
Blitz Breaker,Разрушитель блица
"Blobs, Schmobs","Сгустки, шмустки"
Block the Shock,Заблокируйте удар
Blood Moon Weapon Collector,Коллекционер оружия Кровавой Луны
Blood Sport Connoisseur,Знаток кровавого спорта
Blood Sport Enthusiast,Любитель кровавого спорта
Blood and Sand,Кровь и песок
Bloodbound,Связанный кровью
Bloodhound,Ищейка
Bloodstone Fen Incursions,Вторжения в Bloodstone Fen
Bloodstone Fen Insight: Fragmented Wastes,Обзор Bloodstone Fen: Fragmented Wastes
Bloodstone Fen Insight: Temple of Renewal,Обзор Bloodstone Fen: Храм Обновления
Bloodstone Fen Master,Мастер Bloodstone Fen
Bloodstone Fen Mastery,Мастерство Bloodstone Fen
Bloodstone Fen Rift Hunting,Охота за разломами в Bloodstone Fen
"Bloodstone Magic, Not Even Once","Магия кровавого камня, ни разу"
Bloodstone Sightings,Наблюдения кровавого камня
Bloodstone Weapon Collection,Коллекция оружия из кровавого камня
Bloodstone-Crazed Melodist,Одержимый кровавым камнем мелодист
Bloodtide Coast Incursions,Вторжения на Bloodtide Coast
Bloodtide Coast Insight: Bloody Bill's Base,Обзор Bloodtide Coast: База Bloody Bill
Bloodtide Coast Rift Hunting,Охота за разломами на Bloodtide Coast
Bloodying the Past,Окровавленное прошлое
Boarding Party,Абордажная команда
Boat Tour for Two,Лодочная прогулка на двоих
Body-Language Basics,Основы языка тела
Bodyguarded,Под охраной
Bolt I: The Experimental Sword,Bolt I: Экспериментальный меч
Bolt II: The Perfected Sword,Bolt II: Совершенный меч
Bone Palace Pinnacle,Вершина Костяного дворца
Bonus Event: Daily Champion Rush—Ascalon,Бонусное событие: Ежедневный рывок чемпионов — Аскалон
Bonus Event: Daily Champion Rush—Kryta,Бонусное событие: Ежедневный наплыв чемпионов — Крайта
Bonus Event: Daily Champion Rush—Maguuma Jungle,Бонусное событие: Ежедневный наплыв чемпионов — Maguuma Jungle
Bonus Event: Daily Champion Rush—Orr,Бонусное событие: Ежедневный рывок чемпионов — Орр
Bonus Event: Daily Champion Rush—Shiverpeaks,Бонусное событие: Ежедневный наплыв чемпионов — Шиверпики
Bonus Event: Meta-Event Rush,Бонусное событие: Наплыв мета-событий
Bonus Event: World Boss Rush,Бонусное событие: Наплыв мировых боссов
Bookworm,Книжный червь
Boom!,Бум!
Boomyaks,Бум-яки
Born for Battle,Рожден для битвы
