english,translate
Vigil Tactician,Тактик Vigil
Warden Llew,Хранитель Ллью
Warden Gemai,Хранитель Гемай
Warmaster Shadowstriker,Военачальник Теневой Удар
Warden Spy Alarin,Шпион хранителей Аларин
Vigil Scout,Разведчик Дозора
Valiant Mathair,Доблестная Матхайр
White Mantle Control,Контроль Белой Мантии
Warden Lochlain,Смотритель Лохлейн
Warmaster Grast,Военачальник Граст
Valiant Sanna,Храбрая Санна
Warden Leide,Хранитель Лиде
White Mantle Forces,Силы Белой Мантии
Tactician Tunelle,Тактик Тюнель
Vigil Crusader Brice,Крестоносец Дозора Брайс
Vigil Crusaders,Крестоносцы Дозора
Vigil Relief Crew,Команда быстрого реагирования Дозора
Warmaster Titus,Магистр войны Титус
Warmaster Valerie,Военачальник Валери
White Mantle Catapult,Катапульта Белой Мантии
White Mantle Catapult Engineer,Инженер-катапульт Белой Мантии
Tactician Luzii,Тактик Лузии
Tactician Lystratia,Тактик Листратия
Tactician Ryan,Тактик Райан
Tactician Saoul,Тактик Саул
Tactician Senna,Тактик Сенна
Tactician Septana,Тактик Септана
Tactician Skarl,Тактик Скарл
Tactician Skratch,Тактик Скретч
Tactician Smokeshot,Тактик Дымострел
Tactician Swikk,Тактик Свикк
Tactician Terque,Тактик Терке
Tactician Vrada,Тактик Врада
Tactician Wylld,Тактик Вайлльд
Tactician Yivva,Тактик Йивва
Tactician Zander,Тактик Зандер
Tactician Zerpp,Тактик Зерпп
Tactician Zynka,Тактик Зинка
Tribune Cantia Fatestealer,Трибун Кантия Пожиратель Судеб
Tribune Fierhan Sparwind,Трибун Фирхан Копьеветр
Tribune Splitgold,Трибун Златорез
Tribune Splitwall,Трибун Стенолом
Valiant Alydael,Храбрая Алидэль
Valiant Ashgren,Храбрый Эшгрен
Valiant Britadgh,Храбрый Бритарг
Valiant Cairae,Доблестная Кайре
Valiant Effort Attempt Rewards,Награды за доблестную попытку
Valiant Eleri,Доблестная Элери
Valiant Eryssa,Храбрая Эрисса
Valiant Ethni,Храбрый Этни
Valiant Ideyr,Доблестный Идейр
Valiant Otus,Доблестный Отус
Valiant Pital,Доблестный Питал
Valiant Raeloir,Доблестный Раэлойр
Valiant Ridhais,Доблестная Ридхайс
Valiant Sootcrawler,Доблестный Сажеполз
Valiant Teuwynne,Доблестная Тьюинн
Valiant Variella,Доблестная Вариэлла
Vigil Ballastician,Баллистик Дозора
Vigil Blacksmith,Кузнец из Дозора
Vigil Blaze,Всполох Дозора
Vigil Camp,Лагерь Дозора
Vigil Cannon Engineer,Пушечный инженер Дозора
Vigil Cat Sitter,Смотритель за котами Дозора
Vigil Chopper,Рубщик Дозора
Vigil Commander Raff,Командир Vigil Raff
Vigil Crusader Afanen,Крестоносец Дозора Афанен
Vigil Crusader Dalloros,Крестоносец Дозора Даллорос
Vigil Crusader Jevaran,Крестоносец Дозора Джеваран
Vigil Crusader Shield,Щит крестоносца Дозора
Vigil Emissary,Посланник Дозора
Vigil Emissary Chest,Сундук эмиссара Дозора
Vigil Engineer,Инженер Дозора
Vigil Guard,Страж Бдительности
Vigil Huntsman,Охотник Дозора
Vigil Inferno,Инферно Дозора
Vigil Keep Asura Gate,Асура-врата Крепости Дозора
Vigil Lumberjack,Лесоруб Дозора
Vigil Medic,Медик Дозора
Vigil Mortar,Мортира Дозора
Vigil Priest,Жрец Дозора
Vigil Quartermaster,Квартирмейстер Дозора
Vigil Recruit Shield,Щит новобранца Дозора
Vigil Relief Patrol,Спасательный патруль Дозора
Vigil Relief Soldier,Солдат поддержки Дозора
Vigil Requisitioner,Снабженец Дозора
Vigil Scout Tommi,Разведчик Дозора Томми
Vigil Scouts Helped,Помощь разведчикам Дозора
Vigil Sergeant Eshid,Сержант Vigil Eshid
Vigil Shaman,Шаман Дозора
Vigil Siege Engineer,Осадный инженер Дозора
Vigil Siegemaster,Осадный мастер Дозора
Vigil Soldier,Солдат Дозора
Vigil Spear,Копьё Дозора
Vigil Speargun,Гарпунное ружьё Дозора
Vigil Spotter Drizz,Наблюдатель Дозора Дризз
Vigil Squad Leader,Командир отряда Vigil
Vigil Submarine,Подводная лодка Дозора
Vigil Tent,Палаточный лагерь Бдения
Vigil Trebuchet,Требушет Дозора
Vigil Valiance,Доблесть Дозора
Vigil War Banner,Боевое знамя Дозора
Vigil Worker,Работник Дозора
Warden Agam,Варден Агам
Warden Assistant Gervaise,Помощница смотрителя Жерве
Warden Assistant Hortensia,Помощница смотрителя Гортензия
Warden Bow,Лук смотрителя
Warden Caerwyn,Смотритель Каэрвин
Warden Captain,Капитан стражи
Warden Captain Kentigearna,Капитан стражи Кентигарна
Warden Deena,Смотрительница Дина
Warden Drake Tamer,Смотритель — укротитель дрейков
Warden Duvalla,Смотрительница Дувалла
Warden Elye,Смотритель Элай
Warden Etain,Смотрительница Этайн
Warden Eve,Страж Ева
Warden Ferdaid,Стражник Фердайд
Warden Guard,Стражник хранителей
Warden Kennelmaster,Смотритель — псарь
