english,translate
Desperate Villager,Отчаявшийся житель
Despina Katelyn,Деспина Кейтлин
Dessa,Десса
Dessa's Krewe,Команда Дессы
Destro,Дестро
Destroyer Crab,Разрушитель-краб
Destroyer of Bananas,Разрушитель бананов
Destroyer of the Crystal Fields,Разрушитель Кристальных полей
Destroyer of the Last Forge,Разрушитель Последней кузни
Destroyer of the Third Fortress,Разрушитель Третьей крепости
Detective,Детектив
Detective Rama,детектив Рама
Devanna Morden,Деванна Морден
Devious Teesa,Коварная Тиса
Devoted of Illusions,Преданный иллюзиям
Devoted of Lies,Преданный Лжи
Devoted of Nightmares,Преданный Кошмарам
Devourer Egg,Яйцо пожирателя
Devourer Trainer,Дрессировщик пожирателей
Devouring Void,Всепожирающая Пустота
Devva Sarite,Девва Сарит
Dexter,Декстер
Dhuum,Дуум
Diah,Диа
Diancecht,Дианкехт
Diantha,Дианта
Dianus,Дианус
Diarmid,Диармид
Dichotomy,Дихотомия
Dierch Ekarus,Дирч Экарус
Dierdre,Дирдре
Diessa Chalice,Чаша Диессы
Dievi Witmerk,Диеви Витмерк
Dillon,Диллон
Dinky,Dinky
Dinnan,Диннан
Director Kuda,Директор Куда
Director Vloxx,Директор Влокс
Director Ygrun,Директор Игрун
Directorate Chief Spalaxinov,Глава директората Спалаксинов
Diremane,Лютогрив
Disa,Диса
Disaster Victim,Жертва бедствия
Discerning Owl,Проницательная сова
Discipline,Дисциплина
Discourager of Hesitancy,Устранитель сомнений
Disgruntled Grub,Недовольная личинка
Disgruntled Mushroom,Недовольный гриб
Disgruntled Soldier,Недовольный солдат
Disgruntled Toymaker,Недовольный игрушечных дел мастер
Disgruntled Vanguard Soldier,Недовольный солдат Авангарда
Disgruntled Vigil Crusader,Недовольный крестоносец Дозора
Disguised Agent,Замаскированный агент
Disheartened Refugee,Разочарованный беженец
Dishwasher,Посудомойщик
Disoriented Hylek,Дезориентированный хилек
Displaced Agent,Перемещённый агент
Displaced Beetle,Перемещённый жук
Displaced Boar,Перемещённый кабан
Displaced Forest Spider,Перемещённый лесной паук
Displaced Hawkeye Griffon,Перемещённый грифон-ястреб
Displaced Instigator,Перемещённый подстрекатель
Displaced Polar Bear,Перемещённый белый медведь
Displaced Researcher,Перемещённый исследователь
Displaced Rock Dog,Перемещённый каменный пес
Displaced Snow Leopard,Перемещённый снежный барс
Displaced Spirit,Перемещённый дух
Displaced Tar Elemental,Перемещённый элементаль смолы
Distant Memory,Далекое воспоминание
Distorted Facet of Darkness,Искажённая грань Тьмы
Distorted Facet of Strength,Искажённая грань Силы
Distraught Ghost,Обезумевший призрак
Distressed Mech,Повреждённый мех
Distressed Scavenger,Обеспокоенный падальщик
DISTRI-BOT,ДИСТРИ-БОТ
Disturbed Grub,Встревоженная личинка
Dita,Дита
Diver,Ныряльщик
Divhikkari,Дивхиккари
