english,translate
Harathi Hinterlands Insight: Hidden Ourobon,Обзор Harathi Hinterlands: Скрытый Ourobon
Harbinger of Zhaitan,Предвестник Zhaitan
Hard Boiled (2013),Крутой (2013)
Hard Hats Required beyond This Point,За этой точкой обязательны защитные каски
Harpoon Master,Мастер гарпуна
Harpy Slayer,Убийца гарпий
Harsh Detox,Жесткая детоксикация
Harsh Sentence,Суровый приговор
Harvest 10 Resources with a Harvesting Sickle,Соберите 10 ресурсов с помощью серпа
Harvest Den Renown Mastery,Мастерство репутации Harvest Den
Harvest Denizen,Обитатель урожая
Harvest Shore Salmon Run: Bronze,Забег лосося на Harvest Shore: Бронза
Harvest Shore Salmon Run: Gold,Забег с лососем на Берегу Урожая: Золото
Harvest Shore Salmon Run: Silver,Забег с лососем на Берегу Урожая: Серебро
Harvesting Information,Информация о сборе
Hat Trick,Хет-трик
Hatchery Helper,Помощник в инкубаторе
Have a Seat and Pull the Trigger,Присядьте и нажмите на курок
Hazardous Materials: Gold,Опасные материалы: Золото
Hazardous Materials: Silver,Опасные материалы: Серебро
Hazardous Research: Bronze,Опасные исследования: Бронза
Hazardous Research: Gold,Опасные исследования: Золото
Hazardous Research: Silver,Опасные исследования: Серебро
He'll Never Live This Down,Он никогда не забудет этого позора
Head's Up!,Внимание!
Headhunter,Охотник за головами
Healing Heir,Целительный наследник
Heart of Deldrimor,Сердце Дельдримора
Heart of Gold,Золотое сердце
Heart of Thorns Act IV Mastery,"Мастерство Сердца Терний, Акт IV"
Heart of Thorns: Act 1,Сердце Терний: Акт 1
Heart of Thorns: Act 2,Сердце Терний: Акт 2
Heart of Thorns: Act 3,Сердце Терний: Акт 3
Heart of Thorns: Act 4,Сердце Терний: Акт 4
Heating Up the Delves,Разогрев в Глубинах
Heavy Air,Тяжёлый воздух
Heist Hinderer,Помеха ограблению
Heitor Instigator,Подстрекатель Heitor
Help a Quaggan Out,Помогите кваггану
Help in Hoelbrak,Помогите в Hoelbrak
Help the Thirsty Old Captain,Помогите Thirsty Old Captain
Helpful Hero,Полезный герой
Helping Hylek: Kill Krait,Помощь хилекам: Убить крайт
Heralded Achiever,Прославленный достигатор
Here Be Dragons!,Здесь водятся драконы!
Here and Now,Здесь и сейчас
Hero Point Accumulator,Накопитель очков героя
Hero Point Amasser,Собиратель очков героя
Hero of Kyhlo,Герой Kyhlo
Hero of New Kaineng,Герой New Kaineng
Hero of the Desert,Герой пустыни
Hero of the Woods,Герой леса
Hero's Aid,Помощь героя
Hero's Origin: Caledon Forest,Происхождение героя: Кедронский лес
Hero's Origin: Metrica Province,Происхождение героя: Metrica Province
Hero's Origin: Plains of Ashford,Происхождение героя: Plains of Ashford
Hero's Origin: Queensdale,Происхождение героя: Квинсдейл
Hero's Origin: Wayfarer Foothills,Происхождение героя: Wayfarer Foothills
Heroes of the Forge,Герои кузни
Hidden Amphibian,Скрытая амфибия
Hidden Carrot Hunt,Охота на спрятанную морковь
Hidden Quiggles,Скрытые квигглы
Hidden and Dishonored,Скрытые и опозоренные
Hide-and-Seek in Arborstone,Прятки в Arborstone
Hide-and-Seek in the Wizard's Tower,Прятки в Wizard's Tower
Hide-and-Seek in the Wizard's Tower: Master,Прятки в Wizard's Tower: Мастер
Hide-and-Seek: Bronze,Прятки: Бронза
Hide-and-Seek: Gold,Прятки: Золото
Hide-and-Seek: Silver,Прятки: Серебро
High Fashion,Высокая мода
High Stakes Gambler,Игрок на высокие ставки
High Tier,Высокий уровень
High-Score Archery,Стрельба из лука на рекорд
Highlands Bounty Tour,Тур по наградам Highlands
Hint Completion,Завершение подсказок
Historical,Исторические
Historical Ambition,Исторические амбиции
Historical PvP Achievements,Исторические достижения PvP
Hit and Run,Ударил и убежал
Hive Hopper,Ульевой прыгун
Hivemaster,Мастер улья
Hobbies of the Hullgardeners,Хобби садоводов корпуса
Hobby Dungeon Explorer,Исследователь подземелий-любитель
Hobby Tinkerer,Мастер на все руки
Hoelbrak Envoy,Посланник Хольбрака
Hold It Right There,Стоять на месте
Hold Your Breath,Задержи дыхание
Holding Back the Tide,Сдерживая прилив
Holiday Food Drive,Праздничный сбор еды
Hollow Shards,Полые осколки
Hollow Victory,Пиррова победа
Holo Wrangler,Голо-пастух
Holo-Hornpipe,Голо-дудка
Home Sweet Homestead: A Concert for the Ages,"Дом, милый дом: Концерт на века"
Home Sweet Homestead: Amnytas,"Дом, милый дом: Амнитас"
Home Sweet Homestead: Auric Basin,"Дом, милый дом: Золотая котловина"
Home Sweet Homestead: Domain of Istan,"Дом, милый дом: Domain of Istan"
Home Sweet Homestead: Domain of Kourna,"Дом, милый дом: Владения Курна"
Home Sweet Homestead: Domain of Vabbi,"Дом, милый дом: Domain of Vabbi"
Home Sweet Homestead: Dragon's End,"Дом, милый дом: Конец Дракона"
Home Sweet Homestead: Dragon's Stand,"Дом, милый дом: Плацдарм Дракона"
Home Sweet Homestead: Dragonfall,"Дом, милый дом: Драконья гибель"
Home Sweet Homestead: Elon Riverlands,"Дом, милый дом: Элонские речные земли"
Home Sweet Homestead: Fractals of the Mists,"Дом, милый дом: Fractals of the Mists"
Home Sweet Homestead: Grothmar Valley,"Дом, милый дом: Долина Гротмар"
Home Sweet Homestead: Inner Nayos,"Дом, милый дом: Inner Nayos"
Home Sweet Homestead: Jahai Bluffs,"Дом, милый дом: Джахайские утёсы"
Home Sweet Homestead: Janthir Wilds Lore Collector,"Дом, милый дом: Коллекционер знаний Диких земель Джанфир"
Home Sweet Homestead: Kryta,"Дом, милый дом: Крайта"
Home Sweet Homestead: Lake Doric,"Дом, милый дом: Озеро Дорик"
Home Sweet Homestead: New Kaineng City,"Дом, милый дом: Новый Каиненг"
Home Sweet Homestead: Seitung Province,"Дом, милый дом: Seitung Province"
Home Sweet Homestead: Skywatch Archipelago,"Дом, милый дом: Архипелаг Небесного дозора"
Home Sweet Homestead: The Battle for Lion's Arch,"Дом, милый дом: Битва за Lion's Arch"
Home Sweet Homestead: The Desolation,"Дом, милый дом: Опустошение"
Home Sweet Homestead: The Echovald Wilds,"Дом, милый дом: Echovald Wilds"
Honor of the Waves Collector,Коллекционер Чести Волн
Honorary Astral Ward,Почётный член Astral Ward
Honorary Broodling,Почётный выводок
Honorary Citizen of New Kaineng,Почётный гражданин Нового Каиненга
Honorary Crew Member,Почётный член экипажа
Honorary Delaqua,Почётный делаква
Honorary Jaka Itzel,Почётный Jaka Itzel
Honorary Kestrel,Почётный Kestrel
Honorary Krewe Member,Почётный член креве
Honorary Metal Legionary,Почётный металлический легионер
Honorary Ogre,Почётный огр
Honorary Olmakhan,Почётный Olmakhan
Honorary Plumber,Почётный водопроводчик
Honorary Rata Novan,Почётный житель Rata Novan
Honorary Skritt,Почётный скритт
Honored Ritual,Почётный ритуал
Honoring the Fallen,Чествуя павших
Honors in Applied Jumping,Отличившийся в прикладных прыжках
Hopscotch Master,Мастер классиков
Horn of Maguuma Fisher,Рыбак Horn of Maguuma
Horrik's Horror,Ужас Horrik
Hot Feet,Горячие пятки
Hot-Air Balloonist,Воздухоплаватель
Hotshot,Стрелок
How to Feed Your Skyscale,Как прокормить своего Skyscale
Howler I: The Experimental Warhorn,Howler I: Экспериментальный боевой рог
Howler II: The Perfected Warhorn,Howler II: Совершенный боевой рог
Howler III: Howl,Howler III: Вой
Hullgarden Renown Mastery,Мастерство репутации Hullgarden
Human Specialty Armors,Особая броня людей
Humble Victor,Скромный победитель
Hungry Hal,Голодный Hal
Hunt the Dragon!,Охота на Дракона!
Hunted,Преследуемый
Hunter Gatherer,Охотник-собиратель
Hunter for Hire,Наемный охотник
Hunting Champions,Охота на чемпионов
Hunting in the Grasslands,Охота на лугах
Hunting in the Tundra,Охота в тундре
Hunting in the Wetlands,Охота на болотах
Huntmaster of Castora,Мастер охоты из Castora
Huntsman,Егерь
Hydra Rodeo,Родео на гидрах
Hylek Slayer,Убийца Hylek
I Am the Captain,Я — капитан
I Brought a Friend,Я привел друга
I Can Outrun A...Ghost,Я могу обогнать... призрака
I Can Outrun A...Warg,Я могу обогнать... варга
I Can Outrun a Dragon,Я могу обогнать дракона
I Can See My House...,Я вижу свой дом...
I Caught a HUGE Fish!,Я поймал ОГРОМНУЮ рыбу!
I Found It!,Я нашёл это!
I Got a Golden Ticket,У меня есть золотой билет
I Have Many Lure-Bound Hooks,У меня много крючков с наживкой
I Like Evon,Мне нравится Evon
I Like Kiel,Мне нравится Kiel
I Make This Golem Look Good,Я заставляю этого голема выглядеть достойно
I'm Cutting You Off!,Я тебя отрезаю!
I'm Rubber; You're Destroyer,Я резина; ты — Разрушитель
I'm Very Buoyant,Я очень плавучий
I've Lived Things,Я пережил многое
I've Seen Things,Я видел многое
Ice Reaver Weapon Collection,Коллекция оружия Ледяного захватчика
Ice Try,Ледяная попытка
Ice-Bound,Скованный льдом
Icebrood Melodist,Мелодист ледяных отродий
Icebrood Saga Reward Track (PvP),Путь наград Саги о ледяном отродье (PvP)
Icebrood Saga Reward Track (WvW),Путь наград Саги о ледяном отродье (WvW)
Identify 10 Pieces of Unidentified Gear,Идентифицируйте 10 единиц неопознанного снаряжения
Identify 100 Pieces of Unidentified Gear,Идентифицируйте 100 единиц неопознанного снаряжения
Idolatry,Идолопоклонство
If I May Interrupt,Позвольте прервать
If It Ain't Broke,Если не сломано — не чини
If We Only Had Marshmallows,Если бы у нас были маршмэллоу
If You Can't Beat 'Em...,Если не можешь победить их...
Ignaxious Eradicator,Игнаксиус Истребитель
Ignorance Is Bliss,Неведение — блаженство
Illuminated Boreal Weapons,Озаренное бореальное оружие
Illuminating,Озарение
Illuminating Seitung Province,Озарение Seitung Province
Illusionist,Иллюзионист
Illustrious Achiever,Знаменитый достигатор
Illustrious Legend,Легенда прославленных
Immunocompromiser,Иммунокомпромисс
Imp Slayer,Убийца импов
Imperial Everbloom Weapon Collection,Коллекция имперского вечноцветущего оружия
Important: Bazaar of the Four Winds,Важно: Базар Четырёх Ветров
Imposter Syndrome,Синдром самозванца
Impressionable Youth,Впечатлительная молодежь
Impressive Pugilist,Впечатляющий кулачный боец
Improvised Weapon Collection,Коллекция импровизированного оружия
In Loving Memory,В светлой памяти
In Tatters; Not Shattered,"В лохмотьях, но не сломлен"
In This Together,Вместе в этом
In Tune,В гармонии
In a Cage Made of Steel and Lunacy,В клетке из стали и безумия
In a Grain of Sand,В песчинке
In a Pinch,В трудную минуту
Incinerator I: The Experimental Dagger,Испепелитель I: Экспериментальный кинжал
Incinerator II: The Perfected Dagger,Испепелитель II: Совершенный кинжал
Incinerator III: Spark,Испепелитель III: Искра
Incursive Investigation: Chasing Shadows 1,Вторженческое расследование: Погоня за тенями 1
Incursive Investigation: Chasing Shadows 2,Вторженческое расследование: Погоня за тенями 2
Incursive Investigation: Chasing Shadows 3,Вторженческое расследование: Погоня за тенями 3
Incursive Investigation: Guild of Wolves,Вторженческое расследование: Гильдия волков
Incursive Investigation: Infinite Recursion,Вторженческое расследование: Бесконечная рекурсия
Incursive Investigation: Lone Wolf,Вторженческое расследование: Одинокий волк
Incursive Investigation: Pack of Wolves,Вторженческое расследование: Волчья стая
Incursive Investigation: Stabilizing Outside the Lines,Вторженческое расследование: Стабилизация вне границ
Incursive Investigation: Stabilizing the Classics,Вторженческое расследование: Стабилизация классики
Incursive Investigation: Stabilizing the Core,Вторженческое расследование: Стабилизация ядра
Incursive Investigation: Threat Preparation 1,Вторженческое расследование: Подготовка к угрозе 1
Incursive Investigation: Threat Preparation 2,Вторженческое расследование: Подготовка к угрозе 2
Incursive Investigation: Threat Preparation 3,Вторженческое расследование: Подготовка к угрозе 3
Incursive Investigation: Threats to Tyria 1,Инкурсивное расследование: Угрозы Тирии 1
Incursive Investigation: Threats to Tyria 2,Инкурсивное расследование: Угрозы Тирии 2
Incursive Investigation: Threats to Tyria 3,Инкурсивное расследование: Угрозы Тирии 3
Incursive Investigation: Troubleshooting 1,Вторженческое расследование: Устранение неполадок 1
Incursive Investigation: Troubleshooting 2,Вторженческое расследование: Устранение неполадок 2
Incursive Investigation: Troubleshooting 3,Вторженческое расследование: Устранение неполадок 3
Indiscriminate Adversary,Беспорядочный противник
Indiscriminate Slayer,Беспорядочный убийца
Infallible,Непогрешимый
Infiltration Improvisation,Импровизация при проникновении
Informed Politics,Осведомленная политика
Initiate Fractal Fighter,Начинающий боец фракталов
Inner Keep Rerunner,Бегун по внутреннему донжону
Inner Nayos Explorer,Исследователь Inner Nayos
Inner Nayos Incursions,Вторжения в Inner Nayos
Inner Nayos Insight: Abyssal Edge,Обзор Inner Nayos: Abyssal Edge
Inner Nayos Insight: Branch Vantage Point,Обзор Inner Nayos: Branch Vantage Point
Inner Nayos Insight: Citadel of Zakiros,Обзор Inner Nayos: Citadel of Zakiros
Inner Nayos Insight: Deep Falls,Обзор Inner Nayos: Deep Falls
Inner Nayos Insight: Heitor's Gate,Обзор Inner Nayos: Heitor's Gate
Inner Nayos Insight: High-Elevation Skyscale Nest,Обзор Inner Nayos: High-Elevation Skyscale Nest
Inner Nayos Insight: Lost Altar,Обзор Inner Nayos: Lost Altar
Inner Nayos Insight: Memory's Hollow,Обзор Inner Nayos: Memory's Hollow
Inner Nayos Insight: Mourning's Shade,Обзор Inner Nayos: Mourning's Shade
Inner Nayos Insight: Southern Extractor,Обзор Inner Nayos: Southern Extractor
Inner Nayos Mastery I,Мастерство Inner Nayos I
Inner Nayos Rift Hunting,Охота на разломы во Внутреннем Найосе
Inner Nayos Skirmish Squasher,Истребитель стычек во Внутреннем Найосе
Inner Nayos: Citadel of Zakiros,Inner Nayos: Цитадель Закироса
Inner Nayos: Defiled Cradle Savior,Inner Nayos: Спаситель Оскверненной колыбели
