english,translate
Mad Drifter,Безумный скиталец
Mad King's Herald (Intern),Вестник Безумного Короля (стажер)
Mad King's Herald-in-Training,Вестник Безумного Короля (практикант)
Mad Maleficence,Безумное злодеяние
Mad Mementos,Безумные сувениры
Mad Memorial,Безумный мемориал
Mad Memories,Безумные воспоминания
Mad Mysteries,Безумные тайны
Mad Realm Weapon Collection,Коллекция оружия Безумного Царства
Mad Science or Mad Gardening,Безумная наука или безумное садоводство
Magic Dispersed,Магия рассеяна
Magic Hunter,Охотник за магией
Magic Unbound: The Gathering,Необузданная магия: Сбор
Magical Weapon Collection,Коллекция магического оружия
Magnetic Attraction,Магнитное притяжение
Magnetic Personality,Магнетическая личность
Maguuma Explorer,Исследователь Магуумы
Maguuma Fisher,Рыболов Магуумы
Maguuma Trailblazer,Первопроходец Магуумы
Maguuma Weapon Collection,Коллекция оружия Магуумы
Maguuman Event Completer,Завершитель событий Магуумы
Maguuman Killer,Убийца магуумцев
Maguuman Veteran Killer,Убийца ветеранов-магуумцев
Maintain Aurene's Shield,Поддерживайте щит Aurene
Maintaining Order,Поддержание порядка
Major in Achievement,Специализация по достижениям
Major in Enhancement,Специализация по усилениям
Make It Rain,Вызовите дождь
Making Cents of Jahai,Считая монеты Jahai
Making History,Творя историю
Making Some Wintersday Friends,Заводя друзей на Wintersday
Making Some Wintersday Friends II,Заводя друзей на Wintersday II
Making Some Wintersday Friends III,Заводя друзей на Wintersday III
Making Some Wintersday Friends IV,Заводя друзей на Wintersday IV
Malchor's Leap Incursions,Вторжения в Malchor's Leap
Malchor's Leap Insight: Scavenger's Chasm,Обзор в Malchor's Leap: Scavenger's Chasm
Malchor's Leap Rift Hunting,Охота на разломы в Malchor's Leap
Man Overboard!,Человек за бортом!
Mangler Wrangler,Укротитель Манглера
Manipulate the Manipulator,Манипулируй манипулятором
Manor Magnate,Магнат поместья
Mantis Pose,Поза богомола
Mantle Mauler,Крушитель мантии
Mantle Pieces,Кусочки Mantle
Marauder,Мародёр
Marionette Defender,Защитник марионетки
Marionette Deregulator,Дегулятор марионетки
Marionette Dismisser,Устранитель марионетки
Marionette Dodger,Уклонист от марионетки
Marionette Lightfoot,Легконогий марионетки
Marionette Muter,Глушитель марионетки
Marionette Short-Circuiter,Замыкатель марионетки
Marionette Sidestepper,Шагающий в сторону марионетки
Marionette Tangler,Запутыватель марионетки
Maritime Defense,Морская оборона
Marshaling the Crystal Bloom,Сбор Хрустального расцвета
Marshaling the Deldrimor Dwarves,Сбор дворфов Делдримора
Marshaling the Ebon Vanguard,Сбор Эбенового авангарда
Marshaling the Exalted,Сбор Возвышенных
Marshaling the Flame Legion,Сбор Flame Legion
Marshaling the Kodan,Сбор Коданов
Marshaling the Olmakhan,Сбор Олмаханов
Marshaling the Skritt,Сбор Скриттов
Marshaling the Tengu,Сбор Тенгу
Master Aspect Gatherer,Мастер-собиратель аспектов
Master Beekeeper,Мастер-пчеловод
Master Berserker,Мастер-берсерк
Master Bladesworn,Мастер-клинковерт
Master Bounty Hunter,Мастер-охотник за головами
Master Catalyst,Мастер-катализатор
Master Chronomancer,Мастер-хрономант
Master Concert Promoter,Мастер-организатор концертов
Master Crafter,Мастер-ремесленник
Master Daredevil,Мастер-сорвиголова
Master Deadeye,Мастер-меткий стрелок
Master Diplomat,Мастер-дипломат
Master Diver: Aquatic Ruins,Мастер-ныряльщик: Водные руины
Master Diver: Bloodtide Coast,Мастер-ныряльщик: Побережье Волн
Master Diver: Frostgorge Sound,Мастер-ныряльщик: Frostgorge Sound
Master Diver: Gendarran Fields,Мастер-ныряльщик: Gendarran Fields
Master Diver: Harathi Hinterlands,Мастер-ныряльщик: Внутренние земли Харати
Master Diver: Iron Marches,Мастер-ныряльщик: Железные Топи
Master Diver: Kessex Hills,Мастер-ныряльщик: Kessex Hills
Master Diver: Lornar's Pass,Мастер-ныряльщик: Lornar's Pass
Master Diver: Mount Maelstrom,Мастер-ныряльщик: Гора Маэльстром
Master Diver: Siren's Reef,Мастер-ныряльщик: Риф Сирен
Master Diver: Snowden Drifts,Мастер-ныряльщик: Snowden Drifts
Master Diver: Timberline Falls,Мастер-ныряльщик: Timberline Falls
Master Dragonhunter,Мастер-драконоборец
Master Druid,Мастер-друид
Master Firebrand,Мастер-огнепоклонник
Master Forager: Meat,Мастер-собиратель: Мясо
Master Forager: Vegetables,Мастер-собиратель: Овощи
Master Fractal Fighter,Мастер-боец фракталов
Master Harbinger,Мастер-предвестник
Master Herald,Мастер-герольд
Master Holosmith,Мастер-голокузнец
Master Mechanist,Мастер-механик
Master Mingler,Мастер-тусовщик
Master Mirage,Мастер-мираж
Master Mushroom Spelunker,Мастер-грибник
Master Reaper,Мастер-жнец
Master Renegade,Мастер-ренегат
Master Scourge,Мастер-бичеватель
Master Scrapper,Мастер-мусорщик
Master Soulbeast,Мастер-зверолов
Master Specter,Мастер-призрак
Master Spellbreaker,Мастер-разрушитель заклинаний
Master Storyteller,Мастер-сказитель
Master Tempest,Мастер-буревестник
Master Untamed,Мастер-неукротимый
Master Vindicator,Мастер-видикатор
Master Virtuoso,Мастер-виртуоз
Master Weaver,Мастер-ткач
Master Willbender,Мастер-уилбендер
