english,translate
Arcing Beacon,Дуговой маяк
Arcing Blade,Дуговой клинок
Arcing Bow,Дуговой лук
Arcing Edge,Дуговое лезвие
Arcing Focus,Дуговой фокус
Arcing Greatblade,Дуговой большой клинок
Arcing Halfmoon,Дуговой полумесяц
Arcing Harpoon,Дуговой гарпун
Arcing Harpoon Gun,Дуговая гарпунная пушка
Arcing Horn,Дуговой рог
Arcing Mace,Дуговая булава
Arcing Maul,Дуговая кувалда
Arcing Pistol,Дуговой пистолет
Arcing Rifle,Дуговая винтовка
Arcing Scepter,Дуговой скипетр
Arcing Shield,Дуговой щит
Arcing Staff,Дуговой посох
Arcing Triblade,Дуговой триклинок
Arctic Explorer Outfit,Наряд арктического исследователя
Arctic Icewing,Арктическое ледокрылое
Arctic Jellyfish Stinger,Жало арктической медузы
Arctic Jellyfish Tentacle,Щупальце арктической медузы
Arctic Jerboa,Арктический тушканчик
Arctic Razor,Арктический бритвозуб
Arctic Ring,Арктическое кольцо
Arctodus Tooth Amulet,Амулет из зуба арктодуса
Ardent Glorious Armguard Skin,Облик пылких славных наручей
Ardent Glorious Breastplate Skin,Облик пылкого славного нагрудника
Ardent Glorious Brigandine Skin,Облик пылкой славной бригантины
Ardent Glorious Cap Skin,Облик пылкой славной шапки
Ardent Glorious Crown Skin,Облик пылкой славной короны
Ardent Glorious Epaulet Skin,Облик пылких славных эполет
Ardent Glorious Footgear Skin,Облик пылкой славной обуви
Ardent Glorious Gauntlet Skin,Облик пылких славных латных перчаток
Ardent Glorious Leggings Skin,Облик пылких славных поножей
Ardent Glorious Legguard Skin,Облик пылких славных набедренников
Ardent Glorious Legplate Skin,Облик пылких славных латных поножей
Ardent Glorious Pauldron Skin,Облик пылких славных наплечников
Ardent Glorious Plate Helm Skin,Облик пылкого славного латного шлема
Ardent Glorious Raiment Skin,Облик пылкого славного одеяния
Ardent Glorious Shinplate Skin,Облик пылких славных наголенников
Ardent Glorious Shoulderguard Skin,Облик пылких славных оплечий
Ardent Glorious Wargreaves Skin,Облик пылких славных боевых наголенников
Ardent Glorious Wristplates Skin,Облик пылких славных наручных пластин
Arena Armlet,Браслет арены
Arena of the Wolverine: Bronze,Арена росомахи: бронза
Argon Locket,Аргоновый медальон
Arid,Засушливый
Arid Devourer Cache,Пустынный тайник пожирателя
Arid Dye,Краска «Засуха»
Arid Hammerhead,Засушливая акула-молот
Arid Inquest Cache,Пустынный тайник Inquest
Arid Lumber Core,Сердцевина пустынной древесины
Arid Skritt Cache,Пустынный тайник скриттов
Arid Vined Cache,Пустынный тайник в лозах
"Arina 
892 Snow 0XV1
Obscure","Арина 
892 Снег 0XV1
Скрытое"
Aristocrat's Coat,Куртка аристократа
Aristocrat's Epaulets,Эполеты аристократа
Aristocrat's Livery,Ливрея аристократа
Aristocrat's Masque,Маска аристократа
Aristocrat's Pants,Штаны аристократа
Aristocrat's Shoes,Туфли аристократа
Arkhalos,Аркалос
Armadillo Pelt,Шкура броненосца
Armageddon Breastplate,Нагрудник Армагеддона
Armageddon Gauntlets,Латные перчатки Армагеддона
Armageddon Greaves,Наголенники Армагеддона
Armageddon Helm,Шлем Армагеддона
Armageddon Leggings,Поножи Армагеддона
Armageddon Pauldrons,Наплечники Армагеддона
Armbrace of Truth,Наруч истины
Armistice Bastion Pass,Пропуск в Бастион Перемирия
Armistice Bastion Pass (2 weeks),Пропуск в Бастион Перемирия (2 недели)
Armored Dolyak Improvement,Улучшение «Бронированный дольяк»
Armored Fish Tooth,Зуб панцирной рыбы
Armored Scale,Панцирная чешуя
Armored Scalefish,Панцирная чешуйчатая рыба
Armored Tiger Warclaw Skin,Облик боевого когтя «Бронированный тигр»
Armored Wolf,Бронированный волк
Armorsmith Starter Kit,Стартовый набор бронника
Armorsmith's Hallmark,Клеймо бронника
Arms of Koda,Оружие Коды
Arms of the People,Оружие народа
Armwraps of Madness,Обмотки безумия
Army Badge,Армейский значок
Aromatic Flower,Ароматный цветок
Arowana,Арована
Arrogance,Высокомерие
Arrogance Dye,Краска «Высокомерие»
Arrow Cart Blueprint,Чертёж стреломёта
Arrow Cart Mechanism,Механизм стреломёта
Arrow Pattern Snowflake Platform,Платформа-снежинка с узором из стрел
Arrowhead Cache,Тайник с наконечниками стрел
Artem's Needler,«Игольник Артема»
Arthropoda,Членистоногие
Artichoke,Артишок
Artichoke Seed Pouch,Мешочек семян артишока
Artifact,Артефакт
Artifact of Dwayna,Артефакт Двайны
Artifact of the Broken Voice,Артефакт Сломленного Голоса
Artifact of the Scion,Артефакт Отпрыска
Artifact of the Sunless,Артефакт Бессолнечного
Artificer Starter Kit,Стартовый набор артефактора
Artificer's Notes,Записки артефактора
Artificial Diamond,Искусственный алмаз
Artisan Maintenance Oil,Ремесленное масло для ухода
Artisan Tuning Crystal,Ремесленный настроечный кристалл
Artisan Zharra's Cape Skin,Облик плаща мастерицы Зарры
Artisan Zharra's Hood,Капюшон мастера Жарры
Artisan Zharra's Hood Skin,Облик капюшона мастерицы Зарры
Arundon Heavy Gloves,Тяжёлые перчатки Арундона
Arundon Leather Gloves,Кожаные перчатки Арундона
Arundon Light Gloves,Лёгкие перчатки Арундона
Arundon Pistol,Пистолет Арундона
Arundon Rifle,Винтовка Арундона
Arundon Torch,Факел Арундона
Ascalon Fishing License,Аскалонская лицензия на рыбалку
Ascalon Weapon Skins Box,Коробка с обликами аскалонского оружия
Ascalonian Battle Plan,Аскалонский план сражения
Ascalonian Blueprint,Аскалонский чертёж
Ascalonian Elementalist Loot Box,Коробка с добычей аскалонского элементалиста
Ascalonian Fishing Reward,Аскалонская награда за рыбалку
Ascalonian Fractal Field Research Paper,Полевое исследование аскалонского фрактала
Ascalonian Ghost Loot Box,Коробка с добычей аскалонского призрака
Ascalonian Grassland Waypoint Unlock,Открытие путевой точки аскалонских лугов
Ascalonian Hammer,Аскалонский молот
Ascalonian Lumber Core,Сердцевина аскалонской древесины
Ascalonian Monk Loot Box,Коробка с добычей аскалонского монаха
Ascalonian Performer Gloves,Перчатки аскалонского артиста
Ascalonian Performer Mantle,Накидка аскалонского артиста
Ascalonian Performer Mask,Маска аскалонского артиста
Ascalonian Performer Pants,Штаны аскалонского артиста
Ascalonian Performer Shoes,Туфли аскалонского артиста
Ascalonian Performer Vestments,Одеяния аскалонского артиста
Ascalonian Protector Breastplate,Нагрудник аскалонского защитника
Ascalonian Protector Gauntlets,Латные перчатки аскалонского защитника
Ascalonian Protector Greaves,Наголенники аскалонского защитника
Ascalonian Protector Helm,Шлем аскалонского защитника
Ascalonian Protector Legguards,Набедренники аскалонского защитника
Ascalonian Protector Pauldrons,Наплечники аскалонского защитника
Ascalonian Royal Iris Seed Pouch,Мешочек семян аскалонского королевского ириса
Ascalonian Sentry Boots,Сапоги аскалонского часового
Ascalonian Sentry Chestguard,Нагрудный щиток аскалонского часового
Ascalonian Sentry Gloves,Перчатки аскалонского часового
Ascalonian Sentry Hat,Шляпа аскалонского часового
Ascalonian Sentry Leggings,Поножи аскалонского часового
Ascalonian Sentry Shoulderguards,Оплечья аскалонского часового
Ascalonian Short Bow,Аскалонский короткий лук
Ascalonian Signet Ring,Аскалонский перстень-печатка
Ascalonian Tear,Аскалонская слеза
Ascalonian Urn,Аскалонская урна
Ascalonian Warhorn,Аскалонский боевой рог
Ascalonian Warrior Loot Box,Коробка с добычей аскалонского воина
Ascalonian-Leader Finisher,Добивающий удар лидера Аскалона
Ascended Armor Chest,Сундук с вознесённым доспехом
Ascended Banner of the Dauntless Commander,Вознесённое знамя бесстрашного коммандира
Ascended Banner of the Dauntless Commander (Infused),Вознесённое знамя бесстрашного коммандира (насыщенное)
Ascended Cookware,Вознесённая кухонная утварь
Ascended Jewelry Box,Коробка с вознесёнными украшениями
Ascended Materials,Вознесенные материалы
Ascended Weapon Chest,Сундук с вознесённым оружием
Asef's Brew,Варево Асефа
Asgeir's Amulet,Амулет Асгейра
Asgeir's Talisman,Талисман Асгейра
Ash,Пепел
Ash Dominion Pistol,Пистолет пепельного владычества
Ash Dye,Краска «Пепел»
Ash Legion Amulet,Амулет Пепельного легиона
Ash Legion Backpack,Рюкзак Пепельного легиона
Ash Legion Banner Skin,Облик знамени Пепельного легиона
Ash Legion Combat Blade,Боевой клинок Пепельного легиона
Ash Legion Combat Blade of Celerity,Боевой клинок быстроты Пепельного легиона
Ash Legion Commendation,Грамота Пепельного легиона
Ash Legion Compass,Компас Пепельного легиона
Ash Legion Covert Demolition Field Guide FM-29B,Полевое руководство Пепельного легиона по скрытому подрыву FM-29B
Ash Legion Covert Shield,Тайный щит Пепельного легиона
Ash Legion Crafting Box,Ремесленная коробка Пепельного легиона
