english,translate
Cauterize,Прижигание
Cauterizing Strike,Прижигающий удар
Celestial Being,Небесное существо
Centaur Skill Healing,Лечение навыком кентавра
Cerebral Slash,Мозговой разрез
Chain Lightning,Цепная молния
Chain Reactivity,Цепная реактивность
Chains of Frost,Цепи Мороза
Chains of Light,Цепи Света
Chak Shield,Щит Чаков
Chance on Critical Strike to Gain Might,Шанс получить мощь при критическом ударе
Chance to Bleed,Шанс вызвать кровотечение
Channeled Agony,Направленная Агония
Channeled Vigor,Направленная Бодрость
Chant of Freedom,Песнь Свободы
Chant of Recuperation,Песнь Восстановления
Chaos Aura,Аура Хаоса
Chaos Called,Зов Хаоса
Chaos Vortex,Вихрь Хаоса
Chaos and Destruction,Хаос и Разрушение
Chaotic Haze,Дымка Хаоса
Chaotic Overflow,Переполнение Хаоса
Chaotic Release,Высвобождение Хаоса
Chaotic Surcharge,Перегрузка Хаоса
Charge,Рывок
Charge Threshold,Порог заряда
Charged Ground,Заряженная земля
Charged Strike,Заряженный удар
Charging Bite,Заряжающий укус
Charging Constellation,Заряжающее созвездие
Charr Volley,Чаррский залп
Cheap Shot,Дешевый трюк
Cheetah's Strike,Удар гепарда
Chemical Field,Химическое поле
Chemical Rounds,Химические снаряды
Child of Earth,Дитя земли
Chill deals damage over time.,Заморозка наносит урон с течением времени.
Chill of Death,Холод смерти
Chillblains,Обморожение
Chilled,Заморозка
Chilling Aura,Охлаждающая аура
Chilling Crack,Ледяная трещина
Chilling Darkness,Леденящая тьма
Chilling Howl,Леденящий вой
Chilling Isolation,Леденящая изоляция
Chilling Nova,Леденящая новая
Chilling Scythe,Леденящая коса
Chilling Slash,Леденящий удар
Chilling Victory,Леденящая победа
Chilling Whirl,Леденящий вихрь
Chilling a foe inflicts vulnerability.,Замораживание противника вызывает у него уязвимость.
Chomp,Чавканье
Chop,Рубящий удар
Chronomancer,Хрономант
Chronophantasma,Хронофантазм
Cinder Cyclone,Пепельный циклон
Clapotis,Всплеск
Clarified Conclusion,Уточненный вывод
Clarion Bond,Звуковой союз
Claw Slam,Удар когтями
Claw Smash,Разгром когтями
Claws of Ice,Ледяные когти
Cleanse conditions from allies you grant regeneration to.,"Снимайте состояния с союзников, которым вы даёте регенерацию."
Cleansed Conductor,Очищенный проводник
Cleansing Burst,Очищающий взрыв
Cleansing Channel,Очищающий канал
Cleansing Field,Очищающее поле
Cleansing Flame,Очищающее пламя
Cleansing Ire,Очищающий гнев
Cleansing Leaves,Очищающие листья
Cleansing Pulse,Очищающий импульс
Cleansing Synergy,Очищающая синергия
Cleansing Typhoon,Очищающий тайфун
Cleansing Unleash,Очищающий выброс
Cleansing Water,Очищающая вода
Cleansing Wave,Очищающая волна
Cleave,Рассечение
Clinging Shadows,Цепкие тени
Cloak and Dagger,Плащ и кинжал
Cloaked in Shadow,Укрытый тенью
Close Quarters,Близкий бой
Close to Death,Близость к смерти
Cloudburst,Облачный взрыв
Cluster Bomb,Кассетная бомба
Cold Front,Холодный фронт
Cold Shoulder,Холодное плечо
Cold Snap,Ледяной удар
Cold-Hearted Aura,Аура хладнокровия
Collateral Damage,Сопутствующий урон
Combat Launch,Боевой запуск
Combat Maneuvers,Боевые маневры
Combat Stimulant,Боевой стимулятор
Combo Field: Dark,Комбо-поле: Тьма
Combo Field: Ethereal,Комбо-поле: Эфир
Combo Field: Fire,Комбо-поле: Огонь
Combo Field: Light,Комбо-поле: Свет
Combo Field: Lightning,Комбо-поле: Молния
Combo Field: Water,Комбо-поле: Вода
Combustion Rush,Огненный рывок
Combustive Shot,Огненный выстрел
Comeback Cure,Исцеление при возвращении
Comet,Комета
Command echoes can trigger a second time.,Эхо от команд может срабатывать второй раз.
Command. Your pet will seek out and revive a downed ally.,Команда. Ваш питомец найдёт и воскресит павшего союзника.
Commercial Hub,Торговый центр
Communal Defenses,Общая защита
Companion's Defense,Защита спутника
Complete the chapter Fallout in the End of Dragons story.,Завершите главу «Последствия» в сюжете «Конец Драконов».
Complete the turtle mount collections.,Завершите коллекции черепашьего скакуна.
Compounding Chemicals,Соединение химикатов
Compounding Power,Накапливающаяся сила
Conceited Curate,Тщеславный священник
Concentration,Концентрация
Concentration Inherited by Mech,"Концентрация, унаследованная мехом"
Concussion Shot,Оглушающий выстрел
Condition Damage Increase,Увеличение урона от состояний
Condition Damage Increased,Урон от состояний увеличен
Condition Damage Inherited by Mech,"Урон от состояний, унаследованный мехом"
Condition Damage Reduction,Снижение урона от состояний
Condition Removal Radius,Радиус снятия состояний
Condition damage is increased.,Урон от состояний увеличен.
Condition duration increased.,Длительность состояний увеличена.
Conditions Applied to Foes,"Состояния, наложенные на врагов"
Conditions Applied to Self,"Состояния, наложенные на себя"
Conditions Consumed,Поглощенные состояния
Conditions Converted on Evolve,"Состояния, преобразованные при эволюции"
Conditions Converted on Stance,"Состояния, преобразованные при использовании стойки"
Conditions Removed on Blast,"Состояния, снятые при взрыве"
Conditions Removed on Leap,"Состояния, снятые при прыжке"
Conditions to Trigger,Состояния для срабатывания
Conductive Armaments,Проводящее вооружение
Conduit,Проводник
Conduit Surge,Волна проводника
Cone of Cold,Конус холода
Conflagration,Пожарище
Confounding Flurry,Сбивающий с толку шквал
Confounding Frenzy,Сбивающее с толку неистовство
Confusing Images,Сбивающие с толку образы
Confusing Speech,Сбивающая с толку речь
Confusion,Замешательство
Conjure Earth Attributes,Призвать атрибуты земли
Conjure Earth Shield,Призвать щит земли
Conjure Fiery Greatsword,Призвать огненный двуручный меч
Conjure Fire Attributes,Призвать атрибуты огня
Conjure Flame,Призвать пламя
Conjure Flame Attributes,Призвать атрибуты пламени
Conjure Flame Axe,Призвать топор пламени
Conjure Frost Attributes,Призвать атрибуты мороза
Conjure Frost Bow,Призвать ледяной лук
Conjure Lightning Attributes,Призвать атрибуты молнии
Conjure Lightning Hammer,Призвать молот молнии
Conjured Slash,Призванный удар
Conjurer,Заклинатель
Construct Aura,Аура конструкта
Consume,Поглощение
Consume Conditions,Поглощение состояний
Consume Plasma,Поглотить плазму
Consume Shadows,Поглощение теней
Consuming Flame,Пожирающее пламя
Consuming Hatred,Пожирающая ненависть
Contained Temper,Сдерживаемый нрав
Contemplation of Purity,Созерцание чистоты
Continuum Shift,Сдвиг континуума
Continuum Split,Разрыв континуума
Conversion Percent,Процент преобразования
Coolant Blast,Взрыв хладагента
Cooling Vapor,Охлаждающий пар
Copying Text,Копирование текста
Coral Shot,Коралловый выстрел
Core Cleave,Раскол ядра
Core Value,Основная ценность
Corona Burst,Взрыв короны
Corona Burst grants a barrier for each target struck.,Коронарный выброс даёт барьер за каждый удар по цели.
Corporal Punishment,Телесное наказание
Corpse Detonation,Детонация трупа
Corrosive Residue,Едкий остаток
Corrupt Boon,Осквернение благословения
Corrupt the Living,Испортить живое
Corrupted Claws,Осквернённые когти
Corrupted Ground,Осквернённая земля
Corrupted Siphon,Осквернённый сифон
Corrupted Talent,Осквернённый талант
Corrupter's Fervor,Пыл осквернителя
Corrupting Vines,Оскверняющие лозы
Corruption,Осквернение
Cosmic Aura,Космическая аура
Cosmic Ray,Космический луч
Cosmic Streaks,Космические полосы
Counter Attack,Контратака
Counter Blade,Контрудар клинком
Counter Ready,Контратака готова
Counter Throw,Контрудар броском
Counterattack,Контратака
Counterblow,Контрудар
Counterspell,Контрзаклинание
Counterstrike,Контрудар
Cover of Shadow,Покров тени
Crack Shot,Меткий выстрел
