english,translate
Karka Web Gland,Паутинная железа карки
Karma Gift Box,Подарочная коробка кармы
Karmic Converter,Конвертер кармы
Karmic Enrichment,Кармическое обогащение
Karmic Retribution 1,Кармическое возмездие 1
Karmic Retribution 3,Кармическое возмездие 3
Karmic Retribution 4,Кармическое возмездие 4
Kasmeer's Illusioned Coin Purse,Иллюзорный кошель Касмир
Kasmeer's Regal Outfit,Королевский наряд Kasmeer
Kasmeer's Regalia Cape,Плащ регалий Касмир
Kasmeer's Staff,Посох Касмир
Kasmeer's Staff Skin,Облик посоха Касмир
Kastaz Roasted Poultry,Жареная птица Кастаз
Keel of the Lion's Champion,Киль Чемпиона Льва
Keep Construct Torch,Факел Стража-конструкта
Keep Construct's Coffer,Сундук Хранителя-конструкта
Keeper's Armor Chest,Сундук доспехов Хранителя
Keeper's Artifact,Артефакт Хранителя
Keeper's Bastion,Бастион Хранителя
Keeper's Blade,Клинок Хранителя
Keeper's Brazier,Жаровня Хранителя
Keeper's Breastplate,Нагрудник Хранителя
Keeper's Breeches,Штаны Хранителя
Keeper's Claymore,Клеймор Хранителя
Keeper's Cloth Breather,Тканевой респиратор Хранителя
Keeper's Doublet,Дублет Хранителя
Keeper's Epaulets,Эполеты Хранителя
Keeper's Flanged Mace,Фланцевая булава хранителя
Keeper's Footwear,Обувь хранителя
Keeper's Greatbow,Великий лук хранителя
Keeper's Greaves,Наголенники хранителя
Keeper's Grips,Захваты хранителя
Keeper's Guise,Личина хранителя
Keeper's Harpoon Gun,Гарпунное ружьё хранителя
Keeper's Herald,Глашатай хранителя
Keeper's Impaler,Пронзатель хранителя
Keeper's Leather Breather,Кожаная дыхательная маска хранителя
Keeper's Leggings,Поножи хранителя
Keeper's Masque,Маска хранителя
Keeper's Metal Breather,Металлическая дыхательная маска хранителя
Keeper's Musket,Мушкет хранителя
Keeper's Pauldrons,Наплечники хранителя
Keeper's Razor,Бритва Хранителя
Keeper's Reaver,Секира Хранителя
Keeper's Revolver,Револьвер Хранителя
Keeper's Short Bow,Короткий лук Хранителя
Keeper's Shoulderguard,Наплечник Хранителя
Keeper's Spire,Шпиль Хранителя
Keeper's Striders,Поступи Хранителя
Keeper's Tassets,Набедренники Хранителя
Keeper's Trident,Трезубец Хранителя
Keeper's Visage,Лик Хранителя
Keeper's Visor,Забрало Хранителя
Keeper's Wand,Жезл Хранителя
Keeper's Warfists,Боевые рукавицы Хранителя
Keeper's Warhammer,Боевой молот Хранителя
Keeper's Weapon Chest,Сундук с оружием Хранителя
Keeper's Wristguards,Наручи Хранителя
Keeper's Zealot Inscription,Гравировка ревнителя хранителя
Keeper's Zealot Insignia,Инсигния фанатика хранителя
Keepsake Axe,Памятный топор
Keepsake Axe Skin,Облик топора «Памятный»
Keepsake Dagger,Памятный кинжал
Keepsake Dagger Skin,Облик кинжала «Памятный сувенир»
Keepsake Focus,Фокус-сувенир
Keepsake Focus Skin,Облик фокуса «Сувенир»
Keepsake Greatsword,Памятный двуручный меч
Keepsake Greatsword Skin,Облик двуручного меча «Памятный сувенир»
Keepsake Hammer,Молот-сувенир
Keepsake Hammer Skin,Облик молота «Памятный сувенир»
Keepsake Longbow,Длинный лук на память
Keepsake Longbow Skin,Облик длинного лука «Памятный»
Keepsake Mace,Булава-Сувенир
Keepsake Mace Skin,Облик памятной булавы
Keepsake Pistol,Памятный пистолет
Keepsake Pistol Skin,Облик памятного пистолета
Keepsake Rifle,Памятная винтовка
Keepsake Rifle Skin,Облик памятной винтовки
Keepsake Scepter,Скипетр-сувенир
Keepsake Scepter Skin,Облик скипетра «Сувенир»
Keepsake Shield,Щит-сувенир
Keepsake Shield Skin,Облик щита «Сувенир»
Keepsake Short Bow,Памятный короткий лук
Keepsake Short Bow Skin,Облик короткого лука «Памятный сувенир»
Keepsake Staff,Посох-сувенир
Keepsake Staff Skin,Облик памятного посоха
Keepsake Sword,Меч-сувенир
Keepsake Sword Skin,Облик меча «Памятный сувенир»
Keepsake Torch,Факел-сувенир
Keepsake Torch Skin,Облика факела «Памятный»
Keepsake Warhorn,Боевой рог памяти
Keepsake Warhorn Skin,Облик боевого рога «Памятный сувенир»
Keepsake Weapon Box,Коробка с памятным оружием
Keg of Instant World Experience,Бочонок мгновенного опыта мира
Keg of Liquid Karma,Бочка жидкой кармы
Kela's Coffer,Сундук «Келы»
Kela's Magnificent Coffer,Великолепный ларец Келы
Kelly,Келли
Kelly Dye,Краска «Келли»
Kenshi's Wing,Крыло Кенши
Kenut Combat Tonic,Боевой тоник Кенута
Key Lime,Лаймовый
Key Lime Dye,Краска «Лайм»
Khadiri's Music Box,Музыкальная шкатулка Хадири
Khadiri's Music Box (Tradable),Музыкальная шкатулка Хадири (обмениваемая)
Khaki,Хаки
Khaki Cargo Shorts,Хаки карго шорты
Khaki Clothing Outfit,Наряд «Хаки»
Khaki Dye,Краска «Хаки»
Khan-Ur's Flame,Пламя Хан-Ура
Khilbron's Boots,Сапоги Хилброна
Khilbron's Coat,Куртка Хилброна
Khilbron's Gloves,Перчатки Хилброна
Khilbron's Leggings,Поножи Хилброна
Khilbron's Mantle,Мантия Хилброна
Khilbron's Mask,Маска Хилброна
Khilbron's Phylactery,Филактерия Хилброна
Khilbron's Phylactery (Infused),Филактерия Хилброна (Насыщенная)
Kidney Bean,Фасоль
Kidney Beans in Bulk,Фасоль оптом
Kilroy Stonekin Necklace,Ожерелье Килроя Стоункина
Kinar Torch,Факел Кинара
King Salmon,Королевский лосось
King Toad Backpack Cover,Покрывало рюкзака «Король жаб»
King Toad Loot Box,Коробка с добычей короля-жабы
King Toad Z-2,Король-жаба Z-2
King Toad Z-3,Король Жаб Z-3
King Toad's Axe,Топор короля-жабы
King Toad's Axe Skin,Облик топора короля-жабы
King Toad's Backpack Cover,Накидка короля-жабы
King Toad's Dagger,Кинжал короля жаб
King Toad's Dagger Skin,Облик кинжала «Король-жаба»
King Toad's Focus,Фокус короля-жабы
