english,translate
Tactician Falx,Тактик Фалкс
Tactician Greppa,Тактик Греппа
Tactician Hazardclaw,Тактик Хазардкло
Tactician Lyan,Тактик Лиан
Tactician Marsch,Тактик Марш
Tactician Michael,Тактик Майкл
Tactician Ranara,Тактик Ранара
Tactician Roderick,Тактик Родерик
Tactician Sebastian,Тактик Себастьян
Tactician Skortch,Тактик Скорч
Tactician Smokefiend,Тактик Смоукфинд
Tae-Sung,Тхэ-Сун
Tagachi,Тагачи
Tahlkora,Талькора
Tahnvas,Танвас
Taidha,Тайда
Taidha Covington,Тайда Ковингтон
Tail Spin,Вращение хвостом
Taimi,Тайми
Tainted Spirit,Оскверненный дух
Takka,Такка
Tali,Тали
Talia,Талия
Talib,Талиб
Tallfir Winge,Талфир Уинг
Talon Bladedancer,Когтерез
Talon Killpeace,Талон Убеймир
Talooboo,Талубу
Talum,Талум
Talus,Талус
Tamed Cobalt Eel,Прирученный кобальтовый угорь
Tamed Elemental,Прирученный элементаль
Tamed Warg,Прирученный варг
Tamela Okar,Тамела Окар
Tamini Slaver,Работорговец тамини
Tamini Taskmaster,Надсмотрщик тамини
Tamini Warrior,Воин тамини
Tamor Woodreave,Тамор Вудрив
Tangled Paths,Запутанные пути
Tanglenet,Сетепут
Tanner,Таннер
Tano,Тано
Tanya,Таня
Tarff,Тарф
Tarff's Assistant,Помощник Тарффа
Target Golem,Тренировочный голем
Target Golem - Heavy,Тренировочный голем — Тяжёлый
Target Golem - Medium,Тренировочный голем — Средний
Tariq Ayim,Тарик Айим
Tarn,Тарн
Tarnish Rousechaos,Тарниш Будохаос
Tarnished Traitor,Запятнанный предатель
Tarra,Тара
Tarstar Villager,Житель Тарстара
Tassi,Тасси
Tateo,Татео
Tatsu Farkill,Тацу Дальнобой
Tatyanna,Татианна
Taypurr the Swift,Тейпурр Быстрый
Tazula Mindclouder,Тазула Затуманивающая Разум
Tchkik,Тчкик
Teacher,Учитель
Teacher Yun,Учитель Юн
Tear Cinderskull,Тир Синдерскалл
Technical Agent Frazz,Технический агент Фразз
Technician,Техник
Ted,Тед
Teg,Тег
Tegon,Тегон
Tegwen,Тегвен
Tekki,Текки
Temar,Темар
Tempered Flame,Закаленное пламя
Tempered Spinal Blades,Закалённые спинные лезвия
Temple Healer,Храмовый целитель
Temporal Anomaly,Временная аномалия
Tenacious Skritt,Упорный скритт
Tendrils of Zhaitan,Усики Зайтана
Tenebrae Stealthkill,Тенебра Стелс-килл
Tengu,Тэнгу
Tengu Trademaster,Торговый мастер тенгу
Tenoch,Теноч
Tequatl,Текуатль
Terebra Blastcraft,Теребра Бласткрафт
Tern,Крачка
Terra,Терра
Terrestrial Cryoflash,Наземная криовспышка
Terrified Speaker Ritualist,Испуганный ритуалист-оратор
Territorial Crab,Территориальный краб
Territorial Plains Wurm Hatchling,Территориальный детеныш равнинного червя
Terrorling Guardian,Страж ужаса
Tervelan,Тервелан
Tessa,Тесса
