english,translate
Mossy Leather Boots,Мшистые кожаные сапоги
Mossy Scepter,Мшистый скипетр
Mostly-Digested Boots,Почти переваренные сапоги
Mote of Anguish,Частица страдания
Mote of Bliss,Частица блаженства
Mote of Bloodthirst,Крупица кровожадности
Mote of Candied Karma,Частица засахаренной кармы
Mote of Compassion,Частица сострадания
Mote of Courage,Частица отваги
Mote of Delight,Крупица восторга
Mote of Fury,Частица ярости
Mote of Hunger,Частица голода
Mote of Satiation,Частица насыщения
Mote of Seer Transcendence,Частица трансцендентности провидца
Mote of Terror,Частица ужаса
Moth Wings Backpack,Рюкзак «Крылья мотылька»
Moth Wings Glider Combo,Набор с планером «Крылья мотылька»
Moth-Marked Skyscale,Скайскейл с отметинами мотылька
Motivational Hammer,Мотивационный молот
Moto's Axe Design,Чертёж топора Мото
Moto's Dagger Design,Чертёж кинжала Мото
Moto's Focus Design,Чертёж фокуса Мото
Moto's Greatsword Design,Чертёж двуручного меча Мото
Moto's Hammer Design,Чертёж молота Мото
Moto's Longbow Design,Чертёж длинного лука Мото
Moto's Mace Design,Чертёж булавы Мото
Moto's Pistol Design,Чертёж пистолета Мото
Moto's Rifle Design,Чертёж винтовки Мото
Moto's Scepter Design,Чертёж скипетра Мото
Moto's Shield Design,Чертёж щита Мото
Moto's Short Bow Design,Чертёж короткого лука Мото
Moto's Staff Design,Чертёж посоха Мото
Moto's Sword Design,Чертёж меча Мото
Moto's Torch Design,Чертёж факела Мото
Moto's Unstable Bauble Infusion: Blue,Нестабильная инфузия безделушки Мото: синяя
Moto's Unstable Bauble Infusion: Red,Нестабильная инфузия безделушки Мото: красная
Moto's Warhorn Design,Чертёж боевого рога Мото
Mottled Canyon Griffon Egg,Яйцо грифона из Пёстрого ущелья
Mount Balrior's Top-Tier Supplies,Отборные припасы горы Балриор
Mount Energy Booster 1,Усилитель энергии скакуна 1
Mount Energy Booster 2,Усилитель энергии скакуна 2
Mount Maelstrom Silver Heart,Серебряное сердце горы Мальстрём
Mountain Greatsword,Горный двуручный меч
Mountain Hopper Manticore,Горный прыгун-мантикора
Mountain Shield,Горный щит
Mountain Sky,Горное небо
Mountain Sky Dye,Краска «Горное небо»
Mountain Sword,Горный меч
Mountain of Research,Гора исследований
Mountaincall Warhorn,Боевой рог «Зов гор»
Mountainous Mantle,Горная накидка
Mountainous Pauldrons,Горные наплечники
