english,translate
Frustrated Priory Scribe,Разочарованный писец Приората
Frustrated Soldier,Разочарованный солдат
Frye Fireburn,Фрай Огнежог
Ftak'alkh,Фтак'алкх
Ftokchak,Фтокчак
Fulgent Fence,Сияющее ограждение
Fulla,Фулла
Fulmyna Blaststone,Фулмина Взрывокамень
Fumalna Sootbristle,Фумальна Сажещетин
Fuming Ash Legion Soldier,Разъярённый солдат Пепельного легиона
Fuming Blood Legion Soldier,Разъярённый солдат Кровавого легиона
Fural Rageseeker,Фурал Искатель Ярости
Furore Hauntsmash,Furore Hauntsmash
Fursarai,Фурсараи
Furthest From Deceit,Дальше всех от обмана
Fycros Venomweeper,Файкрос Ядоплач
Fyon the Wraith,Фьон Призрак
Fyonna,Фьонна
Fyr Raggedfur,Фыр Рваный Мех
Fyra Redtail,Фира Рыжехвостая
G. Fireheart,Г. Огнесерд
Gabby,Габби
Gabriette,Габриетта
Gadd,Гадд
Gaela Eyegouger,Гаэла Вырывательница Глаз
Gaerra Farshot,Гаэрра Дальнострел
Gaheron Baelfire,Гахерон Баэльфаер
Gaheron's Pet Drake,Дрейк Гахерона
Gaire,Гайр
Gairwen,Гайрвен
Galdulf,Галдульф
Galea Doomcry,Галея Роковой Крик
Galen,Гален
Galen Knapp,Гален Нэпп
Galia,Галия
Galidrun,Галидрун
Galina,Галина
Galina Edgecrusher,Галина Гранекрош
Galleta the Persistent,Галлета Упорная
Galrath,Галрат
Galrath Slash,Удар Галрата
Galvanic Sensitivity,Гальваническая чувствительность
Gamal,Гамал
Gamarien,Гамариен
Gamil,Гамиль
Gamli,Гамли
Gammalon Vineripper,Гаммалон Потрошитель Вин
Gapi,Гапи
Gara,Гара
Garamel,Гарамель
Garand,Гаранд
Gardener,Садовник
Gardener Laidir,Садовник Лайдир
Gardener Marithelle,Садовник Маритхелль
Gardener Taiscelai,Садовник Тайсчелай
Gardesano,Гардесано
Garenhoff Refugee,Беженец из Гаренхоффа
Gareth,Гарет
Gargoyle,Горгулья
Garm,Гарм
Garnet Sanctum,Гранатовое святилище
Garr,Гарр
Garradoir,Гаррадуар
Garren Whitt,Гаррен Уитт
Garrot Ambercowl,Гаррот Янтарный Капюшон
Gartak,Гартак
Garus Sawblade,Гарус Пилозуб
Gate Assistant,Помощник у врат
Gate Assistant Feddr,Помощник у врат Феддр
Gate Attendant,Смотритель врат
Gate Engineer,Инженер врат
Gate Guardian,Страж врат
Gate Monitor Qapp,Наблюдатель врат Капп
Gatherer Flipdroop,Собиратель Флипдруп
Gattchak,Гаттчак
Gaviella,Гавиелла
Gavin,Гэвин
Gavril Villager,Житель Гаврила
Gavros Spiritfoe,Гаврос Враг Духов
Gawlt,Гавлт
Geileis,Гейлейс
Geitt,Гейтт
Gejja,Гейджа
Gellia,Гелия
Gem Store,Магазин самоцветов
General,Генерал
General Almorra,Генерал Альмора
General Almorra Soulkeeper,генерал Альморра Душехран
General Hugo Bronzebeard,Генерал Хьюго Бронзобород
General Molradovich,Генерал Молрадович
General Morgahn,генерал Морган
General Nephus,Генерал Нефус
General Volkov,Генерал Волков
General Zantharon,Генерал Зантарон
Generic Warrior Trainer,Инструктор воинов
Generous Man,Щедрый человек
Genesia Flamefoe,Дженезия Огнебор
Genessy,Дженесси
Genexia Helmforger,Дженеския Шлемодел
Genie of the Box,Джин из коробки
Genius Almogg,Гений Алмогг
Genora Silentstalker,Генора Тихая Поступь
Gentle Breeze,Лёгкий бриз
Genzhou Talonrend,Генчжоу Когтерез
Gerda Rouseglory,Герда Будослав
Geron,Герон
Gerrid,Геррид
Gertrude,Гертруда
Ghali Safwah,Гали Сафва
Gharr Leadclaw,Гарр Свинцовый Коготь
"Ghasem, High Priest of Grenth","Гасем, Верховный жрец Грента"
Ghastly Ooze,Жуткая слизь
Gheimridh,Геймрид
Ghorm,Горм
Ghost,Призрак
Ghost Cow,Призрачная корова
Ghost Mage,Призрачный маг
Ghost of Captain Grumby,Призрак капитана Грамби
Ghost Spider,Призрачный паук
Ghostly Archer,Призрачный лучник
Ghostly Fighter,Призрачный боец
Ghostly Follower of Ascension,Призрачный последователь Вознесения
Ghostly Ice Drake,Призрачный ледяной дрейк
Ghostly Noble,Призрачный дворянин
Ghostly Owl,Призрачная сова
Ghostly Priestess of Lyssa,Призрачная жрица Лиссы
Ghostly Pursuer,Призрачный преследователь
Ghostnight,Ночепризрак
Ghostrite,Гострайт
Ghrian,Гриан
Ghyrtratus Fiendmauler,Гиртратус Кровожадный
Gianna,Джанна
Giant,Великан
Giant Blighted Grub,Гигантская зараженная личинка
Giant Crab,Гигантский краб
Giant Devourer,Гигантский пожиратель
Giant Enraged Devourer,Гигантский разъяренный пожиратель
Giant Icebrood Colossus,Гигантский ледяной колосс
Giant Termite,Гигантский термит
Giant Undead Shark,Гигантская немертвая акула
Giel,Гил
Gift of Battle,Дар битвы
Gift of Exploration,Дар исследования
Gift of Fortune,Дар удачи
Gift of Janthir Wilds,Дар Диких земель Джантира
Gift of Klobjarne Geirr,Дар «Klobjarne Geirr»
Gift of Magic,Дар магии
Gift of Mastery,Дар мастерства
Gift of Might,Дар мощи
Gift of The Flameseeker Prophecies,Дар «The Flameseeker Prophecies»
Gift of the Homesteader,Дар поселенца
Gigantic cat,Гигантский кот
Giganticus Lupicus,Гигантикус Лупикус
Gigarg the Cruel,Гигарг Жестокий
Gilli,Гилли
Ginjiang,Гинцзян
Ginna,Гинна
Ginva the Butcher,Гинва Мясник
Gissey,Гисси
Giwebo,Гивебо
Gixx,Гиккс
Gizor,Гизор
GL-XC S7S,GL-XC S7S
Gladiator,Гладиатор
Gladium,Гладиум
Glaeda,Глэда
Glas,Глас
Glaw,Гло
Glaxx,Глакс
Gleam,Глим
Gleff,Глефф
Glen Blonde,Глен Блонд
Glendon,Глендон
Glenna,Гленна
Glennon,Гленнон
Glider,Глайдер
Gliga,Глига
Glint,Глинт
Glint's Bastion,Бастион Глинта
Glokk,Глокк
Gloop,Глуп
Gloria,Глория
Glory Rewards Vendor,Торговец наградами за славу
Glug,Глаг
Glynis,Глинис
Glynneth,Глиннет
Gnarl Snagtooth,Нарл Зазубренный Клык
Gnashblade Supporter,Сторонник Гнашблейда
Gnasher,Нэшер
Godaj,Годай
Godforged Axe,Богокованный топор
Godforged Dagger,Богокованный кинжал
Godforged Greatsword,Богокованный двуручный меч
Godforged Hammer,Богокованный молот
Gods' Vengeance,Возмездие Богов
Godzilla,Годзилла
Gol,Гол
Golem,Голем
Golem Assistant,Помощник-голем
Golem Banker,Голем-банкир
Golemancer,Големант
Golemancer Shann,Големант Шанн
Golems,Големы
Golsah,Голса
Gommtoo,Гомтту
Goose,Гус
Gorea Halfcut,Гореа Полурез
Goreblade,Кровавоклин
Gorefang,Кровавоклык
Gorg,Горг
Gorgonis Bonecrusher,Горгонис Костедробитель
Gork,Горк
Gorkan,Горкан
Goro Cleverclaws,Горо Хитрый коготь
Gorr,Горр
Gorrik,Горрик
Gorrik’s Assistant,помощник Горрика
Gorseval,Горсеваль
Gorseval the Multifarious,Горсевал Многоликий
Gort,Горт
Goss Aleessh,Госс Алешш
Gossiping Citizen,Сплетничающий горожанин
Gossiping Miner,Сплетничающий шахтер
Gosta,Госта
Graced by Fire,Одаренный огнём
Grackell,Гракелл
Graff,Графф
Grag,Граг
Grain of Hope,Крупица надежды
Grakill Ossterson,Гракилл Осттерсон
Grakora Ossterdottir,Гракора Осттердоттир
Grallis Crushspecter,Граллис Крушспектр
Gram Skullsplitter,Грам Раскалыватель Черепов
Gram's Hawk,Ястреб Грама
Grand Advisor Bidda,Великий советник Бидда
Grand Elder Water Djinn Khiafe,Великий старейшина водяных джиннов Хиафе
Grand Master Kyren,Великий мастер Кайрен
Grandfather Whan,Дедушка Ван
Grandmaster,Грандмастер
Grandmaster Craftsman Hobbs,Грандмастер-ремесленник Хоббс
Grandulus Jawbreaker,Грандулус Челюстелом
Graster Beakerbane,Грэстер Бейкербейн
