english,translate
Wine Breeze,Винный бриз
Wine Breeze Dye,Краска «Винный бриз»
Wine Dye,Краска «Вино»
Wine Ice,Винный лед
Wine Ice Dye,Краска «Ледяное вино»
Wine Shade,Винный оттенок
Wine Shade Dye,Краска «Винная тень»
Winged Axolotl Skyscale,Крылатый аксолотль-скайскейл
Winged Boots,Крылатые сапоги
Winged Frame,Крылатая оправа
Winged Gloves,Крылатые перчатки
Winged Headpiece Skin,Облик крылатого головного убора
Winged Lantern,Крылатый фонарь
Winged Mantle,Крылатое оплечье
Winged Pants,Крылатые штаны
Winged Reverie Skiff,Крылатый скиф грёз
Winged Reverie Skiff Skin,Облик лодки «Крылатая греза»
Winged Tunic,Крылатая туника
Wings of Dwayna,Крылья Двайны
Wings of Love Backpack and Glider Combo,Комплект «Крылья любви»: рюкзак и планер
Wings of the Sunless,Крылья безсолнечных
Winter Breeze,Зимний бриз
Winter Breeze Dye,Краска «Зимний бриз»
Winter Chimes Dye Kit,Набор красок «Зимние перезвоны»
Winter Frost,Зимний иней
Winter Frost Dye,Краска «Зимний иней»
Winter Fur Shoulders,Зимние меховые наплечники
Winter Fur Shoulders Box,Коробка с зимними меховыми наплечниками
Winter Ice,Зимний лед
Winter Ice Dye,Краска «Зимний лёд»
Winter Mittens,Зимние рукавицы
Winter Mittens Box,Коробка с зимними варежками
Winter Music Score,Зимние ноты
Winter Sky's Letter,«Письмо Зимнего неба»
Winter Snow Goggles,Зимние снежные очки
Winter Snow Goggles Box,Коробка с зимними снежными очками
Winter Solstice Outfit,Костюм зимнего солнцестояния
Winter Warband Festive Mortar,Праздничная мортира Зимней банды
Winter in Summer Mystery Box,Таинственная коробка «Зима летом»
Winter's Arc Short Bow Skin,Облик короткого лука «Дуга зимы»
Winter's Blessing,Благословение зимы
Winter's Brunt Hammer Skin,Облик молота «Горечь зимы»
Winter's Cutter Axe Skin,Облик топора «Резак зимы»
Winter's Edge Greatsword Skin,Облик двуручного меча «Лезвие зимы»
Winter's Heart Infusion,Инфузия «Сердце зимы»
Winter's Needle Dagger Skin,Облик кинжала «Игла зимы»
Winter's Presence Skin,Облик «Присутствие зимы»
Winter's Reach Longbow Skin,Облик длинного лука «Досягаемость зимы»
Winter's Shelter Shield Skin,Облик щита «Убежище зимы»
Winter's Slice Sword Skin,Облик меча «Срез зимы»
Winter's Sting Pistol Skin,Облик пистолета «Жало зимы»
Winter's Timber Staff Skin,Облик посоха «Древесина зимы»
Winter's Weapon Box,Коробка зимнего оружия
Winter's Weapon Claim Ticket,Билет на получение зимнего оружия
Winterberry Bush Node,Узел куста зимней ягоды
Winterberry Pie,Пирог с зимней ягодой
Winterberry Sorbet,Зимний ягодный сорбет
Winterberry Strongbox,Сундук зимней ягоды
Wintergreen,Зимняя зелень
Wintergreen Axe,Топор зимней зелени
Wintergreen Custom Candy Cane Hammer,Кастомный молот-леденец «Зимняя мята»
Wintergreen Dagger,Кинжал «Зимняя зелень»
Wintergreen Dye,Краска «Зимняя зелень»
