english,translate
Festival of the Four Winds,Фестиваль четырёх ветров
Griffon Expert,Эксперт по грифонам
Fractal Incursion,Вторжение фрактала
Bazaar of the Four Winds,Базар Четырёх Ветров
Fractal Rush,Фрактальный раш
"""Where's Balthazar?""",«Где Balthazar?»
A Titanic Voyage,Титаническое путешествие
A Bug in the System,Ошибка в системе
A Crack in the Ice,Трещина во льду
Echoes of the Past,Отголоски прошлого
Incursive Investigation,Исследование вторжения
All or Nothing,Все или ничего
Gates of Maguuma,Врата Магуумы
A Star to Guide Us,Путеводная звезда
Frode's Journal,Дневник Frode
Heads up!,Внимание!
Kookoochoo the Incredulous,Kookoochoo Невероятный
A New Friend,Новый друг
Balrior Peak,Пик Балриора
Four Winds Customs,Обычаи Четырёх Ветров
"Gnashbash ""Birthday"" Celebration",Празднование «Дня рождения» Гнашбаша
Goemm's Lab,Лаборатория Goemm
Kaineng Blackout,Затемнение в Kaineng
Dragon Ball Champion,Чемпион драконьего мяча
Eternity's Garden Mastery,Мастерство Eternity's Garden
"Eyes, Ears, and Arms","Глаза, уши и руки"
A Season for Work,Сезон работы
Bottle Your Emotions,Закупорь свои эмоции
"Distract, Destroy, Distrust","Отвлечь, уничтожить, не доверять"
Dungeon Rush,Натиск подземелий
Eldvin Monastery Brew of the Month Club,Клуб «Пиво месяца» монастыря Eldvin
Hell Breaks Loose,Ад разверзся
Astral Ward Arsenal,Арсенал Астральной стражи
Dive Master,Мастер прыжков
Escape from Lion's Arch,Побег из Lion's Arch
Fawcett's Bounty,Награда Fawcett
Kinfall Fractal,Фрактал Кинфолл
Klobjarne Geirr: Raid or Convergence Victories,Klobjarne Geirr: победы в рейдах или конвергенциях
Bava Nisos Mastery,Мастерство Bava Nisos
Convergences: Mount Balrior,Схождения: Гора Балриор
Eir's Memorial in Hoelbrak,Мемориал Eir в Hoelbrak
"Guns, Germs, and Steal","Ружья, микробы и кража"
Halloween Rituals,Ритуалы Хэллоуина
Home Sweet Home,"Дом, милый дом"
"I'm Brave, You Know","Я храбрый, ты же знаешь"
Janthir Syntri Mastery,Мастерство Janthir Syntri
Klobjarne Geirr: World Boss or Meta-Event Completions,Klobjarne Geirr: завершение мировых боссов или мета-событий
(Annual) Dragon Bash Feats,(Ежегодно) Подвиги Драконьего празднества
(Annual) Four Winds Customs,(Ежегодное) Обычаи Четырёх Ветров
A Bold Strategy,Смелая стратегия
A New Look,Новый облик
A Quiet Celebration,Тихое празднование
A Titanic Undertaking,Титаническое начинание
Adventure Guide: Volume One,Руководство искателя приключений: Том первый
Adventure Guide: Volume Three,Руководство искателя приключений: Том третий
Adventure Guide: Volume Two,Руководство искателя приключений: Том второй
Arrival and Survival,Прибытие и выживание
Avenger of the Dispossessed,Мститель обездоленных
Beneath the Canopy,Под пологом леса
Convergence Conqueror,Завоеватель Конвергенций
Cosmic Observatory Raid Encounter,Рейдовое столкновение: Cosmic Observatory
