english,translate
Blast from the Past,Взрыв из прошлого
Blasted Haven,Опустошённая гавань
Blasted Moors Waypoint,Путь к Выжженным Болотам
Blazeridge Mountains,Хребет Блейзерридж
Blazeridge Steppes,Степи Блейзридж
Blazing a Trail,Прокладывая путь
Bleached Pillars,Выбеленные столбы
Bleeding Pulpit,Кровавая кафедра
Blessed of Bear,Благословение Медведя
Blessed Path,Благословенный путь
Blightbringer's Court,Двор Погибельного
Blighted Arch,Погибельная арка
Blighted Arch Waypoint,Путевая точка Погибельной арки
Blighted Battleground,Погибельное поле битвы
Blighted Bog,Погибельное болото
Blighted Depths,Погибельные глубины
Blightwater Basin,Бассейн Гнилой воды
Blightwater Shatterstrike,Удар Гнилой воды
Blind Faith,Слепая вера
Blister Cauldron,Котёл волдырей
Blistering Abyss,Волдырная бездна
Blistering Undercroft,Пылающее подземелье
Blistering Undercroft Emergency Waypoint A,Аварийный путь «Палящая Подземка»
Blistering Undercroft Emergency Waypoint B,Аварийная путевая точка B Волдырного подземелья
Blistering Undercroft Emergency Waypoint C,Аварийная путевая точка C Волдырного подземелья
Blistering Undercroft Waypoint,Путь к Палящей Подземке
Blizzard Basin,Бассейн метели
Bloated Beach,Раздутый берег
Blood Dam,Кровавая плотина
Blood Hill,Кровавый холм
Blood Hill Camps,Лагеря Кровавого холма
Blood Hill Waypoint,Путевая точка Кровавого холма
Blood Keep Main Gate,Главные ворота Кровавой крепости
Blood Keep Waypoint,Путевая точка Кровавой крепости
Blood Lagoon,Кровавая лагуна
Blood Legion Fahrar,Фахрар Кровавого легиона
Blood Legion Homelands,Земли Кровавого легиона
Blood Stand Stage,Сцена Кровавого рубежа
Blood Tribune Quarters,Кварталы трибуна Крови
Bloodcliff Quarry,Карьер Кровавого утёса
Bloodcliff Waypoint,Путевая точка Кровавого утёса
Bloodcoast Ward,Стража Кровавого побережья
Bloodcoast Ward Waypoint,Путевая точка Стражи Кровавого побережья
Bloodfields Waypoint,Путевая точка Кровавых полей
Bloodfin Lake,Озеро Кровавого плавника
Bloodfin Lake Waypoint,Путевая точка озера Кровавого плавника
Bloodgorge Watch Camp,Лагерь дозора Кровавого ущелья
Bloodsaw Mill Waypoint,Путь к Кровавому лесопильному заводу
Bloodstone Fen,Топь Кровавого камня
Bloodstone Maw,Кровавая Пасть
Bloodstone Research Camp,Исследовательский лагерь Кровавого камня
Bloodstone's Shell,Оболочка Кровавого камня
Bloodtide Coast,Побережье Кровавого прилива
Bloodtide Coast (Private),Побережье Кровавого прилива (частное)
Bloodtide Coast (Public),Побережье Кровавого прилива (публичное)
Bloody Bill's Base,База Кровавого Билла
Blue Hole,Синяя дыра
Blue Ice Shining Waypoint,Путевая точка «Сияние синего льда»
Blue Ice Station,Станция «Синий лед»
Blue Oasis,Синий оазис
Blue Team Rally Point,Место сбора синей команды
Bluebriar,Блубрайар
Bluebriar Tower,Башня Блубрайар
Bluevale Refuge,Укрытие Блювейл
Bluevale Workshop,Мастерская Блувейл
Bluster Watershed,Водораздел Бластер
Boasting Hall,Зал хвастовства
Boathouse,Лодочный сарай
Boettiger's Hideaway,Укрытие Бёттигера
Bogside Camp Waypoint,Путевая точка «Лагерь у болота»
Bokoss Prison Ruins,Руины тюрьмы Бокосс
Boleshian Pit,Болешианская яма
Bonecage Paddock,Загон Костяной клетки
Bonegrinder's Gully,Овраг Костомола
Bonerattler Caverns,Пещеры Костегреба
Boneskinner (Public),Костедир (публичный)
Boneskinner Den,Логово Костедира
Bonestrand Garrison,Гарнизон Костяного берега
Bonestrand Waypoint,Путевая точка «Костяной берег»
Bonfire Lodge,Домик у костра
Bongo's Bungalow,Бунгало Бонго
Booter's Hidey-Hole,Нора Бутера
Border,Граница
Border Waypoint,Пограничный пункт
Bore Lynch,Бор Линч
Boreal Pass,Бореальный проход
Borealis Forest,Бореальный лес
Bori Ward,Бори Уорд
Botanical Skygarden,Ботанический небесный сад
Bouldermouth Vale,Долина Валунного рта
Boundary Preserve,Пограничный заповедник
Bovarin Estate,Поместье Боварин
Brackwater Waypoint,Путевая точка «Брэкуотер»
Braggi's Stead Waypoint,Путевая точка «Усадьба Брэгги»
Brakbrak Ice Snarl,Ледяной рык Бракбрака
Bramble Pass,Ежевичный проход
Bramble Pass Waypoint,Путевая точка «Ежевичный проход»
Bramble Plateau,Плато Шиповник
Bramble Walls,Ежевичные стены
Brand,Порча
Brandalf's Steading,Усадьба Брандальфа
Branded for Termination,Клеймение на уничтожение
Branded Rise,Клеймённый подъём
Brandview Waypoint,Путевая точка «Брэндвью»
Brandwatch Encampment Waypoint,Путевая точка «Лагерь Брэндвотч»
Brassburn Torch,Факел из Латунного Пламени
Brassclaw Landing,Причал Латунного Когтя
Brassclaw Waypoint,Путевая точка Латунного Когтя
Bravost Escarpment,Бравост-Эскарпмент
Bravost Escarpment Emergency Waypoint,Аварийная путевая точка Откоса Бравост
Bravost Tower,Башня Бравост
Brawler's Bout,Бой задир
Breached Wall Waypoint,Путевая точка Проломленной стены
Breachwater Lake,Озеро Бречвотер
Breachwater Waypoint,Путевая точка Бречвотера
Breaking the Blade,Сломить клинок
Breaking the Bone Ship,Разрушение костяного корабля
Breakneck Pass,Перевал Сломанной шеи
Breakroot Basin,Бассейн Сломанного корня
Breaktooth's Waypoint,Путевая точка Сломанного зуба
Brechnar's Gauntlet,Рукавица Бречнара
Breean's Bandits,Бандиты Бриан
Breekeelee,Брикели
Breezy Cay,Ветреный риф
Breth Ayahusasca,Брет Аяуаска
Bria's Manor,Поместье Брии
Briarthorn Den,Логово Терновника
Bridge between Worlds,Мост между мирами
Bridge of Sighs,Мост вздохов
Bridgewatch Camp Waypoint,Путь к лагерю Бриджуоч
Briella's Kitchen,Кухня Бриэллы
Brigantine Isles,Бригантиновые острова
Brigantine Waypoint,Путевая точка Бригантины
Brightwater Inlet,Залив Светлой воды
Brightwater Waypoint,Путевая точка Светлой воды
Brigid's Overlook Waypoint,Путевая точка Обзора Бригид
Brilitine Swath,Брилитиновая полоса
Brilitine Waypoint,Путь Брилитина
Brill Alliance Labs,Лаборатории Альянса Брилл
Brisban Wildlands,Дебри Брисбана
Brisban Wildlands (Private),Дебри Брисбана (частные)
Brisban Wildlands (Public),Дебри Брисбана (публичные)
Bristleback Chasm,Ущелье Щетинистой спины
Broadhollow Bluffs,Утёсы Бродхоллоу
Broadhollow Waypoint,Путь к Бродхоллоу
Broken Altar,Разрушенный алтарь
Broken Arrow River,Река Сломанной стрелы
Broken Arrow Waypoint,Путевая точка Сломанной стрелы
Broken Beacon,Сломанный маяк
Broken Bluffs,Сломанные утёсы
Broken Observation Tower,Разрушенная наблюдательная башня
Broken Shelf,Сломанный шельф
Broken Spit,Сломанная коса
Broken Spit Waypoint,Путевая точка Сломанной косы
Brokenhope Village,Деревня Брокенхоуп
Brokentooth Maw Waypoint,Путь к Сломанному Зубу
Brooding Gulch,Угрюмое ущелье
Brooloonu Waypoint,Путевая точка Брулуну
Brotherhood Waypoint,Путевая точка Братства
Brotherhood Woodlands,Леса Братства
Brotherhood's Watch,Дозор Братства
Brownmane Camp,Лагерь Бурогривых
Brume Alley,Туманный переулок
Brute Force,Грубая сила
Bulliyak Arsenal,Арсенал Булияка
Buloh Crossing,Переправа Було
Bulwark Waypoint,Путевая точка Оплот
Bunkhome Square,Площадь Банкхоум
Burial Chamber,Погребальная камера
Buried Archives,Захороненные архивы
Buried Insight,Скрытое озарение
Buried Sacrament,Захороненное таинство
Burn Pit,Яма для сжигания
Burning Effigy,Пылающее чучело
Burning Forest Waypoint,Путевая точка Пылающий лес
Burning Grotto,Пылающий грот
Burnisher Quarry,Карьер Бернишера
Burnt Hollow,Выжженная лощина
Burntfur's Pool,Пруд Бурнтфура
Burrows of Moledavia,Норы Моледавии
Busted Flagon Public House,Паб «Разбитый кубок»
Butcher's Block Waypoint,Путевая точка Мясницкий блок
Butcher's Yard,Мясницкий двор
Bynebrachen,Бинбрахен
C.L.E.A.N. Station,Станция C.L.E.A.N.
Cachistic R&D,Кашистические НИОКР
Cadem Forest,Лес Кадем
Cadrigan's Jetty,Пристань Кадригана
Caer Astorea Waypoint,Путевая точка Каэр Асторея
Caer Aval,Каэр Авал
Caer Brier Waypoint,Путевая точка Каэр Брайер
Caer Evermore,Каэр Эвермор
Caer Shadowfain,Каэр Шэдоуфейн
Caer Shadowfain Waypoint,Путевая точка Каэр Шэдоуфейн
Caer Verdant,Каэр Вердант
Cairn's Perch,Насест Кэрна
Caithe's Reconnaissance Squad,Разведотряд Кейт
Caledon Forest,Каледонский лес
Caledon Forest (Private),Каледонский лес (частный)
Caledon Forest (Public),Каледонский лес (публичный)
Caledon Haven Waypoint,Путевая точка Каледонская гавань
Caledon Path,Каледонская тропа
Caledon Waypoint,Путевая точка Каледон
Calhaan's Haunt,Логово Калхаана
Caliph's Steps,Ступени Халифа
Called to Service,Призванные на службу
Calon Islet,Островок Калон
Calx's Hideout,Убежище Калкса
Camp Althea,Лагерь Алтея
Camp Karka Waypoint,Путевая точка: Лагерь Карка
Camp Keiran,Лагерь Кейран
Camp Reclamation,Лагерь Рекультивации
Camp Reclamation Waypoint,Путевая точка: Лагерь Рекультивации
Camp Resolve,Лагерь Резолв
Camp Resolve Waypoint,Путевая точка: Лагерь Резолв
Camp Winfred,Лагерь Уинфред
Canach's Folly,Безумие Канаха
Canach's Lair,Логово Канаха
Canal Ward Waypoint,Путевая точка: Канал Уорд
Candescent Corridor,Раскалённый коридор
Candle Chimney,Свечной дымоход
Canopy Crag,Полог утёса
Canopy over Jaka Itzel,Полог над Джака Итцель
Canopy over Noble Crash Site,Полог над местом крушения знати
Canopy over Ordnance Corps,Полог над Артиллерийским корпусом
Canopy over Pact Encampment,Полог над лагерем Пакта
Canopy over Pale Reaver Rally,Полог над сбором Бледных Грабителей
Canopy Overlook,Обзорный полог
Cantha,Канта
Canton Factorium,Кантон Факториум
Canyon Dig Waypoint,Путь к Каньонным раскопкам
Capitzel Grounds,Земли Капицель
Captain Kiel's Office,Кабинет капитана Кил
Captain Theo Ashford Memorial Bridge,Мемориальный мост капитана Тео Эшфорда
Captain's Cut,Разрез капитана
Captain's Retreat,Убежище капитана
Caravan Wreckage,Обломки каравана
Caretaker's Camp,Лагерь смотрителя
Carry a Big Stick,Носи с собой дубину побольше
Cartography Chamber,Картографическая палата
Carver's Ascent,Восхождение Карвера
Cascade Bridge,Каскадный мост
Cascade Bridge Waypoint,Путевая точка: Каскадный мост
Cascade Descent,Каскадный спуск
Case Closed—The Dead End,Дело закрыто — Тупик
Castavall Waypoint,Путевая точка: Каставал
Castaway Circus Waypoint,Путевая точка: Цирк изгоев
Castaway's Tears,Слёзы изгоя
Castora,Кастора
Cat Island,Кошачий остров
Catacomb Entrance,Вход в катакомбы
Cathedral of Eternal Radiance,Собор Вечного Сияния
Cathedral of Flames Gate,Врата Собора Пламени
Cathedral of Glorious Victory,Собор Сла́вной Побе́ды
Cathedral of Hidden Depths,Собор Скрытых Глубин
Cathedral of Silence,Собор Молчания
Cathedral of the Blessed,Собор Благословенных
Cathedral of Verdance,Собор Зелени
Cathedral of Zephyrs,Собор Зефиров
Cathedral Waypoint,Путевая точка: Собор
Cats-tora,Кэтс-тора
Caudecus's Manor,Поместье Кодекуса
Caudecus's Manor Waypoint,Путевая точка Поместья Кодекуса
Caustic Spur,Едкий отрог
Cave of the Sunspear Champion,Пещера чемпиона Солнечного Копья
Cavern Entrance Waypoint,Путевая точка Входа в пещеру
Cavern Entryway,Вход в пещеру
Cavern Mine Waypoint,Путевая точка Шахты в пещере
Cavern of Guiding Spirits,Пещера Направляющих Духов
Cavern of Lost Sons,Пещера Потерянных Сынов
Cavern of the Khan-Ur,Пещера Хан-Ура
Cavern of the Shining Lights,Пещера Сияющих Огней
Cavern of Unseen Lights,Пещера Невидимых Огней
Cavern Overlook Waypoint,Путевая точка Обзора пещеры
Cavern Waypoint,Путь к пещере
Cavernhold Camp Waypoint,Путь к лагерю Кавернхолд
Celestial Challenge,Небесное испытание
Celestial Control Ring,Кольцо небесного контроля
Celestial Pool,Небесный пруд
Cellar of Arcana,Погреб Арканы
Celsa's Orchard,Фруктовый сад Сельсы
Central Advance Camp Waypoint,Путевая точка Центрального передового лагеря
Central Barbed Gate,Центральные колючие ворота
Central Blighting Tower,Центральная башня порчи
Central Brand Scar,Центральный разлом Клейма
Central Chamber,Центральная камера
Central Data Repository,Центральное хранилище данных
Central Data Repository Waypoint,Путь к центральному хранилищу данных
Central Forward Camp Waypoint,Путевая точка Центрального аванпоста
Central Gullet,Центральное горло
Central Hollow Waypoint,Путь к Центральной Пустоши
Central Ladders,Центральные лестницы
Central Oasis,Центральный оазис
Central Plaza,Центральная площадь
Central Power Station,Центральная электростанция
Central Precipice Waypoint,Путевая точка Центрального обрыва
Central Silverwastes,Центральные Серебряные пустоши
Cerberus Watchtowers,Сторожевые башни Цербера
Cereboth Canyon,Каньон Серебот
Cereboth Waypoint,Перекрёсток Серебот
Ceremony and Acrimony—Memorials on the Pyre,Церемония и злоба — Мемориалы на погребальном костре
Cerulean Hollows,Лазурные лощины
Chahbek Thrust,Удар Чахбека
Chain of Command,Цепь командования
Chak Den,Чак Ден
Chak Hatchery,Чаковый питомник
Chak Hollow,Чако-Холлоу
Chak Hollow Waypoint,Путь к Чаку Холлоу
Chak Nest,Гнездо чаков
Chak Staging Area,Плацдарм чак
Chak Stronghold,Цитадель чак
Chalice of Tears,Чаша слёз
Challdar Gorges,Ущелья Чаллдар
Challdar's Nest,Гнездо Чаллдара
Challenger Cliffs,Утёсы Претендента
Chalon Docks,Доки Шалон
Chalon Docks Waypoint,Точка обзора: Доки Шалон
Chamber of Discipline,Зал Дисциплины
Chamber of Envy,Палата Зависти
Chamber of Envy Waypoint,Точка обзора: Зал Зависти
Chamber of Harmony,Зал Гармонии
Chamber of Honor's Voice,Зал Голоса Чести
Chamber of Might,Зал Мощи
Chamber of Might Waypoint,Точка обзора: Зал Мощи
Chamber of Ministers,Зал Министров
Chamber of Rehabilitation,Зал Реабилитации
Chamber of the Guilty,Зал Виновных
