english,translate
Arah's Hope,Надежда Ара
Assaulter,Штурмовик
Astralholme,Астралхольм
Barrett Farmstead,Ферма Барретта
Berdrow's Hideaway,Убежище Бердроу
Bluelake,Синее озеро
Bluewater Lowlands,Низины Блувотер
Bronze Assaulter,Бронзовый штурмовик
Bronze Champion,Бронзовый чемпион
Bronze Colonel,Бронзовый полковник
Bronze Footman,Бронзовый пехотинец
Bronze General,Бронзовый генерал
Bronze Invader,Бронзовый захватчик
Bronze Knight,Бронзовый рыцарь
Bronze Legend,Бронзовая легенда
Bronze Major,Бронзовый майор
Bronze Raider,Бронзовый рейдер
Bronze Recruit,Бронзовый новобранец
Bronze Scout,Бронзовый разведчик
Bronze Soldier,Бронзовый солдат
Bronze Squire,Бронзовый оруженосец
Bronze Veteran,Бронзовый ветеран
Colonel,Полковник
Diamond Assaulter,Алмазный штурмовик
Diamond Champion,Алмазный чемпион
Diamond Colonel,Алмазный полковник
Diamond Footman,Алмазный пехотинец
Diamond General,Алмазный генерал
Diamond Invader,Алмазный захватчик
Diamond Knight,Алмазный рыцарь
Diamond Legend,Алмазная легенда
Diamond Major,Алмазный майор
Diamond Raider,Алмазный рейдер
Diamond Recruit,Алмазный новобранец
Diamond Scout,Алмазный разведчик
Diamond Soldier,Алмазный солдат
Diamond Squire,Алмазный оруженосец
Diamond Veteran,Алмазный ветеран
Dreaming Bay,Бухта Сновидений
Episode 1: Cave of the Sunspear Champion,Эпизод 1: Пещера Чемпиона Солнечных Копий
Episode 6: Shining Blade Headquarters,Эпизод 6: Штаб-квартира Сияющего Клинка
Etheron Hills,Холмы Этерон
Footman,Пехотинец
Gee Farmstead,Ферма Джи
Glide in your world's territories.,Планирование на территориях вашего мира.
Gold Assaulter,Золотой штурмовик
Gold Champion,Золотой чемпион
Gold Colonel,Золотой полковник
Gold Footman,Золотой пехотинец
Gold General,Золотой генерал
Gold Invader,Золотой захватчик
Gold Knight,Золотой рыцарь
Gold Legend,Золотая легенда
Gold Major,Золотой майор
Gold Raider,Золотой рейдер
Gold Recruit,Золотой новобранец
Gold Scout,Золотой разведчик
Gold Soldier,Золотой солдат
Gold Squire,Золотой оруженосец
Gold Veteran,Золотой ветеран
Greenbriar,Гринбрайар
Greenvale Refuge,Убежище Гринвейл
Habib's Encampment,Лагерь Хабиба
Hughe's Hideaway,Убежище Хью
Improve arrow cart skills,Улучшает навыки стреломёта
Improve ballista skills,Улучшает навыки баллисты
Improve cannon use,Улучшает использование пушки
Improve catapult skills,Улучшает навыки катапульты
Improve flame ram skills,Улучшает навыки огненного тарана
Improve mortar skills,Улучшает навыки мортиры
Improve shield generator skills,Улучшает навыки генератора щита
Improve siege golem skills,Улучшает навыки осадного голема
Improve trebuchet skills,Улучшает навыки требушета
Improves all Burning Oil skills and unlocks new abilities,Улучшает все навыки горящего масла и открывает новые способности
Improves your building capabilities,Улучшает ваши строительные возможности
Improves your repairing capabilities,Улучшает ваши ремонтные возможности
Increases damage to and reduces damage from mercenaries,Увеличивает урон по наемникам и снижает получаемый от них урон
Invader,Захватчик
Knight,Рыцарь
Lastgasp Well,Колодец Последнего Вздоха
Lesh's Lab,Лаборатория Леша
Longview,Лонгвью
Major,Майор
Mithril Assaulter,Мифриловый штурмовик
Mithril Champion,Мифриловый чемпион
Mithril Colonel,Мифриловый полковник
Mithril Footman,Мифриловый пехотинец
Mithril General,Мифриловый генерал
Mithril Invader,Мифриловый захватчик
Mithril Knight,Мифриловый рыцарь
Mithril Legend,Мифриловая легенда
Mithril Major,Мифриловый майор
Mithril Raider,Мифриловый рейдер
Mithril Recruit,Мифриловый новобранец
Mithril Scout,Мифриловый разведчик
Mithril Soldier,Мифриловый солдат
Mithril Squire,Мифриловый оруженосец
Mithril Veteran,Мифриловый ветеран
Norfolk's Refuge,Убежище Норфолка
Olivier's Refuge,Убежище Оливье
Patrick's Encampment,Лагерь Патрика
Paw-Nthir,Пав-Нтир
Platinum Assaulter,Платиновый штурмовик
Platinum Champion,Платиновый чемпион
Platinum Colonel,Платиновый полковник
Platinum Footman,Платиновый пехотинец
Platinum General,Платиновый генерал
Platinum Invader,Платиновый захватчик
Platinum Knight,Платиновый рыцарь
Platinum Legend,Платиновая легенда
Platinum Major,Платиновый майор
Platinum Raider,Платиновый рейдер
Platinum Recruit,Платиновый новобранец
Platinum Scout,Платиновый разведчик
Platinum Soldier,Платиновый солдат
Platinum Squire,Платиновый оруженосец
Platinum Veteran,Платиновый ветеран
Rata Sum: Applied Development Lab (Home),Лаборатория прикладных разработок (дом)
Reduces the damage you take from enemy guards,"Снижает урон, получаемый от вражеских стражей"
Reduces the siege damage you take,Снижает получаемый вами осадный урон
Scout,Разведчик
Silver Assaulter,Серебряный штурмовик
Silver Colonel,Серебряный полковник
Silver Footman,Серебряный пехотинец
Silver General,Серебряный генерал
Silver Invader,Серебряный захватчик
Silver Knight,Серебряный рыцарь
Silver Legend,Серебряная легенда
Silver Major,Серебряный майор
Silver Raider,Серебряный рейдер
Silver Recruit,Серебряный новобранец
Silver Scout,Серебряный разведчик
Silver Soldier,Серебряный солдат
Silver Squire,Серебряный оруженосец
Silver Veteran,Серебряный ветеран
Smashedhope Well,Колодец Разбитых Надежд
Squire,Оруженосец
The Godsword,Божественный меч
War Gliding Mastery,Мастерство боевого планирования
Zakk's Lab,Лаборатория Закка
Dawnright Estate,Поместье Донрайт
