english,translate
The Magnanimous,Великодушный
The Main Thrust,Главный удар
The Master of Music,Мастер музыки
The Minstrel I: The Experimental Focus,Менестрель I: Экспериментальный фокус
The Minstrel II: The Perfected Focus,Менестрель II: Усовершенствованный фокус
The Minstrel III: The Bard,Менестрель III: Bard
The Moot I: The Experimental Mace,Мут I: Экспериментальная булава
The Moot II: The Perfected Mace,Мут II: Усовершенствованная булава
The Moot III: The Energizer,Мут III: Энерджайзер
The More the Merrier,"Чем больше, тем веселее"
The Most Dangerous Game,Самая опасная игра
The Most Extreme,Самый экстремальный
The Night Time Stood Still,"Ночь, когда время остановилось"
The Nightmare Is Over,Кошмар окончен
The Nightmare Unveiled (Historical),Кошмар раскрыт (Историческое)
The Nightmare Unveiled Mastery,Мастерство: Кошмар раскрыт
The Nightmares Within Mastery,Мастерство: Кошмары внутри
The Northern Gambit,Северный гамбит
The Old City of Decay,Старый город распада
The Origins of Madness Completionist,Перфекционист: Истоки безумия
The Outcast Prince,Принц-изгой
The Path of Most Resistance,Путь наименьшего сопротивления
The People's Champion,Народный чемпион
The Pied Piper,Крысолов
The Predator I: The Experimental Rifle,Хищник I: Экспериментальная винтовка
The Predator II: The Perfected Rifle,Хищник II: Усовершенствованная винтовка
The Predator III: The Hunter,Хищник III: Охотник
The Queen and I,Королева и я
The Queen of Battle,Королева битвы
The Queen's Gambit,Гамбит королевы
The Queen's Gauntlet,Перчатка королевы
The Real Raiders of Tyria,Настоящие рейдеры Тирии
The Rise and Fall of Kookoochoo,Взлёт и падение Кукучу
The Ruined City of Arah Collector,Коллекционер руин города Arah
The Secret Lair,Тайное логово
The Show Must Go On,Шоу должно продолжаться
The Six,Шестерка
The Sky Is Falling,Небо падает
The Specimen Chamber,Камера образцов
The Staff of the Obscure,Посох Obscure
The Storm Wizard,Маг шторма
The Sun Is Silent for This One,Для этого солнце молчит
The Sunbringer,Солнценосец
The Survivors,Выжившие
The Throne of Bones,Трон костей
The Tormentor,Мучитель
The Truly Nimble,Поистине ловкий
The Tyrian Service Medal,Тирийская медаль за службу
The Unclean,Нечистый
The Uplift,Подъём
The Venerable,Почтенный
The Vigil Way,Путь Vigil
The Voidwalker,Странник Пустоты
The Warden Will See You Now,Warden примет вас сейчас
The Wayward Wisp: Vault Dispatch,Wayward Wisp: Депеша из хранилища
The Wayward Wisp: Welcoming the Wisp,Wayward Wisp: Приветствуя Wisp
The Wayward Wisp: Wisp Outreach,Блуждающий огонёк: Поиск огоньков
The Wayward Wisp: Wisp Sighting,Блуждающий огонёк: Обнаружение огоньков
The Whispers Way,Путь Шёпота
The Wintersday Gauntlet,Зимний день: Испытание
The Withered Rose,Увядшая роза
The Wizard's Vault,Хранилище Волшебника
There's Always a Greater Destroyer,Всегда есть Разрушитель покрупнее
There's Sea Life Down Here?,Здесь внизу есть морская жизнь?
Thereby Hangs a Tale,На этом и строится история
Thing That Wouldn't Leave,"То, что не хотело уходить"
Things Best Left Behind,"То, что лучше оставить позади"
Things Were Different Back Then,Раньше все было иначе
Thirst Slayer,Убийца жажды
Thirsty Tourist,Жаждущий турист
This Bug Can Dance,Этот жук умеет танцевать
This Can't Be Good,Ничего хорошего из этого не выйдёт
This Is My City!,Это мой город!
Thornsprout Boom!,Шипованный взрыв!
Thorough Sampling,Тщательный отбор проб
Those Giant Hands,Эти гигантские руки
Thousandfold Mercy,Тысячекратное милосердие
Threatened Consumer,Потребитель под угрозой
Three Fronts,Три фронта
Three Golem Monte,Игра в три голема
Three Total Team Arena Wins,Три победы на арене команды
Three with the Mists,Трое в Туманах
Thundercrag Weapon Collection,Коллекция оружия Громового утеса
Thunderhead Keep Rift Hunting,Охота на разломы в Крепости Громовой головы
Thunderhead Peaks Incursions,Вторжения на Пиках Громовой головы
Thunderhead Peaks Insight: Brechnar's Gauntlet,Обзор Пиков Громовой головы: Перчатка Brechnar
Thunderhead Peaks Insight: Ironhammer Crossing,Обзор Пиков Громовой головы: Переправа Ironhammer
Thunderhead Peaks Insight: Shattered Bay,Обзор Пиков Громовой головы: Разбитая бухта
Thunderhead Peaks Insight: Sorrow's Cave,Обзор Пиков Громовой головы: Пещера печали
Thunderhead Peaks Treasure,Сокровище Пиков Громовой головы
Thwart the Inquest,Помешайте Inquest
Tidal Splash,Приливный всплеск
Tide Turner: Bloodtide Coast,Покоритель приливов: Побережье Волн
Tide Turner: Brisban Wildlands,Покоритель приливов: Дикие земли Brisban
Tide Turner: Caledon Forest,Покоритель приливов: Caledon Forest
Tide Turner: Fields of Ruin,Покоритель приливов: Поля Руин
Tide Turner: Fireheart Rise,Покоритель приливов: Fireheart Rise
Tide Turner: Gendarran Fields,Покоритель приливов: Поля Gendarran
Tide Turner: Lake Doric,Покоритель приливов: Озеро Doric
Tide Turner: Metrica Province,Покоритель приливов: Провинция Metrica
Tide Turner: Snowden Drifts,Покоритель приливов: Снежные дрейфы
Tide Turner: Thunderhead Keep,Покоритель приливов: Крепость Громовой головы
Tigris Cub Collection,Коллекция детенышей тигра
Timber!,Дерево!
Timberline Falls Incursions,Вторжения в Лес Timberline
Timberline Falls Insight: Copperhammer Mines,Обзор Леса Timberline: Медные шахты
Timberline Falls Rift Hunting,Охота на разломы в Лесу Timberline
Time Unmoving,Время не движется
Time Unwaiting,Время не ждет
Timekeeper Weapon Collection,Коллекция оружия Хранителя времени
Timely Arrival,Своевременное прибытие
Timely Takedown,Своевременное устранение
Tinkerer,Мастер на все руки
Tip of the Blade,Остриё клинка
Tip of the Spear,Остриё копья
Tiptoe,На цыпочках
Titan Researcher,Исследователь титанов
Titanplate Armor Collector,Коллекционер брони из титановых пластин
To Greater Heights,К новым высотам
Told Ya So,Я же говорил
Tools of the Luxon Hunters,Инструменты охотников Люксонов
Top Dragon Responder: Bloodtide Coast,Лучший спасатель от драконов: Побережье Волн
Top Dragon Responder: Brisban Wildlands,Лучший респондер драконов: Brisban Wildlands
Top Dragon Responder: Caledon Forest,Лучший спасатель от драконов: Caledon Forest
Top Dragon Responder: Fields of Ruin,Лучший респондер драконов: Поля Руин
Top Dragon Responder: Fireheart Rise,Лучший спасатель от драконов: Fireheart Rise
Top Dragon Responder: Gendarran Fields,Лучший борец с драконами: Gendarran Fields
Top Dragon Responder: Lake Doric,Лучший борец с драконами: Озеро Дорик
Top Dragon Responder: Metrica Province,Лучший борец с драконами: Метрическая провинция
Top Dragon Responder: Snowden Drifts,Лучший спасатель от драконов: Снежные дрейфы
Top Dragon Responder: Thunderhead Keep,Лучший спасатель от драконов: Крепость Громовой головы
Top-Tiered Terror Toppler,Укротитель ужасов высшего ранга
Torch Master,Мастер факелов
Tormented Weapon Collection,Коллекция мучительного оружия
Total Coverage,Полный охват
Touching Base,Базовая точка
Tour of the Labyrinth,Тур по Лабиринту
Tournament Test Subject,Испытуемый турнира
Tower Aetherblade Executioner,Палач Эфирного клинка Башни
Tower Antitoxin Injector,Инъектор антитоксина Башни
Tower Bibliophile,Библиофил Башни
Tower Diver,Ныряльщик Башни
Tower Explorer,Исследователь Башни
Tower Guard,Страж башни
Tower Hybrid Master,Мастер гибридов Башни
Tower Hybrid Slayer,Убийца гибридов Башни
Tower Insight: A Bird's Eye View,Прозрение Башни: Взгляд с высоты птичьего полёта
Tower Insight: The Apex,Прозрение Башни: Вершина
Tower Molten Alliance Slayer,Убийца Расплавленного Альянса Башни
Tower Nemesis,Немезида Башни
Tower Purifier,Очиститель Башни
Tower Purifier 2,Очиститель Башни 2
Tower Snoop,Ищейка Башни
Tower Toppler,Разрушитель башен
Tower Toxic Alliance Slayer,Убийца Токсичного Альянса Башни
Tower Toxin Cleanser,Очиститель токсинов Башни
Tower Treasure Hunter,Охотник за сокровищами Башни
Tower Watchwork Dismantler,Демонтажник часовых механизмов Башни
Tower of Nightmares Diver,Ныряльщик Башни Кошмаров
Tower of Nightmares High Diver,Высотный ныряльщик Башни Кошмаров
Tower of Nightmares Mastery,Мастерство Башни Кошмаров
Tower of Nightmares Survivor,Выживший в Башне Кошмаров
Tower of Treasures,Башня Сокровищ
Toxic Alliance Slayer,Убийца Токсичного Альянса
Toxic Demolitionist Gardener,Токсичный садовник-подрывник
Toxic Field Researcher,Токсичный полевой исследователь
Toxic Gardener,Токсичный садовник
Toxic Global Gardener,Токсичный глобальный садовник
Toxic Golem Gardener,Токсичный садовник-голем
Toxic Hallucination Slayer,Убийца токсичных галлюцинаций
Toxic Krait Historian,Токсичный историк Крейтов
Toxic Krait Transcriber,Токсичный переписчик Крейтов
Toxic Pollen Survival,Выживание в токсичной пыльце
Toxic Siege Gardener,Токсичный осадный садовник
Toxic Spore Cleanser,Очиститель токсичных спор
Toxic Spore Sampler,Сборщик токсичных спор
Toxic Weed Whacker,Токсичный пропольщик
Toxicity Trampler,Попиратель токсичности
Toy Tonic Tippler,Любитель игрушечного тоника
Toymaker,Игрушечных дел мастер
Toypocalypse Cancelled,Тойпокалипсис отменен
Toypocalypse Survivor,Выживший в Тойпокалипсисе
Toypocalypse Today,Тойпокалипсис сегодня
Track Record,Послужной список
Trader's Forum Triumphant,Триумфальный форум торговца
Tradesman,Торговец
Training Skills,Тренировочные навыки
Transcends Preconceptions,Превосходящий предубеждения
Transfer Chaser,Преследователь трансферов
Transmuting Skins,Трансмутация обликов
Trash Collector,Мусорщик
Traveler,Путешественник
Traveler of Four Winds,Путешественник Четырёх Ветров
Traversing the Titan,Пересекая Титана
Treachery,Предательство
Tread Lightly,Ступай осторожно
Treasure Hunter: Abaddon's Reliquary,Охотник за сокровищами: Реликварий Abaddon
Treasure Hunter: Abaddon's Reliquary (Weekly),Охотник за сокровищами: Реликварий Abaddon (еженедельно)
Treasure Hunter: Bjora Marches,Охотник за сокровищами: Bjora Marches
Treasure Hunter: Challenger Cliffs,Охотник за сокровищами: Challenger Cliffs
Treasure Hunter: Darkrime Delves,Охотник за сокровищами: Darkrime Delves
Treasure Hunter: Domain of Istan,Охотник за сокровищами: Domain of Istan
Treasure Hunter: Drizzlewood Coast,Охотник за сокровищами: Drizzlewood Coast
Treasure Hunter: Dry Top (Weekly),Охотник за сокровищами: Dry Top (еженедельно)
Treasure Hunter: Prospect Valley,Охотник за сокровищами: Prospect Valley
Treasure Hunter: Silverwastes (Weekly),Охотник за сокровищами: Silverwastes (еженедельно)
Treasure Hunter: Silverwastes 1,Охотник за сокровищами: Silverwastes 1
Treasure Hunter: Silverwastes 2,Охотник за сокровищами: Silverwastes 2
Treasure Hunter: Thunderhead Peaks,Охотник за сокровищами: Thunderhead Peaks
Treasure Hunter: Uplands,Охотник за сокровищами: Uplands
Treasure Sleuth,Следопыт сокровищ
Treasure Tracker,Искатель сокровищ
Treasures of the Last Vault,Сокровища Последнего хранилища
Trebuchet Expertise,Мастерство требюше
Trebuchet Tactician,Тактик требюше
Tree-Hugger Hugger,Обниматель древообнимателей
Treetop Retriever,Собиратель верхушек деревьев
Trial by Fire,Испытание огнём
Triangulation,Триангуляция
Tribune Slayer,Убийца трибунов
Tribune Weapons Collector,Коллекционер оружия трибунов
Trick or Treat bags opened.,Открыто сумок с угощениями.
Trick-or-Treat across Tyria,Кошелёк или жизнь по всей Tyria
Trick-or-Treater,Любитель угощений
Trick-or-Treater II,Любитель угощений II
Trick-or-Treater III,Любитель угощений III
Trick-or-Treater IV,Любитель угощений IV
Trick-or-Treater V,Костюмированный гость V
Trident Master,Мастер трезубцев
Trip the Quantum Fantastic,Запустите Quantum Fantastic
Triple Bypass,Тройной обход
Triple Mordrem Takedown,Тройное устранение мордремов
Triple Play,Тройная игра
Triple Threat,Тройная угроза
Triumphant Trio,Триумфальное трио
Troll Cache,Тролльский тайник
Troll Delicacy,Тролльский деликатес
Troll Slayer,Убийца троллей
Troll's End,Конец тролля
Tropical Explorer,Тропический исследователь
Tropical Tomes,Тропические фолианты
Troubles from the Deep,Беды из глубин
True Dragon,Истинный дракон
True Friend to Turma,Верный друг Turma
True Introvert,Истинный интроверт
True Sight Armor Collector,Коллекционер доспехов истинного зрения
Truly Nimble Onslaught,Поистине ловкий натиск
Tsunami Dodger,Уклонист от цунами
Tunnels or Trees,Тоннели или деревья
