english,translate
Champion Mac the Black Deer Loot Box,Коробка с добычей чемпиона Мака Чёрного Оленя
Champion Mordrem Guard Cache,Тайник чемпиона Стражи Мордрема
Champion Mordrem Husk Cache,Тайник чемпиона — оболочки мордрема
Champion Mordrem Teragriff Cache,Тайник чемпиона — тераграйфа мордрема
Champion Mordrem Thrasher Cache,Тайник чемпиона — молотильщика мордрема
Champion Mordrem Troll Cache,Тайник чемпиона — тролля мордрема
Champion Mouth of Zhaitan Loot Box,Коробка с добычей чемпиона Пасти Зайтана
Champion Mutated Fish Loot Box,Коробка с добычей чемпионской мутировавшей рыбы
Champion Nente Loot Box,Коробка с добычей чемпиона Ненте
Champion Nightmare Court Loot Box,Коробка с добычей чемпиона Кошмарного двора
Champion Ogre Loot Box,Коробка с добычей чемпиона-огра
Champion Plaque,Табличка чемпиона
Champion Prototype Golem Loot Box,Коробка с добычей чемпиона — прототипа голема
Champion Ralena Loot Box,Коробка с добычей чемпиона Ралены
Champion Rico the Black Shark Loot Box,Коробка с добычей чемпиона Рико Чёрная Акула
Champion Risen Shark Loot Box,Коробка с добычей чемпионской восставшей акулы
Champion Risen Wizard Loot Box,Коробка с добычей чемпиона — восставшего волшебника
Champion Risen Wraith Loot Box,Коробка с добычей чемпиона-восставшего призрака
Champion Rozgar the Forge Loot Box,Коробка с добычей чемпиона Розгара Кузнеца
Champion Sariel Loot Box,Коробка с добычей чемпиона Сариэля
Champion Sentry Golem Mark S-IV Loot Box,Коробка с добычей чемпиона — голема-часового Mark S-IV
Champion Separatist Lieutenant Loot Box,Коробка с добычей чемпионского лейтенанта сепаратистов
Champion Separatist Sergeant Loot Box,Коробка с добычей чемпионского сержанта-сепаратиста
Champion Skritt Loot Box,Коробка с добычей чемпиона-скритта
Champion Sleepy the Black Bear Loot Box,Коробка с добычей чемпиона: Сонный чёрный медведь
Champion Snuffles the White Rabbit Loot Box,Коробка с добычей чемпиона Снаффлса Белого Кролика
Champion Sons of Svanir Loot Box,Коробка с добычей чемпиона Сыновей Сванира
Champion Undergrowth Spider Queen Loot Box,Коробка с добычей чемпионской королевы пауков подлеска
Champion Vassar Loot Box,Коробка с добычей чемпиона Вассара
Champion Vined Cache,"Тайник чемпиона, оплетённый лозами"
Champion Waffle the White Bear Loot Box,Коробка с добычей чемпиона Вафли Белого Медведя
Champion Warg Loot Box,Коробка с добычей чемпионского варга
Champion Wraith Loot Box,Коробка с добычей чемпионского призрака
Champion Wurm Loot Box,Коробка с добычей чемпионского червя
Champion Zhaitan the Corrupted Dragon Loot Box,"Коробка с добычей чемпиона Зайтана, испорченного дракона"
Champion of Blood,Чемпион крови
Champion of Life,Чемпион жизни
Champion of Tyria Outfit,Костюм чемпиона Тирии
Champion's Greatsword,Двуручный меч чемпиона
Champion's Mace,Булава чемпиона
Champion's Rest Pass,Пропуск «Покой чемпиона»
Champion's Rest Pass (2 weeks),Пропуск «Покой чемпиона» (2 недели)
Champion's Rest Pass (4 weeks),Пропуск «Покой чемпиона» (4 недели)
Champion's Snowball,Снежок чемпиона
Chaos Axe,Топор Хаоса
Chaos Axe Skin,Облик топора хаоса
Chaos Dagger,Кинжал хаоса
Chaos Dagger Skin,Облик кинжала хаоса
Chaos Focus,Фокус хаоса
Chaos Focus Skin,Облик фокуса хаоса
Chaos Gloves,Перчатки хаоса
Chaos Gloves Skin,Облик перчаток хаоса
Chaos Greatsword,Двуручный меч хаоса
Chaos Greatsword Skin,Облик двуручного меча «Хаос»
Chaos Hammer,Молот хаоса
Chaos Hammer Skin,Облик молота «Хаос»
Chaos Harpoon Gun,Гарпунное ружьё Хаоса
Chaos Harpoon Gun Skin,Облик гарпуна «Хаос»
Chaos Longbow,Длинный лук Хаоса
Chaos Longbow Skin,Облик длинного лука хаоса
Chaos Mace,Булава «Хаос»
Chaos Mace Skin,Облик булавы хаоса
Chaos Orb,Сфера хаоса
Chaos Pistol,Пистолет хаоса
Chaos Pistol Skin,Облик пистолета «Хаос»
Chaos Rifle,Винтовка хаоса
Chaos Rifle Skin,Облик винтовки Хаоса
Chaos Scepter,Скипетр хаоса
Chaos Scepter Skin,Облик скипетра Хаоса
Chaos Shield,Щит хаоса
Chaos Shield Skin,Облик щита Хаоса
Chaos Short Bow,Хаос короткий лук
Chaos Short Bow Skin,Облик короткого лука «Хаос»
Chaos Spear,Копьё хаоса
Chaos Spear Skin,Облик копья хаоса
Chaos Staff,Посох хаоса
Chaos Staff Skin,Облик посоха хаоса
Chaos Storm's Trickery,Коварство шторма хаоса
Chaos Sword,Меч хаоса
Chaos Sword Skin,Облик меча Хаоса
Chaos Torch,Факел хаоса
Chaos Torch Skin,Облик «Факел хаоса»
Chaos Trident,Трезубец Хаоса
Chaos Trident Skin,Облик трезубца «Хаос»
Chaos Warhorn,Боевой рог хаоса
Chaos Warhorn Skin,Облик «Боевой рог хаоса»
Chaos Weapon Box,Коробка с оружием хаоса
Chaos of Lyssa,Хаос Лиссы
Chaos of Lyssa (Infused),Хаос Лиссы (насыщенный)
Chaotic Magics,Хаотическая магия
Chaotic Trickery,Хаотические уловки
Charcoal,Древесный уголь
Charcoal Dye,Краска «Уголь»
Charged Archdiviner's Mallet,Молот заряженного архипрорицателя
Charged Auric Particles,Заряженные аурические частицы
Charged Axe Blade,Заряженное лезвие топора
Charged Band,Заряженное кольцо
Charged Canthan Raptor,Заряженный кантанский раптор
Charged Caprine Warclaw,Заряженный козлиный боевой коготь
Charged Caprine Warclaw Skin,Облик боевого когтя «Заряженный козерог»
Charged Clump of Swamp Moss,Заряженный комок болотного мха
Charged Core,Заряженное ядро
Charged Crystal,Заряженный кристалл
Charged Dagger Blade,Заряженное лезвие кинжала
Charged Feathered Raptor,Заряженный пернатый раптор
Charged Feathered Raptor Skin,Облик раптора «Заряженный пернатый»
Charged Focus,Заряженный фокус
Charged Focus Core,Заряженное ядро фокуса
Charged Fossil,Заряженная окаменелость
Charged Fragment,Заряженный осколок
Charged Greatsword Blade,Заряженное лезвие двуручного меча
Charged Hammer Head,Заряженная головка молота
Charged Light,Заряженный свет
Charged Longbow Stave,Заряженное древко длинного лука
Charged Mace Head,Заряженное навершие булавы
Charged Manticore,Заряженная мантикора
Charged Mirror,Заряженное зеркало
Charged Pistol Barrel,Заряженный ствол пистолета
Charged Potion,Заряженное зелье
Charged Quartz Orichalcum Amulet of the Chak,Заряженный кварцевый амулет из орихалка чужа
Charged Quartz Orichalcum Amulet of the Exalted,Заряженный кварцевый Орихалковый амулет Возвышенных
Charged Quartz Orichalcum Amulet of the Hive,Заряженный кварцевый орихалковый амулет улья
Charged Quartz Orichalcum Amulet of the Sky,Заряженный кварцевый орихалковый амулет неба
Charged Quartz Orichalcum Earring of the Sky,Серьга неба из заряженного кварца и орихалка
Charged Quartz Orichalcum Ring of the Sky,Кольцо из орихалка с заряженным кварцем Неба
Charged Rifle Barrel,Заряженный ствол винтовки
Charged Scepter,Заряженный скипетр
Charged Scepter Core,Заряженная сердцевина скипетра
Charged Shard,Заряженный осколок
Charged Shield Boss,Заряженный умбон щита
Charged Short Bow Stave,Заряженное древко короткого лука
Charged Siege Turtle,Заряженная осадная черепаха
Charged Sliver,Заряженный осколок
Charged Staff,Заряженный посох
Charged Staff Head,Заряженная головка посоха
Charged Stormcaller Spear,Заряженное копьё буревестника
Charged Sword Blade,Заряженный клинок меча
Charged Thorn,Заряженный шип
Charged Titan Ore Home Instance Node,Узел заряженной титановой руды
Charged Torch Head,Заряженная головка факела
Charged Vabbian Griffon Egg,Заряженное яйцо ваббийского грифона
Charged Warhorn Horn,Заряженный рог для боевого рога
Chariot Reins,Поводья колесницы
Charisma,Харизма
Charm of Brilliance,Оберег блеска
Charm of Potence,Оберег мощи
Charm of Skill,Оберег мастерства
Charr Car Tactic,Тактика «Чарр-машина»
Charr Cleaver,Чаррский тесак
Charr Commendation,Благодарность чарров
Charr Conjured Doorway Skin,Облик двери-портала чарров
Charr Culinary Demonstration,Кулинарная демонстрация чарров
Charr Dagger,Кинжал чарров
Charr Dye Kit,Набор красок чарра
Charr Field Homing Beacon,Полевой маяк чарров
Charr Focus,Фокус чарров
Charr Greatsword,Двуручный меч чарров
Charr Hammer,Молот чарров
Charr Harpoon,Гарпун чарров
Charr Heliplatform Token,Жетон: вертолётная площадка чарров
Charr Intel Document,Документ разведки чарров
Charr Legions Backpack Box,Коробка с рюкзаком легионов чарров
Charr Legions Cease-Fire Agreement,Соглашение о прекращении огня легионов чарров
Charr Longbow,Длинный лук чарров
Charr Loot Box,Коробка с добычей чарров
Charr Mace,Булава чарров
Charr Meat-Curing Techniques,Техники вяления мяса чарров
Charr Meatoberfest Chalice,Кубок Мясоберфеста чарров
Charr Pistol,Чаррский пистолет
Charr Rifle,Винтовка чарров
Charr Scepter,Скипетр чарров
Charr Scrap Cannon Token,Жетон чаррской пушки из лома
Charr Shield,Чаррский щит
Charr Short Bow,Короткий лук чарров
Charr Speargun,Гарпунное ружьё чарров
Charr Staff,Посох чарров
Charr Sword,Меч чарров
Charr Tank Token,Жетон танка чарров
Charr Torch,Факел чарров
Charr Trident,Трезубец чарров
Charr War Mask Box,Коробка боевой маски чарров
Charr Warhorn,Боевой рог чарров
Charr-Nip,Чарр-мята
Charred,Обугленный
Charred Back Warmer,Обгоревшая наспинная грелка
Charred Dye,Краска «Обугленный»
Charred Owl Totem,Тотем обгоревшей совы
Charred Slip of Paper,Обгоревший клочок бумаги
Chartreuse,Шартрез
Chartreuse Dye,Краска «Шартрез»
Chase the Spirit from the Ruins,Изгнать духа из руин
Chasing Tales: Asaliea the Channeler (Focus),В погоне за историями: Асалия Проводница (фокус)
Chasing Tales: Azra the Sunslayer (Longbow),В погоне за историями: Азра Солнцебойца (длинный лук)
Chasing Tales: Baverne the Hunter (Rifle),В погоне за историями: Баверн Охотник (винтовка)
Chasing Tales: Belitrea the Blade of Want (Dagger),"В погоне за историями: Белитрея, Клинок Желания (кинжал)"
Chasing Tales: Carver the Carver (Sword),В погоне за историями: Карвер Резчик (меч)
Chasing Tales: Codd the Cheerful (Warhorn),В погоне за историями: Кодд Весёлый (боевой рог)
Chasing Tales: Durio the Contemptuous (Pistol),В погоне за историями: Дурио Презрительный (пистолет)
Chasing Tales: Elegos the Harmless (Staff),В погоне за историями: Элегос Безобидный (посох)
Chasing Tales: Haliver the Seeker (Torch),В погоне за историями: Халивер Искатель (факел)
Chasing Tales: Harkon Hakson the Maelstrom (Axe),В погоне за историями: Харкон Хаксон Водоворот (топор)
Chasing Tales: Katarin the Bonecrusher (Hammer),В погоне за историями: Катарин Костолом (молот)
Chasing Tales: Kobbel the Poetic (Greatsword),В погоне за историями: Коббель Поэт (двуручный меч)
Chasing Tales: Mirren the Manipulator (Scepter),В погоне за историями: Миррен Манипулятор (скипетр)
Chasing Tales: Mosa the Majestic (Short Bow),В погоне за историями: Моса Величественная (короткий лук)
Chasing Tales: Mouglon the Watchful (Mace),В погоне за историями: Муглон Бдительный (булава)
Chasing Tales: Wossaul the Giant (Shield),В погоне за историями: Воссаул Великан (щит)
Chatoyant Infusion,Переливчатая инфузия
Chatoyant Lens,Переливчатая линза
Chattering Skull,Болтливый череп
Cheese Pizza,Сырная пицца
Cheese Triangle,Сырный треугольник
Cheese Wedge,Кусочек сыра
Cheese Wedges in Bulk,Куски сыра оптом
Cheeseburger,Чизбургер
Cheesy Cassava Roll,Сырный рулет с маниоком
Cheetah Charr Backpack,Рюкзак «Гепард-чарр»
Cheetah Charr Backpack Cover,Чехол рюкзака «Чарр-гепард»
Cheetah Charr Backpack Set,Набор рюкзака «Чарр-гепард»
Chef Starter Kit,Начальный набор повара
Cherries in Bulk,Вишня оптом
Cherry,Вишнёвый
Cherry Almond Bar,Батончик «Вишня с миндалём»
Cherry Barb,Вишнёвый барбус
Cherry Blossom Clothing Outfit,Костюм «Цветущая сакура»
Cherry Blossom Shirt,Рубашка «Цветущая сакура»
Cherry Cookie,Вишнёвое печенье
Cherry Dye,Краска «Вишня»
Cherry Passion Fruit Cake,Пирожное «Вишня-маракуйя»
Cherry Pie,Вишнёвый пирог
Cherry Salmon,Вишнёвый лосось
Cherry Tart,Вишнёвый тарт
Cherry Vanilla Dye,Краска «Вишня с ванилью»
Cherub's Claw,Коготь херувима
Chest,Сундук
Chest of 10 Divine Lucky Envelopes,Сундук с 10 божественными счастливыми конвертами
Chest of Ancient Knowledge,Сундук древних знаний
