english,translate
Buoy,Буй
Burian,Буриан
Buried Virtue,Погребённая Добродетель
Burncore,Ядрожог
Burnfast,Скорожог
Burnham Wurmgut,Бернхэм Кишкодер
Burnheart,Сердцежог
Burning Forest,Горящий лес
Burning River,Горящая Река
Burnisher Kengo,Полировщик Кенго
Burnpaw,Лапожог
Burnspecter,Призракожог
Burnsure,Твердожог
Burntfur,Шерстожог
Burnwhite,Беложог
Burrisson the Blue,Бурриссон Синий
Burton,Бертон
Busara,Бусара
Butch,Бутч
Butcher,Мясник
Buttons,Пуговка
Buuran,Бууран
Buzzed Skritt,Хмельной скритт
Buzzie,Баззи
Byron,Байрон
Caast Chokegrip,Кааст Хватка-Удушье
Cadell,Каделл
Cadeyrn,Кадейрн
Cadiff,Кадифф
Cadoc,Кадок
Caesar,Цезарь
Caesetia Flamecaller,Цезетия Пламезов
Cafe Barista,Бариста
Caheris,Кахерис
Cai,Кай
Caillech,Кайлех
Cairn,Кэрн
Caithe,Кейт
Cakilak'ka,Какилак'ка
Caladbolg,Каладболг
Caladbolg Astera,Каладболг Астера
Caladbolg Iridi,Каладболг Ириди
Caladbolg Orchida,Каладболг Орхида
Caladbolg Rosa,Каладболг Роза
Caladbolg Solana,Каладболг Солана
Callidus Stealthshot,Каллидус Стелсшот
Callie May,Кэлли Мэй
Callista,Каллиста
Callu,Каллу
Callum Raignal,Каллум Рейгнал
Calx,Калкс
Calxi,Калкси
Cam,Кэм
Camelia,Камелия
Camp Cook Rehman,Лагерный повар Рехман
Camp Master Bandele,Мастер лагеря Банделе
Camp Master Enitan,Мастер лагеря Энитан
Camp Master Oriyomi,Мастер лагеря Орийоми
Camp Master Sinan,Мастер лагеря Синан
Campbell,Кэмпбелл
Camrin Neckbreak,Камрин Шеелом
Canach,Канах
Canal Ward,Канальный квартал
Candra,Кандра
Candy Corn,Конфетная кукуруза
Candy Corn Servant,Слуга из конфетной кукурузы
Cannon Forger,Пушечных дел мастер
Cantankerous Rat,Сварливая крыса
Canthan Spirit Retainer,Кантанский хранитель духов
Canthan Survivor,Кантанский выживший
Caol,Каол
Cap'n Justene,Капитан Джастин
Caprice,Каприз
Caprice Vonne,Каприз Вонн
Captain,Капитан
