english,translate
Silent Walker's Shoes,Туфли молчаливого странника
Silent Walker's Shoulder Guards,Наплечники молчаливого странника
Silent Walker's Trousers,Штаны молчаливого странника
Silk Brocade Outfit,Костюм из шёлковой парчи
Silk Brocade Vest with Shirt,Жилет из шёлковой парчи с рубашкой
Silk Coat Lining,Подкладка шёлковой куртки
Silk Coat Panel,Панель шёлковой куртки
Silk Epaulet Padding,Прокладка шёлкового эполета
Silk Epaulet Panel,Панель шёлкового эполета
Silk Gloves Padding,Прокладка шёлковых перчаток
Silk Gloves Panel,Панель шёлковых перчаток
Silk Helm Padding,Прокладка шёлкового шлема
Silk Helm Strap,Ремешок шёлкового шлема
Silk Pants Lining,Подкладка шёлковых штанов
Silk Pants Panel,Панель шёлковых штанов
Silk Patch,Шёлковая заплата
Silk Scrap,Обрывок шёлка
Silk Shoe Sole,Подошва шёлковой обуви
Silk Shoe Upper,Верх шёлковой обуви
Silly Scimitar,Глупая сабля
Silly Scimitar Skin,Облик глупой сабли
"Silque 
109 Tide 00XX
Natural","Сильк 
109 Прилив 00XX
Природный"
Silt,Ил
Silt Dye,Краска «Ил»
Silver,Серебро
Silver Band,Серебряное кольцо
Silver Bichir,Серебряный бишир
Silver Boss Blitz Chest,Сундук «Серебряный штурм»
Silver Chain,Серебряная цепь
Silver Cowbell,Серебряный колокольчик
Silver Doubloon,Серебряный дублон
Silver Dragon Scale Replica,Копия чешуи серебряного дракона
Silver Drum,Серебряный барабан
Silver Dye,Краска «Серебряный»
Silver Ether Djinn Trophy,Серебряный трофей эфирного джинна
Silver Filigree,Серебряная филигрань
Silver Free Tournament Reward Chest,Серебряный сундук награды свободного турнира
Silver Guild Challenger Reward,Награда: Серебряный вызов гильдии
Silver Hook,Серебряный крюк
Silver Ingot,Серебряный слиток
Silver Lead,Серебряный свинец
Silver Lead Dye,Краска «Серебряно-свинцовая»
Silver Llama Box,Коробка «Серебряная лама»
Silver Moony,Серебряная луна
Silver Nib,Серебряное перо
Silver Proof of Glory,Серебряное доказательство славы
Silver PvP Tournament Currency Reward Box,Серебряная коробка с наградой за валюту PvP-турнира
Silver Rabbit Chest,Серебряный сундук кролика
Silver Satin,Серебряный атлас
Silver Satin Dye,Краска «Серебряный атласный»
Silver Setting,Серебряная оправа
Silver Tournament Reward Chest,Сундук с наградой за серебряный турнир
Silverfish,Серебряная рыба
Silverwastes Shovel,Лопата Серебряных Пустошей
Simple Armorsmith's Backpack,Простой рюкзак бронника
Simple Armorsmith's Tools,Простые инструменты бронника
Simple Artificer's Backpack,Простой рюкзак артефактора
Simple Artificer's Tools,Простые инструменты артефактора
Simple Book,Простая книга
Simple Boreal Canteen,Простая бореальная фляга
Simple Chef's Backpack,Простой рюкзак повара
Simple Chef's Tools,Простые инструменты повара
Simple Finishing Kit,Простой отдёлочный набор
Simple Huntsman's Backpack,Простой рюкзак охотника
Simple Huntsman's Tools,Простые инструменты охотника
Simple Infusion,Простая инфузия
Simple Ink Set,Простой набор чернил
