english,translate
Pub Canach,Паб Канаха
Pub Canach Waypoint,Путевая точка Паба Канаха
Pump Relay Room,Насосная релейная комната
Purification Waypoint,Путь очищения
Purling Deep,Журчащая глубина
Pursuit Pass,Проход Преследования
Pursuit Pass Waypoint,Путевая точка Прохода Преследования
PvP Lobby Waypoint,Путевая точка PvP-лобби
Pyrite Peninsula,Пиритовый полуостров
Pythian Point,Пифийский мыс
Qinkai Stream,Ручей Цинькай
Qinkai Village,Деревня Цинькай
Qinkai Waypoint,Путь Цинькай
Qinkaishi Basin,Бассейн Цинькайши
Qinkaishi Falls,Водопад Цинькайши
Quaestor's Siege,Осада Квестора
Quaggankeep Channel,Канал Квагганкип
Quandry Scratch,Царапина Квандри
Quarrel Gully,Овраг Ссор
Quarry Depths,Глубины Карьера
Quarry Forelands,Предгорья Карьера
Quarry Passage,Проход Карьера
Quarry Waypoint,Путевая точка Карьера
Quarryside,Каменоломка
Quartermaster's Row,Ряд Квартирмейстера
Quazupl Grounds,Земли Квазупла
Queen's Confidence,Доверие Королевы
Queen's Forest,Королевский лес
Queen's Heart Orphanage,Приют «Сердце Королевы»
Queen's Throne Room,Тронный зал Королевы
Queensdale,Квинсдейл
Quentin Lake,Озеро Квентин
Quentin Lake Emergency Waypoint,Аварийная путевая точка озера Квентин
Quentin Post,Пост Квентин
Quetzal Bay,Залив Кетцаль
Quick and Quiet,Быстро и тихо
Quickk's Retreat,Убежище Квикка
Quiet Escape,Тихий побег
Quinatl Deadgrounds,Мёртвые земли Квинатля
R&D Waypoint,Путевая точка НИОКР
Radiant Falls,Сияющие водопады
Rage of the Minotaurs,Ярость минотавров
Rage Suppression,Подавление ярости
Raid—Bastion of the Penitent,Рейд — Бастион Искупленных
Raid—Forsaken Thicket,Рейд — Забытая чаща
Raintimber Mill,Лесопилка Рейнтимбер
Rakt and Ruin,Рак и руины
Ralena's Sepulchre,Гробница Ралены
Rally Pavilion,Павильон сбора
Rally Waypoint,Путевая точка сбора
Rallying Call,Призыв к сплочению
Rana Landing Complex Waypoint,Путь к комплексу Рана Лэндинг
Rancher's Wash,Заводь Ранчера
Rank 'n' File Pub,Паб «Рядовой»
Rankor Ruins Waypoint,Путевая точка руин Ранкор
Raptor Prowl,Охота Раптора
Rat's Run,Крысиный бег
Rat-Tastrophe,Крысиная катастрофа
Rata Arcanum,Рата Арканум
Rata Novan Remnants,Руины Рата Новы
Rata Novus,Рата Новус
Rata Novus Command Center,Центр управления Рата-Новус
Rata Novus Lane,Переулок Рата Новуса
Rata Novus Orchards,Сады Рата Новуса
Rata Novus Perimeter,Периметр Рата Новуса
