english,translate
Honor's Claw,Коготь Чести
Champion Risen,Чемпион Восставший
Kralkatorrik's Torment,Мучение Кралькаторрика
Soure Doomsday,Сур Судный день
Champion Mordrem,Чемпион Мордрем
Kryptis Essence,Эссенция криптисов
Champion Icebrood,Ледокровный чемпион
Tribune Steelgrip,Трибуна Стальная хватка
Legendary Forged Demolisher,Легендарный Кованый разрушитель
Moa Trainer Kappa,Дрессировщица моа Kappa
Warmaster Kaylar,Магистр войны Кейлар
Champion Molten Berserker,Чемпион Molten Berserker
Champion Risen Megalodon,Воскрешенный мегалодон-чемпион
Scarlet's Twisted Marionette,Искривлённая марионетка Скарлет
Shining Blade Kimber,Сияющий Клинок Kimber
Shining Blade Officer Ralan,Офицер Сияющего Клинка Ралан
Chief Officer Shashoo,Старший офицер Шашу
Deputy Hamad,Заместитель Хамад
Legendary Chak Gerent,Легендарный чак-герент
Legendary Sand Giant,Легендарный песчаный гигант
Legendary Zehlon Ossa,Легендарный Zehlon Ossa
Sage Gorra,Мудрец Gorra
Security Chief Ziff,Начальник охраны Ziff
Champion Aetherblade Cannoneer,Чемпион Эфирный пушкарь
Champion Boneskinner,Чемпион-Костедёр
Champion Fallen Pineshade,Чемпион: Fallen Pineshade
Champion Icebrood Quaggan,Чемпион ледяного выводка квагган
Champion Mordrem Husk Copper,Чемпион Mordrem Husk Copper
Champion Mordrem Thrasher Platinum,Платиновый чемпион Mordrem Thrasher
Champion Mordrem Troll Iron,Чемпион Мордрем-тролль Железо
Champion Mushroom Emperor,Чемпион Император грибов
Champion Ram,Чемпион Ram
Champion Risen Knight,Чемпион Risen рыцарь
Champion Stonehead,Чемпион Каменноголовый
Elite Aetherblades,Элитные эфирные клинки
Elite Rot Strider,Элитный гнилостный шагатель
Guard Barthol,Страж Barthol
Lead Explorer Baligh,Главный исследователь Балиг
Lead Explorer Masoud,Старший исследователь Масуд
Legendary Corrupted Facet,Легендарный Испорченный Фасет
Legendary Risen High Wizard,Легендарный Верховный Волшебник Воскресшего
Lieutenant Fynn,Лейтенант Финн
Lionguard Demolitionist Varrv,Подрывник Львиной Стражи Varrv
Ol' Skabfin,Старина Скабфин
Research Intern Kim,Стажер-исследователь Kim
Scout Acan,Разведчик Акан
Shining Blade Exemplar Talie,"Сияющий клинок, образец Тали"
Stegron Hornfist,Стегрон Рогокулак
Traveling Merchant Orthun,Странствующий торговец Orthun
Awakened Archon Iberu,Пробуждённый Архонт Iberu
Bear Shaman Marga,Шаманка Медведицы Марга
Beetle Trainer Keploch,Trainer жуков Keploch
Biomancer Plezzi,Биомант Плецци
Champion Aetherblade Admiral,Чемпион Эфирного клинка Адмирал
Champion Angry Pet Rock,Чемпион сердитый питомец-камень
Champion Arrowhead,Чемпион наконечника стрелы
Champion Awakened Abomination,Чемпион Пробуждённое чудовище
Champion Balthazar's Lost,Чемпион потерянный Balthazar
Champion Blighted Beast,Чемпион: Осквернённый зверь
Champion Brackish Skale,Чемпион Солоноватый чешуйник
Champion Captain Cork,Чемпион Капитан Корк
Champion Crystalwing,Чемпион Crystalwing
Champion Destroyer,Чемпион-Разрушитель
Champion Dredge Commissar,Чемпион-комиссар дрегов
Champion First Mate Pekknik,Чемпион Первый помощник Pekknik
Champion Forged Commander,Чемпион Кованый Коммандир
Champion Forged Lieutenant,Чемпион Кованый лейтенант
Champion Forged Marauder,Чемпион Forged Marauder
Champion Forged Maverick,Чемпион Кованый Maverick
Champion Forged Wolfhound,Чемпион: Кованый волкодав
Champion Gladiator Waine,Чемпион-гладиатор Уэйн
Champion Grawl Shaman,Граул-шаман чемпион
Champion Icebrood Goliath,Чемпион ледяного голиафа
Champion Ignis,Чемпион Ignis
Champion Jungle Troll,Чемпион: Тролль джунглей
Champion Karka,Чемпион-карка
Champion Kharkaris,Чемпион Kharkaris
Champion Krait Witch,Чемпион Крайт Ведьма
Champion Matriarch Shrilliss,Чемпион Matriarch Shrilliss
Champion Matriarch Talonslayer,Чемпион Matriarch Talonslayer
Champion Modniir High Sage,Чемпион Modniir High Sage
Champion Mordrem Teragriff Gold,Чемпион Mordrem Teragriff Gold
Champion Mordrem Teragriff Silver,Чемпион Mordrem Teragriff Silver
Champion Svanir Brute,Чемпион Сванирский громила
Champion Wayfarer,Чемпион Wayfarer
Champion Wind Rider,Чемпион ветрокрыл
