english,translate
Icebrood Saga Mastery Insight,Осознание от эпохи Ледяного Братства
Krewe Leader,Лидер Крю
Legionnaire Bladechipper,Легионерский Дробитель Лезвий
Legionnaire Kress Rustmaw,Легионер Кресс Ржапаст
Legionnaire Sleekfur,Легионер Гладкошёрст
Inquest Golem,Голем Инквеста
Inquest Golem Mark II,Голем Inquest Mark II
Krewe Leader Drazz,Лидер отряда Дразз
Krait Hypnoss,Крайт Гипносс
Historian Jinell,Историк Джинелл
Guild Level,Уровень гильдии
Krait Blood Witch,Кровавая ведьма крайтов
Krewe Leader Ammi,Главарь банды Амми
Legionnaire Crunchbone,Легионерский Хрусткая Кость
Guild Stash,Гильдейский тайник
Guild Trek,Поход гильдии
Inquest Cannon,Пушка Инквизитора
Inquest Krewe,Группа исследователей
Inquest Technician,Техник Инквеста
Kodan Cottage Wall,Стена коттеджа коданов
Krewe Leader Seesa,Лидер Кру Эсиса
Guild Missions,Гильдейские задания
Guild Rush,Гильдейский забег
Icebrood Champion,Чемпион ледяного отродья
Icebrood Quaggan,Квагган ледяного отродья
Icebrood Waves,Волны ледяных отродий
Inquest Control,Контроль Inquest
Inquest Forces,Силы Инквеста
Inquest Ornithologist,Орнитолог Инквеста
Inquest Synergetics Panel,Панель синергетических исследований Инквеста
King Wisp,Король-светляк
King Zoran,Король Зоран
Krait Altar,Алтарь Крайтов
Legionnaire Lutha Oreseeker,Легионер Лута Искательница Руды
Legionnaire Urvan Steelbane,Урван Сталебоец-легионер
Guild Puzzle,Гильдейская головоломка
Guild Registrar,Регистратор гильдии
Guild Wars 2 Welcome Pack,Набор приветствия Guild Wars 2
Guild Wars Anniversary,Юбилей Guild Wars
Icebrood Saga Reward Track,Наградной трек Саги о ледяном отродье
Icebrood Voice,Голос ледяного отродья
Inquest Amalgam Engineer,Амальгам-инженер Инквеста
Inquest Blaster Krewe Leader,Лидер отряда «Креве» Инквеста
Inquest Containment Cell,Камера содержания Инквеста
Inquest Experimental Aspect Suit,Экспериментальный комплект искателя
Inquest Head Scientist,Главный учёный Инквеста
Inquest Note,Записка Инквест
Inquest Overseer Chair Glider Combo,Комбинация кресла-глайдера надзирателя Инквест
Inquest Power Generator,Генератор энергии Инквест
Inquest Power Generators,Генераторы энергии
Inquest Power Suit,Силовой костюм Инквест
Inquest Security Credentials Dept.,Отдел удостоверений безопасности Инквест
Inquest Senior Engineer,Старший инженер Инквеста
Inquest Spanner,Гаечный ключ Инквеста
King Hermit Crab,Король-отшельник
King Turai Ossa,Король Турай Осса
Kodan Berserker,Берсерк коданов
Kodan Voice,Голос кодан
Krait Reliquary,Реликварий Крайта
Lab Notes,Лабораторные записи
Legionnaire Riptooth,Легионер Riptooth
Guild Keg,Гильдейский бочонок
Guild Leather Synthesizer,Гильдейский синтезатор кожи
Guild Library,Гильдейская библиотека
Guild Lumber Synthesizer,Гильдейский синтезатор древесины
Guild Magic Find Banner Boost,Усиление от гильдейского знамени поиска магии
Guild Member Marker,Метка члена гильдии
Guild Members,Члены гильдии
Guild Mission Failed,Гильдейское задание провалено
Guild Mission Started,Гильдейское задание начато
Guild Name,Название гильдии
Guild Objective Aura I,Аура гильдейской цели I
Guild Objective Aura II,Аура гильдейской цели II
Guild Objective Aura III,Аура гильдейской цели III
Guild Objective Aura IV,Аура гильдейской цели IV
Guild Objective Aura V,Аура гильдейской цели V
Guild Objective Aura VI,Аура гильдейской цели VI
Guild Objective Aura VII,Аура гильдейской цели VII
Guild Objective Aura VIII,Аура гильдейской цели VIII
Guild Officer,Офицер гильдии
Guild Options,Настройки гильдии
Guild Ore Synthesizer,Гильдейский синтезатор руды
Guild Panel,Панель гильдии
Guild Plaza,Гильдейская площадь
Guild Puzzle Exit,Выход из гильдейской головоломки
Guild Puzzle Unlock,Разблокировка гильдейской головоломки
Guild PvP Reward Track Boost,Усиление гильдейского наградного трека PvP
Guild Quartermaster,Гильдейский интендант
Guild Recruitment,Набор в гильдию
Guild Ribbon,Гильдейская лента
Guild Rush Merit,Заслуга гильдейского забега
Guild Rushes Unlock,Открытие гильдейских забегов
Guild Siege Golem Build Site,Место строительства гильдейского осадного голема
Guild Stash Deposit,Вклад в хранилище гильдии
Guild Stash Withdraw,Изъятие из хранилища гильдии
Guild Swiftness Banner,Знамя скорости гильдии
Guild Swiftness Banner Boost,Усиление знамени скорости гильдии
Guild Tag,Тег гильдии
Guild Teams,Команды гильдии
Guild Treasury Refund,Возврат средств из казны гильдии
Guild Trek Merit,Заслуга в походе гильдии
Guild Treks Unlock,Разблокировка походов гильдии
Guild Vegetable Synthesizer,Гильдейский синтезатор овощей
Guild Vendor,Гильдейский торговец
Guild Wars 2 Anniversary,Guild Wars 2 Годовщина
Guild Wars 2 Fashion Reward,Guild Wars 2 Награда за стиль
Guild Wars 2 User Agreement,Guild Wars 2 Пользовательское соглашение
Guild Wars 2 World Championship,Чемпионат мира Guild Wars 2
Guild Wars Beta,Бета Guild Wars
Guild Workshop,Гильдейская мастерская
Guild WvW Experience Bonus,Бонус опыта гильдии в WvW
Historian Angelina,Историк Анджелина
Historian Avaellon,Историк Авеллон
Historian Gaius Ashwalker,Историк Гай Ашволкер
Historian Goshkia,Историк Гошкия
Historian Jasmine,Историк Жасмин
Historian Katryn,Историк Катрин
Historian Lianne,Историк Лианна
Historian Moritz,Историк Мориц
Historian Sophie,Историк Софи
Historian Swiftfang,Историк Свифтфанг
Historian Symon,Историк Саймон
Historian Urro,Историк Урро
Historian Valera,Историк Валерий
Hunter Councillor,Охотник-советник
Hunter Disa,Охотница Диса
Hunter Glorg,Охотник Глорг
Hunter Green,Зелёный Охотник
Hunter Gronach,Охотник Гронах
Hunter Gulley,Охотник Галли
Hunter Hauk,Охотник Хаук
Hunter Palladia Gravegaze,Охотник Палладия Грейвгейз
Hunter Roslinda,Охотница Розлинда
Hunter Vihtora,Охотник Вихтора
Icebrood Beast,Ледяной зверь
Icebrood Beaten Back,Ледяные отродья отброшены
Icebrood Berserker,Берсерк ледяного отродья
Icebrood Captain,Капитан ледяного отродья
Icebrood Captains,Капитаны ледяного отродья
Icebrood Crystal Containment,Контейнер с кристаллом ледяных отродий
Icebrood Denmother,Мать логова ледяного отродья
Icebrood Effigy,Ледяная статуя
Icebrood Fish,Рыба ледяного отродья
Icebrood Howler,Ревун ледяного отродья
Icebrood Hunter,Охотник ледяного отродья
Icebrood Mauler,Громила ледяного отродья
Icebrood Menace,Угроза ледяного отродья
Icebrood Minion,Миньон Ледяного Братства
Icebrood Norn,Норн ледяного выводка
Icebrood Portal,Портал ледяного отродья
Icebrood Prismatic Crystal,Призматический кристалл ледяного отродья
Icebrood Quaggans,Квагганы ледяного отродья
Icebrood Saga Raid Encounter Rewards,Награды рейдового боя Саги о ледяном отродье
Icebrood Seer,Провидец ледяного отродья
Icebrood Slayer,Убийца ледяного отродья
Icebrood Svanir,Ледяные бродники Сванир
Icebrood Totem,Тотем ледяного отродья
Icebrood Warrior,Воин ледяного отродья
Illusionary Allies,Иллюзорные союзники
Illusionary Arrow,Иллюзорная стрела
Illusionary Assault,Иллюзорный натиск
Illusionary Beast,Иллюзорный зверь
Illusionary Defender,Иллюзорный защитник
Illusionary Disenchanter,Иллюзорный развеиватель чар
Illusionary Elasticity,Иллюзорная упругость
Illusionary Invigoration,Иллюзорное воодушевление
Illusionary Lancer,Иллюзорный копейщик
Illusionary Orrian Thrall,Иллюзорный оррийский раб
Illusionary Persona,Иллюзорная личность
Illusionary Rogue,Иллюзорный разбойник
Illusionary Shelter,Иллюзорное укрытие
Illusionary Spear,Иллюзорное копьё
Illusionary Sword Attack,Иллюзорная атака мечом
Illusionary Unload,Иллюзорная разрядка
Illusionary Warlock,Иллюзорный чернокнижник
Illusionary Whaler,Иллюзорный китобой
Infinite Choya Gathering Tools,Бесконечные инструменты для сбора Чойя
Infinite Cosmic Gathering Tools,Бесконечные космические инструменты для сбора
Infinite Elemental Gathering Tools,Бесконечные стихийные инструменты для сбора
Infinite Gentle Swing,Бесконечный Мягкий удар
Infinite Glacial Gathering Tools,Бесконечные ледниковые инструменты сбора
Infinite Holy Barrage Gathering Tools,Бесконечные инструменты для сбора святого барража
Infinite Metal Legion Gathering Tools,Бесконечные инструменты для сбора металлического легиона
Infinite Shadow,Бесконечная тень
Infinite Skyscale Gathering Tools,Бесконечные Инструменты Скайскейла для Сбора
Infinite Strong Swing,Бесконечный сильный замах
Infinite Unbound Magic Gathering Tools,Бесконечные Инструменты Неконтролируемой Магии для Сбора
Infinite Vermilion Gathering Tools,Бесконечные Инструменты Вермильона для Сбора
Infinite Volatile Magic Gathering Tools,Бесконечные Инструменты Нестабильной Магии для Сбора
Inquest Agent,Агент Инквеста
Inquest Agent Coll,Агент Инквеста Колл
Inquest Agent Dinn,Агент Инквеста Динн
Inquest Agent Irro,Агент Инквеста Ирро
Inquest Agent Uno,Агент дознания Уно
Inquest Alarm,Тревога Инквеста
Inquest Amalgam Assassin,Амальгам-убийца Инквеста
Inquest Apprentice Choona,Ученица Инквеста Чуна
Inquest Assistant,Помощник Инквеста
Inquest Attacker's Strength,Сила атакующего из ИнКвеста
Inquest Audio Log Box,Коробка с аудиозаписями Инквеста
Inquest Authorization Key,Ключ авторизации Инквест
Inquest Barrier,Барьер Инквеста
Inquest Barrier Generator,Генератор барьеров Инквеста
Inquest Blunderbuss,Мушкетон Инквеста
Inquest Bomb,Бомба Инквест
Inquest Cache,Тайник Инквест
Inquest Canister,Канистра Инквеста
Inquest Cannon Control Console,Консоль управления пушкой Инквеста
Inquest Chest,Сундук Инквест
Inquest Coat,Куртка Инквест
Inquest Commanding Engineer,Главный инженер Инквеста
Inquest Communication Device,Устройство связи Инквеста
Inquest Console,Консоль Инквеста
Inquest Conspirator,Заговорщик из Инквеста
Inquest Conspirators,Заговорщики из Инквеста
Inquest Containment Console,Консоль сдерживания Инквеста
Inquest Containment Pod,Контейнер для образцов Инквеста
Inquest Containment Tube,Контейнер Инквеста
Inquest Corpses,Трупы Инквеста
Inquest Danger Sign,Знак опасности Инквеста
Inquest Data Console,Консоль данных Инквеста
Inquest Data Security Officer,Офицер службы безопасности данных Инквеста
Inquest Data Wall,Информационная стена Инквеста
Inquest Datapad,Датпад Инквест
Inquest Destroyer Releasing Golem,Инквизиторский Разрушитель выпускает голема.
Inquest Detention Turret,Турель содержания Инквест
Inquest Device 1,Устройство Инквест 1
Inquest Device 2,Устройство Инквест 2
Inquest Device 3,Устройство Инквест 3
Inquest Dig Site,Раскопки Инквеста
Inquest Document,Документ Инквеста
Inquest Electrical Defense,Электрическая защита Инквест
Inquest Energy Channeler,Направитель энергии дознания
Inquest Energy Tower,Энергетическая башня Inquest
Inquest Engineer Artto,Инженер-инквизитор Артто
Inquest Envoy,Посланник Инквеста
Inquest Equipment,Снаряжение Инквеста
Inquest Executive Engineer,Главный инженер Инквеста
Inquest Experiment Beaker,Экспериментальная колба Инквизитора
Inquest Extinguisher,Гаситель Инквеста
Inquest Flash-Boom Trap,Вспышко-бомбовая ловушка Инквеста
Inquest Frost Turret,Морозильная турель Инквеста
Inquest Galvanic Technician,Гальванический техник Инквеста
Inquest Gate,Ворота дознания
Inquest Gate Researcher,Исследователь врат Инквеста
Inquest Generator,Генератор Инквеста
Inquest Gigablast,Гигавзрыв Инквеста
Inquest Golem Body,Корпус голема Инквеста
Inquest Golem Head,Голова голема Инквеста
Inquest Golem Leg,Нога голема Инквеста
Inquest Golem Parts,Детали големов Inquest
Inquest Golemaestro,Мастер големов из Гильдии Инквизиторов
Inquest Golemancer Staff,Посох големанта Инквеста
Inquest Golemcaster Staff,Посох големострела Инквеста
Inquest Golemmancer Staff,Посох големансера Инквеста
Inquest Golems,Големы Инквеста
Inquest Grenadier,Гренадер Инквеста
Inquest Grunt,Рядовой Инквеста
Inquest Gun,Пистолет Инквеста
Inquest Gunner,Стрелок-исследователь
Inquest Holding Cell,Камера содержания Inquest
Inquest Holy Cannon,Святая пушка Инквеста
Inquest Hover Turret,Парящая турель Инквеста
Inquest Hoverbike,Парящий мотоцикл Инквеста
Inquest Hunter,Охотник Инквеста
Inquest Infiltrator,Член организации «Инквест» (под прикрытием)
Inquest Infinite Intelligence Interpreter,Интерпретатор бесконечного интеллекта Инквеста
Inquest Instruction Specialist,Специалист по инструктажу Инквеста
Inquest Instructional Pamphlets,Инструкционные буклеты Инквеста
Inquest Insurgent,Повстанец из «Инквеста»
Inquest Intern,Стажёр Инквеста
Inquest Invasion,Вторжение Inquest
Inquest Journal,Журнал Инквеста
Inquest Jump Pad,Платформа для прыжков Инквеста
Inquest Keypad,Клавиатура Инквест
Inquest Kingpin,Главарь Инквеста
Inquest Krewe Chief,Главарь группы «Инквест»
Inquest Krewe Leader,Главарь группы «Инквест»
Inquest Krewe Leader's Patience,Терпение лидера группы Inquest
Inquest Lab Table,Лабораторный стол Инквеста
Inquest Lead Engineer,Главный инженер Инквеста
Inquest Lifeseeker,Искатель жизни Инквеста
Inquest Lightning Turret,Молниеносная турель Инквеста
Inquest Machinist,Механик Инквеста
Inquest Magimeter,Магиметр Инквеста
Inquest Magnetizer,Магнетизатор Инквизитора
Inquest Medic,Медик Инквеста
Inquest Mega Blaster,Мега-бластер Инквизитора
Inquest Mine,Шахта Инквест
Inquest Miner,Шахтёр Инквеста
Inquest Missile,Ракетный снаряд Инквеста
Inquest Monstrosity,Чудовище Инквеста
Inquest Morale,Боевой дух Инквест
Inquest Notes,Заметки Инквеста
Inquest Operative,Оперативник Инквеста
Inquest Papers,Бумаги Инквеста
Inquest Perimeter Defense Cannon,Оборонительная пушка «Инквест»
Inquest Physicist,Физик Инквест
Inquest Pilferer,Воришка Инквеста
Inquest Pilot,Пилот Инквест
Inquest Pod,Капсула Инквеста
Inquest Poison Ampoule,Ампула с ядом Инквеста
Inquest Pollution,Загрязнение от Инквеста
Inquest Portal,Портал Инквеста
Inquest Power Conduit,Силовой кондуктор Инквеста
Inquest Power Node,Узел силы запроса
Inquest Power Suit Mark III,"Силовой костюм Инквеста, модель III"
Inquest Prison Core,Ядро тюрьмы Инквеста
Inquest Prisoner,Пленник Инквеста
Inquest Recording Device,Устройство записи Инквеста
Inquest Refuse,Отходы Инквеста
Inquest Research Data,Данные исследований Инквеста
Inquest Research Outpost,Исследовательский аванпост Инквеста
Inquest Researcher,Исследователь Инквеста
Inquest Resources,Ресурсы Инквест
Inquest Rifle Turret,Винтовочная турель Инквест
Inquest Rubbish Pile,Куча мусора Инквест
Inquest Sapper Device,Инженерное устройство «Взрывник»
Inquest Scanner Drone,Сканер-бот Инквеста
Inquest Scientist,Учёный из «Инквеста»
Inquest Scroll,Свиток дознания
Inquest Search-and-Rescue Golem,Поисково-спасательный голем Инквеста
Inquest Search-and-Rescue Specialist,Специалист по поиску и спасению из организации «Инквест»
Inquest Security Gate,Охранный шлюз Инквеста
Inquest Sentry,Страж Инквеста
Inquest Sharpshooter,Меткий стрелок Инквеста
Inquest Slacker,Ленивый член Инквеста
Inquest Slayer,Убийца Инквеста
Inquest Spy Equipment,Шпионское оборудование Инквеста
Inquest Stash,Тайник Инквеста
Inquest Storage Tank,Резервуар для хранения «Инквест»
Inquest Supervisor,Руководитель отряда «Инквест»
Inquest Supply Cart,Телега с припасами Инквеста
Inquest Supply Crate,Ящик припасов Инквеста
Inquest Survey Equipment,Оборудование для исследований Инквеста
Inquest Switch,Переключатель Инквизитора
Inquest Tech Sample,Технологический образец Инквеста
Inquest Technician Greeza,Техник Инквеста Гриза
Inquest Technician Krim,Техник Инквеста Крим
