english,translate
Provisions Master,Мастер снабжения
Guard Killer,Убийца стражей
Siege Golem Mastery,Мастерство осадного голема
Cannon Mastery,Мастерство пушки
Defense Against Guards,Защита от стражей
Shield Generator Mastery,Мастерство генератора щита
Supply Master,Мастер припасов
Arrow Cart Mastery,Мастерство стреломёта
Ballista Mastery,Мастерство баллисты
Burning Oil Mastery,Мастерство горящего масла
Catapult Mastery,Мастерство катапульты
Flame Ram Mastery,Мастерство огненного тарана
Mercenary's Bane,Проклятие наемника
Mortar Mastery,Мастерство мортиры
Siege Bunker,Осадный бункер
Siege Might,Осадная мощь
Supply Capacity,Вместимость припасов
Trebuchet Mastery,Мастерство требушета
Build Master,Мастер строительства
Warclaw Mastery,Мастерство боевого когтя
Bugs in the Branches,Жуки в ветвях
Help the skritt encampment.,Помогите лагерю скриттов.
Assist Scientist Vratt,Помогите учёному Вратту.
Atholma Farms,Фермы Афолмы
Barren Outpost,Пустынный аванпост
"Challenge the minions of Jormag, the ice dragon.",Бросьте вызов приспешникам ледяного дракона Йормага.
Deathless Necropolis,Бессмертный некрополь
Flying Circus,Цирк Летающих
Flywheel Depot,Депо Флайуил
Hardened Rampart,Укреплённый Вал
Harrier's Palace,Дворец Вестника
"Help Drojkor, Spirit Squall, control jackals.","Помогите Дрожкору, Духовному Шквалу, контролировать шакалов."
"Help the Pricklepatch Hollow choya, or don't.","Помогите чойям из Pricklepatch Hollow, или не помогайте."
Impassive Rampart,Неприступный Вал
Increases damage done with siege-engine attacks,Увеличивает урон от атак осадных орудий
Increases damage to enemy guards,Увеличивает урон по вражеским стражам
Increases the amount of supply you can carry,"Увеличивает количество припасов, которые вы можете нести"
Investigate the mursaat fortress,Исследуйте крепость мурсаатов
Kay'li Academy,Академия Кей'ли
"Rally the Pact soldiers, corsairs, and Zephyrites.","Соберите солдат Пакта, корсаров и Зефиритов."
Scorching Undercroft,Опаленное подземелье
Shrike's Palace,Дворец Сорокопута
Silver Champion,Серебряный чемпион
Sparkplug Depot,Склад Искровиков
Tendril Torchers,Поджигатели усиков
Torrid Undercroft,Знойное подземелье
Undying Necropolis,Бессмертный некрополь
"Unlock the warclaw mount, its skills, and its abilities.","Разблокирует ездовое животное боевой коготь, его навыки и способности."
Victor's Lodge,Домик Виктора
Win the favor of the circus,Заслужи расположение цирка
Withered Outpost,Увядший аванпост
Y'lan Academy,Академия И'лан
